contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Combating climate change,,[],True,[],"Combating climate change. Nature Nanotech2, 325 (2007).",1285,4,4,aplusplus,10.1038/nnano.2007.168,https://doi.org/10.1038/nnano.2007.168,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.168,2
correspondence,How fast should nanotechnology advance?,,[],True,"[""Bonnie Wintle"", ""Mark Burgman"", ""Fiona Fidler""]","Wintle, B., Burgman, M. & Fidler, F. How fast should nanotechnology advance?. Nature Nanotech2, 327 (2007).",63,0,7,aplusplus,10.1038/nnano.2007.163a,https://doi.org/10.1038/nnano.2007.163a,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.163a,2
correspondence,How fast should nanotechnology advance?,,[],True,"[""Steven C. Currall"", ""Eden B. King"", ""Neal Lane"", ""Juan Madera"", ""Stacey Turner""]","Currall, S., King, E., Lane, N. et al. How fast should nanotechnology advance?. Nature Nanotech2, 327–328 (2007).",13,0,2,aplusplus,10.1038/nnano.2007.163b,https://doi.org/10.1038/nnano.2007.163b,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.163b,2
commentary,Opportunities in the 'post-academic' world,,[],False,"[""Tom Vogt"", ""Davis Baird"", ""Chris Robinson""]","Vogt, T., Baird, D. & Robinson, C. Opportunities in the 'post-academic' world. Nature Nanotech2, 329–332 (2007).",20,0,10,aplusplus,10.1038/nnano.2007.164,https://doi.org/10.1038/nnano.2007.164,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.164,2
thesis,The need for rules and regulations,,[],False,"[""Michael N. Helmus""]","Helmus, M. The need for rules and regulations. Nature Nanotech2, 333–334 (2007).",52,0,26,aplusplus,10.1038/nnano.2007.165,https://doi.org/10.1038/nnano.2007.165,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.165,2
research highlights,"Nanometrology and the ampere, logical nanobiosensors, generating power from nanowires, and more",,[],True,[],"Nanometrology and the ampere, logical nanobiosensors, generating power from nanowires, and more. Nature Nanotech2, 336–337 (2007).",17,0,0,aplusplus,10.1038/nnano.2007.166,https://doi.org/10.1038/nnano.2007.166,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.166,2
research highlights,Top down bottom up: Weigh to go,,[],True,[],"Top down bottom up: Weigh to go. Nature Nanotech2, 337 (2007).",11,0,0,aplusplus,10.1038/nnano.2007.167,https://doi.org/10.1038/nnano.2007.167,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.167,2
news & views,Nanotechnology meets bubbleology,,[],True,"[""Alan Dalton"", ""Izabela Jurewicz""]","Dalton, A., Jurewicz, I. Nanotechnology meets bubbleology. Nature Nanotech2, 339–340 (2007).",21,0,3,aplusplus,10.1038/nnano.2007.158,https://doi.org/10.1038/nnano.2007.158,,6,nnano,nature nanotechnology,1180224000,2007-05-27,,https://www.nature.com/articles/nnano.2007.158,2
news & views,Sorting out left from right,,[],True,"[""Michael S. Strano""]","Strano, M. Sorting out left from right. Nature Nanotech2, 340–341 (2007).",79,0,24,aplusplus,10.1038/nnano.2007.157,https://doi.org/10.1038/nnano.2007.157,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.157,2
news & views,Chip maker turns to self-assembly,,[],True,"[""Peter Rodgers""]","Rodgers, P. Chip maker turns to self-assembly. Nature Nanotech2, 342 (2007).",48,0,7,aplusplus,10.1038/nnano.2007.162,https://doi.org/10.1038/nnano.2007.162,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.162,2
news & views,Inside track weighs in with solution,,[],True,"[""Javier Tamayo""]","Tamayo, J. Inside track weighs in with solution. Nature Nanotech2, 342–343 (2007).",12,0,1,aplusplus,10.1038/nnano.2007.159,https://doi.org/10.1038/nnano.2007.159,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.159,2
news & views,Drip painting on a hot canvas,,[],True,"[""Colin Bain""]","Bain, C. Drip painting on a hot canvas. Nature Nanotech2, 344–345 (2007).",36,0,2,aplusplus,10.1038/nnano.2007.160,https://doi.org/10.1038/nnano.2007.160,,6,nnano,nature nanotechnology,1180656000,2007-06-01,,https://www.nature.com/articles/nnano.2007.160,2
progress article,Biomimetics of photonic nanostructures,"<p>Biomimetics is the extraction of good design from nature. One approach to optical biomimetics focuses on the use of conventional engineering methods to make direct analogues of the reflectors and anti-reflectors found in nature. However, recent collaborations between biologists, physicists, engineers, chemists and materials scientists have ventured beyond experiments that merely mimic what happens in nature, leading to a thriving new area of research involving biomimetics through cell culture. In this new approach, the nanoengineering efficiency of living cells is harnessed and natural organisms such as diatoms and viruses are used to make nanostructures that could have commercial applications.</p>",[],False,"[""Andrew R. Parker"", ""Helen E. Townley""]","Parker, A., Townley, H. Biomimetics of photonic nanostructures. Nature Nanotech2, 347–353 (2007).",1272,33,492,aplusplus,10.1038/nnano.2007.152,https://doi.org/10.1038/nnano.2007.152,,6,nnano,nature nanotechnology,1180828800,2007-06-03,,https://www.nature.com/articles/nnano.2007.152,2
letter,"Growth and alignment of polyaniline nanofibres with superhydrophobic, superhydrophilic and other properties","<p>Polyaniline nanofibres can be prepared by a number of methods based on chemical oxidative polymerization and in situ adsorption polymerization. However, the lack of alignment in these nanostructures makes them unsuitable for many applications. Here, we report a simple approach to chemical oxidative polymerization that can control the growth and simultaneous alignment of polyaniline nanofibres grown on a range of conducting and non-conducting substrates in a wide variety of sizes. The diameters of the tips of the nanofibres can be controlled within the range 10&#8211;40&#160;nm, and the average length can be controlled within the range 70&#8211;360&#160;nm. Moreover, the coatings display a range of properties including superhydrophilicity and superhydrophobicity. Such nanostructured coatings may be useful for applications such as anti-fog coatings, self-cleaning surfaces, DNA manipulation, transparent electrodes for low-voltage electronics, and chemical and biological sensors.</p>",[],False,"[""Nan-Rong Chiou"", ""Chunmeng Lu"", ""Jingjiao Guan"", ""L. James Lee"", ""Arthur J. Epstein""]","Chiou, NR., Lu, C., Guan, J. et al. Growth and alignment of polyaniline nanofibres with superhydrophobic, superhydrophilic and other properties. Nature Nanotech2, 354–357 (2007).",628,6,389,aplusplus,10.1038/nnano.2007.147,https://doi.org/10.1038/nnano.2007.147,,6,nnano,nature nanotechnology,1180224000,2007-05-27,,https://www.nature.com/articles/nnano.2007.147,2
letter,Imaging active topological defects in carbon nanotubes,"<p>A single-walled carbon nanotube (SWNT) is a wrapped single graphene layer, and its plastic deformation should require active topological defects&#8212;non-hexagonal carbon rings that can migrate along the nanotube wall. Although in situ transmission electron microscopy (TEM) has been used to examine the deformation of SWNTs, these studies deal only with diameter changes and no atomistic mechanism has been elucidated experimentally. Theory predicts that some topological defects can form through the Stone&#8211;Wales transformation in SWNTs under tension at 2,000&#160;K, and could act as a dislocation core. We demonstrate here, by means of high-resolution (HR)-TEM with atomic sensitivity, the first direct imaging of pentagon&#8211;heptagon pair defects found in an SWNT that was heated at 2,273&#160;K. Moreover, our in situ HR-TEM observation reveals an accumulation of topological defects near the kink of a deformed nanotube. This result suggests that dislocation motions or active topological defects are indeed responsible for the plastic deformation of SWNTs.</p>",[],False,"[""Kazu Suenaga"", ""Hideaki Wakabayashi"", ""Masanori Koshino"", ""Yuta Sato"", ""Koki Urita"", ""Sumio Iijima""]","Suenaga, K., Wakabayashi, H., Koshino, M. et al. Imaging active topological defects in carbon nanotubes. Nature Nanotech2, 358–360 (2007).",428,0,246,aplusplus,10.1038/nnano.2007.141,https://doi.org/10.1038/nnano.2007.141,,6,nnano,nature nanotechnology,1179014400,2007-05-13,,https://www.nature.com/articles/nnano.2007.141,2
