contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Challenging times,,[],True,[],"Challenging times. Nature Nanotech11, 397 (2016).",112,2,2,aplusplus,10.1038/nnano.2016.81,https://doi.org/10.1038/nnano.2016.81,,5,nnano,nature nanotechnology,1462406400,2016-05-05,nanobiotechnology;nanoscale-materials,https://www.nature.com/articles/nnano.2016.81,11
commentary,Broadening nanotechnology's impact on development,,[],False,"[""Koen Beumer""]","Beumer, K. Broadening nanotechnology's impact on development. Nature Nanotech11, 398–400 (2016).",168,4,10,aplusplus,10.1038/nnano.2016.71,https://doi.org/10.1038/nnano.2016.71,,5,nnano,nature nanotechnology,1462406400,2016-05-05,ethical-legal-and-other-societal-issues,https://www.nature.com/articles/nnano.2016.71,11
q&a,Challenge driven,,[],False,[],"Challenge driven. Nature Nanotech11, 401–402 (2016).",54,2,1,aplusplus,10.1038/nnano.2016.73,https://doi.org/10.1038/nnano.2016.73,,5,nnano,nature nanotechnology,1462406400,2016-05-05,nanobiotechnology;nanoscale-materials,https://www.nature.com/articles/nnano.2016.73,11
research highlights,Our choice from the recent literature,,[],True,[],"Our choice from the recent literature. Nature Nanotech11, 403 (2016).",33,1,1,aplusplus,10.1038/nnano.2016.80,https://doi.org/10.1038/nnano.2016.80,,5,nnano,nature nanotechnology,1462406400,2016-05-05,asymmetric-catalysis;biocatalysis;biomimetic-synthesis;biosurfaces;immobilized-enzymes;molecular-machines-and-motors;nanostructures;pollution-remediation;supramolecular-chemistry,https://www.nature.com/articles/nnano.2016.80,11
news & views,Nano meets femto,,[],True,"[""Hrvoje Petek""]","Petek, H. Nano meets femto. Nature Nanotech11, 404–405 (2016).",155,10,4,aplusplus,10.1038/nnano.2015.335,https://doi.org/10.1038/nnano.2015.335,,5,nnano,nature nanotechnology,1454889600,2016-02-08,imaging-techniques;nanophotonics-and-plasmonics;near-infrared-spectroscopy;ultrafast-photonics,https://www.nature.com/articles/nnano.2015.335,11
news & views,Seeing the trees for the forest,,[],True,"[""Elizabeth A. Casman"", ""Jeremy M. Gernand""]","Casman, E., Gernand, J. Seeing the trees for the forest. Nature Nanotech11, 405–407 (2016).",122,4,3,aplusplus,10.1038/nnano.2016.5,https://doi.org/10.1038/nnano.2016.5,,5,nnano,nature nanotechnology,1456704000,2016-02-29,nanotoxicology,https://www.nature.com/articles/nnano.2016.5,11
news & views,Nanomagnonics around the corner,,[],True,"[""Dirk Grundler""]","Grundler, D. Nanomagnonics around the corner. Nature Nanotech11, 407–408 (2016).",323,21,35,aplusplus,10.1038/nnano.2016.16,https://doi.org/10.1038/nnano.2016.16,,5,nnano,nature nanotechnology,1454284800,2016-02-01,magnetic-properties-and-materials,https://www.nature.com/articles/nnano.2016.16,11
review article,Enzymatic reactions in confined environments,,[],False,"[""Andreas K\u00fcchler"", ""Makoto Yoshimoto"", ""Sandra Luginb\u00fchl"", ""Fabio Mavelli"", ""Peter Walde""]","Küchler, A., Yoshimoto, M., Luginbühl, S. et al. Enzymatic reactions in confined environments. Nature Nanotech11, 409–420 (2016).",3900,6,315,aplusplus,10.1038/nnano.2016.54,https://doi.org/10.1038/nnano.2016.54,,5,nnano,nature nanotechnology,1462406400,2016-05-05,biosensors;sensors-and-biosensors,https://www.nature.com/articles/nnano.2016.54,11
letter,Electrical control of the valley Hall effect in bilayer MoS2 transistors,,[],True,"[""Jieun Lee"", ""Kin Fai Mak"", ""Jie Shan""]","Lee, J., Mak, K. & Shan, J. Electrical control of the valley Hall effect in bilayer MoS2transistors. Nature Nanotech11, 421–425 (2016).",4528,15,197,aplusplus,10.1038/nnano.2015.337,https://doi.org/10.1038/nnano.2015.337,,5,nnano,nature nanotechnology,1453680000,2016-01-25,electronic-and-spintronic-devices;electronic-devices,https://www.nature.com/articles/nnano.2015.337,11
letter,Oxygen-activated growth and bandgap tunability of large single-crystal bilayer graphene,,[],False,"[""Yufeng Hao"", ""Lei Wang"", ""Yuanyue Liu"", ""Hua Chen"", ""Xiaohan Wang"", ""Cheng Tan"", ""Shu Nie"", ""Ji Won Suk"", ""Tengfei Jiang"", ""Tengfei Liang"", ""Junfeng Xiao"", ""Wenjing Ye"", ""Cory R. Dean"", ""Boris I. Yakobson"", ""Kevin F. McCarty"", ""Philip Kim"", ""James Hone"", ""Luigi Colombo"", ""Rodney S. Ruoff""]","Hao, Y., Wang, L., Liu, Y. et al. Oxygen-activated growth and bandgap tunability of large single-crystal bilayer graphene. Nature Nanotech11, 426–431 (2016).",2747,35,189,aplusplus,10.1038/nnano.2015.322,https://doi.org/10.1038/nnano.2015.322,,5,nnano,nature nanotechnology,1454284800,2016-02-01,electronic-devices;electronic-properties-and-devices;synthesis-of-graphene,https://www.nature.com/articles/nnano.2015.322,11
