contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,The story so far,,,[],True,[],"The story so far. Nature Nanotech6, 603 (2011).",87,20,5,aplusplus,10.1038/nnano.2011.181,https://doi.org/10.1038/nnano.2011.181,,10,nnano,nature nanotechnology,1317945600,2011-10-07,nanoscience-and-technology,https://www.nature.com/articles/nnano.2011.181,6
thesis,"Democratizing nanotech, then and now",,,"[{'address': 'Chris Toumey is at the University of South Carolina NanoCenter', 'authors': ['Chris Toumey']}]",False,['Chris Toumey'],"Toumey, C. Democratizing nanotech, then and now. Nature Nanotech6, 605–606 (2011).",26,5,13,aplusplus,10.1038/nnano.2011.168,https://doi.org/10.1038/nnano.2011.168,,10,nnano,nature nanotechnology,1317945600,2011-10-07,ethical-legal-and-other-societal-issues,https://www.nature.com/articles/nnano.2011.168,6
feature,Back to the future,,,[],False,['Peter Rodgers'],"Rodgers, P. Back to the future. Nature Nanotech6, 607–608 (2011).",25,8,2,aplusplus,10.1038/nnano.2011.179,https://doi.org/10.1038/nnano.2011.179,,10,nnano,nature nanotechnology,1317945600,2011-10-07,nanoscience-and-technology;publishing,https://www.nature.com/articles/nnano.2011.179,6
research highlights,Our choice from the recent literature,,,[],True,[],"Our choice from the recent literature. Nature Nanotech6, 609 (2011).",10,0,0,aplusplus,10.1038/nnano.2011.174,https://doi.org/10.1038/nnano.2011.174,,10,nnano,nature nanotechnology,1317945600,2011-10-07,nanoscience-and-technology,https://www.nature.com/articles/nnano.2011.174,6
news & views,Powered by electrons,,,"[{'address': 'Steven De Feyter is at the Department of Chemistry, Katholieke Universiteit of Leuven (KULeuven), B-3001 Heverlee, Belgium', 'authors': ['Steven De Feyter']}]",False,['Steven De Feyter'],"De Feyter, S. Powered by electrons. Nature Nanotech6, 610–611 (2011).",40,1,3,aplusplus,10.1038/nnano.2011.171,https://doi.org/10.1038/nnano.2011.171,,10,nnano,nature nanotechnology,1317945600,2011-10-07,molecular-machines-and-motors;scanning-probe-microscopy;surface-patterning,https://www.nature.com/articles/nnano.2011.171,6
news & views,Plasmons get tuned up,,,"[{'address': 'Farhan Rana is in the School of Electrical and Computer Engineering, Cornell University, 223 Phillips Hall, Ithaca, New York 14853, USA', 'authors': ['Farhan Rana']}]",False,['Farhan Rana'],"Rana, F. Plasmons get tuned up. Nature Nanotech6, 611–612 (2011).",89,11,26,aplusplus,10.1038/nnano.2011.170,https://doi.org/10.1038/nnano.2011.170,,10,nnano,nature nanotechnology,1317945600,2011-10-07,graphene;metamaterials;nanophotonics-and-plasmonics,https://www.nature.com/articles/nnano.2011.170,6
news & views,A new window opens,,,"[{'address': 'Dmitry Zemlyanov is at the Birck Nanotechnology Center, Purdue University, West Lafayette, Indiana 47907, USA', 'authors': ['Dmitry Zemlyanov']}]",False,['Dmitry Zemlyanov'],"Zemlyanov, D. A new window opens. Nature Nanotech6, 612–613 (2011).",32,8,0,aplusplus,10.1038/nnano.2011.173,https://doi.org/10.1038/nnano.2011.173,,10,nnano,nature nanotechnology,1317945600,2011-10-07,graphene;nanometrology;spectroscopy,https://www.nature.com/articles/nnano.2011.173,6
news & views,Nanoparticles in the real world,,,"[{'address': 'Maxine J. McCall is in CSIRO Food and Nutritional Sciences, North Ryde, New South Wales, Australia', 'authors': ['Maxine J. McCall']}]",False,['Maxine J. McCall'],"McCall, M. Nanoparticles in the real world. Nature Nanotech6, 613–614 (2011).",153,11,52,aplusplus,10.1038/nnano.2011.169,https://doi.org/10.1038/nnano.2011.169,,10,nnano,nature nanotechnology,1317945600,2011-10-07,environmental-health-and-safety-issues;nanoscale-materials,https://www.nature.com/articles/nnano.2011.169,6
review article,Nanopore sensors for nucleic acid analysis,"<p>Nanopore analysis is an emerging technique that involves using a voltage to drive molecules through a nanoscale pore in a membrane between two electrolytes, and monitoring how the ionic current through the nanopore changes as single molecules pass through it. This approach allows charged polymers (including single-stranded DNA, double-stranded DNA and RNA) to be analysed with subnanometre resolution and without the need for labels or amplification. Recent advances suggest that nanopore-based sensors could be competitive with other third-generation DNA sequencing technologies, and may be able to rapidly and reliably sequence the human genome for under $1,000. In this article we review the use of nanopore technology in DNA sequencing, genetics and medical diagnostics.</p>",,"[{'address': 'Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana, 61820, Illinois, USA', 'authors': ['Bala Murali Venkatesan', '\xa0&\xa0Rashid Bashir']}, {'address': 'Micro and Nanotechnology Laboratory, University of Illinois at Urbana-Champaign, Urbana, 61820, Illinois, USA', 'authors': ['Bala Murali Venkatesan', '\xa0&\xa0Rashid Bashir']}, {'address': 'Department of Bioengineering, University of Illinois at Urbana-Champaign, Urbana, 61820, Illinois, USA', 'authors': ['Rashid Bashir']}]",False,"['Bala Murali Venkatesan', 'Rashid Bashir']","Venkatesan, B., Bashir, R. Nanopore sensors for nucleic acid analysis. Nature Nanotech6, 615–624 (2011).",2642,44,800,aplusplus,10.1038/nnano.2011.129,https://doi.org/10.1038/nnano.2011.129,,10,nnano,nature nanotechnology,1316304000,2011-09-18,dna-nanotechnology;nanopores;nanosensors,https://www.nature.com/articles/nnano.2011.129,6
letter,Experimental demonstration of a single-molecule electric motor,"<p>For molecules to be used as components in molecular machines, methods that couple individual molecules to external energy sources and that selectively excite motion in a given direction are required. Significant progress has been made in the construction of molecular motors powered by light and by chemical reactions, but electrically driven motors have not yet been built, despite several theoretical proposals for such motors. Here we report that a butyl methyl sulphide molecule adsorbed on a copper surface can be operated as a single-molecule electric motor. Electrons from a scanning tunnelling microscope are used to drive the directional motion of the molecule in a two-terminal setup. Moreover, the temperature and electron flux can be adjusted to allow each rotational event to be monitored at the molecular scale in real time. The direction and rate of the rotation are related to the chiralities of both the molecule and the tip of the microscope (which serves as the electrode), illustrating the importance of the symmetry of the metal contacts in atomic-scale electrical devices.</p>",,"[{'address': 'Department of Chemistry, Tufts University, Medford, 02155-5813, Massachusetts, USA', 'authors': ['Heather L. Tierney', ',\xa0Colin J. Murphy', ',\xa0April D. Jewell', ',\xa0Ashleigh E. Baber', ',\xa0Erin V. Iski', ',\xa0Harout Y. Khodaverdian', ',\xa0Allister F. McGuire', ',\xa0Nikolai Klebanov', '\xa0&\xa0E. Charles H. Sykes']}]",False,"['Heather L. Tierney', 'Colin J. Murphy', 'April D. Jewell', 'Ashleigh E. Baber', 'Erin V. Iski', 'Harout Y. Khodaverdian', 'Allister F. McGuire', 'Nikolai Klebanov', 'E. Charles H. Sykes']","Tierney, H., Murphy, C., Jewell, A. et al. Experimental demonstration of a single-molecule electric motor. Nature Nanotech6, 625–629 (2011).",613,59,168,aplusplus,10.1038/nnano.2011.142,https://doi.org/10.1038/nnano.2011.142,,10,nnano,nature nanotechnology,1315094400,2011-09-04,molecular-machines-and-motors,https://www.nature.com/articles/nnano.2011.142,6
letter,Graphene plasmonics for tunable terahertz metamaterials,"<p>Plasmons describe collective oscillations of electrons. They have a fundamental role in the dynamic responses of electron systems and form the basis of research into optical metamaterials. Plasmons of two-dimensional massless electrons, as present in graphene, show unusual behaviour that enables new tunable plasmonic metamaterials and, potentially, optoelectronic applications in the terahertz frequency range. Here we explore plasmon excitations in engineered graphene micro-ribbon arrays. We demonstrate that graphene plasmon resonances can be tuned over a broad terahertz frequency range by changing micro-ribbon width and in situ electrostatic doping. The ribbon width and carrier doping dependences of graphene plasmon frequency demonstrate power-law behaviour characteristic of two-dimensional massless Dirac electrons. The plasmon resonances have remarkably large oscillator strengths, resulting in prominent room-temperature optical absorption peaks. In comparison, plasmon absorption in a conventional two-dimensional electron gas was observed only at 4.2&#160;K (refs). The results represent a first look at light&#8211;plasmon coupling in graphene and point to potential graphene-based terahertz metamaterials.</p>",,"[{'address': 'Department of Physics, University of California at Berkeley, Berkeley, 94720, California, USA', 'authors': ['Long Ju', ',\xa0Baisong Geng', ',\xa0Jason Horng', ',\xa0Caglar Girit', ',\xa0Alex Zettl', ',\xa0Y. Ron Shen', '\xa0&\xa0Feng Wang']}, {'address': 'Advanced Light Source Division, Lawrence Berkeley National Laboratory, Berkeley, 94720, California, USA', 'authors': ['Michael Martin', ',\xa0Zhao Hao', '\xa0&\xa0Hans A. Bechtel']}, {'address': 'Earth Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, 94720, California, USA', 'authors': ['Zhao Hao']}, {'address': 'Molecular Foundry, Lawrence Berkeley National Laboratory, Berkeley, 94720, California, USA', 'authors': ['Xiaogan Liang']}, {'address': 'Materials Science Division, Lawrence Berkeley National Laboratory, Berkeley, 94720, California, USA', 'authors': ['Alex Zettl', ',\xa0Y. Ron Shen', '\xa0&\xa0Feng Wang']}, {'address': 'School of Physical Science and Technology, Lanzhou University, Lanzhou, 730000, China', 'authors': ['Baisong Geng']}]",False,"['Long Ju', 'Baisong Geng', 'Jason Horng', 'Caglar Girit', 'Michael Martin', 'Zhao Hao', 'Hans A. Bechtel', 'Xiaogan Liang', 'Alex Zettl', 'Y. Ron Shen', 'Feng Wang']","Ju, L., Geng, B., Horng, J. et al. Graphene plasmonics for tunable terahertz metamaterials. Nature Nanotech6, 630–634 (2011).",4823,36,1754,aplusplus,10.1038/nnano.2011.146,https://doi.org/10.1038/nnano.2011.146,,10,nnano,nature nanotechnology,1315094400,2011-09-04,electronic-properties-and-devices;metamaterials;nanophotonics-and-plasmonics,https://www.nature.com/articles/nnano.2011.146,6
letter,Direct observation of a propagating spin wave induced by spin-transfer torque,"<p>Spin torque oscillators with nanoscale electrical contacts are able to produce coherent spin waves in extended magnetic films, and offer an attractive combination of electrical and magnetic field control, broadband operation, fast spin-wave frequency modulation, and the possibility of synchronizing multiple spin-wave injection sites. However, many potential applications rely on propagating (as opposed to localized) spin waves, and direct evidence for propagation has been lacking. Here, we directly observe a propagating spin wave launched from a spin torque oscillator with a nanoscale electrical contact into an extended Permalloy (nickel iron) film through the spin transfer torque effect. The data, obtained by wave-vector-resolved micro-focused Brillouin light scattering, show that spin waves with tunable frequencies can propagate for several micrometres. Micromagnetic simulations provide the theoretical support to quantitatively reproduce the results.</p>",,"[{'address': 'Unità di Perugia and Dipartimento di Fisica, CNISM, Università di Perugia, Via A. Pascoli, Perugia, I-06123, Italy', 'authors': ['M. Madami', ',\xa0S. Tacchi', ',\xa0G. Carlotti', '\xa0&\xa0G. Gubbiotti']}, {'address': 'Materials Physics, School of Information Communication Technology, KTH – Royal Institute of Technology, Electrum 229, Kista, 164 40, Sweden', 'authors': ['S. Bonetti', '\xa0&\xa0J. Åkerman']}, {'address': ""Dipartimento di Scienze per l'Ingegneria e l'Architettura, Università di Messina C.da di Dio, Messina, I-98166, Italy"", 'authors': ['G. Consolo']}, {'address': 'CNISM, Unità di Ferrara, Via G. Saragat 1, Ferrara, I-44100, Italy', 'authors': ['G. Consolo']}, {'address': 'Centro S3, CNR-Istituto di Nanoscienze, Via Campi 213A, Modena, I-41125, Italy', 'authors': ['G. Carlotti']}, {'address': 'c/o Dipartimento di Fisica, Istituto Officina dei Materiali del CNR (CNR-IOM), Unità di Perugia, Via A. Pascoli, Perugia, I-06123, Italy', 'authors': ['G. Gubbiotti']}, {'address': 'Everspin Technologies, Inc., 1347 N. Alma School Road, Suite 220, Chandler, Arizona 85224, USA', 'authors': ['F. B. Mancoff']}, {'address': 'Functional Materials Division, School of Information Communication Technology, KTH – Royal Institute of Technology, Electrum 229, Kista, 164 40, Sweden', 'authors': ['M. A. Yar']}, {'address': 'Department of Physics, University of Gothenburg, Gothenburg, 412 96, Sweden', 'authors': ['J. Åkerman']}]",False,"['M. Madami', 'S. Bonetti', 'G. Consolo', 'S. Tacchi', 'G. Carlotti', 'G. Gubbiotti', 'F. B. Mancoff', 'M. A. Yar', 'J. Åkerman']","Madami, M., Bonetti, S., Consolo, G. et al. Direct observation of a propagating spin wave induced by spin-transfer torque. Nature Nanotech6, 635–638 (2011).",716,1,231,aplusplus,10.1038/nnano.2011.140,https://doi.org/10.1038/nnano.2011.140,,10,nnano,nature nanotechnology,1314489600,2011-08-28,electronic-devices;spintronics;techniques-and-instrumentation,https://www.nature.com/articles/nnano.2011.140,6
letter,Gold nanoparticles for high-throughput genotyping of long-range haplotypes,"<p>Completion of the Human Genome Project and the HapMap Project has led to increasing demands for mapping complex traits in humans to understand the aetiology of diseases. Identifying variations in the DNA sequence, which affect how we develop disease and respond to pathogens and drugs, is important for this purpose, but it is difficult to identify these variations in large sample sets. Here we show that through a combination of capillary sequencing and polymerase chain reaction assisted by gold nanoparticles, it is possible to identify several DNA variations that are associated with age-related macular degeneration and psoriasis on significant regions of human genomic DNA. Our method is accurate and promising for large-scale and high-throughput genetic analysis of susceptibility towards disease and drug resistance.</p>",,"[{'address': 'Key Laboratory for the Genetics of Developmental and Neuropsychiatric Disorders (Ministry of Education), Bio-X Institutes, Shanghai Jiao Tong University, Shanghai, 200030, China', 'authors': ['Peng Chen', ',\xa0Chunhai Fan', ',\xa0Jianhua Chen', ',\xa0Ke Huang', ',\xa0You Li', ',\xa0Guoyin Feng', ',\xa0Lin He', '\xa0&\xa0Yongyong Shi']}, {'address': 'Laboratory of Physical Biology, Shanghai Institute of Applied Physics, Chinese Academy of Sciences, Shanghai, 201800, China', 'authors': ['Dun Pan', ',\xa0Chunhai Fan', ',\xa0Dongfang Wang', '\xa0&\xa0Honglu Zhang']}, {'address': 'School of Life Science and Technology, Shanghai Jiao Tong University, Shanghai, 200030, China', 'authors': ['Peiji Liang']}, {'address': 'Institute for Nutritional Sciences, Shanghai Institutes of Biological Sciences, Chinese Academy of Sciences, Shanghai, 200031, China', 'authors': ['Lin He']}, {'address': 'Institutes of Biomedical Sciences, Fudan University, Shanghai, 200032, China', 'authors': ['Lin He']}, {'address': 'Changning Mental Health Center, Shanghai, 200042, China', 'authors': ['Yongyong Shi']}]",False,"['Peng Chen', 'Dun Pan', 'Chunhai Fan', 'Jianhua Chen', 'Ke Huang', 'Dongfang Wang', 'Honglu Zhang', 'You Li', 'Guoyin Feng', 'Peiji Liang', 'Lin He', 'Yongyong Shi']","Chen, P., Pan, D., Fan, C. et al. Gold nanoparticles for high-throughput genotyping of long-range haplotypes. Nature Nanotech6, 639–644 (2011).",158,9,88,aplusplus,10.1038/nnano.2011.141,https://doi.org/10.1038/nnano.2011.141,,10,nnano,nature nanotechnology,1315094400,2011-09-04,nanomedicine;nanoparticles,https://www.nature.com/articles/nnano.2011.141,6
