contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Nanocrystals in their prime,,,[],True,[],"Nanocrystals in their prime. Nature Nanotech9, 325 (2014).",881,6,8,aplusplus,10.1038/nnano.2014.101,https://doi.org/10.1038/nnano.2014.101,,5,nnano,nature nanotechnology,1399420800,2014-05-07,quantum-dots,https://www.nature.com/articles/nnano.2014.101,9
thesis,Driving change in the battery industry,,,"[{'address': 'Christian Martin is an innovation consultant in Berlin, Germany', 'authors': ['Christian Martin']}]",False,['Christian Martin'],"Martin, C. Driving change in the battery industry. Nature Nanotech9, 327–328 (2014).",220,7,27,aplusplus,10.1038/nnano.2014.92,https://doi.org/10.1038/nnano.2014.92,,5,nnano,nature nanotechnology,1399420800,2014-05-07,batteries;technology,https://www.nature.com/articles/nnano.2014.92,9
research highlights,Our choice from the recent literature,,,[],True,[],"Our choice from the recent literature. Nature Nanotech9, 329 (2014).",7,1,0,aplusplus,10.1038/nnano.2014.95,https://doi.org/10.1038/nnano.2014.95,,5,nnano,nature nanotechnology,1399420800,2014-05-07,electronic-properties-and-devices;nanoparticles;nanophotonics-and-plasmonics;spintronics;synthesis-and-processing,https://www.nature.com/articles/nnano.2014.95,9
news & views,Phosphorus joins the family,,,"[{'address': 'Hugh O. H. Churchill and Pablo Jarillo-Herrero are in the Department of Physics, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA', 'authors': ['Hugh O. H. Churchill', '\xa0&\xa0Pablo Jarillo-Herrero']}]",False,"['Hugh O. H. Churchill', 'Pablo Jarillo-Herrero']","Churchill, H., Jarillo-Herrero, P. Phosphorus joins the family. Nature Nanotech9, 330–331 (2014).",1026,6,330,aplusplus,10.1038/nnano.2014.85,https://doi.org/10.1038/nnano.2014.85,,5,nnano,nature nanotechnology,1399420800,2014-05-07,two-dimensional-materials,https://www.nature.com/articles/nnano.2014.85,9
news & views,A move in the right direction,,,"[{'address': 'Emilie Moulin and Nicolas Giuseppone are at the SAMS research group, University of Strasbourg, Institut Charles Sadron, CNRS, 23 rue du Loess, BP 84047, 67034 Strasbourg Cedex 2, France', 'authors': ['Emilie Moulin', '\xa0&\xa0Nicolas Giuseppone']}]",False,"['Emilie Moulin', 'Nicolas Giuseppone']","Moulin, E., Giuseppone, N. A move in the right direction. Nature Nanotech9, 331–332 (2014).",80,0,4,aplusplus,10.1038/nnano.2014.91,https://doi.org/10.1038/nnano.2014.91,,5,nnano,nature nanotechnology,1399420800,2014-05-07,molecular-machines-and-motors,https://www.nature.com/articles/nnano.2014.91,9
news & views,A phase transition glides into view,,,"[{'address': 'Wu Zhou is at the Materials Science and Technology Division, Oak Ridge National Laboratory, Oak Ridge, Tennessee 37831, USA', 'authors': ['Wu Zhou']}]",False,['Wu Zhou'],"Zhou, W. A phase transition glides into view. Nature Nanotech9, 333–334 (2014).",100,76,9,aplusplus,10.1038/nnano.2014.87,https://doi.org/10.1038/nnano.2014.87,,5,nnano,nature nanotechnology,1397952000,2014-04-20,transmission-electron-microscopy;two-dimensional-materials,https://www.nature.com/articles/nnano.2014.87,9
news & views,On the way to equilibrium,,,"[{'address': ""Sergio Ciliberto is at the Laboratoire de Physique de l'ENS de Lyon 46 Allée d'Italie, 69364 Lyon, France"", 'authors': ['Sergio Ciliberto']}]",False,['Sergio Ciliberto'],"Ciliberto, S. On the way to equilibrium. Nature Nanotech9, 334–335 (2014).",27,0,0,aplusplus,10.1038/nnano.2014.89,https://doi.org/10.1038/nnano.2014.89,,5,nnano,nature nanotechnology,1399420800,2014-05-07,statistical-physics,https://www.nature.com/articles/nnano.2014.89,9
news & views,Localizing light with electrons,,,"[{'address': 'Sergey E. Skipetrov is at the Université Grenoble Alpes and CNRS, Laboratoire de Physique et Modélisation des Milieux Condensés, 38042 Grenoble, France', 'authors': ['Sergey E. Skipetrov']}]",False,['Sergey E. Skipetrov'],"Skipetrov, S. Localizing light with electrons. Nature Nanotech9, 335–336 (2014).",17,1,4,aplusplus,10.1038/nnano.2014.86,https://doi.org/10.1038/nnano.2014.86,,5,nnano,nature nanotechnology,1399420800,2014-05-07,nanophotonics-and-plasmonics,https://www.nature.com/articles/nnano.2014.86,9
letter,Observation of the magnetic flux and three-dimensional structure of skyrmion lattices by electron holography,"<p>Skyrmions are nanoscale spin textures that are viewed as promising candidates as information carriers in future spintronic devices. Skyrmions have been observed using neutron scattering and microscopy techniques. Real-space imaging using electrons is a straightforward way to interpret spin configurations by detecting the phase shifts due to electromagnetic fields. Here, we report the first observation by electron holography of the magnetic flux and the three-dimensional spin configuration of a skyrmion lattice in Fe<sub>0.5</sub>Co<sub>0.5</sub>Si thin samples. The magnetic flux inside and outside a skyrmion was directly visualized and the handedness of the magnetic flux flow was found to be dependent on the direction of the applied magnetic field. The electron phase shifts &#966; in the helical and skyrmion phases were determined using samples with a stepped thickness t (from 55&#160;nm to 510&#160;nm), revealing a linear relationship (&#966;&#160;=&#160;0.00173t). The phase measurements were used to estimate the three-dimensional structures of both the helical and skyrmion phases, demonstrating that electron holography is a useful tool for studying complex magnetic structures and for three-dimensional, real-space mapping of magnetic fields.</p>",,"[{'address': 'RIKEN Center for Emergent Matter Science (CEMS), 2-1 Hirosawa, Wako, Saitama, 351-0198, Japan', 'authors': ['Hyun Soon Park', ',\xa0Xiuzhen Yu', ',\xa0Shinji Aizawa', ',\xa0Toshiaki Tanigaki', ',\xa0Daisuke Shindo', '\xa0&\xa0Yoshinori Tokura']}, {'address': 'Central Research Laboratory, Hitachi Ltd, 2520 Akanuma, Hatoyama-machi, Hiki-gun, Hatoyama, Saitama, 350-0395, Japan', 'authors': ['Tetsuya Akashi', ',\xa0Yoshio Takahashi', '\xa0&\xa0Akira Tonomura']}, {'address': 'Japan Science and Technology Agency, 4-1-8, Honcho, Kawaguchi-shi, Saitama, 332-0012, Japan', 'authors': ['Tsuyoshi Matsuda']}, {'address': 'Department of Applied Physics and Quantum-Phase Electronics Center (QPEC), University of Tokyo, 7-3-1, Hongo, Bunkyo-ku, Tokyo, 113-8656, Japan', 'authors': ['Naoya Kanazawa', '\xa0&\xa0Yoshinori Tokura']}, {'address': 'Department of Basic Science, University of Tokyo, 3-8-1 Komaba, Meguro-ku, Tokyo, 153-8902, Japan', 'authors': ['Yoshinori Onose']}, {'address': 'Interdisciplinary Materials Research for Advanced Materials, Tohoku University, 1-1-2-chome, Katahira, Aoba-ku, Sendai, 332-0012, Japan', 'authors': ['Daisuke Shindo']}]",False,"['Hyun Soon Park', 'Xiuzhen Yu', 'Shinji Aizawa', 'Toshiaki Tanigaki', 'Tetsuya Akashi', 'Yoshio Takahashi', 'Tsuyoshi Matsuda', 'Naoya Kanazawa', 'Yoshinori Onose', 'Daisuke Shindo', 'Akira Tonomura', 'Yoshinori Tokura']","Park, H., Yu, X., Aizawa, S. et al. Observation of the magnetic flux and three-dimensional structure of skyrmion lattices by electron holography. Nature Nanotech9, 337–342 (2014).",854,22,92,aplusplus,10.1038/nnano.2014.52,https://doi.org/10.1038/nnano.2014.52,,5,nnano,nature nanotechnology,1397347200,2014-04-13,magnetic-properties-and-materials;quantum-information;spintronics,https://www.nature.com/articles/nnano.2014.52,9
letter,The effect of spin transport on spin lifetime in nanoscale systems,"<p>Spintronics use the electron spin as a state variable for information processing and storage. This requires manipulation of spin ensembles for data encoding, and spin transport for information transfer. Because of the central importance of lifetime for understanding and controlling spins, mechanisms that determine this lifetime in bulk systems have been extensively studied. However, a clear understanding of few-spin systems remains challenging. Here, we report spatially resolved magnetic resonance studies of electron spin ensembles confined to a &#8216;spin nanowire&#8217; formed by nitrogen ion implantation in diamond. We measure the spin lifetime of the ensemble&#8212;that is, its spin autocorrelation time&#8212;by monitoring the statistical fluctuations of its net moment, which is in thermal equilibrium and has no imposed polarization gradient. We find that the lifetime of the ensemble is dominated by spin transport from the ensemble into the adjacent spin reservoir that is provided by the remainder of the nanowire. This is in striking contrast to conventional spin-lattice relaxation measurements of isolated spin ensembles. Electron spin resonance spectroscopy performed on nanoscale spin ensembles by means of a novel spin manipulation protocol corroborates spin transport in strong field gradients. Our experiments, supported by microscopic Monte Carlo modelling, provide a unique insight into the intrinsic dynamics of pure spin currents needed for nanoscale devices that seek to control spins.</p>",,"[{'address': 'Department of Physics, Ohio State University, Columbus, 43210, Ohio, USA', 'authors': ['Jeremy Cardellino', ',\xa0Nicolas Scozzaro', ',\xa0Michael Herman', ',\xa0Andrew J. Berger', ',\xa0Chi Zhang', ',\xa0Kin Chung Fong', ',\xa0Ciriyam Jayaprakash', ',\xa0Denis V. Pelekhov', '\xa0&\xa0P. Chris Hammel']}]",False,"['Jeremy Cardellino', 'Nicolas Scozzaro', 'Michael Herman', 'Andrew J. Berger', 'Chi Zhang', 'Kin Chung Fong', 'Ciriyam Jayaprakash', 'Denis V. Pelekhov', 'P. Chris Hammel']","Cardellino, J., Scozzaro, N., Herman, M. et al. The effect of spin transport on spin lifetime in nanoscale systems. Nature Nanotech9, 343–347 (2014).",153,63,17,aplusplus,10.1038/nnano.2014.39,https://doi.org/10.1038/nnano.2014.39,,5,nnano,nature nanotechnology,1395532800,2014-03-23,nanowires;spintronics,https://www.nature.com/articles/nnano.2014.39,9
