contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Fifty years on,,[],True,[],"Fifty years on. Nature Nanotech10, 825 (2015).",99,2,0,aplusplus,10.1038/nnano.2015.244,https://doi.org/10.1038/nnano.2015.244,,10,nnano,nature nanotechnology,1444089600,2015-10-06,ethical-legal-and-other-societal-issues;policy,https://www.nature.com/articles/nnano.2015.244,10
thesis,Technologies and religions,,[],False,"[""Chris Toumey""]","Toumey, C. Technologies and religions. Nature Nanotech10, 826–827 (2015).",63,2,0,aplusplus,10.1038/nnano.2015.229,https://doi.org/10.1038/nnano.2015.229,,10,nnano,nature nanotechnology,1444089600,2015-10-06,ethical-legal-and-other-societal-issues;scientific-community,https://www.nature.com/articles/nnano.2015.229,10
research highlights,Our choice from the recent literature,,[],True,[],"Our choice from the recent literature. Nature Nanotech10, 828 (2015).",41,4,0,aplusplus,10.1038/nnano.2015.233,https://doi.org/10.1038/nnano.2015.233,,10,nnano,nature nanotechnology,1444089600,2015-10-06,dna-nanotechnology;molecular-self-assembly;quantum-dots;self-assembly;structural-properties;technology,https://www.nature.com/articles/nnano.2015.233,10
news & views,Nanoscale cable tacking,,[],True,"[""Hendrik Dietz""]","Dietz, H. Nanoscale cable tacking. Nature Nanotech10, 829–830 (2015).",108,10,3,aplusplus,10.1038/nnano.2015.223,https://doi.org/10.1038/nnano.2015.223,,10,nnano,nature nanotechnology,1444089600,2015-10-06,dna-nanostructures;molecular-self-assembly,https://www.nature.com/articles/nnano.2015.223,10
news & views,Microcantilevers to lift biomolecules,,[],True,"[""Gajendra S. Shekhawat"", ""Vinayak P. Dravid""]","Shekhawat, G., Dravid, V. Microcantilevers to lift biomolecules. Nature Nanotech10, 830–831 (2015).",158,2,15,aplusplus,10.1038/nnano.2015.187,https://doi.org/10.1038/nnano.2015.187,,10,nnano,nature nanotechnology,1439769600,2015-08-17,applications-of-afm;biosensors,https://www.nature.com/articles/nnano.2015.187,10
news & views,Nanomechanical answer to Einstein,,[],True,"[""Philipp Treutlein""]","Treutlein, P. Nanomechanical answer to Einstein. Nature Nanotech10, 832–833 (2015).",87,5,1,aplusplus,10.1038/nnano.2015.241,https://doi.org/10.1038/nnano.2015.241,,10,nnano,nature nanotechnology,1444089600,2015-10-06,optical-properties-and-devices;quantum-mechanics,https://www.nature.com/articles/nnano.2015.241,10
perspective,Bridging the divide between human and environmental nanotoxicology,,[],False,"[""Anzhela Malysheva"", ""Enzo Lombi"", ""Nicolas H. Voelcker""]","Malysheva, A., Lombi, E. & Voelcker, N. Bridging the divide between human and environmental nanotoxicology. Nature Nanotech10, 835–844 (2015).",570,5,52,aplusplus,10.1038/nnano.2015.224,https://doi.org/10.1038/nnano.2015.224,Sustainability,10,nnano,nature nanotechnology,1444089600,2015-10-06,cell-particle-interactions;characterization-and-analytical-techniques;ecotoxicology;methods-of-toxicology-studies;nanomedicine,https://www.nature.com/articles/nnano.2015.224,10
letter,An atomically thin matter-wave beamsplitter,,[],False,"[""Christian Brand"", ""Michele Sclafani"", ""Christian Knobloch"", ""Yigal Lilach"", ""Thomas Juffmann"", ""Jani Kotakoski"", ""Clemens Mangler"", ""Andreas Winter"", ""Andrey Turchanin"", ""Jannik Meyer"", ""Ori Cheshnovsky"", ""Markus Arndt""]","Brand, C., Sclafani, M., Knobloch, C. et al. An atomically thin matter-wave beamsplitter. Nature Nanotech10, 845–848 (2015).",521,80,27,aplusplus,10.1038/nnano.2015.179,https://doi.org/10.1038/nnano.2015.179,,10,nnano,nature nanotechnology,1440374400,2015-08-24,matter-waves-and-particle-beams;mechanical-and-structural-properties-and-devices,https://www.nature.com/articles/nnano.2015.179,10
letter,Strain engineering Dirac surface states in heteroepitaxial topological crystalline insulator thin films,,[],False,"[""Ilija Zeljkovic"", ""Daniel Walkup"", ""Badih A. Assaf"", ""Kane L. Scipioni"", ""R. Sankar"", ""Fangcheng Chou"", ""Vidya Madhavan""]","Zeljkovic, I., Walkup, D., Assaf, B. et al. Strain engineering Dirac surface states in heteroepitaxial topological crystalline insulator thin films. Nature Nanotech10, 849–853 (2015).",1025,5,48,aplusplus,10.1038/nnano.2015.177,https://doi.org/10.1038/nnano.2015.177,,10,nnano,nature nanotechnology,1440374400,2015-08-24,electronic-properties-and-materials,https://www.nature.com/articles/nnano.2015.177,10
letter,Three-terminal energy harvester with coupled quantum dots,,[],False,"[""Holger Thierschmann"", ""Rafael S\u00e1nchez"", ""Bj\u00f6rn Sothmann"", ""Fabian Arnold"", ""Christian Heyn"", ""Wolfgang Hansen"", ""Hartmut Buhmann"", ""Laurens W. Molenkamp""]","Thierschmann, H., Sánchez, R., Sothmann, B. et al. Three-terminal energy harvester with coupled quantum dots. Nature Nanotech10, 854–858 (2015).",956,17,140,aplusplus,10.1038/nnano.2015.176,https://doi.org/10.1038/nnano.2015.176,,10,nnano,nature nanotechnology,1439769600,2015-08-17,applied-physics;electronic-and-spintronic-devices;electronic-devices,https://www.nature.com/articles/nnano.2015.176,10
