contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,DNA nanotechnology 2.5,,[],True,[],"DNA nanotechnology 2.5. Nature Nanotech10, 729 (2015).",202,3,0,aplusplus,10.1038/nnano.2015.214,https://doi.org/10.1038/nnano.2015.214,,9,nnano,nature nanotechnology,1441238400,2015-09-03,dna-nanotechnology,https://www.nature.com/articles/nnano.2015.214,10
thesis,Why we need risk innovation,,[],False,"[""Andrew D. Maynard""]","Maynard, A. Why we need risk innovation. Nature Nanotech10, 730–731 (2015).",214,77,9,aplusplus,10.1038/nnano.2015.196,https://doi.org/10.1038/nnano.2015.196,Research commercialization;Sustainability,9,nnano,nature nanotechnology,1441238400,2015-09-03,environmental-health-and-safety-issues;ethical-legal-and-other-societal-issues;technology,https://www.nature.com/articles/nnano.2015.196,10
research highlights,Our choice from the recent literature,,[],True,[],"Our choice from the recent literature. Nature Nanotech10, 732 (2015).",27,3,0,aplusplus,10.1038/nnano.2015.208,https://doi.org/10.1038/nnano.2015.208,,9,nnano,nature nanotechnology,1441238400,2015-09-03,biosensors;electronic-devices;electronic-properties-and-materials;nanophotonics-and-plasmonics;optical-properties-and-devices;transmission-electron-microscopy,https://www.nature.com/articles/nnano.2015.208,10
news & views,DNA origami rewired,,[],True,"[""Ebbe Sloth Andersen""]","Andersen, E. DNA origami rewired. Nature Nanotech10, 733–734 (2015).",145,8,2,aplusplus,10.1038/nnano.2015.204,https://doi.org/10.1038/nnano.2015.204,,9,nnano,nature nanotechnology,1441238400,2015-09-03,cryoelectron-microscopy;dna-nanostructures;molecular-self-assembly,https://www.nature.com/articles/nnano.2015.204,10
news & views,Sensing beyond the limit,,[],True,"[""Sven Ingebrandt""]","Ingebrandt, S. Sensing beyond the limit. Nature Nanotech10, 734–735 (2015).",327,1,14,aplusplus,10.1038/nnano.2015.199,https://doi.org/10.1038/nnano.2015.199,,9,nnano,nature nanotechnology,1441238400,2015-09-03,bionanoelectronics;biosensors,https://www.nature.com/articles/nnano.2015.199,10
news & views,Steering surface plasmon wakes,,[],True,"[""Hongsheng Chen"", ""Zhaoyun Duan"", ""Min Chen""]","Chen, H., Duan, Z. & Chen, M. Steering surface plasmon wakes. Nature Nanotech10, 736–737 (2015).",163,11,2,aplusplus,10.1038/nnano.2015.138,https://doi.org/10.1038/nnano.2015.138,,9,nnano,nature nanotechnology,1436140800,2015-07-06,nanofluidics,https://www.nature.com/articles/nnano.2015.138,10
news & views,Charge density waves go nano,,[],True,"[""Matteo Calandra""]","Calandra, M. Charge density waves go nano. Nature Nanotech10, 737–738 (2015).",455,1,8,aplusplus,10.1038/nnano.2015.167,https://doi.org/10.1038/nnano.2015.167,,9,nnano,nature nanotechnology,1437350400,2015-07-20,electronic-properties-and-materials;two-dimensional-materials,https://www.nature.com/articles/nnano.2015.167,10
news & views,Optomechanics to the rescue,,[],True,"[""Javier Tamayo""]","Tamayo, J. Optomechanics to the rescue. Nature Nanotech10, 738–739 (2015).",146,6,6,aplusplus,10.1038/nnano.2015.200,https://doi.org/10.1038/nnano.2015.200,,9,nnano,nature nanotechnology,1441238400,2015-09-03,biosensors;microresonators;optomechanics;sensors-and-biosensors,https://www.nature.com/articles/nnano.2015.200,10
perspective,Designing DNA nanodevices for compatibility with the immune system of higher organisms,,[],False,"[""Sunaina Surana"", ""Avinash R. Shenoy"", ""Yamuna Krishnan""]","Surana, S., Shenoy, A. & Krishnan, Y. Designing DNA nanodevices for compatibility with the immune system of higher organisms. Nature Nanotech10, 741–747 (2015).",1441,18,118,aplusplus,10.1038/nnano.2015.180,https://doi.org/10.1038/nnano.2015.180,,9,nnano,nature nanotechnology,1441238400,2015-09-03,biomedical-engineering;biosensors;dna-nanomachines;immunotoxicity;nanostructures,https://www.nature.com/articles/nnano.2015.180,10
review article,DNA nanotechnology from the test tube to the cell,,[],False,"[""Yuan-Jyue Chen"", ""Benjamin Groves"", ""Richard A. Muscat"", ""Georg Seelig""]","Chen, YJ., Groves, B., Muscat, R. et al. DNA nanotechnology from the test tube to the cell. Nature Nanotech10, 748–760 (2015).",3635,18,0,aplusplus,10.1038/nnano.2015.195,https://doi.org/10.1038/nnano.2015.195,,9,nnano,nature nanotechnology,1441238400,2015-09-03,dna-nanomachines;dna-nanostructures,https://www.nature.com/articles/nnano.2015.195,10
