contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
commentary,The communication challenges presented by nanofoods,,[],False,"[""Timothy V. Duncan""]","Duncan, T. The communication challenges presented by nanofoods. Nature Nanotech6, 683–688 (2011).",355,52,54,aplusplus,10.1038/nnano.2011.193,https://doi.org/10.1038/nnano.2011.193,,11,nnano,nature nanotechnology,1319932800,2011-10-30,business-and-industry;environmental-health-and-safety-issues;food-nanotechnology,https://www.nature.com/articles/nnano.2011.193,6
research highlights,Our choice from the recent literature,,[],True,[],"Our choice from the recent literature. Nature Nanotech6, 689 (2011).",25,0,1,aplusplus,10.1038/nnano.2011.200,https://doi.org/10.1038/nnano.2011.200,,11,nnano,nature nanotechnology,1320364800,2011-11-04,nanoscience-and-technology,https://www.nature.com/articles/nnano.2011.200,6
news & views,Mechanical memory sees the light,,[],True,"[""Garrett D. Cole"", ""Markus Aspelmeyer""]","Cole, G., Aspelmeyer, M. Mechanical memory sees the light. Nature Nanotech6, 690–691 (2011).",180,3,12,aplusplus,10.1038/nnano.2011.199,https://doi.org/10.1038/nnano.2011.199,,11,nnano,nature nanotechnology,1320364800,2011-11-04,nanophotonics-and-plasmonics;nems,https://www.nature.com/articles/nnano.2011.199,6
news & views,Shuttle transport for single electrons,,[],True,"[""Markus Kindermann""]","Kindermann, M. Shuttle transport for single electrons. Nature Nanotech6, 691–692 (2011).",40,15,2,aplusplus,10.1038/nnano.2011.194,https://doi.org/10.1038/nnano.2011.194,,11,nnano,nature nanotechnology,1320364800,2011-11-04,electronic-properties-and-materials;quantum-dots,https://www.nature.com/articles/nnano.2011.194,6
news & views,Gold nanowires to mend a heart,,[],True,"[""Marisa E. Jaconi""]","Jaconi, M. Gold nanowires to mend a heart. Nature Nanotech6, 692–693 (2011).",95,1,8,aplusplus,10.1038/nnano.2011.195,https://doi.org/10.1038/nnano.2011.195,,11,nnano,nature nanotechnology,1320364800,2011-11-04,nanowires;tissue-engineering-and-regenerative-medicine,https://www.nature.com/articles/nnano.2011.195,6
news & views,Going with the electron flow,,[],True,"[""Xi Yu"", ""Vincent M. Rotello""]","Yu, X., Rotello, V. Going with the electron flow. Nature Nanotech6, 693–694 (2011).",88,3,4,aplusplus,10.1038/nnano.2011.192,https://doi.org/10.1038/nnano.2011.192,,11,nnano,nature nanotechnology,1320364800,2011-11-04,electronic-properties-and-materials;nanoparticles,https://www.nature.com/articles/nnano.2011.192,6
review article,Electron microscopy of specimens in liquid,"<p>Imaging samples in liquids with electron microscopy can provide unique insights into biological systems, such as cells containing labelled proteins, and into processes of importance in materials science, such as nanoparticle synthesis and electrochemical deposition. Here we review recent progress in the use of electron microscopy in liquids and its applications. We examine the experimental challenges involved and the resolution that can be achieved with different forms of the technique. We conclude by assessing the potential role that electron microscopy of liquid samples can play in areas such as energy storage and bioimaging.</p>",[],False,"[""Niels de Jonge"", ""Frances M. Ross""]","de Jonge, N., Ross, F. Electron microscopy of specimens in liquid. Nature Nanotech6, 695–704 (2011).",3341,14,594,aplusplus,10.1038/nnano.2011.161,https://doi.org/10.1038/nnano.2011.161,,11,nnano,nature nanotechnology,1319328000,2011-10-23,nanobiotechnology;scanning-electron-microscopy;transmission-electron-microscopy,https://www.nature.com/articles/nnano.2011.161,6
letter,Ambipolar field effect in the ternary topological insulator (BixSb1–x)2Te3 by composition tuning,"<p>Topological insulators exhibit a bulk energy gap and spin-polarized surface states that lead to unique electronic properties, with potential applications in spintronics and quantum information processing. However, transport measurements have typically been dominated by residual bulk charge carriers originating from crystal defects or environmental doping, and these mask the contribution of surface carriers to charge transport in these materials. Controlling bulk carriers in current topological insulator materials, such as the binary sesquichalcogenides Bi<sub>2</sub>Te<sub>3</sub>, Sb<sub>2</sub>Te<sub>3</sub> and Bi<sub>2</sub>Se<sub>3</sub>, has been explored extensively by means of material doping and electrical gating, but limited progress has been made to achieve nanostructures with low bulk conductivity for electronic device applications. Here we demonstrate that the ternary sesquichalcogenide (Bi<sub>x</sub>Sb<sub>1&#8211;x</sub>)<sub>2</sub>Te<sub>3</sub> is a tunable topological insulator system. By tuning the ratio of bismuth to antimony, we are able to reduce the bulk carrier density by over two orders of magnitude, while maintaining the topological insulator properties. As a result, we observe a clear ambipolar gating effect in (Bi<sub>x</sub>Sb<sub>1&#8211;x</sub>)<sub>2</sub>Te<sub>3</sub> nanoplate field-effect transistor devices, similar to that observed in graphene field-effect transistor devices. The manipulation of carrier type and density in topological insulator nanostructures demonstrated here paves the way for the implementation of topological insulators in nanoelectronics and spintronics.</p>",[],False,"[""Desheng Kong"", ""Yulin Chen"", ""Judy J. Cha"", ""Qianfan Zhang"", ""James G. Analytis"", ""Keji Lai"", ""Zhongkai Liu"", ""Seung Sae Hong"", ""Kristie J. Koski"", ""Sung-Kwan Mo"", ""Zahid Hussain"", ""Ian R. Fisher"", ""Zhi-Xun Shen"", ""Yi Cui""]","Kong, D., Chen, Y., Cha, J. et al. Ambipolar field effect in the ternary topological insulator (BixSb1–x)2Te3by composition tuning. Nature Nanotech6, 705–709 (2011).",1194,20,287,aplusplus,10.1038/nnano.2011.172,https://doi.org/10.1038/nnano.2011.172,,11,nnano,nature nanotechnology,1317513600,2011-10-02,electronic-devices;electronic-properties-and-materials;synthesis-and-processing,https://www.nature.com/articles/nnano.2011.172,6
letter,Step-like enhancement of luminescence quantum yield of silicon nanocrystals,"<p>Carrier multiplication by generation of two or more electron&#8211;hole pairs following the absorption of a single photon may lead to improved photovoltaic efficiencies and has been observed in nanocrystals made from a variety of semiconductors, including silicon. However, with few exceptions, these reports have been based on indirect ultrafast techniques. Here, we present evidence of carrier multiplication in closely spaced silicon nanocrystals contained in a silicon dioxide matrix by measuring enhanced photoluminescence quantum yield. As the photon energy increases, the quantum yield is expected to remain constant, or to decrease as a result of new trapping and recombination channels being activated. Instead, we observe a step-like increase in quantum yield for larger photon energies that is characteristic of carrier multiplication. Modelling suggests that carrier multiplication is occurring with high efficiency and close to the energy conservation limit.</p>",[],False,"[""D. Timmerman"", ""J. Valenta"", ""K. Dohnalov\u00e1"", ""W. D. A. M. de Boer"", ""T. Gregorkiewicz""]","Timmerman, D., Valenta, J., Dohnalová, K. et al. Step-like enhancement of luminescence quantum yield of silicon nanocrystals. Nature Nanotech6, 710–713 (2011).",296,25,162,aplusplus,10.1038/nnano.2011.167,https://doi.org/10.1038/nnano.2011.167,,11,nnano,nature nanotechnology,1318118400,2011-10-09,nanoparticles;nanophotonics-and-plasmonics,https://www.nature.com/articles/nnano.2011.167,6
letter,Cell entry of one-dimensional nanomaterials occurs by tip recognition and rotation,"<p>Materials with high aspect ratio, such as carbon nanotubes and asbestos fibres, have been shown to cause length-dependent toxicity in certain cells because these long materials prevent complete ingestion and this frustrates the cell. Biophysical models have been proposed to explain how spheres and elliptical nanostructures enter cells, but one-dimensional nanomaterials have not been examined. Here, we show experimentally and theoretically that cylindrical one-dimensional nanomaterials such as carbon nanotubes enter cells through the tip first. For nanotubes with end caps or carbon shells at their tips, uptake involves tip recognition through receptor binding, rotation that is driven by asymmetric elastic strain at the tube&#8211;bilayer interface, and near-vertical entry. The precise angle of entry is governed by the relative timescales for tube rotation and receptor diffusion. Nanotubes without caps or shells on their tips show a different mode of membrane interaction, posing an interesting question as to whether modifying the tips of tubes may help avoid frustrated uptake by cells.</p>",[],False,"[""Xinghua Shi"", ""Annette von dem Bussche"", ""Robert H. Hurt"", ""Agnes B. Kane"", ""Huajian Gao""]","Shi, X., von dem Bussche, A., Hurt, R. et al. Cell entry of one-dimensional nanomaterials occurs by tip recognition and rotation. Nature Nanotech6, 714–719 (2011).",684,19,337,aplusplus,10.1038/nnano.2011.151,https://doi.org/10.1038/nnano.2011.151,,11,nnano,nature nanotechnology,1316304000,2011-09-18,carbon-nanotubes-and-fullerenes;cell-particle-interactions;environmental-health-and-safety-issues,https://www.nature.com/articles/nnano.2011.151,6
