contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Papers about papers,,,[],True,[],"Papers about papers. Nature Nanotech3, 633 (2008).",111,6,3,aplusplus,10.1038/nnano.2008.322,https://doi.org/10.1038/nnano.2008.322,,11,nnano,nature nanotechnology,1225497600,2008-11-01,,https://www.nature.com/articles/nnano.2008.322,3
commentary,The US must help set international standards for nanotechnology,,,"[{'address': 'US Department of Health and Human Services, Vladimir Murashov and John Howard are in the National Institute for Occupational Safety and Health, Centers for Disease Control and Prevention, Washington, DC 20201, USA.', 'authors': ['Vladimir Murashov', '\xa0&\xa0John Howard']}]",False,"['Vladimir Murashov', 'John Howard']","Murashov, V., Howard, J. The US must help set international standards for nanotechnology. Nature Nanotech3, 635–636 (2008).",9,12,19,aplusplus,10.1038/nnano.2008.323,https://doi.org/10.1038/nnano.2008.323,,11,nnano,nature nanotechnology,1225497600,2008-11-01,,https://www.nature.com/articles/nnano.2008.323,3
thesis,Rhapsody in C,,,"[{'address': 'Chris Toumey is at the University of South Carolina NanoCenter, 1212 Greene Street, Columbia, South Carolina 29208, USA. Toumey@sc.edu', 'authors': ['Chris Toumey']}]",False,['Chris Toumey'],"Toumey, C. Rhapsody in C. Nature Nanotech3, 637–638 (2008).",13,0,3,aplusplus,10.1038/nnano.2008.324,https://doi.org/10.1038/nnano.2008.324,,11,nnano,nature nanotechnology,1225497600,2008-11-01,,https://www.nature.com/articles/nnano.2008.324,3
research highlights,"Hanging by a nanotube, graphite oxide takes a breather, molecular electronics with fullerenes, optical nanotomography for fluids, and more",,,[],False,[],"Hanging by a nanotube, graphite oxide takes a breather, molecular electronics with fullerenes, optical nanotomography for fluids, and more. Nature Nanotech3, 640–641 (2008).",4,0,0,aplusplus,10.1038/nnano.2008.325,https://doi.org/10.1038/nnano.2008.325,,11,nnano,nature nanotechnology,1225497600,2008-11-01,,https://www.nature.com/articles/nnano.2008.325,3
research highlights,Top down bottom up: Working in harmony,,,[],True,[],"Top down bottom up: Working in harmony. Nature Nanotech3, 641 (2008).",17,0,0,aplusplus,10.1038/nnano.2008.326,https://doi.org/10.1038/nnano.2008.326,,11,nnano,nature nanotechnology,1225497600,2008-11-01,,https://www.nature.com/articles/nnano.2008.326,3
news & views,Microscopy with single spins,,,"[{'address': 'Christian Degen is at the IBM Research Division, Almaden Research Center, San Jose, California 95120, USA. degenc@gmail.com', 'authors': ['Christian Degen']}]",False,['Christian Degen'],"Degen, C. Microscopy with single spins. Nature Nanotech3, 643–644 (2008).",230,0,29,aplusplus,10.1038/nnano.2008.328,https://doi.org/10.1038/nnano.2008.328,,11,nnano,nature nanotechnology,1225497600,2008-11-01,,https://www.nature.com/articles/nnano.2008.328,3
news & views,Order and control,,,[],True,['Owain Vaughan'],"Vaughan, O. Order and control. Nature Nanotech3, 644 (2008).",13,0,1,aplusplus,10.1038/nnano.2008.320,https://doi.org/10.1038/nnano.2008.320,,11,nnano,nature nanotechnology,1225497600,2008-11-01,,https://www.nature.com/articles/nnano.2008.320,3
news & views,New leverage against superbugs,,,"[{'address': 'François Huber, Hans Peter Lang and Christoph Gerber are in the National Center of Competence in Research of Nanoscale Science, Institute of Physics of the University of Basel, CH-4056 Basel, Switzerland. christoph.gerber@unibas.ch', 'authors': ['François Huber', ',\xa0Hans Peter Lang', '\xa0&\xa0Christoph Gerber']}]",False,"['François Huber', 'Hans Peter Lang', 'Christoph Gerber']","Huber, F., Lang, H. & Gerber, C. New leverage against superbugs. Nature Nanotech3, 645–646 (2008).",22,0,7,aplusplus,10.1038/nnano.2008.294,https://doi.org/10.1038/nnano.2008.294,,11,nnano,nature nanotechnology,1223769600,2008-10-12,,https://www.nature.com/articles/nnano.2008.294,3
news & views,Catalysis live,,,[],True,['Owain Vaughan'],"Vaughan, O. Catalysis live. Nature Nanotech3, 646 (2008).",4,0,1,aplusplus,10.1038/nnano.2008.321,https://doi.org/10.1038/nnano.2008.321,,11,nnano,nature nanotechnology,1225497600,2008-11-01,,https://www.nature.com/articles/nnano.2008.321,3
news & views,Designing biomimetic nanomachines,,,"[{'address': 'Marco Saraniti is in the Department of Electrical Engineering, Arizona State University, Tempe, Arizona 85287, USA. marco.saraniti@asu.edu', 'authors': ['Marco Saraniti']}]",True,['Marco Saraniti'],"Saraniti, M. Designing biomimetic nanomachines. Nature Nanotech3, 647–648 (2008).",54,0,4,aplusplus,10.1038/nnano.2008.327,https://doi.org/10.1038/nnano.2008.327,,11,nnano,nature nanotechnology,1225497600,2008-11-01,,https://www.nature.com/articles/nnano.2008.327,3
