contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,"Nano for agriculture, not the opposite",,[],True,[],"Nano for agriculture, not the opposite. Nat. Nanotechnol. 15, 725 (2020).",2120,4,1,aplusplus,10.1038/s41565-020-0766-6,https://doi.org/10.1038/s41565-020-0766-6,,9,nnano,nature nanotechnology,1599523200,2020-09-08,,https://www.nature.com/articles/s41565-020-0766-6,15
editorial,Enter plastic,,[],True,[],"Enter plastic. Nat. Nanotechnol. 15, 725 (2020).",913,3,0,aplusplus,10.1038/s41565-020-0767-5,https://doi.org/10.1038/s41565-020-0767-5,,9,nnano,nature nanotechnology,1599523200,2020-09-08,,https://www.nature.com/articles/s41565-020-0767-5,15
news & views,Freezing and melting skyrmions in 2D,,[],True,"[""Mathias Kl\u00e4ui""]","Kläui, M. Freezing and melting skyrmions in 2D. Nat. Nanotechnol. 15, 726–727 (2020).",1588,76,1,aplusplus,10.1038/s41565-020-0726-1,https://doi.org/10.1038/s41565-020-0726-1,,9,nnano,nature nanotechnology,1592956800,2020-06-24,phase-transitions-and-critical-phenomena;spintronics,https://www.nature.com/articles/s41565-020-0726-1,15
news & views,Excitons in a twisted world,,[],True,"[""Paulina Plochocka""]","Plochocka, P. Excitons in a twisted world. Nat. Nanotechnol. 15, 727–729 (2020).",1966,8,0,aplusplus,10.1038/s41565-020-0744-z,https://doi.org/10.1038/s41565-020-0744-z,,9,nnano,nature nanotechnology,1594598400,2020-07-13,electronic-properties-and-materials;two-dimensional-materials,https://www.nature.com/articles/s41565-020-0744-z,15
news & views,When plants and plastic interact,,[],True,"[""Fabienne Schwab"", ""Barbara Rothen-Rutishauser"", ""Alke Petri-Fink""]","Schwab, F., Rothen-Rutishauser, B. & Petri-Fink, A. When plants and plastic interact. Nat. Nanotechnol. 15, 729–730 (2020).",1367,7,0,aplusplus,10.1038/s41565-020-0762-x,https://doi.org/10.1038/s41565-020-0762-x,,9,nnano,nature nanotechnology,1599523200,2020-09-08,cell-particle-interactions;imaging-studies;nanoparticles,https://www.nature.com/articles/s41565-020-0762-x,15
review article,Key principles and operational practices for improved nanotechnology environmental exposure assessment,"<p>Nanotechnology is identified as a key enabling technology due to its potential to contribute to economic growth and societal well-being across industrial sectors. Sustainable nanotechnology requires a scientifically based and proportionate risk governance structure to support innovation, including a robust framework for environmental risk assessment (ERA) that ideally builds on methods established for conventional chemicals to ensure alignment and avoid duplication. Exposure assessment developed as a tiered approach is equally beneficial to nano-specific ERA as for other classes of chemicals. Here we present the developing knowledge, practical considerations and key principles need to support exposure assessment for engineered nanomaterials for regulatory and research applications.</p>",[],False,"[""Claus Svendsen"", ""Lee A. Walker"", ""Marianne Matzke"", ""Elma Lahive"", ""Samuel Harrison"", ""Alison Crossley"", ""Barry Park"", ""Stephen Lofts"", ""Iseult Lynch"", ""Socorro V\u00e1zquez-Campos"", ""Ralf Kaegi"", ""Alexander Gogos"", ""Christof Asbach"", ""Geert Cornelis"", ""Frank von der Kammer"", ""Nico W. van den Brink"", ""Claire Mays"", ""David J. Spurgeon""]","Svendsen, C., Walker, L.A., Matzke, M. et al. Key principles and operational practices for improved nanotechnology environmental exposure assessment. Nat. Nanotechnol. 15, 731–742 (2020).",1938,24,2,aplusplus,10.1038/s41565-020-0742-1,https://doi.org/10.1038/s41565-020-0742-1,,9,nnano,nature nanotechnology,1597622400,2020-08-17,environmental-health-and-safety-issues;regulation-and-risk-management,https://www.nature.com/articles/s41565-020-0742-1,15
letter,Room-temperature valleytronic transistor,"<p>Valleytronics, based on the valley degree of freedom rather than charge, is a promising candidate for next-generation information devices beyond complementary metal&#8211;oxide&#8211;semiconductor (CMOS) technology. Although many intriguing valleytronic properties have been explored based on excitonic injection or the non-local response of transverse current schemes at low temperature, demonstrations of valleytronic building blocks similar to transistors in electronics, especially at room temperature, remain elusive. Here, we report a solid-state device that enables a full sequence of generating, propagating, detecting and manipulating valley information at room temperature. Chiral nanocrescent plasmonic antennae are used to selectively generate valley-polarized carriers in MoS<sub>2</sub> through hot-electron injection under linearly polarized infrared excitation. These long-lived valley-polarized free carriers can be detected in a valley Hall configuration even without charge current, and can propagate over 18&#8201;&#956;m by means of drift. In addition, electrostatic gating allows us to modulate the magnitude of the valley Hall voltage. The electrical valley Hall output could drive the valley manipulation of a cascaded stage, rendering the device able to serve as a transistor free of charge current with pure valleytronic input/output. Our results demonstrate the possibility of encoding and processing information by valley degree of freedom, and provide a universal strategy to study the Berry curvature dipole in quantum materials.</p>",[],False,"[""Lingfei Li"", ""Lei Shao"", ""Xiaowei Liu"", ""Anyuan Gao"", ""Hao Wang"", ""Binjie Zheng"", ""Guozhi Hou"", ""Khurram Shehzad"", ""Linwei Yu"", ""Feng Miao"", ""Yi Shi"", ""Yang Xu"", ""Xiaomu Wang""]","Li, L., Shao, L., Liu, X. et al. Room-temperature valleytronic transistor. Nat. Nanotechnol. 15, 743–749 (2020).",6701,18,4,aplusplus,10.1038/s41565-020-0727-0,https://doi.org/10.1038/s41565-020-0727-0,,9,nnano,nature nanotechnology,1595203200,2020-07-20,applied-physics;electrical-and-electronic-engineering;electronic-properties-and-devices,https://www.nature.com/articles/s41565-020-0727-0,15
letter,Broken mirror symmetry in excitonic response of reconstructed domains in twisted MoSe2/MoSe2 bilayers,"<p>Van der Waals heterostructures obtained via stacking and twisting have been used to create moir&#233; superlattices, enabling new optical and electronic properties in solid-state systems. Moir&#233; lattices in twisted bilayers of transition metal dichalcogenides (TMDs) result in exciton trapping, host Mott insulating and superconducting states and act as unique Hubbard systems whose correlated electronic states can be detected and manipulated optically. Structurally, these twisted heterostructures feature atomic reconstruction and domain formation. However, due to the nanoscale size of moir&#233; domains, the effects of atomic reconstruction on the electronic and excitonic properties have not been systematically investigated. Here we use near-0&#176;-twist-angle MoSe<sub>2</sub>/MoSe<sub>2</sub> bilayers with large rhombohedral AB/BA domains to directly probe the excitonic properties of individual domains with far-field optics. We show that this system features broken mirror/inversion symmetry, with the AB and BA domains supporting interlayer excitons with out-of-plane electric dipole moments in opposite directions. The dipole orientation of ground-state &#915;&#8211;K interlayer excitons can be flipped with electric fields, while higher-energy K&#8211;K interlayer excitons undergo field-asymmetric hybridization with intralayer K&#8211;K excitons. Our study reveals the impact of crystal symmetry on TMD excitons and points to new avenues for realizing topologically non-trivial systems, exotic metasurfaces, collective excitonic phases and quantum emitter arrays via domain-pattern engineering.</p>",[],False,"[""Jiho Sung"", ""You Zhou"", ""Giovanni Scuri"", ""Viktor Z\u00f3lyomi"", ""Trond I. Andersen"", ""Hyobin Yoo"", ""Dominik S. Wild"", ""Andrew Y. Joe"", ""Ryan J. Gelly"", ""Hoseok Heo"", ""Samuel J. Magorrian"", ""Damien B\u00e9rub\u00e9"", ""Andr\u00e9s M. Mier Valdivia"", ""Takashi Taniguchi"", ""Kenji Watanabe"", ""Mikhail D. Lukin"", ""Philip Kim"", ""Vladimir I. Fal\u2019ko"", ""Hongkun Park""]","Sung, J., Zhou, Y., Scuri, G. et al. Broken mirror symmetry in excitonic response of reconstructed domains in twisted MoSe2/MoSe2bilayers. Nat. Nanotechnol. 15, 750–754 (2020).",5801,8,10,aplusplus,10.1038/s41565-020-0728-z,https://doi.org/10.1038/s41565-020-0728-z,,9,nnano,nature nanotechnology,1594598400,2020-07-13,electronic-properties-and-materials;photonic-devices;two-dimensional-materials,https://www.nature.com/articles/s41565-020-0728-z,15
letter,Differentially charged nanoplastics demonstrate distinct accumulation in Arabidopsis thaliana,"<p>Although the fates of microplastics (0.1&#8211;5&#8201;mm in size) and nanoplastics (&lt;100&#8201;nm) in marine environments are being increasingly well studied, little is known about the behaviour of nanoplastics in terrestrial environments, especially agricultural soils. Previous studies have evaluated the consequences of nanoplastic accumulation in aquatic plants, but there is no direct evidence for the internalization of nanoplastics in terrestrial plants. Here, we show that both positively and negatively charged nanoplastics can accumulate in Arabidopsis thaliana. The aggregation promoted by the growth medium and root exudates limited the uptake of amino-modified polystyrene nanoplastics with positive surface charges. Thus, positively charged nanoplastics accumulated at relatively low levels in the root tips, but these nanoplastics induced a higher accumulation of reactive oxygen species and inhibited plant growth and seedling development more strongly than negatively charged sulfonic-acid-modified nanoplastics. By contrast, the negatively charged nanoplastics were observed frequently in the apoplast and xylem. Our findings provide direct evidence that nanoplastics can accumulate in plants, depending on their surface charge. Plant accumulation of nanoplastics can have both direct ecological effects and implications for agricultural sustainability and food safety.</p>",[],False,"[""Xiao-Dong Sun"", ""Xian-Zheng Yuan"", ""Yuebin Jia"", ""Li-Juan Feng"", ""Fan-Ping Zhu"", ""Shang-Shang Dong"", ""Jiajia Liu"", ""Xiangpei Kong"", ""Huiyu Tian"", ""Jian-Lu Duan"", ""Zhaojun Ding"", ""Shu-Guang Wang"", ""Baoshan Xing""]","Sun, XD., Yuan, XZ., Jia, Y. et al. Differentially charged nanoplastics demonstrate distinct accumulation inArabidopsis thaliana. Nat. Nanotechnol. 15, 755–760 (2020).",8948,359,28,aplusplus,10.1038/s41565-020-0707-4,https://doi.org/10.1038/s41565-020-0707-4,,9,nnano,nature nanotechnology,1592784000,2020-06-22,nanobiotechnology;nanotoxicology,https://www.nature.com/articles/s41565-020-0707-4,15
article,Melting of a skyrmion lattice to a skyrmion liquid via a hexatic phase,"<p>The phase transition most commonly observed is probably melting, a transition from ordered crystalline solids to disordered isotropic liquids. In three dimensions, melting is a single, first-order phase transition. In two-dimensional systems, however, theory predicts a general scenario of two continuous phase transitions separated by an intermediate, oriented liquid state, the so-called hexatic phase with short-range translational and quasi-long-range orientational orders. Such hexatic phases occur in colloidal systems, Wigner solids and liquid crystals, all composed of real-matter particles. In contrast, skyrmions are countable soliton configurations with non-trivial topology and these quasi-particles can form two-dimensional lattices. Here we show, by direct imaging with cryo-Lorentz transmission electron microscopy, that magnetic field variations can tune the phase of the skyrmion ensembles in Cu<sub>2</sub>OSeO<sub>3</sub> from a two-dimensional solid through the long-speculated skyrmion hexatic phase to a liquid. The local spin order persists throughout the process. Remarkably, our quantitative analysis demonstrates that the aforementioned topological-defect-induced crystal melting scenario well describes the observed phase transitions.</p>",[],False,"[""Ping Huang"", ""Thomas Sch\u00f6nenberger"", ""Marco Cantoni"", ""Lukas Heinen"", ""Arnaud Magrez"", ""Achim Rosch"", ""Fabrizio Carbone"", ""Henrik M. R\u00f8nnow""]","Huang, P., Schönenberger, T., Cantoni, M. et al. Melting of a skyrmion lattice to a skyrmion liquid via a hexatic phase. Nat. Nanotechnol. 15, 761–767 (2020).",3549,44,4,aplusplus,10.1038/s41565-020-0716-3,https://doi.org/10.1038/s41565-020-0716-3,,9,nnano,nature nanotechnology,1592179200,2020-06-15,magnetic-properties-and-materials;phase-transitions-and-critical-phenomena;topological-defects;transmission-electron-microscopy,https://www.nature.com/articles/s41565-020-0716-3,15
