contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
correction,Correction,,,[],True,[],"Correction. Nature Nanotech11, 653 (2016).",50,1,0,aplusplus,10.1038/nnano.2016.154,https://doi.org/10.1038/nnano.2016.154,,8,nnano,nature nanotechnology,1470182400,2016-08-03,,https://www.nature.com/articles/nnano.2016.154,11
editorial,Keep nanotechnology in mind,,,[],True,[],"Keep nanotechnology in mind. Nature Nanotech11, 653 (2016).",204,5,0,aplusplus,10.1038/nnano.2016.155,https://doi.org/10.1038/nnano.2016.155,,8,nnano,nature nanotechnology,1470182400,2016-08-03,electronic-devices;network-models,https://www.nature.com/articles/nnano.2016.155,11
editorial,Hopes and anxieties,,,[],True,[],"Hopes and anxieties. Nature Nanotech11, 653 (2016).",61,2,0,aplusplus,10.1038/nnano.2016.156,https://doi.org/10.1038/nnano.2016.156,,8,nnano,nature nanotechnology,1470182400,2016-08-03,ethical-legal-and-other-societal-issues,https://www.nature.com/articles/nnano.2016.156,11
research highlights,Our choice from the recent literature,,,[],True,[],"Our choice from the recent literature. Nature Nanotech11, 654 (2016).",25,1,0,aplusplus,10.1038/nnano.2016.149,https://doi.org/10.1038/nnano.2016.149,,8,nnano,nature nanotechnology,1470182400,2016-08-03,education;electrical-and-electronic-engineering;electronic-devices;materials-for-energy-and-catalysis;metal-organic-frameworks;nanometrology;nanowires;optomechanics;organic-inorganic-nanostructures;quantum-metrology,https://www.nature.com/articles/nnano.2016.149,11
news & views,Crystal-clear neuronal computing,,,"[{'address': 'C. David Wright is in the Department of Engineering and the Centre for Graphene Science at the University of Exeter, Exeter EX4 4QF, UK', 'authors': ['C. David Wright']}]",False,['C. David Wright'],"Wright, C. Crystal-clear neuronal computing. Nature Nanotech11, 655–656 (2016).",191,15,3,aplusplus,10.1038/nnano.2016.90,https://doi.org/10.1038/nnano.2016.90,,8,nnano,nature nanotechnology,1463356800,2016-05-16,electronic-devices;network-models,https://www.nature.com/articles/nnano.2016.90,11
news & views,Nanoparticle behaviour dissected,,,"[{'address': 'Frank Vanhaecke is in the Department of Analytical Chemistry at Ghent University, Campus Sterre, Krijgslaan 281-S12, 9000 Ghent, Belgium', 'authors': ['Frank Vanhaecke']}]",False,['Frank Vanhaecke'],"Vanhaecke, F. Nanoparticle behaviour dissected. Nature Nanotech11, 656–657 (2016).",120,12,3,aplusplus,10.1038/nnano.2016.119,https://doi.org/10.1038/nnano.2016.119,,8,nnano,nature nanotechnology,1466380800,2016-06-20,ecotoxicology;methods-of-toxicology-studies,https://www.nature.com/articles/nnano.2016.119,11
news & views,Gatekeepers of the nucleus,,,"[{'address': 'Victor Shahin is at the Institute of Physiology II, Robert-Koch-Str. 27b, 48149 Münster, Germany', 'authors': ['Victor Shahin']}]",False,['Victor Shahin'],"Shahin, V. Gatekeepers of the nucleus. Nature Nanotech11, 658–659 (2016).",62,2,8,aplusplus,10.1038/nnano.2016.74,https://doi.org/10.1038/nnano.2016.74,,8,nnano,nature nanotechnology,1462147200,2016-05-02,applications-of-afm;nanoscience-and-technology,https://www.nature.com/articles/nnano.2016.74,11
review article,Origin and control of blinking in quantum dots,,,"[{'address': 'Naval Research Laboratory, Center for Computational Material Science, 20375, Washington DC, USA', 'authors': ['Alexander L. Efros']}, {'address': 'JILA, University of Colorado and National Institute of Standards and Technology', 'authors': ['David J. Nesbitt']}, {'address': 'Department of Chemistry and Biochemistry, University of Colorado, Boulder, 80309-0440, Colorado, USA', 'authors': ['David J. Nesbitt']}]",False,"['Alexander L. Efros', 'David J. Nesbitt']","Efros, A., Nesbitt, D. Origin and control of blinking in quantum dots. Nature Nanotech11, 661–671 (2016).",3354,6,179,aplusplus,10.1038/nnano.2016.140,https://doi.org/10.1038/nnano.2016.140,,8,nnano,nature nanotechnology,1470182400,2016-08-03,quantum-dots;semiconductor-lasers,https://www.nature.com/articles/nnano.2016.140,11
letter,Fast spin information transfer between distant quantum dots using individual electrons,,,"[{'address': 'Université Grenoble Alpes, Institut NEEL, Grenoble, F-38042, France', 'authors': ['B. Bertrand', ',\xa0S. Hermelin', ',\xa0S. Takada', ',\xa0C. Bäuerle', '\xa0&\xa0T. Meunier']}, {'address': 'CNRS, Institut NEEL, Grenoble, F-38042, France', 'authors': ['B. Bertrand', ',\xa0S. Hermelin', ',\xa0S. Takada', ',\xa0C. Bäuerle', '\xa0&\xa0T. Meunier']}, {'address': 'Department of Applied Physics, University of Tokyo, Tokyo, 113-8656, Japan', 'authors': ['S. Takada', ',\xa0M. Yamamoto', '\xa0&\xa0S. Tarucha']}, {'address': 'PRESTO-JST, Kawaguchi-shi, Saitama, 331-0012, Japan', 'authors': ['M. Yamamoto']}, {'address': 'RIKEN Center for Emergent Matter Science (CEMS), 2-1 Hirosawa, Wako-Shi, Saitama, 31-0198, Japan', 'authors': ['S. Tarucha']}, {'address': 'Lehrstuhl für Angewandte Festkörperphysik, Ruhr-Universität Bochum, Universitätsstrasse 150, Bochum, 44780, Germany', 'authors': ['A. Ludwig', '\xa0&\xa0A. D. Wieck']}]",False,"['B. Bertrand', 'S. Hermelin', 'S. Takada', 'M. Yamamoto', 'S. Tarucha', 'A. Ludwig', 'A. D. Wieck', 'C. Bäuerle', 'T. Meunier']","Bertrand, B., Hermelin, S., Takada, S. et al. Fast spin information transfer between distant quantum dots using individual electrons. Nature Nanotech11, 672–676 (2016).",441,1,33,aplusplus,10.1038/nnano.2016.82,https://doi.org/10.1038/nnano.2016.82,,8,nnano,nature nanotechnology,1464566400,2016-05-30,electronic-devices;quantum-information,https://www.nature.com/articles/nnano.2016.82,11
letter,Quantitative nanoscale vortex imaging using a cryogenic quantum magnetometer,,,"[{'address': 'Department of Physics, University of Basel, Klingelbergstrasse 82, Basel, CH-4056, Switzerland', 'authors': ['L. Thiel', ',\xa0D. Rohner', ',\xa0M. Ganzhorn', ',\xa0P. Appel', ',\xa0E. Neu', '\xa0&\xa0P. Maletinsky']}, {'address': 'Physikalisches Institut and Center for Quantum Science (CQ) in LISA+, Universität Tübingen, Auf der Morgenstelle 14, Tübingen, D-72076, Germany', 'authors': ['B. Müller', ',\xa0R. Kleiner', '\xa0&\xa0D. Koelle']}]",False,"['L. Thiel', 'D. Rohner', 'M. Ganzhorn', 'P. Appel', 'E. Neu', 'B. Müller', 'R. Kleiner', 'D. Koelle', 'P. Maletinsky']","Thiel, L., Rohner, D., Ganzhorn, M. et al. Quantitative nanoscale vortex imaging using a cryogenic quantum magnetometer. Nature Nanotech11, 677–681 (2016).",1228,94,68,aplusplus,10.1038/nnano.2016.63,https://doi.org/10.1038/nnano.2016.63,,8,nnano,nature nanotechnology,1462147200,2016-05-02,magnetic-properties-and-materials;nanosensors;quantum-metrology;superconducting-properties-and-materials,https://www.nature.com/articles/nnano.2016.63,11
