contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Anniversary issues,,[],True,[],"Anniversary issues. Nature Nanotech11, 305 (2016).",238,35,0,aplusplus,10.1038/nnano.2016.64,https://doi.org/10.1038/nnano.2016.64,,4,nnano,nature nanotechnology,1459814400,2016-04-05,atomic-force-microscopy;dna-nanotechnology;imaging-techniques,https://www.nature.com/articles/nnano.2016.64,11
thesis,The philosopher and the engineer,,[],False,"[""Chris Toumey""]","Toumey, C. The philosopher and the engineer. Nature Nanotech11, 306–307 (2016).",120,5,5,aplusplus,10.1038/nnano.2016.56,https://doi.org/10.1038/nnano.2016.56,,4,nnano,nature nanotechnology,1459814400,2016-04-05,ethical-legal-and-other-societal-issues,https://www.nature.com/articles/nnano.2016.56,11
research highlights,Our choice from the recent literature,,[],True,[],"Our choice from the recent literature. Nature Nanotech11, 308 (2016).",43,2,1,aplusplus,10.1038/nnano.2016.61,https://doi.org/10.1038/nnano.2016.61,,4,nnano,nature nanotechnology,1459814400,2016-04-05,biosensors;magnetic-devices;nanoparticles;sensors;spintronics;supramolecular-chemistry,https://www.nature.com/articles/nnano.2016.61,11
news & views,Aromatic dipeptides light up,,[],True,"[""Ehud Gazit""]","Gazit, E. Aromatic dipeptides light up. Nature Nanotech11, 309–310 (2016).",513,10,22,aplusplus,10.1038/nnano.2015.321,https://doi.org/10.1038/nnano.2015.321,,4,nnano,nature nanotechnology,1452470400,2016-01-11,nanomedicine;nanoparticles,https://www.nature.com/articles/nnano.2015.321,11
news & views,Unravelling the stealth effect,,[],True,"[""Neville J. Butcher"", ""Gysell M. Mortimer"", ""Rodney F. Minchin""]","Butcher, N., Mortimer, G. & Minchin, R. Unravelling the stealth effect. Nature Nanotech11, 310–311 (2016).",864,11,57,aplusplus,10.1038/nnano.2016.6,https://doi.org/10.1038/nnano.2016.6,,4,nnano,nature nanotechnology,1455494400,2016-02-15,drug-delivery,https://www.nature.com/articles/nnano.2016.6,11
review article,Reaction–diffusion processes at the nano- and microscales,,[],False,"[""Irving R. Epstein"", ""Bing Xu""]","Epstein, I., Xu, B. Reaction–diffusion processes at the nano- and microscales. Nature Nanotech11, 312–319 (2016).",2042,15,110,aplusplus,10.1038/nnano.2016.41,https://doi.org/10.1038/nnano.2016.41,,4,nnano,nature nanotechnology,1459814400,2016-04-05,molecular-machines-and-motors;supramolecular-polymers,https://www.nature.com/articles/nnano.2016.41,11
letter,Tailoring high-temperature radiation and the resurrection of the incandescent source,,[],False,"[""Ognjen Ilic"", ""Peter Bermel"", ""Gang Chen"", ""John D. Joannopoulos"", ""Ivan Celanovic"", ""Marin Solja\u010di\u0107""]","Ilic, O., Bermel, P., Chen, G. et al. Tailoring high-temperature radiation and the resurrection of the incandescent source. Nature Nanotech11, 320–324 (2016).",1940,555,95,aplusplus,10.1038/nnano.2015.309,https://doi.org/10.1038/nnano.2015.309,,4,nnano,nature nanotechnology,1452470400,2016-01-11,optical-materials-and-structures;photonic-devices;technology,https://www.nature.com/articles/nnano.2015.309,11
letter,Plasmonic colour laser printing,,[],False,"[""Xiaolong Zhu"", ""Christoph Vannahme"", ""Emil H\u00f8jlund-Nielsen"", ""N. Asger Mortensen"", ""Anders Kristensen""]","Zhu, X., Vannahme, C., Højlund-Nielsen, E. et al. Plasmonic colour laser printing. Nature Nanotech11, 325–329 (2016).",2764,226,211,aplusplus,10.1038/nnano.2015.285,https://doi.org/10.1038/nnano.2015.285,,4,nnano,nature nanotechnology,1450051200,2015-12-14,nanoscience-and-technology;optical-materials-and-structures;technology,https://www.nature.com/articles/nnano.2015.285,11
letter,Single-spin CCD,,[],False,"[""T. A. Baart"", ""M. Shafiei"", ""T. Fujita"", ""C. Reichl"", ""W. Wegscheider"", ""L. M. K. Vandersypen""]","Baart, T., Shafiei, M., Fujita, T. et al. Single-spin CCD. Nature Nanotech11, 330–334 (2016).",706,11,62,aplusplus,10.1038/nnano.2015.291,https://doi.org/10.1038/nnano.2015.291,,4,nnano,nature nanotechnology,1451865600,2016-01-04,electronic-and-spintronic-devices;nanoscale-devices;qubits;spintronics,https://www.nature.com/articles/nnano.2015.291,11
letter,Epitaxial graphene quantum dots for high-performance terahertz bolometers,,[],False,"[""Abdel El Fatimy"", ""Rachael L. Myers-Ward"", ""Anthony K. Boyd"", ""Kevin M. Daniels"", ""D. Kurt Gaskill"", ""Paola Barbara""]","El Fatimy, A., Myers-Ward, R., Boyd, A. et al. Epitaxial graphene quantum dots for high-performance terahertz bolometers. Nature Nanotech11, 335–338 (2016).",994,5,61,aplusplus,10.1038/nnano.2015.303,https://doi.org/10.1038/nnano.2015.303,,4,nnano,nature nanotechnology,1451865600,2016-01-04,optical-properties-and-devices;quantum-dots,https://www.nature.com/articles/nnano.2015.303,11
article,Gate-induced superconductivity in atomically thin MoS2 crystals,"<p>When thinned down to the atomic scale, many layered van der Waals materials exhibit an interesting evolution of their electronic properties, whose main aspects can be accounted for by changes in the single-particle bandstructure. Phenomena driven by interactions are also observed, but identifying experimentally systematic trends in their thickness dependence is challenging. Here, we explore the evolution of gate-induced superconductivity in exfoliated MoS<sub>2</sub> multilayers ranging from bulk-like to individual monolayers. We observe a clear transition for all thicknesses down to the ultimate atomic limit, providing the first demonstration of gate-induced superconductivity in atomically thin exfoliated crystals. Additionally, we characterize the superconducting state by measuring the critical temperature T<sub>C</sub> and magnetic field B<sub>C</sub> in a large number of multilayer devices while decreasing their thickness. We find that the superconducting properties exhibit a pronounced reduction in T<sub>C</sub> and B<sub>C</sub> when going from bilayers to monolayers, for which we discuss possible microscopic mechanisms.</p>",[],False,"[""Davide Costanzo"", ""Sanghyun Jo"", ""Helmuth Berger"", ""Alberto F. Morpurgo""]","Costanzo, D., Jo, S., Berger, H. et al. Gate-induced superconductivity in atomically thin MoS2crystals. Nature Nanotech11, 339–344 (2016).",3707,2,176,aplusplus,10.1038/nnano.2015.314,https://doi.org/10.1038/nnano.2015.314,,4,nnano,nature nanotechnology,1452470400,2016-01-11,electronic-devices;superconducting-devices;two-dimensional-materials,https://www.nature.com/articles/nnano.2015.314,11
article,Magnetic field-induced helical mode and topological transitions in a topological insulator nanoribbon,"<p>The spin-helical Dirac fermion topological surface states in a topological insulator nanowire or nanoribbon promise novel topological devices and exotic physics such as Majorana fermions. Here, we report local and non-local transport measurements in Bi<sub>2</sub>Te<sub>3</sub> topological insulator nanoribbons that exhibit quasi-ballistic transport over &#8764;2&#8197;&#956;m. The conductance versus axial magnetic flux &#934; exhibits Aharonov&#8211;Bohm oscillations with maxima occurring alternately at half-integer or integer flux quanta (&#934;<sub>0</sub>&#8201;=&#8201;h/e, where h is Planck's constant and e is the electron charge) depending periodically on the gate-tuned Fermi wavevector (k<sub>F</sub>) with period 2&#960;/C (where C is the nanoribbon circumference). The conductance versus gate voltage also exhibits k<sub>F</sub>-periodic oscillations, anti-correlated between &#934;&#8201;=&#8201;0 and &#934;<sub>0</sub>/2. These oscillations enable us to probe the Bi<sub>2</sub>Te<sub>3</sub> band structure, and are consistent with the circumferentially quantized topological surface states forming a series of one-dimensional subbands, which undergo periodic magnetic field-induced topological transitions with the disappearance/appearance of the gapless Dirac point with a one-dimensional spin helical mode.</p>",[],False,"[""Luis A. Jauregui"", ""Michael T. Pettes"", ""Leonid P. Rokhinson"", ""Li Shi"", ""Yong P. Chen""]","Jauregui, L., Pettes, M., Rokhinson, L. et al. Magnetic field-induced helical mode and topological transitions in a topological insulator nanoribbon. Nature Nanotech11, 345–351 (2016).",1065,75,61,aplusplus,10.1038/nnano.2015.293,https://doi.org/10.1038/nnano.2015.293,,4,nnano,nature nanotechnology,1453075200,2016-01-18,electronic-devices;topological-matter,https://www.nature.com/articles/nnano.2015.293,11
article,Electric-field control of spin–orbit torque in a magnetically doped topological insulator,"<p>Electric-field manipulation of magnetic order has proved of both fundamental and technological importance in spintronic devices. So far, electric-field control of ferromagnetism, magnetization and magnetic anisotropy has been explored in various magnetic materials, but the efficient electric-field control of spin&#8211;orbit torque (SOT) still remains elusive. Here, we report the effective electric-field control of a giant SOT in a Cr-doped topological insulator (TI) thin film using a top-gate field-effect transistor structure. The SOT strength can be modulated by a factor of four within the accessible gate voltage range, and it shows strong correlation with the spin-polarized surface current in the film. Furthermore, we demonstrate the magnetization switching by scanning gate voltage with constant current and in-plane magnetic field applied in the film. The effective electric-field control of SOT and the giant spin-torque efficiency in Cr-doped TI may lead to the development of energy-efficient gate-controlled spin-torque devices compatible with modern field-effect semiconductor technologies.</p>",[],False,"[""Yabin Fan"", ""Xufeng Kou"", ""Pramey Upadhyaya"", ""Qiming Shao"", ""Lei Pan"", ""Murong Lang"", ""Xiaoyu Che"", ""Jianshi Tang"", ""Mohammad Montazeri"", ""Koichi Murata"", ""Li-Te Chang"", ""Mustafa Akyol"", ""Guoqiang Yu"", ""Tianxiao Nie"", ""Kin L. Wong"", ""Jun Liu"", ""Yong Wang"", ""Yaroslav Tserkovnyak"", ""Kang L. Wang""]","Fan, Y., Kou, X., Upadhyaya, P. et al. Electric-field control of spin–orbit torque in a magnetically doped topological insulator. Nature Nanotech11, 352–359 (2016).",2617,1,135,aplusplus,10.1038/nnano.2015.294,https://doi.org/10.1038/nnano.2015.294,,4,nnano,nature nanotechnology,1451865600,2016-01-04,magnetic-devices;magnetic-properties-and-materials;spintronics;topological-matter,https://www.nature.com/articles/nnano.2015.294,11
