contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Making the most of peer review,,,[],True,[],"Making the most of peer review. Nature Nanotech5, 553 (2010).",54,0,0,aplusplus,10.1038/nnano.2010.171,https://doi.org/10.1038/nnano.2010.171,,8,nnano,nature nanotechnology,1280620800,2010-08-01,climate-change;peer-review,https://www.nature.com/articles/nnano.2010.171,5
correspondence,Static charges cannot drive a continuous flow of water molecules through a carbon nanotube,,,"[{'address': 'Department of Applied Mathematics, The University of Western Ontario, 1151 Richmond St. N., London, N6A 5B7, Ontario, Canada', 'authors': ['Jirasak Wong-ekkabut', '\xa0&\xa0Mikko Karttunen']}, {'address': 'Department of Physics, Faculty of Science, Kasetsart University, 50 Phahon Yothin Rd, Chatuchak, Bangkok, 10900, Thailand', 'authors': ['Jirasak Wong-ekkabut']}, {'address': 'Department of Biochemistry, Institute of Biochemistry and Biology, University of Potsdam, Karl-Liebknecht-Str. 24–25, Potsdam-Golm, 14476, Germany', 'authors': ['Markus S. Miettinen']}, {'address': 'Department of Biochemistry, University of Toronto, Toronto, Ontario, M5S 1A8, Canada', 'authors': ['Cristiano Dias']}]",False,"['Jirasak Wong-ekkabut', 'Markus S. Miettinen', 'Cristiano Dias', 'Mikko Karttunen']","Wong-ekkabut, J., Miettinen, M., Dias, C. et al. Static charges cannot drive a continuous flow of water molecules through a carbon nanotube. Nature Nanotech5, 555–557 (2010).",127,1,61,aplusplus,10.1038/nnano.2010.152,https://doi.org/10.1038/nnano.2010.152,,8,nnano,nature nanotechnology,1278806400,2010-07-11,carbon-nanotubes-and-fullerenes;computational-nanotechnology;nanofluidics;physics,https://www.nature.com/articles/nnano.2010.152,5
research highlights,Our choice from the recent literature,,,[],True,[],"Our choice from the recent literature. Nature Nanotech5, 558 (2010).",9,0,0,aplusplus,10.1038/nnano.2010.166,https://doi.org/10.1038/nnano.2010.166,,8,nnano,nature nanotechnology,1280620800,2010-08-01,nanoscience-and-technology,https://www.nature.com/articles/nnano.2010.166,5
news & views,Graphene rolls off the press,,,"[{'address': 'Yong P. Chen is in the Department of Physics, Birck Nanotechnology Center and School of Electrical and Computer Engineering, Purdue University, West Lafayette, Indiana 47907, USA yongchen@purdue.edu', 'authors': ['Yong P. Chen']}, {'address': 'Qingkai Yu is in the Department of Electrical and Computer Engineering and Center for Advanced Materials, University of Houston, Houston, Texas 77204, USA. qyu2@uh.edu', 'authors': ['Qingkai Yu']}]",False,"['Yong P. Chen', 'Qingkai Yu']","Chen, Y., Yu, Q. Graphene rolls off the press. Nature Nanotech5, 559–560 (2010).",64,9,17,aplusplus,10.1038/nnano.2010.158,https://doi.org/10.1038/nnano.2010.158,,8,nnano,nature nanotechnology,1280620800,2010-08-01,electronic-devices;electronic-properties-and-materials;graphene;synthesis-and-processing,https://www.nature.com/articles/nnano.2010.158,5
news & views,Remote control of cells,,,"[{'address': 'Thomas Knöpfel and Walther Akemann are in the Laboratory for Neuronal Circuit Dynamics, RIKEN Brain Science Institute, 2-1 Hirosawa, Wako-City, Saitama 351-0198, Japan. tknopfel@knopfel-lab.net', 'authors': ['Thomas Knöpfel', '\xa0&\xa0Walther Akemann']}]",False,"['Thomas Knöpfel', 'Walther Akemann']","Knöpfel, T., Akemann, W. Remote control of cells. Nature Nanotech5, 560–561 (2010).",62,1,8,aplusplus,10.1038/nnano.2010.163,https://doi.org/10.1038/nnano.2010.163,,8,nnano,nature nanotechnology,1280620800,2010-08-01,genetic-engineering;membrane-potential;nanomedicine;nanoparticles,https://www.nature.com/articles/nnano.2010.163,5
news & views,Dry but flexible magnetic materials,,,"[{'address': 'Damien Faivre is in the Department of Biomaterials, Max Planck Institute of Colloids and Interfaces, Science Park Golm, 14424 Potsdam, Germany. damien.faivre@mpikg.mpg.de', 'authors': ['Damien Faivre']}]",False,['Damien Faivre'],"Faivre, D. Dry but flexible magnetic materials. Nature Nanotech5, 562–563 (2010).",56,0,0,aplusplus,10.1038/nnano.2010.159,https://doi.org/10.1038/nnano.2010.159,,8,nnano,nature nanotechnology,1280620800,2010-08-01,biopolymers;magnetic-properties-and-materials;nanostructures;synthesis-and-processing,https://www.nature.com/articles/nnano.2010.159,5
news & views,New twist on nanoscale motors,,,"[{'address': 'Erez Hasman is in the Micro- and Nano-optics Laboratory, Faculty of Mechanical Engineering and Russell Berrie Nanotechnology Institute, Technion — Israel Institute of Technology, Haifa 32000, Israel. mehasman@technion.ac.il', 'authors': ['Erez Hasman']}]",False,['Erez Hasman'],"Hasman, E. New twist on nanoscale motors. Nature Nanotech5, 563–564 (2010).",57,1,9,aplusplus,10.1038/nnano.2010.156,https://doi.org/10.1038/nnano.2010.156,,8,nnano,nature nanotechnology,1280620800,2010-08-01,molecular-machines-and-motors;nanophotonics-and-plasmonics;nanostructures;optical-materials-and-structures,https://www.nature.com/articles/nnano.2010.156,5
progress article,Nanomaterials in preventive dentistry,,,"[{'address': 'Clinic of Operative Dentistry, Periodontology and Preventive Dentistry, University Hospital, Saarland University, Building 73, Homburg/Saar, D-66421, Germany', 'authors': ['Matthias Hannig']}, {'address': ""Clinic of Conservative Dentistry, Faculty of Medicine 'Carl Gustav Carus', Technical University Dresden, Fetscherstr. 74, Dresden, 01307, Germany"", 'authors': ['Christian Hannig']}]",False,"['Matthias Hannig', 'Christian Hannig']","Hannig, M., Hannig, C. Nanomaterials in preventive dentistry. Nature Nanotech5, 565–569 (2010).",484,15,183,aplusplus,10.1038/nnano.2010.83,https://doi.org/10.1038/nnano.2010.83,,8,nnano,nature nanotechnology,1277596800,2010-06-27,biofilms;nanomedicine;nanoscale-materials,https://www.nature.com/articles/nnano.2010.83,5
letter,Light-driven nanoscale plasmonic motors,"<p>When Sir William Crookes developed a four-vaned radiometer, also known as the light-mill, in 1873, it was believed that this device confirmed the existence of linear momentum carried by photons, as predicted by Maxwell's equations. Although Reynolds later proved that the torque on the radiometer was caused by thermal transpiration, researchers continued to search for ways to take advantage of the momentum of photons and to use it for generating rotational forces. The ability to provide rotational force at the nanoscale could open up a range of applications in physics, biology and chemistry, including DNA unfolding and sequencing and nanoelectromechanical systems. Here, we demonstrate a nanoscale plasmonic structure that can, when illuminated with linearly polarized light, generate a rotational force that is capable of rotating a silica microdisk that is 4,000 times larger in volume. Furthermore, we can control the rotation velocity and direction by varying the wavelength of the incident light to excite different plasmonic modes.</p>",,"[{'address': 'NSF Nano-scale Science and Engineering Center (NSEC), 3112 Etcheverry Hall, University of California, Berkeley, 94720, California, USA', 'authors': ['Ming Liu', ',\xa0Thomas Zentgraf', ',\xa0Yongmin Liu', ',\xa0Guy Bartal', '\xa0&\xa0Xiang Zhang']}, {'address': 'Material Sciences Division, Lawrence Berkeley National Laboratory, Berkeley, 94720, California, USA', 'authors': ['Xiang Zhang']}]",False,"['Ming Liu', 'Thomas Zentgraf', 'Yongmin Liu', 'Guy Bartal', 'Xiang Zhang']","Liu, M., Zentgraf, T., Liu, Y. et al. Light-driven nanoscale plasmonic motors. Nature Nanotech5, 570–573 (2010).",922,29,213,aplusplus,10.1038/nnano.2010.128,https://doi.org/10.1038/nnano.2010.128,,8,nnano,nature nanotechnology,1278201600,2010-07-04,molecular-machines-and-motors;nanophotonics-and-plasmonics;optical-materials-and-structures,https://www.nature.com/articles/nnano.2010.128,5
letter,Roll-to-roll production of 30-inch graphene films for transparent electrodes,"<p>The outstanding electrical, mechanical and chemical properties of graphene make it attractive for applications in flexible electronics. However, efforts to make transparent conducting films from graphene have been hampered by the lack of efficient methods for the synthesis, transfer and doping of graphene at the scale and quality required for applications. Here, we report the roll-to-roll production and wet-chemical doping of predominantly monolayer 30-inch graphene films grown by chemical vapour deposition onto flexible copper substrates. The films have sheet resistances as low as &#8764;125 &#937; &#9633;<sup>&#8722;1</sup> with 97.4% optical transmittance, and exhibit the half-integer quantum Hall effect, indicating their high quality. We further use layer-by-layer stacking to fabricate a doped four-layer film and measure its sheet resistance at values as low as &#8764;30 &#937; &#9633;<sup>&#8722;1</sup> at &#8764;90% transparency, which is superior to commercial transparent electrodes such as indium tin oxides. Graphene electrodes were incorporated into a fully functional touch-screen panel device capable of withstanding high strain.</p>",,"[{'address': 'SKKU Advanced Institute of Nanotechnology (SAINT) and Center for Human Interface Nano Technology (HINT), Sungkyunkwan University, Suwon, 440-746, Korea', 'authors': ['Sukang Bae', ',\xa0Hyeongkeun Kim', ',\xa0Youngbin Lee', ',\xa0Tian Lei', ',\xa0Young-Jin Kim', ',\xa0Jong-Hyun Ahn', ',\xa0Byung Hee Hong', '\xa0&\xa0Sumio Iijima']}, {'address': 'Department of Chemistry, Sungkyunkwan University, Suwon, 440-746, Korea', 'authors': ['Hye Ri Kim', '\xa0&\xa0Byung Hee Hong']}, {'address': 'School of Mechanical Engineering, Sungkyunkwan University, Suwon, 440-746, Korea', 'authors': ['Hyeongkeun Kim', '\xa0&\xa0Young-Jin Kim']}, {'address': 'School of Advanced Materials Science and Engineering, Sungkyunkwan University, Suwon, 440-746, Korea', 'authors': ['Jong-Hyun Ahn']}, {'address': 'NanoCore & Department of Physics, National University of Singapore, Singapore, 117576 & 117542', 'authors': ['Xiangfan Xu', ',\xa0Yi Zheng', ',\xa0Jayakumar Balakrishnan', '\xa0&\xa0Barbaros Özyilmaz']}, {'address': 'Digital & IT Solution Division, Samsung Techwin, Seongnam, 462-807, Korea', 'authors': ['Young Il Song']}, {'address': 'Department of Chemistry, Center for Superfunctional Materials, Pohang University of Science and Technology, Hyojadong, Namgu, Pohang, 790-784, Korea', 'authors': ['Jae-Sung Park', '\xa0&\xa0Kwang S. Kim']}, {'address': 'Nanotube Research Center, National Institute of Advanced Industrial Science and Technology (AIST), Tsukuba 305-8565 & Faculty of Science and Engineering, Meijo University, Nagoya, 468-8502, Japan', 'authors': ['Sumio Iijima']}]",False,"['Sukang Bae', 'Hyeongkeun Kim', 'Youngbin Lee', 'Xiangfan Xu', 'Jae-Sung Park', 'Yi Zheng', 'Jayakumar Balakrishnan', 'Tian Lei', 'Hye Ri Kim', 'Young Il Song', 'Young-Jin Kim', 'Kwang S. Kim', 'Barbaros Özyilmaz', 'Jong-Hyun Ahn', 'Byung Hee Hong', 'Sumio Iijima']","Bae, S., Kim, H., Lee, Y. et al. Roll-to-roll production of 30-inch graphene films for transparent electrodes. Nature Nanotech5, 574–578 (2010).",10000,118,5593,aplusplus,10.1038/nnano.2010.132,https://doi.org/10.1038/nnano.2010.132,,8,nnano,nature nanotechnology,1276992000,2010-06-20,electronic-properties-and-devices;synthesis-and-processing,https://www.nature.com/articles/nnano.2010.132,5
letter,Computer simulation of the translocation of nanoparticles with different shapes across a lipid bilayer,"<p>Understanding how nanoparticles with different shapes interact with cell membranes is important in drug and gene delivery, but this interaction remains poorly studied. Using computer simulations, we investigate the physical translocation processes of nanoparticles with different shapes (for example, spheres, ellipsoids, rods, discs and pushpin-like particles) and volumes across a lipid bilayer. We find that the shape anisotropy and initial orientation of the particle are crucial to the nature of the interaction between the particle and lipid bilayer. The penetrating capability of a nanoparticle across a lipid bilayer is determined by the contact area between the particle and lipid bilayer, and the local curvature of the particle at the contact point. Particle volume affects translocation indirectly, and particle rotation can complicate the penetration process. Our results provide a practical guide to geometry considerations when designing nanoscale cargo carriers.</p>",,"[{'address': 'National Laboratory of Solid State Microstructures, Nanjing University, Nanjing, 210093, China', 'authors': ['Kai Yang', '\xa0&\xa0Yu-Qiang Ma']}, {'address': 'Center for Soft Condensed Matter Physics and Interdisciplinary Research, Soochow University, Suzhou, 215006, China', 'authors': ['Yu-Qiang Ma']}]",False,"['Kai Yang', 'Yu-Qiang Ma']","Yang, K., Ma, Y. Computer simulation of the translocation of nanoparticles with different shapes across a lipid bilayer. Nature Nanotech5, 579–583 (2010).",695,1,447,aplusplus,10.1038/nnano.2010.141,https://doi.org/10.1038/nnano.2010.141,,8,nnano,nature nanotechnology,1280016000,2010-07-25,computational-nanotechnology;nanoparticles,https://www.nature.com/articles/nnano.2010.141,5
letter,Making flexible magnetic aerogels and stiff magnetic nanopaper using cellulose nanofibrils as templates,"<p>Nanostructured biological materials inspire the creation of materials with tunable mechanical properties. Strong cellulose nanofibrils derived from bacteria or wood can form ductile or tough networks that are suitable as functional materials. Here, we show that freeze-dried bacterial cellulose nanofibril aerogels can be used as templates for making lightweight porous magnetic aerogels, which can be compacted into a stiff magnetic nanopaper. The 20&#8211;70-nm-thick cellulose nanofibrils act as templates for the non-agglomerated growth of ferromagnetic cobalt ferrite nanoparticles (diameter, 40&#8211;120&#160;nm). Unlike solvent-swollen gels and ferrogels, our magnetic aerogel is dry, lightweight, porous (98%), flexible, and can be actuated by a small household magnet. Moreover, it can absorb water and release it upon compression. Owing to their flexibility, high porosity and surface area, these aerogels are expected to be useful in microfluidics devices and as electronic actuators.</p>",,"[{'address': 'Department of Fibre and Polymer Technology, Royal Institute of Technology, SE-100 44 Stockholm, Sweden', 'authors': ['R. T. Olsson', ',\xa0M. A. S. Azizi Samir', ',\xa0L. A. Berglund', '\xa0&\xa0U. W. Gedde']}, {'address': 'Wallenberg Wood Science Center, Royal Institute of Technology, SE-100 44 Stockholm, Sweden', 'authors': ['R. T. Olsson', ',\xa0G. Salazar-Alvarez', '\xa0&\xa0L. A. Berglund']}, {'address': 'Nanocomposites and Bioconcepts s.a.r.l., N170 Tanalt Alhouda (Agadir), Morocco', 'authors': ['M. A. S. Azizi Samir']}, {'address': ""Centre d'Investigació en Nanociència i Nanotecnologia (ICN-CSIC), Campus Universitat Autònoma de Barcelona, E-08193 Bellaterra, Spain"", 'authors': ['G. Salazar-Alvarez']}, {'address': 'Department of Materials and Environmental Chemistry, Arrhenius Laboratory, Stockholm University, SE-106 91 Stockholm, Sweden', 'authors': ['G. Salazar-Alvarez']}, {'address': 'Department of Materials Science and Engineering, Royal Institute of Technology, SE-100 44 Stockholm, Sweden', 'authors': ['L. Belova', '\xa0&\xa0V. Ström']}, {'address': 'Department of Applied Physics, Helsinki University of Technology/Aalto University School of Science and Technology, Molecular Materials, PO Box 15100, FIN-00076, Espoo, Finland', 'authors': ['O. Ikkala']}, {'address': ""Institució Catalana de Recerca i Estudis Avançats (ICREA) and Centre d'Investigació en Nanociència i Nanotecnologia (ICN-CSIC), Campus Universitat Autònoma de Barcelona, E-08193 Bellaterra, Spain"", 'authors': ['J. Nogués']}]",False,"['R. T. Olsson', 'M. A. S. Azizi Samir', 'G. Salazar-Alvarez', 'L. Belova', 'V. Ström', 'L. A. Berglund', 'O. Ikkala', 'J. Nogués', 'U. W. Gedde']","Olsson, R., Azizi Samir, M., Salazar-Alvarez, G. et al. Making flexible magnetic aerogels and stiff magnetic nanopaper using cellulose nanofibrils as templates. Nature Nanotech5, 584–588 (2010).",1664,15,563,aplusplus,10.1038/nnano.2010.155,https://doi.org/10.1038/nnano.2010.155,,8,nnano,nature nanotechnology,1280620800,2010-08-01,biopolymers;magnetic-properties-and-materials;nanostructures;synthesis-and-processing,https://www.nature.com/articles/nnano.2010.155,5
