contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Small is different,,[],True,[],"Small is different. Nature Nanotech1,1 (2006).",419,1,4,aplusplus,10.1038/nnano.2006.82,https://doi.org/10.1038/nnano.2006.82,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.82,1
commentary,How the doors to the nanoworld were opened,,[],False,"[""Christoph Gerber"", ""Hans Peter Lang""]","Gerber, C., Lang, H. How the doors to the nanoworld were opened. Nature Nanotech1,3–5 (2006).",369,19,179,aplusplus,10.1038/nnano.2006.70,https://doi.org/10.1038/nnano.2006.70,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.70,1
thesis,Science and democracy,,[],False,"[""Chris Toumey""]","Toumey, C. Science and democracy. Nature Nanotech1,6–7 (2006).",88,1,27,aplusplus,10.1038/nnano.2006.71,https://doi.org/10.1038/nnano.2006.71,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.71,1
feature,nan'o·tech·nol'o·gy n.,,[],False,[],"nan'o·tech·nol'o·gyn.. Nature Nanotech1,8–10 (2006).",245,66,39,aplusplus,10.1038/nnano.2006.77,https://doi.org/10.1038/nnano.2006.77,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.77,1
books & arts,Nanotubes and much more,,[],True,"[""Ray H. Baughman""]","Baughman, R. Nanotubes and much more. Nature Nanotech1, 11 (2006).",49,0,0,aplusplus,10.1038/nnano.2006.64,https://doi.org/10.1038/nnano.2006.64,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.64,1
research highlights,"High-frequency nanoresonators, neuron-nanowire devices, molecular switches, optoelectronic polymers and more",,[],True,[],"High-frequency nanoresonators, neuron-nanowire devices, molecular switches, optoelectronic polymers and more. Nature Nanotech1, 12–13 (2006).",36,0,3,aplusplus,10.1038/nnano.2006.74,https://doi.org/10.1038/nnano.2006.74,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.74,1
research highlights,Top down bottom up: Anthrax under attack,,[],True,[],"Top down bottom up: Anthrax under attack. Nature Nanotech1, 13 (2006).",24,0,0,aplusplus,10.1038/nnano.2006.74a,https://doi.org/10.1038/nnano.2006.74a,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.74a,1
news & views,The nanoSQUID makes its debut,,[],True,"[""Marco Aprili""]","Aprili, M. The nanoSQUID makes its debut. Nature Nanotech1, 15–16 (2006).",209,10,6,aplusplus,10.1038/nnano.2006.78,https://doi.org/10.1038/nnano.2006.78,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.78,1
news & views,Sorting out carbon nanotube electronics,,[],True,"[""Andrew G. Rinzler""]","Rinzler, A. Sorting out carbon nanotube electronics. Nature Nanotech1, 17–18 (2006).",53,6,21,aplusplus,10.1038/nnano.2006.76,https://doi.org/10.1038/nnano.2006.76,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.76,1
news & views,Pointillist microscopy,,[],True,"[""Norbert F. Scherer""]","Scherer, N. Pointillist microscopy. Nature Nanotech1, 19–20 (2006).",36,0,9,aplusplus,10.1038/nnano.2006.79,https://doi.org/10.1038/nnano.2006.79,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.79,1
news & views,Bringing friction to a halt,,[],True,"[""Joost Frenken""]","Frenken, J. Bringing friction to a halt. Nature Nanotech1, 20–21 (2006).",43,0,18,aplusplus,10.1038/nnano.2006.75,https://doi.org/10.1038/nnano.2006.75,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.75,1
news & views,Viruses show their good side,,[],True,"[""Mato Knez"", ""Ulrich G\u00f6sele""]","Knez, M., Gösele, U. Viruses show their good side. Nature Nanotech1, 22–23 (2006).",42,0,9,aplusplus,10.1038/nnano.2006.73,https://doi.org/10.1038/nnano.2006.73,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.73,1
news & views,Signs of stress,,[],True,"[""Vicki Stone"", ""Ken Donaldson""]","Stone, V., Donaldson, K. Signs of stress. Nature Nanotech1, 23–24 (2006).",119,0,141,aplusplus,10.1038/nnano.2006.69,https://doi.org/10.1038/nnano.2006.69,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.69,1
review article,Making molecular machines work,"<p>In this review we chart recent advances in what is at once an old and very new field of endeavour &#8212; the achievement of control of motion at the molecular level including solid-state and surface-mounted rotors, and its natural progression to the development of synthetic molecular machines. Besides a discussion of design principles used to control linear and rotary motion in such molecular systems, this review will address the advances towards the construction of synthetic machines that can perform useful functions. Approaches taken by several research groups to construct wholly synthetic molecular machines and devices are compared. This will be illustrated with molecular rotors, elevators, valves, transporters, muscles and other motor functions used to develop smart materials. The demonstration of molecular machinery is highlighted through recent examples of systems capable of effecting macroscopic movement through concerted molecular motion. Several approaches to illustrate how molecular motor systems have been used to accomplish work are discussed. We will conclude with prospects for future developments in this exciting field of nanotechnology.</p>",[],False,"[""Wesley R. Browne"", ""Ben L. Feringa""]","Browne, W., Feringa, B. Making molecular machines work. Nature Nanotech1, 25–35 (2006).",1785,48,1066,aplusplus,10.1038/nnano.2006.45,https://doi.org/10.1038/nnano.2006.45,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.45,1
letter,Torsional electromechanical quantum oscillations in carbon nanotubes,"<p>Carbon nanotubes can be distinctly metallic or semiconducting depending on their diameter and chirality. Here we show that continuously varying the chirality by mechanical torsion can induce conductance oscillations, which can be attributed to metal&#8211;semiconductor periodic transitions. The phenomenon is observed in multiwalled carbon nanotubes, where both the torque and the current are shown to be carried predominantly by the outermost wall. The oscillation period with torsion is consistent with the theoretical shifting of the corners of the first Brillouin zone of graphene across different sub-bands allowed in the nanotube. Beyond a critical torsion, the conductance irreversibly drops due to torsional failure, allowing us to determine the torsional strength of carbon nanotubes. Carbon nanotubes could be ideal torsional springs for nanoscopic pendulums, because electromechanical detection of motion could replace the microscopic detection techniques used at present. Our experiments indicate that carbon nanotubes could be used as electronic sensors of torsional motion in nanoelectromechanical systems.</p>",[],False,"[""Tzahi Cohen-Karni"", ""Lior Segev"", ""Onit Srur-Lavi"", ""Sidney R. Cohen"", ""Ernesto Joselevich""]","Cohen-Karni, T., Segev, L., Srur-Lavi, O. et al. Torsional electromechanical quantum oscillations in carbon nanotubes. Nature Nanotech1, 36–41 (2006).",133,0,112,aplusplus,10.1038/nnano.2006.57,https://doi.org/10.1038/nnano.2006.57,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.57,1
letter,Giant piezoresistance effect in silicon nanowires,"<p>The piezoresistance effect of silicon has been widely used in mechanical sensors, and is now being actively explored in order to improve the performance of silicon transistors. In fact, strain engineering is now considered to be one of the most promising strategies for developing high-performance sub-10-nm silicon devices. Interesting electromechanical properties have been observed in carbon nanotubes. In this paper we report that Si nanowires possess an unusually large piezoresistance effect compared with bulk. For example, the longitudinal piezoresistance coefficient along the &#12296;111&#12297; direction increases with decreasing diameter for p-type Si nanowires, reaching as high as &#8722;3,550&#160;&#215;&#160;10<sup>&#8722;11</sup>&#160;Pa<sup>&#8211;1</sup>, in comparison with a bulk value of &#8722;94&#160;&#215;&#160;10<sup>&#8722;11</sup>&#160;Pa<sup>&#8722;1</sup>. Strain-induced carrier mobility change and surface modifications have been shown to have clear influence on piezoresistance coefficients. This giant piezoresistance effect in Si nanowires may have significant implications in nanowire-based flexible electronics, as well as in nanoelectromechanical systems.</p>",[],False,"[""Rongrui He"", ""Peidong Yang""]","He, R., Yang, P. Giant piezoresistance effect in silicon nanowires. Nature Nanotech1, 42–46 (2006).",721,14,545,aplusplus,10.1038/nnano.2006.53,https://doi.org/10.1038/nnano.2006.53,,1,nnano,nature nanotechnology,1159660800,2006-10-01,,https://www.nature.com/articles/nnano.2006.53,1
