contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,The many faces of nanotech,,[],True,[],"The many faces of nanotech. Nature Nanotech2, 585 (2007).",138,1,1,aplusplus,10.1038/nnano.2007.308,https://doi.org/10.1038/nnano.2007.308,,10,nnano,nature nanotechnology,1191196800,2007-10-01,,https://www.nature.com/articles/nnano.2007.308,2
thesis,Cubism at the nanoscale,,[],False,"[""Chris Toumey""]","Toumey, C. Cubism at the nanoscale. Nature Nanotech2, 587–589 (2007).",30,5,11,aplusplus,10.1038/nnano.2007.310,https://doi.org/10.1038/nnano.2007.310,,10,nnano,nature nanotechnology,1191196800,2007-10-01,,https://www.nature.com/articles/nnano.2007.310,2
interview,A career in carbon,,[],False,"[""Adarsh Sandhu""]","Sandhu, A. A career in carbon. Nature Nanotech2, 590–591 (2007).",22,0,6,aplusplus,10.1038/nnano.2007.309,https://doi.org/10.1038/nnano.2007.309,,10,nnano,nature nanotechnology,1191196800,2007-10-01,,https://www.nature.com/articles/nnano.2007.309,2
research highlights,Research highlights,,[],True,[],"Research highlights. Nature Nanotech2, 592–593 (2007).",14,0,0,aplusplus,10.1038/nnano.2007.311,https://doi.org/10.1038/nnano.2007.311,,10,nnano,nature nanotechnology,1191196800,2007-10-01,,https://www.nature.com/articles/nnano.2007.311,2
research highlights,Going for growth,,[],True,[],"Going for growth. Nature Nanotech2, 593 (2007).",10,0,0,aplusplus,10.1038/nnano.2007.312,https://doi.org/10.1038/nnano.2007.312,,10,nnano,nature nanotechnology,1191196800,2007-10-01,,https://www.nature.com/articles/nnano.2007.312,2
news & views,Nanowires charge towards integration,,[],True,"[""Mark A. Eriksson"", ""Mark Friesen""]","Eriksson, M., Friesen, M. Nanowires charge towards integration. Nature Nanotech2, 595–596 (2007).",26,6,3,aplusplus,10.1038/nnano.2007.314,https://doi.org/10.1038/nnano.2007.314,,10,nnano,nature nanotechnology,1191110400,2007-09-30,,https://www.nature.com/articles/nnano.2007.314,2
news & views,Taking charge of biomolecules,,[],True,"[""Joseph M. Kinsella"", ""Albena Ivanisevic""]","Kinsella, J., Ivanisevic, A. Taking charge of biomolecules. Nature Nanotech2, 596–597 (2007).",63,3,29,aplusplus,10.1038/nnano.2007.313,https://doi.org/10.1038/nnano.2007.313,,10,nnano,nature nanotechnology,1190505600,2007-09-23,,https://www.nature.com/articles/nnano.2007.313,2
news & views,Paper powers battery breakthrough,,[],True,"[""Bruno Scrosati""]","Scrosati, B. Paper powers battery breakthrough. Nature Nanotech2, 598–599 (2007).",237,9,95,aplusplus,10.1038/nnano.2007.318,https://doi.org/10.1038/nnano.2007.318,,10,nnano,nature nanotechnology,1191196800,2007-10-01,,https://www.nature.com/articles/nnano.2007.318,2
news & views,Nanosynthesis by candlelight,,[],True,"[""Massimo Bottini"", ""Tomas Mustelin""]","Bottini, M., Mustelin, T. Nanosynthesis by candlelight. Nature Nanotech2, 599–600 (2007).",36,6,30,aplusplus,10.1038/nnano.2007.316,https://doi.org/10.1038/nnano.2007.316,,10,nnano,nature nanotechnology,1191196800,2007-10-01,,https://www.nature.com/articles/nnano.2007.316,2
news & views,Finding quantum dots inside nanowires,,[],True,"[""Jessica Thomas""]","Thomas, J. Finding quantum dots inside nanowires. Nature Nanotech2, 600 (2007).",18,0,1,aplusplus,10.1038/nnano.2007.317,https://doi.org/10.1038/nnano.2007.317,,10,nnano,nature nanotechnology,1191196800,2007-10-01,,https://www.nature.com/articles/nnano.2007.317,2
news & views,Self-assembly works for superlattices,,[],True,"[""J. Enrique Ortega"", ""F. Javier Garc\u00eda de Abajo""]","Ortega, J., de Abajo, F. Self-assembly works for superlattices. Nature Nanotech2, 601–602 (2007).",26,0,3,aplusplus,10.1038/nnano.2007.315,https://doi.org/10.1038/nnano.2007.315,,10,nnano,nature nanotechnology,1191196800,2007-10-01,,https://www.nature.com/articles/nnano.2007.315,2
review article,Carbon-based electronics,"<p>The semiconductor industry has been able to improve the performance of electronic systems for more than four decades by making ever-smaller devices. However, this approach will soon encounter both scientific and technical limits, which is why the industry is exploring a number of alternative device technologies. Here we review the progress that has been made with carbon nanotubes and, more recently, graphene layers and nanoribbons. Field-effect transistors based on semiconductor nanotubes and graphene nanoribbons have already been demonstrated, and metallic nanotubes could be used as high-performance interconnects. Moreover, owing to the excellent optical properties of nanotubes it could be possible to make both electronic and optoelectronic devices from the same material.</p>",[],False,"[""Phaedon Avouris"", ""Zhihong Chen"", ""Vasili Perebeinos""]","Avouris, P., Chen, Z. & Perebeinos, V. Carbon-based electronics. Nature Nanotech2, 605–615 (2007).",1531,9,1948,aplusplus,10.1038/nnano.2007.300,https://doi.org/10.1038/nnano.2007.300,,10,nnano,nature nanotechnology,1191110400,2007-09-30,,https://www.nature.com/articles/nnano.2007.300,2
letter,Nanopatterning the electronic properties of gold surfaces with self-organized superlattices of metallic nanostructures,"<p>The self-organized growth of nanostructures on surfaces could offer many advantages in the development of new catalysts, electronic devices and magnetic data-storage media. The local density of electronic states on the surface at the relevant energy scale strongly influences chemical reactivity, as does the shape of the nanoparticles. The electronic properties of surfaces also influence the growth and decay of nanostructures such as dimers, chains and superlattices of atoms or noble metal islands. Controlling these properties on length scales shorter than the diffusion lengths of the electrons and spins (some tens of nanometres for metals) is a major goal in electronics and spintronics. However, to date, there have been few studies of the electronic properties of self-organized nanostructures. Here we report the self-organized growth of macroscopic superlattices of Ag or Cu nanostructures on Au vicinal surfaces, and demonstrate that the electronic properties of these systems depend on the balance between the confinement and the perturbation of the surface states caused by the steps and the nanostructures' superlattice. We also show that the local density of states can be modified in a controlled way by adjusting simple parameters such as the type of metal deposited and the degree of coverage.</p>",[],False,"[""Clement Didiot"", ""Stephane Pons"", ""Bertrand Kierren"", ""Yannick Fagot-Revurat"", ""Daniel Malterre""]","Didiot, C., Pons, S., Kierren, B. et al. Nanopatterning the electronic properties of gold surfaces with self-organized superlattices of metallic nanostructures. Nature Nanotech2, 617–621 (2007).",96,3,45,aplusplus,10.1038/nnano.2007.301,https://doi.org/10.1038/nnano.2007.301,,10,nnano,nature nanotechnology,1190505600,2007-09-23,,https://www.nature.com/articles/nnano.2007.301,2
letter,A Ge/Si heterostructure nanowire-based double quantum dot with integrated charge sensor,"<p>One proposal for a solid-state-based quantum bit (qubit) is to control coupled electron spins on adjacent semiconductor quantum dots. Most experiments have focused on quantum dots made from III&#8211;V semiconductors; however, the coherence of electron spins in these materials is limited by hyperfine interactions with nuclear spins. Ge/Si core/shell nanowires seem ideally suited to overcome this limitation, because the most abundant nuclei in Ge and Si have spin zero and the nanowires can be chemically synthesized defect-free with tunable properties. Here, we present a double quantum dot based on Ge/Si nanowires in which we can completely control the coupling between the dots and to the leads. We also demonstrate that charge on the double dot can be detected by coupling it capacitively to an adjacent nanowire quantum dot. The double quantum dot and integrated charge sensor serve as an essential building block to form a solid-state qubit free of nuclear spin.</p>",[],False,"[""Yongjie Hu"", ""Hugh O. H. Churchill"", ""David J. Reilly"", ""Jie Xiang"", ""Charles M. Lieber"", ""Charles M. Marcus""]","Hu, Y., Churchill, H., Reilly, D. et al.A Ge/Si heterostructure nanowire-based double quantum dot with integrated charge sensor. Nature Nanotech2, 622–625 (2007).",665,3,245,aplusplus,10.1038/nnano.2007.302,https://doi.org/10.1038/nnano.2007.302,,10,nnano,nature nanotechnology,1191110400,2007-09-30,,https://www.nature.com/articles/nnano.2007.302,2
letter,Highly scalable non-volatile and ultra-low-power phase-change nanowire memory,"<p>The search for a universal memory storage device that combines rapid read and write speeds, high storage density and non-volatility is driving the exploration of new materials in nanostructured form. Phase-change materials, which can be reversibly switched between amorphous and crystalline states, are promising in this respect, but top-down processing of these materials into nanostructures often damages their useful properties. Self-assembled nanowire-based phase-change material memory devices offer an attractive solution owing to their sub-lithographic sizes and unique geometry, coupled with the facile etch-free processes with which they can be fabricated. Here, we explore the effects of nanoscaling on the memory-storage capability of self-assembled Ge<sub>2</sub>Sb<sub>2</sub>Te<sub>5</sub> nanowires, an important phase-change material. Our measurements of write-current amplitude, switching speed, endurance and data retention time in these devices show that such nanowires are promising building blocks for non-volatile scalable memory and may represent the ultimate size limit in exploring current-induced phase transition in nanoscale systems.</p>",[],False,"[""Se-Ho Lee"", ""Yeonwoong Jung"", ""Ritesh Agarwal""]","Lee, SH., Jung, Y. & Agarwal, R. Highly scalable non-volatile and ultra-low-power phase-change nanowire memory. Nature Nanotech2, 626–630 (2007).",560,3,319,aplusplus,10.1038/nnano.2007.291,https://doi.org/10.1038/nnano.2007.291,,10,nnano,nature nanotechnology,1189900800,2007-09-16,,https://www.nature.com/articles/nnano.2007.291,2
