contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Testing memory downsizing limits,,,[],True,[],"Testing memory downsizing limits. Nature Nanotech14,1 (2019).",1334,1,1,aplusplus,10.1038/s41565-018-0355-0,https://doi.org/10.1038/s41565-018-0355-0,,1,nnano,nature nanotechnology,1546560000,2019-01-04,electronics-photonics-and-device-physics,https://www.nature.com/articles/s41565-018-0355-0,14
thesis,Tales of the structures of molecules,,,"[{'address': 'Center for Environmental Nanoscience and Risk, University of South Carolina, Columbia, SC, USA', 'authors': ['Chris Toumey']}]",False,['Chris Toumey'],"Toumey, C. Tales of the structures of molecules. Nature Nanotech14,2–3 (2019).",635,1,0,aplusplus,10.1038/s41565-018-0343-4,https://doi.org/10.1038/s41565-018-0343-4,,1,nnano,nature nanotechnology,1546560000,2019-01-04,ethical-legal-and-other-societal-issues;history-of-chemistry,https://www.nature.com/articles/s41565-018-0343-4,14
research highlight,Light does it all,,,"[{'address': 'Nature Nanotechnology', 'authors': ['Alberto Moscatelli']}]",True,['Alberto Moscatelli'],"Moscatelli, A. Light does it all. Nature Nanotech14,4 (2019).",814,1,0,aplusplus,10.1038/s41565-018-0350-5,https://doi.org/10.1038/s41565-018-0350-5,,1,nnano,nature nanotechnology,1546560000,2019-01-04,molecular-machines-and-motors,https://www.nature.com/articles/s41565-018-0350-5,14
research highlight,Strain stretches photons,,,"[{'address': 'Nature Nanotechnology', 'authors': ['Benjamin Heinrich']}]",True,['Benjamin Heinrich'],"Heinrich, B. Strain stretches photons. Nature Nanotech14,4 (2019).",775,1,0,aplusplus,10.1038/s41565-018-0351-4,https://doi.org/10.1038/s41565-018-0351-4,,1,nnano,nature nanotechnology,1546560000,2019-01-04,single-photons-and-quantum-effects,https://www.nature.com/articles/s41565-018-0351-4,14
research highlight,Nerve bridge,,,"[{'address': 'Nature Nanotechnology', 'authors': ['Chiara Pastore']}]",True,['Chiara Pastore'],"Pastore, C. Nerve bridge. Nature Nanotech14,4 (2019).",492,1,0,aplusplus,10.1038/s41565-018-0352-3,https://doi.org/10.1038/s41565-018-0352-3,,1,nnano,nature nanotechnology,1546560000,2019-01-04,biomaterials;biomedical-engineering;nanobiotechnology,https://www.nature.com/articles/s41565-018-0352-3,14
research highlight,Sustainable cooling,,,"[{'address': 'Nature Nanotechnology', 'authors': ['Wenjie Sun']}]",True,['Wenjie Sun'],"Sun, W. Sustainable cooling. Nature Nanotech14,4 (2019).",472,1,0,aplusplus,10.1038/s41565-018-0353-2,https://doi.org/10.1038/s41565-018-0353-2,,1,nnano,nature nanotechnology,1546560000,2019-01-04,metal-organic-frameworks;sustainability,https://www.nature.com/articles/s41565-018-0353-2,14
news & views,Drink safely with biomimetic nanotechnology,,,"[{'address': 'Swiss Federal Institute of Aquatic Science and Technology (Eawag), Dübendorf, Switzerland', 'authors': ['Janet G. Hering']}, {'address': 'Swiss Federal Institute of Technology (ETH), Zürich, Switzerland', 'authors': ['Janet G. Hering']}, {'address': 'Swiss Federal Institute of Technology (EPFL), Lausanne, Switzerland', 'authors': ['Janet G. Hering']}]",False,['Janet G. Hering'],"Hering, J.G. Drink safely with biomimetic nanotechnology. Nature Nanotech14,5–6 (2019).",2181,11,5,aplusplus,10.1038/s41565-018-0326-5,https://doi.org/10.1038/s41565-018-0326-5,,1,nnano,nature nanotechnology,1543190400,2018-11-26,,https://www.nature.com/articles/s41565-018-0326-5,14
news & views,Surgical wound immunotherapy,,,"[{'address': 'National Center for Tumor Diseases (NCT), Heidelberg, Germany', 'authors': ['Reinhard Liebers', '\xa0&\xa0Dirk Jäger']}, {'address': 'German Cancer Research Center (DKFZ), Heidelberg, Germany', 'authors': ['Reinhard Liebers', '\xa0&\xa0Dirk Jäger']}, {'address': 'Heidelberg University Hospital, Heidelberg, Germany', 'authors': ['Reinhard Liebers', '\xa0&\xa0Dirk Jäger']}]",False,"['Reinhard Liebers', 'Dirk Jäger']","Liebers, R., Jäger, D. Surgical wound immunotherapy. Nature Nanotech14,7–8 (2019).",1465,40,1,aplusplus,10.1038/s41565-018-0328-3,https://doi.org/10.1038/s41565-018-0328-3,,1,nnano,nature nanotechnology,1544400000,2018-12-10,,https://www.nature.com/articles/s41565-018-0328-3,14
news & views,Robust and compact waveguides,,,"[{'address': 'University of Maryland, College Park, MD, USA', 'authors': ['Sabyasachi Barik', '\xa0&\xa0Mohammad Hafezi']}]",False,"['Sabyasachi Barik', 'Mohammad Hafezi']","Barik, S., Hafezi, M. Robust and compact waveguides. Nature Nanotech14,8–9 (2019).",1606,4,2,aplusplus,10.1038/s41565-018-0314-9,https://doi.org/10.1038/s41565-018-0314-9,,1,nnano,nature nanotechnology,1541980800,2018-11-12,fibre-optics-and-optical-communications;nanoscale-devices;topological-insulators,https://www.nature.com/articles/s41565-018-0314-9,14
news & views,Heat-assisted microwave amplifier,,,"[{'address': 'Department of Electrical and Computer Engineering, University of California, Los Angeles, CA, USA', 'authors': ['Qiming Shao', '\xa0&\xa0Kang L. Wang']}, {'address': 'Department of Materials Science and Engineering, University of California, Los Angeles, CA, USA', 'authors': ['Kang L. Wang']}, {'address': 'Department of Physics and Astronomy, University of California, Los Angeles, CA, USA', 'authors': ['Kang L. Wang']}]",False,"['Qiming Shao', 'Kang L. Wang']","Shao, Q., Wang, K.L. Heat-assisted microwave amplifier. Nature Nanotech14,9–11 (2019).",1268,5,0,aplusplus,10.1038/s41565-018-0313-x,https://doi.org/10.1038/s41565-018-0313-x,,1,nnano,nature nanotechnology,1543190400,2018-11-26,electronic-and-spintronic-devices,https://www.nature.com/articles/s41565-018-0313-x,14
