contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Investing in the future,,,[],True,[],"Investing in the future. Nature Nanotech9, 241 (2014).",145,7,0,aplusplus,10.1038/nnano.2014.74,https://doi.org/10.1038/nnano.2014.74,,4,nnano,nature nanotechnology,1396483200,2014-04-03,nanomedicine,https://www.nature.com/articles/nnano.2014.74,9
thesis,Synergy and reality,,,"[{'address': 'Chris Toumey is at the University of South Carolina NanoCenter', 'authors': ['Chris Toumey']}]",False,['Chris Toumey'],"Toumey, C. Synergy and reality. Nature Nanotech9, 243–244 (2014).",11,3,0,aplusplus,10.1038/nnano.2014.69,https://doi.org/10.1038/nnano.2014.69,,4,nnano,nature nanotechnology,1396483200,2014-04-03,other-nanotechnology;scientific-community,https://www.nature.com/articles/nnano.2014.69,9
research highlights,Our choice from the recent literature,,,[],True,[],"Our choice from the recent literature. Nature Nanotech9, 245 (2014).",11,0,0,aplusplus,10.1038/nnano.2014.83,https://doi.org/10.1038/nnano.2014.83,,4,nnano,nature nanotechnology,1396483200,2014-04-03,magnetic-properties-and-materials;metamaterials;molecular-self-assembly;nanoparticles;scanning-probe-microscopy;surfaces-interfaces-and-thin-films;techniques-and-instrumentation,https://www.nature.com/articles/nnano.2014.83,9
news & views,Monolayer diodes light up,,,"[{'address': 'Rudolf Bratschitsch is at the Institute of Physics, University of Münster, 48149 Münster, Germany', 'authors': ['Rudolf Bratschitsch']}]",False,['Rudolf Bratschitsch'],"Bratschitsch, R. Monolayer diodes light up. Nature Nanotech9, 247–248 (2014).",214,0,16,aplusplus,10.1038/nnano.2014.66,https://doi.org/10.1038/nnano.2014.66,,4,nnano,nature nanotechnology,1396483200,2014-04-03,electronic-and-spintronic-devices;two-dimensional-materials,https://www.nature.com/articles/nnano.2014.66,9
news & views,Better contrast with vesicles,,,"[{'address': 'Mark Borden and Shashank Sirsi are at the Department of Mechanical Engineering, University of Colorado, Boulder, Colorado 80309, USA', 'authors': ['Mark Borden', '\xa0&\xa0Shashank Sirsi']}]",False,"['Mark Borden', 'Shashank Sirsi']","Borden, M., Sirsi, S. Better contrast with vesicles. Nature Nanotech9, 248–249 (2014).",134,0,5,aplusplus,10.1038/nnano.2014.68,https://doi.org/10.1038/nnano.2014.68,,4,nnano,nature nanotechnology,1396483200,2014-04-03,biosensors,https://www.nature.com/articles/nnano.2014.68,9
news & views,Bubbles as osmotic membranes,,,"[{'address': 'and the Department of Civil and Environmental Engineering, Lydéric Bocquet is at the Institut Lumière Matière, UMR5306 University Lyon 1 — CNRS, 69622 Villeurbanne, France, Massachusetts Institute of Technology, UMI 3466 CNRS-MIT, Cambridge, Massachusetts 02139, USA', 'authors': ['Lydéric Bocquet']}]",False,['Lydéric Bocquet'],"Bocquet, L. Bubbles as osmotic membranes. Nature Nanotech9, 249–251 (2014).",226,1,6,aplusplus,10.1038/nnano.2014.61,https://doi.org/10.1038/nnano.2014.61,,4,nnano,nature nanotechnology,1394928000,2014-03-16,nanofluidics,https://www.nature.com/articles/nnano.2014.61,9
news & views,Going green with silk,,,"[{'address': 'Alex Robinson is at the School of Chemical Engineering, University of Birmingham, Edgbaston, Birmingham B15 2TT, UK', 'authors': ['Alex Robinson']}]",False,['Alex Robinson'],"Robinson, A. Going green with silk. Nature Nanotech9, 251–252 (2014).",90,4,1,aplusplus,10.1038/nnano.2014.70,https://doi.org/10.1038/nnano.2014.70,,4,nnano,nature nanotechnology,1395532800,2014-03-23,biomaterials;lithography;nanoscience-and-technology,https://www.nature.com/articles/nnano.2014.70,9
news & views,Dressed for success,,,"[{'address': 'Aix Marseille Université, CNRS, Centrale Marseille, Institut Fresnel, UMR 7249, Marseille, 13013, France', 'authors': ['Patrick C. Chaumet']}, {'address': 'School of Mathematical Sciences, University of Technology Sydney, Broadway, 2007, New South Wales, Australia', 'authors': ['Adel Rahmani']}]",False,"['Patrick C. Chaumet', 'Adel Rahmani']","Chaumet, P., Rahmani, A. Dressed for success. Nature Nanotech9, 252–253 (2014).",70,0,8,aplusplus,10.1038/nnano.2014.67,https://doi.org/10.1038/nnano.2014.67,,4,nnano,nature nanotechnology,1396483200,2014-04-03,nanophotonics-and-plasmonics,https://www.nature.com/articles/nnano.2014.67,9
news & views,Dark spins in the spotlight,,,"[{'address': 'Lloyd Hollenberg is in the Centre for Quantum Computation & Communication Technology, School of Physics University of Melbourne, Victoria 3010, Australia', 'authors': ['Lloyd Hollenberg']}]",False,['Lloyd Hollenberg'],"Hollenberg, L. Dark spins in the spotlight. Nature Nanotech9, 253–255 (2014).",55,28,0,aplusplus,10.1038/nnano.2014.65,https://doi.org/10.1038/nnano.2014.65,,4,nnano,nature nanotechnology,1395532800,2014-03-23,imaging-techniques;magnetic-properties-and-materials,https://www.nature.com/articles/nnano.2014.65,9
letter,Solar-energy conversion and light emission in an atomic monolayer p–n diode,"<p>The limitations of the bulk semiconductors currently used in electronic devices&#8212;rigidity, heavy weight and high costs&#8212;have recently shifted the research efforts to two-dimensional atomic crystals such as graphene and atomically thin transition-metal dichalcogenides. These materials have the potential to be produced at low cost and in large areas, while maintaining high material quality. These properties, as well as their flexibility, make two-dimensional atomic crystals attractive for applications such as solar cells or display panels. The basic building blocks of optoelectronic devices are p&#8211;n junction diodes, but they have not yet been demonstrated in a two-dimensional material. Here, we report a p&#8211;n junction diode based on an electrostatically doped tungsten diselenide (WSe<sub>2</sub>) monolayer. We present applications as a photovoltaic solar cell, a photodiode and a light-emitting diode, and obtain light&#8211;power conversion and electroluminescence efficiencies of &#8764;0.5% and &#8764;0.1%, respectively. Given recent advances in the large-scale production of two-dimensional crystals, we expect them to profoundly impact future developments in solar, lighting and display technologies.</p>",,"[{'address': 'Vienna University of Technology, Institute of Photonics, Gußhausstraße 27-29, 1040, Vienna, Austria', 'authors': ['Andreas Pospischil', ',\xa0Marco M. Furchi', '\xa0&\xa0Thomas Mueller']}]",False,"['Andreas Pospischil', 'Marco M. Furchi', 'Thomas Mueller']","Pospischil, A., Furchi, M. & Mueller, T. Solar-energy conversion and light emission in an atomic monolayer p–n diode. Nature Nanotech9, 257–261 (2014).",2929,102,760,aplusplus,10.1038/nnano.2014.14,https://doi.org/10.1038/nnano.2014.14,,4,nnano,nature nanotechnology,1394323200,2014-03-09,optical-properties-and-devices,https://www.nature.com/articles/nnano.2014.14,9
