contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Focusing in on applications,,[],True,[],"Focusing in on applications. Nature Nanotech10,1 (2015).",816,15,21,aplusplus,10.1038/nnano.2014.332,https://doi.org/10.1038/nnano.2014.332,,1,nnano,nature nanotechnology,1420502400,2015-01-06,metamaterials;nanophotonics-and-plasmonics,https://www.nature.com/articles/nnano.2014.332,10
commentary,How to deal with the loss in plasmonics and metamaterials,,[],False,"[""Jacob B. Khurgin""]","Khurgin, J. How to deal with the loss in plasmonics and metamaterials. Nature Nanotech10,2–6 (2015).",4216,11,482,aplusplus,10.1038/nnano.2014.310,https://doi.org/10.1038/nnano.2014.310,,1,nnano,nature nanotechnology,1420502400,2015-01-06,metamaterials;nanophotonics-and-plasmonics,https://www.nature.com/articles/nnano.2014.310,10
commentary,The case for plasmon-derived hot carrier devices,,[],False,"[""Martin Moskovits""]","Moskovits, M. The case for plasmon-derived hot carrier devices. Nature Nanotech10,6–8 (2015).",826,2,102,aplusplus,10.1038/nnano.2014.280,https://doi.org/10.1038/nnano.2014.280,,1,nnano,nature nanotechnology,1420502400,2015-01-06,nanophotonics-and-plasmonics,https://www.nature.com/articles/nnano.2014.280,10
thesis,From science to policy,,[],False,"[""Chris Toumey""]","Toumey, C. From science to policy. Nature Nanotech10,9–10 (2015).",53,7,1,aplusplus,10.1038/nnano.2014.318,https://doi.org/10.1038/nnano.2014.318,,1,nnano,nature nanotechnology,1420502400,2015-01-06,environmental-health-and-safety-issues,https://www.nature.com/articles/nnano.2014.318,10
feature,Nano-optics gets practical,,[],False,[],"Nano-optics gets practical. Nature Nanotech10, 11–15 (2015).",593,1,35,aplusplus,10.1038/nnano.2014.314,https://doi.org/10.1038/nnano.2014.314,,1,nnano,nature nanotechnology,1420502400,2015-01-06,metamaterials;nanophotonics-and-plasmonics,https://www.nature.com/articles/nnano.2014.314,10
feature,Colouring at the nanoscale,,[],False,"[""Nicky Dean""]","Dean, N. Colouring at the nanoscale. Nature Nanotech10, 15–16 (2015).",304,4,34,aplusplus,10.1038/nnano.2014.316,https://doi.org/10.1038/nnano.2014.316,,1,nnano,nature nanotechnology,1420502400,2015-01-06,applied-optics;metamaterials;nanophotonics-and-plasmonics,https://www.nature.com/articles/nnano.2014.316,10
research highlights,Our choice from the recent literature,,[],True,[],"Our choice from the recent literature. Nature Nanotech10, 17 (2015).",62,1,0,aplusplus,10.1038/nnano.2014.327,https://doi.org/10.1038/nnano.2014.327,,1,nnano,nature nanotechnology,1420502400,2015-01-06,computational-nanotechnology;nanoscale-materials;nanoscience-and-technology;optical-physics;two-dimensional-materials,https://www.nature.com/articles/nnano.2014.327,10
news & views,A light-driven molecular pump,,[],True,"[""Edie Sevick""]","Sevick, E. A light-driven molecular pump. Nature Nanotech10, 18–19 (2015).",245,2,18,aplusplus,10.1038/nnano.2014.291,https://doi.org/10.1038/nnano.2014.291,,1,nnano,nature nanotechnology,1416787200,2014-11-24,coordination-chemistry;molecular-machines-and-motors;photocatalysis;supramolecular-chemistry,https://www.nature.com/articles/nnano.2014.291,10
news & views,A new use for bandgap engineering,,[],True,"[""Jiming Bao""]","Bao, J. A new use for bandgap engineering. Nature Nanotech10, 19–20 (2015).",248,1,25,aplusplus,10.1038/nnano.2014.322,https://doi.org/10.1038/nnano.2014.322,,1,nnano,nature nanotechnology,1420502400,2015-01-06,nanoscale-materials;photocatalysis,https://www.nature.com/articles/nnano.2014.322,10
news & views,Closer to an all-electric device,,[],True,"[""Marc Cahay""]","Cahay, M. Closer to an all-electric device. Nature Nanotech10, 21–22 (2015).",192,0,14,aplusplus,10.1038/nnano.2014.305,https://doi.org/10.1038/nnano.2014.305,,1,nnano,nature nanotechnology,1419206400,2014-12-22,electronic-and-spintronic-devices;electronic-devices,https://www.nature.com/articles/nnano.2014.305,10
news & views,Charges ride the spin wave,,[],True,"[""Timo Kuschel"", ""G\u00fcnter Reiss""]","Kuschel, T., Reiss, G. Charges ride the spin wave. Nature Nanotech10, 22–24 (2015).",409,0,38,aplusplus,10.1038/nnano.2014.279,https://doi.org/10.1038/nnano.2014.279,,1,nnano,nature nanotechnology,1415577600,2014-11-10,spintronics,https://www.nature.com/articles/nnano.2014.279,10
