contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Things molecules can do,,[],True,[],"Things molecules can do. Nature Nanotech13, 353 (2018).",302,14,0,aplusplus,10.1038/s41565-018-0155-6,https://doi.org/10.1038/s41565-018-0155-6,,5,nnano,nature nanotechnology,1525392000,2018-05-04,molecular-machines-and-motors,https://www.nature.com/articles/s41565-018-0155-6,13
editorial,"Genius in science, genius in teaching",,[],True,[],"Genius in science, genius in teaching. Nature Nanotech13, 353 (2018).",257,16,0,aplusplus,10.1038/s41565-018-0148-5,https://doi.org/10.1038/s41565-018-0148-5,,5,nnano,nature nanotechnology,1525392000,2018-05-04,education,https://www.nature.com/articles/s41565-018-0148-5,13
correspondence,Is Cherenkov luminescence bright enough for photodynamic therapy?,,[],True,"[""Guillem Pratx"", ""Daniel S. Kapp""]","Pratx, G., Kapp, D.S. Is Cherenkov luminescence bright enough for photodynamic therapy?. Nature Nanotech13, 354 (2018).",874,3,13,aplusplus,10.1038/s41565-018-0142-y,https://doi.org/10.1038/s41565-018-0142-y,,5,nnano,nature nanotechnology,1525392000,2018-05-04,drug-delivery,https://www.nature.com/articles/s41565-018-0142-y,13
correspondence,Reply to 'Is Cherenkov luminescence bright enough for photodynamic therapy?',,[],True,"[""Nalinikanth Kotagiri"", ""Richard Laforest"", ""Samuel Achilefu""]","Kotagiri, N., Laforest, R. & Achilefu, S. Reply to ‘Is Cherenkov luminescence bright enough for photodynamic therapy?’. Nature Nanotech13, 354–355 (2018).",728,1,5,aplusplus,10.1038/s41565-018-0143-x,https://doi.org/10.1038/s41565-018-0143-x,,5,nnano,nature nanotechnology,1525392000,2018-05-04,drug-delivery,https://www.nature.com/articles/s41565-018-0143-x,13
research highlight,Stand up to stand out,,[],True,"[""Olga Bubnova""]","Bubnova, O. Stand up to stand out. Nature Nanotech13, 356 (2018).",87,1,1,aplusplus,10.1038/s41565-018-0151-x,https://doi.org/10.1038/s41565-018-0151-x,,5,nnano,nature nanotechnology,1525392000,2018-05-04,solar-energy-and-photovoltaic-technology,https://www.nature.com/articles/s41565-018-0151-x,13
research highlight,Telecom single photons thaw,,[],True,"[""Benjamin Heinrich""]","Heinrich, B. Telecom single photons thaw. Nature Nanotech13, 356 (2018).",239,6,1,aplusplus,10.1038/s41565-018-0152-9,https://doi.org/10.1038/s41565-018-0152-9,,5,nnano,nature nanotechnology,1525392000,2018-05-04,single-photons-and-quantum-effects,https://www.nature.com/articles/s41565-018-0152-9,13
research highlight,Sensing cellular cues,,[],True,"[""Chiara Pastore""]","Pastore, C. Sensing cellular cues. Nature Nanotech13, 356 (2018).",118,1,1,aplusplus,10.1038/s41565-018-0153-8,https://doi.org/10.1038/s41565-018-0153-8,,5,nnano,nature nanotechnology,1525392000,2018-05-04,nanostructures,https://www.nature.com/articles/s41565-018-0153-8,13
research highlight,Energy from quiescent water,,[],True,"[""Wenjie Sun""]","Sun, W. Energy from quiescent water. Nature Nanotech13, 356 (2018).",161,1,1,aplusplus,10.1038/s41565-018-0154-7,https://doi.org/10.1038/s41565-018-0154-7,,5,nnano,nature nanotechnology,1525392000,2018-05-04,electrochemistry;renewable-energy,https://www.nature.com/articles/s41565-018-0154-7,13
news & views,A longer-lasting memory in layered semiconductors,,[],True,"[""Thomas Szkopek""]","Szkopek, T. A longer-lasting memory in layered semiconductors. Nature Nanotech13, 357 (2018).",601,1,1,aplusplus,10.1038/s41565-018-0132-0,https://doi.org/10.1038/s41565-018-0132-0,,5,nnano,nature nanotechnology,1525392000,2018-05-04,two-dimensional-materials,https://www.nature.com/articles/s41565-018-0132-0,13
news & views,Believe in the force,,[],True,"[""Ingmar Swart""]","Swart, I. Believe in the force. Nature Nanotech13, 358–359 (2018).",381,4,1,aplusplus,10.1038/s41565-018-0110-6,https://doi.org/10.1038/s41565-018-0110-6,,5,nnano,nature nanotechnology,1523232000,2018-04-09,atomic-force-microscopy,https://www.nature.com/articles/s41565-018-0110-6,13
