contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Organics settle down,,[],True,[],"Organics settle down. Nature Nanotech4, 607 (2009).",185,0,3,aplusplus,10.1038/nnano.2009.277,https://doi.org/10.1038/nnano.2009.277,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.277,4
commentary,The New Deficit Model,,[],False,"[""Simon Brown""]","Brown, S. The New Deficit Model. Nature Nanotech4, 609–611 (2009).",494,29,48,aplusplus,10.1038/nnano.2009.278,https://doi.org/10.1038/nnano.2009.278,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.278,4
feature,Selling graphene by the ton,,[],False,"[""Michael Segal""]","Segal, M. Selling graphene by the ton. Nature Nanotech4, 612–614 (2009).",515,6,345,aplusplus,10.1038/nnano.2009.279,https://doi.org/10.1038/nnano.2009.279,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.279,4
thesis,It's not just about nanotoxicology,,[],True,"[""Richard Jones""]","Jones, R. It's not just about nanotoxicology. Nature Nanotech4, 615 (2009).",35,0,3,aplusplus,10.1038/nnano.2009.280,https://doi.org/10.1038/nnano.2009.280,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.280,4
research highlights,Our choice from the recent literature,,[],True,[],"Our choice from the recent literature. Nature Nanotech4, 616–617 (2009).",18,0,0,aplusplus,10.1038/nnano.2009.281,https://doi.org/10.1038/nnano.2009.281,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.281,4
research highlights,Search and destroy,,[],True,[],"Search and destroy. Nature Nanotech4, 617 (2009).",20,0,1,aplusplus,10.1038/nnano.2009.282,https://doi.org/10.1038/nnano.2009.282,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.282,4
news & views,Show of strength,,[],True,"[""Marc Bockrath""]","Bockrath, M. Show of strength. Nature Nanotech4, 619–620 (2009).",20,0,1,aplusplus,10.1038/nnano.2009.288,https://doi.org/10.1038/nnano.2009.288,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.288,4
news & views,A closer look at the atoms in a molecule,,[],True,"[""Owain Vaughan""]","Vaughan, O. A closer look at the atoms in a molecule. Nature Nanotech4, 620 (2009).",79,0,1,aplusplus,10.1038/nnano.2009.283,https://doi.org/10.1038/nnano.2009.283,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.283,4
news & views,Sniffing out lung cancer,,[],True,"[""Peter Mazzone""]","Mazzone, P. Sniffing out lung cancer. Nature Nanotech4, 621–622 (2009).",69,0,13,aplusplus,10.1038/nnano.2009.285,https://doi.org/10.1038/nnano.2009.285,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.285,4
news & views,Surfaces feel the heat,,[],True,"[""Amar S. Basu"", ""Yogesh B. Gianchandani""]","Basu, A., Gianchandani, Y. Surfaces feel the heat. Nature Nanotech4, 622–623 (2009).",19,0,1,aplusplus,10.1038/nnano.2009.287,https://doi.org/10.1038/nnano.2009.287,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.287,4
news & views,Shedding light on nanomagnets,,[],True,"[""Igor \u017duti\u0107"", ""Andre Petukhov""]","Žutić, I., Petukhov, A. Shedding light on nanomagnets. Nature Nanotech4, 623–625 (2009).",41,0,13,aplusplus,10.1038/nnano.2009.286,https://doi.org/10.1038/nnano.2009.286,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.286,4
news & views,Molecules that reason,,[],True,"[""Darko Stefanovic""]","Stefanovic, D. Molecules that reason. Nature Nanotech4, 625–626 (2009).",13,0,1,aplusplus,10.1038/nnano.2009.284,https://doi.org/10.1038/nnano.2009.284,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.284,4
correction,Correction: Probing superconductivity at the nanoscale,,[],True,[],"Correction: Probing superconductivity at the nanoscale. Nature Nanotech4, 626 (2009).",53,0,0,aplusplus,10.1038/nnano.2009.306,https://doi.org/10.1038/nnano.2009.306,,10,nnano,nature nanotechnology,1254355200,2009-10-01,,https://www.nature.com/articles/nnano.2009.306,4
