contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Does molecular electronics compute?,,,[],True,[],"Does molecular electronics compute?. Nature Nanotech8, 377 (2013).",316,14,26,aplusplus,10.1038/nnano.2013.116,https://doi.org/10.1038/nnano.2013.116,,6,nnano,nature nanotechnology,1370390400,2013-06-05,molecular-electronics,https://www.nature.com/articles/nnano.2013.116,8
commentary,A brief history of molecular electronics,,,"[{'address': 'Mark Ratner is in the Department of Chemistry, Northwestern University, Evanston, Illinois 60208, USA', 'authors': ['Mark Ratner']}]",False,['Mark Ratner'],"Ratner, M. A brief history of molecular electronics. Nature Nanotech8, 378–381 (2013).",1045,33,265,aplusplus,10.1038/nnano.2013.110,https://doi.org/10.1038/nnano.2013.110,,6,nnano,nature nanotechnology,1370390400,2013-06-05,molecular-electronics,https://www.nature.com/articles/nnano.2013.110,8
commentary,Wiring molecules into circuits,,,"[{'address': 'Science & Technology Department, Emanuel Lörtscher is at the IBM Research–Zurich Laboratory, Säumerstrasse 4, CH-8803 Rüschlikon, Switzerland', 'authors': ['Emanuel Lörtscher']}]",False,['Emanuel Lörtscher'],"Lörtscher, E. Wiring molecules into circuits. Nature Nanotech8, 381–384 (2013).",405,17,103,aplusplus,10.1038/nnano.2013.105,https://doi.org/10.1038/nnano.2013.105,,6,nnano,nature nanotechnology,1370390400,2013-06-05,molecular-electronics,https://www.nature.com/articles/nnano.2013.105,8
feature,Visions for a molecular future,,,[],False,[],"Visions for a molecular future. Nature Nanotech8, 385–389 (2013).",476,14,50,aplusplus,10.1038/nnano.2013.101,https://doi.org/10.1038/nnano.2013.101,,6,nnano,nature nanotechnology,1370390400,2013-06-05,molecular-electronics,https://www.nature.com/articles/nnano.2013.101,8
research highlights,Our choice from the recent literature,,,[],True,[],"Our choice from the recent literature. Nature Nanotech8, 390 (2013).",8,0,0,aplusplus,10.1038/nnano.2013.111,https://doi.org/10.1038/nnano.2013.111,,6,nnano,nature nanotechnology,1370390400,2013-06-05,bionanoelectronics;carbon-nanotubes-and-fullerenes;spintronics,https://www.nature.com/articles/nnano.2013.111,8
news & views,Traps with potential,,,"[{'address': 'T. J. Hayward and D. A Allwood are at the Department of Materials Science and Engineering, University of Sheffield, Sheffield S1 3JD, UK', 'authors': ['T. J. Hayward', '\xa0&\xa0D. A. Allwood']}]",False,"['T. J. Hayward', 'D. A. Allwood']","Hayward, T., Allwood, D. Traps with potential. Nature Nanotech8, 391–392 (2013).",23,1,0,aplusplus,10.1038/nnano.2013.108,https://doi.org/10.1038/nnano.2013.108,,6,nnano,nature nanotechnology,1370390400,2013-06-05,magnetic-devices;spintronics,https://www.nature.com/articles/nnano.2013.108,8
news & views,Naturally glassy crystals,,,"[{'address': 'Austin J. Minnich is at the Division of Engineering and Applied Science, California Institute of Technology, Pasadena, California 91125, USA', 'authors': ['Austin J. Minnich']}]",False,['Austin J. Minnich'],"Minnich, A. Naturally glassy crystals. Nature Nanotech8, 392–393 (2013).",74,1,2,aplusplus,10.1038/nnano.2013.106,https://doi.org/10.1038/nnano.2013.106,,6,nnano,nature nanotechnology,1370390400,2013-06-05,thermoelectrics,https://www.nature.com/articles/nnano.2013.106,8
news & views,A new type of light switch,,,"[{'address': ""David Snoke is in the Department of Physics and Astronomy, University of Pittsburgh, 3941 O'Hara Street, Pittsburgh, Pennsylvania 15260, USA"", 'authors': ['David Snoke']}]",False,['David Snoke'],"Snoke, D. A new type of light switch. Nature Nanotech8, 393–395 (2013).",78,2,12,aplusplus,10.1038/nnano.2013.107,https://doi.org/10.1038/nnano.2013.107,,6,nnano,nature nanotechnology,1370390400,2013-06-05,nonlinear-optics;polaritons,https://www.nature.com/articles/nnano.2013.107,8
news & views,And then there were three,,,"[{'address': 'David J. Reilly is in the Centre of Excellence for Engineered Quantum Systems (EQuS), School of Physics, University of Sydney, New South Wales 2050, Australia', 'authors': ['David J. Reilly']}]",False,['David J. Reilly'],"Reilly, D. And then there were three. Nature Nanotech8, 395–396 (2013).",51,2,6,aplusplus,10.1038/nnano.2013.103,https://doi.org/10.1038/nnano.2013.103,,6,nnano,nature nanotechnology,1370390400,2013-06-05,quantum-dots;quantum-information,https://www.nature.com/articles/nnano.2013.103,8
news & views,Any way you want it,,,"[{'address': 'Chemistry Department, Eugene R. Zubarev is at Rice University, 6100 Main Street, Houston, Texas 77005, USA', 'authors': ['Eugene R. Zubarev']}]",False,['Eugene R. Zubarev'],"Zubarev, E. Any way you want it. Nature Nanotech8, 396–397 (2013).",71,1,12,aplusplus,10.1038/nnano.2013.109,https://doi.org/10.1038/nnano.2013.109,,6,nnano,nature nanotechnology,1370131200,2013-06-02,nanoparticles,https://www.nature.com/articles/nnano.2013.109,8
