contentType,title,abstract,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Beware of big brother,,[],True,[],"Beware of big brother. Nature Nanotech2,1 (2007).",93,0,4,aplusplus,10.1038/nnano.2006.207,https://doi.org/10.1038/nnano.2006.207,,1,nnano,nature nanotechnology,1167609600,2007-01-01,,https://www.nature.com/articles/nnano.2006.207,2
commentary,Towards an in vivo biologically inspired nanofactory,,[],False,"[""Philip R. LeDuc"", ""Michael S. Wong"", ""Placid M. Ferreira"", ""Richard E. Groff"", ""Kiryn Haslinger"", ""Michael P. Koonce"", ""Woo Y. Lee"", ""J. Christopher Love"", ""J. Andrew McCammon"", ""Nancy A. Monteiro-Riviere"", ""Vincent M. Rotello"", ""Gary W. Rubloff"", ""Robert Westervelt"", ""Minami Yoda""]","LeDuc, P., Wong, M., Ferreira, P. et al. Towards anin vivobiologically inspired nanofactory. Nature Nanotech2,3–7 (2007).",304,3,121,aplusplus,10.1038/nnano.2006.180,https://doi.org/10.1038/nnano.2006.180,,1,nnano,nature nanotechnology,1167609600,2007-01-01,,https://www.nature.com/articles/nnano.2006.180,2
thesis,The man who understood the Feynman machine,,[],False,"[""Chris Toumey""]","Toumey, C. The man who understood the Feynman machine. Nature Nanotech2,9–10 (2007).",76,5,9,aplusplus,10.1038/nnano.2006.187,https://doi.org/10.1038/nnano.2006.187,,1,nnano,nature nanotechnology,1167609600,2007-01-01,,https://www.nature.com/articles/nnano.2006.187,2
feature,The birth of nanoChina,,[],False,"[""Adarsh Sandhu""]","Sandhu, A. The birth of nanoChina. Nature Nanotech2, 11–12 (2007).",17,0,1,aplusplus,10.1038/nnano.2006.194,https://doi.org/10.1038/nnano.2006.194,,1,nnano,nature nanotechnology,1167609600,2007-01-01,,https://www.nature.com/articles/nnano.2006.194,2
research highlights,"Magnetic nanoparticles could lead to clean water, plus superhydrophobic surfaces, anti-fouling films and self-assembled rotaxanes",,[],True,[],"Magnetic nanoparticles could lead to clean water, plus superhydrophobic surfaces, anti-fouling films and self-assembled rotaxanes. Nature Nanotech2, 14–15 (2007).",35,0,1,aplusplus,10.1038/nnano.2006.189,https://doi.org/10.1038/nnano.2006.189,,1,nnano,nature nanotechnology,1167609600,2007-01-01,,https://www.nature.com/articles/nnano.2006.189,2
research highlights,Top down bottom up: Opposites attract,,[],True,[],"Top down bottom up: Opposites attract. Nature Nanotech2, 15 (2007).",16,0,1,aplusplus,10.1038/nnano.2006.190,https://doi.org/10.1038/nnano.2006.190,,1,nnano,nature nanotechnology,1167609600,2007-01-01,,https://www.nature.com/articles/nnano.2006.190,2
news & views,Cloning carbon,,[],True,"[""Zhifeng Ren""]","Ren, Z. Cloning carbon. Nature Nanotech2, 17–18 (2007).",60,0,26,aplusplus,10.1038/nnano.2006.192,https://doi.org/10.1038/nnano.2006.192,,1,nnano,nature nanotechnology,1167609600,2007-01-01,,https://www.nature.com/articles/nnano.2006.192,2
news & views,Measuring more than mass,,[],True,"[""Harold Craighead""]","Craighead, H. Measuring more than mass. Nature Nanotech2, 18–19 (2007).",46,0,35,aplusplus,10.1038/nnano.2006.181,https://doi.org/10.1038/nnano.2006.181,,1,nnano,nature nanotechnology,1167609600,2007-01-01,,https://www.nature.com/articles/nnano.2006.181,2
news & views,Nanotechnology tackles tumours,,[],True,"[""Yuanfang Liu"", ""Haifang Wang""]","Liu, Y., Wang, H. Nanotechnology tackles tumours. Nature Nanotech2, 20–21 (2007).",81,3,56,aplusplus,10.1038/nnano.2006.188,https://doi.org/10.1038/nnano.2006.188,,1,nnano,nature nanotechnology,1167609600,2007-01-01,,https://www.nature.com/articles/nnano.2006.188,2
news & views,Catalysts on the edge,,[],True,"[""Sibylle Gemming"", ""Gotthard Seifert""]","Gemming, S., Seifert, G. Catalysts on the edge. Nature Nanotech2, 21–22 (2007).",55,0,20,aplusplus,10.1038/nnano.2006.195,https://doi.org/10.1038/nnano.2006.195,,1,nnano,nature nanotechnology,1167609600,2007-01-01,,https://www.nature.com/articles/nnano.2006.195,2
