doi,title,title_cn,abstract,abstract_cn
10.1038/nphoton.2012.81,Thriving in your career,事业蒸蒸日上 ,,
10.1038/nphoton.2012.50,Solitons in semiconductor microcavities,半导体微腔中的孤子 ,,
10.1038/nphoton.2012.51,Solitons in semiconductor microcavities,半导体微腔中的孤子 ,,
10.1038/nphoton.2012.52,The behaviour of exciton–polaritons,激子-极化子的行为 ,,
10.1038/nphoton.2012.66,Myths and rumours of silicon photonics,硅光子学的神话和谣言 ,,
10.1038/nphoton.2012.71,Fractal optics and beyond,分形光学及其他 ,,
10.1038/nphoton.2012.53,New titles at a glance,新标题一览 ,,
10.1038/nphoton.2012.57,Quantum-dot control,量子点控制 ,,
10.1038/nphoton.2012.59,Pushing the mid-infrared,推中红外 ,,
10.1038/nphoton.2012.60,Inner-shell atom laser,内壳原子激光器 ,,
10.1038/nphoton.2012.63,Nanotube answer,纳米管答案 ,,
10.1038/nphoton.2012.58,Circuit design,电路设计 ,,
10.1038/nphoton.2012.61,Quantum motion,量子运动 ,,
10.1038/nphoton.2012.62,Chasing room temperature,追逐室温 ,,
10.1038/nphoton.2012.64,Frequency conversion,变频 ,,
10.1038/nphoton.2012.65,Stable transfer,稳定的转移 ,,
10.1038/nphoton.2012.73,Laser market sees record sales,激光市场销量创历史新高 ,,
10.1038/nphoton.2012.56,Investigating plasmonic damping,研究等离子阻尼 ,,
10.1038/nphoton.2012.55,Snow on demand,按需下雪 ,,
10.1038/nphoton.2012.54,Perfect ring-like beam,完美的环形光束 ,,
10.1038/nphoton.2012.72,Loss and gain,得失 ,,
10.1038/nphoton.2012.68,Linking crystals with a single photon,将晶体与单个光子链接 ,,
10.1038/nphoton.2012.74,"Photons, neurons and wellbeing",光子，神经元和健康 ,,
10.1038/nphoton.2012.77,Correction,更正 ,,
10.1038/nphoton.2011.354,Observation of eight-photon entanglement,八光子纠缠的观察 ,"<p>The creation of increasingly large multipartite entangled states is not only a fundamental scientific endeavour in itself, but is also the enabling technology for quantum information. Tremendous experimental effort has been devoted to generating multiparticle entanglement with a growing number of qubits. So far, up to six spatially separated single photons have been entangled based on parametric downconversion. Multiple degrees of freedom of a single photon have been exploited to generate forms of hyper-entangled states. Here, using new ultra-bright sources of entangled photon pairs, an eight-photon interferometer and post-selection detection, we demonstrate for the first time the creation of an eight-photon Schr&#246;dinger cat state with genuine multipartite entanglement. The ability to control eight individual photons represents a step towards optical quantum computation, and will enable new experiments on, for example, quantum simulation, topological error correction and testing entanglement dynamics under decoherence.</p>",<p>创建越来越多的多纠缠态不仅是一项基本的科学工作，而且还是量子信息的使能技术。大量的实验工作已致力于产生越来越多的量子位的多粒子纠缠。到目前为止，基于参数下变频，多达六个空间分离的单光子已经纠缠在一起。已经利用单个光子的多个自由度来生成形式的超纠缠态。在这里，我们使用纠缠光子对的新超亮光源，八光子干涉仪和选择后检测，首次展示了具有真正多部分纠缠的八光子Schr＆＃246; dinger猫状态的创建。控制八个单独的光子的能力代表了迈向光学量子计算的一步，并将使新的实验，例如量子模拟，拓扑错误校正和在退相干下测试纠缠动力学。</ p> 
10.1038/nphoton.2012.24,Microfluidic directional emission control of an azimuthally polarized radial fibre laser,方位偏振径向光纤激光器的微流定向发射控制 ,"<p>Lasers with cylindrically symmetric polarization states are predominantly based on whispering-gallery modes, characterized by high angular momentum and dominated by azimuthal emission. Here, a zero-angular-momentum laser with purely radial emission is demonstrated. An axially invariant, cylindrical photonic-bandgap fibre cavity filled with a microfluidic gain medium plug is axially pumped, resulting in a unique radiating field pattern characterized by cylindrical symmetry and a fixed polarization pointed in the azimuthal direction. Encircling the fibre core is an array of electrically contacted and independently addressable liquid-crystal microchannels embedded in the fibre cladding. These channels modulate the polarized wavefront emanating from the fibre core, leading to a laser with a dynamically controlled intensity distribution spanning the full azimuthal angular range. This new capability, implemented monolithically within a single fibre, presents opportunities ranging from flexible multidirectional displays to minimally invasive directed light delivery systems for medical applications.</p>",<p>具有圆柱对称极化状态的激光主要基于耳语画廊模式，其特征是高角动量并以方位角发射为主。在此，展示了具有纯粹径向发射的零角动量激光器。轴向泵送一个充满了微流体增益介质塞的轴向不变的圆柱形光子带隙光纤腔，从而产生独特的辐射场方向图，其特征是圆柱对称性和指向方位角的固定偏振。围绕光纤芯的是嵌入光纤包层中的电接触且可独立寻址的液晶微通道的阵列。这些通道调制从光纤纤芯发出的偏振波前，导致激光器具有动态控制的强度分布，该强度分布跨越整个方位角范围。这项新功能在单根光纤中实现，带来了从灵活的多向显示器到医疗应用的微创定向光传输系统等各种机会。 
10.1038/nphoton.2012.34,Heralded quantum entanglement between two crystals,预示着两个晶体之间的量子纠缠 ,"<p>Quantum networks must have the crucial ability to entangle quantum nodes. A prominent example is the quantum repeater, which allows the distance barrier of direct transmission of single photons to be overcome, provided remote quantum memories can be entangled in a heralded fashion. Here, we report the observation of heralded entanglement between two ensembles of rare-earth ions doped into separate crystals. A heralded single photon is sent through a 50/50 beamsplitter, creating a single-photon entangled state delocalized between two spatial modes. The quantum state of each mode is subsequently mapped onto a crystal, leading to an entangled state consisting of a single collective excitation delocalized between two crystals. This entanglement is revealed by mapping it back to optical modes and by estimating the concurrence of the retrieved light state. Our results highlight the potential of crystals doped with rare-earth ions for entangled quantum nodes and bring quantum networks based on solid-state resources one step closer.</p>",<p>量子网络必须具有纠缠量子节点的关键能力。一个著名的例子是量子中继器，它可以克服单个光子直接传输的距离障碍，前提是可以以先驱的方式纠缠远程量子存储器。在这里，我们报告观察到掺杂到单独晶体中的两个稀土离子的成簇纠缠。经过预言的单光子通过50/50分束器发送，从而在两个空间模式之间散布了一个单光子纠缠态。每个模式的量子态随后被映射到晶体上，从而导致纠缠态，该纠缠态由在两个晶体之间散布的单个集体激发组成。通过将其映射回光学模式并估计所获取的光状态的并发性，可以揭示这种纠缠。我们的研究结果凸显了掺有稀土离子的晶体在纠缠的量子节点中的潜力，并使基于固态资源的量子网络更近了一步。</ p> 
10.1038/nphoton.2012.23,Cascaded single-photon emission from the Mollow triplet sidebands of a quantum dot,量子点的莫洛三重态边带的级联单光子发射 ,"<p>Emission from a resonantly excited quantum emitter is a fascinating research topic within the field of quantum optics and is a useful source for different types of quantum light fields. The resonance spectrum consists of a single spectral line that develops into a triplet above saturation of the quantum emitter. The three closely spaced photon channels from the resonance fluorescence have different photon statistical signatures. We present a detailed photon statistics analysis of the resonance fluorescence emission triplet from a solid-state-based artificial atom, that is, a semiconductor quantum dot. The photon correlation measurements demonstrate both &#8216;single&#8217; and &#8216;cascaded&#8217; photon emission from the Mollow triplet sidebands. The bright and narrow sideband emission (5.9&#160;&#215;&#160;10<sup>6</sup> photons per second into the first lens) can be conveniently frequency-tuned by laser detuning over 15 times its linewidth (&#916;v&#160;&#8776;&#160;1.0&#160;GHz). These unique properties make the Mollow triplet sideband emission a valuable light source for quantum light spectroscopy and quantum information applications, for example.</p>",共振激发量子发射器的发射是量子光学领域的一个引人入胜的研究主题，并且是不同类型的量子光场的有用来源。共振谱由一条谱线组成，该谱线在量子发射体的饱和度以上发展成三重态。来自共振荧光的三个紧密间隔的光子通道具有不同的光子统计特征。我们提出了基于固态人造原子（即半导体量子点）的共振荧光发射三重态的详细光子统计分析。光子相关性测量结果表明“单个”和“单个”都可以。和“级联”莫洛三重态边带的光子发射。可以通过激光失谐的15倍以上的频率对其频率进行方便的调谐，以实现明亮而窄的边带发射（每秒5.9＆＃160;＆＃215;＆＃160; 10 <sup> 6 </ sup>光子进入第一透镜）的频率调谐。线宽（＆＃916; v＆＃1606;＆＃160; 1.0＆＃160; GHz）。这些独特的特性使Mollow三重态边带发射成为例如量子光谱和量子信息应用的有价值的光源。</ p> 
10.1038/nphoton.2012.35,Frequency comb generation at terahertz frequencies by coherent phonon excitation in silicon,硅中相干声子激发在太赫兹频率下产生频率梳 ,"<p>High-order nonlinear light&#8211;matter interactions in gases enable the generation of X-ray and attosecond light pulses, metrology and spectroscopy. Optical nonlinearities in solid-state materials are particularly interesting for combining optical and electronic functions for high-bandwidth information processing. Third-order nonlinear optical processes in silicon have been used to process optical signals with bandwidths greater than 1&#160;GHz (ref.&#160;). However, fundamental physical processes for a silicon-based optical modulator in the terahertz bandwidth range have not yet been explored. Here, we demonstrate ultrafast phononic modulation of the optical index of silicon by irradiation with intense few-cycle femtosecond pulses. The anisotropic reflectivity modulation by the resonant Raman susceptibility at the fundamental frequency of the longitudinal optical phonon of silicon (15.6&#160;THz) generates a frequency comb up to seventh order. All-optical &gt;100&#160;THz frequency comb generation is realized by harnessing the coherent atomic motion of the silicon crystalline lattice at its highest mechanical frequency.</p>",<p>气体中的高阶非线性光与物质的相互作用使得能够产生X射线和阿秒光脉冲，计量学和光谱学。固态材料中的光学非线性对于将光学功能和电子功能结合在一起以进行高带宽信息处理特别感兴趣。硅中的三阶非线性光学过程已被用于处理带宽大于1＆＃160; GHz（ref。＆＃160;）的光信号。但是，尚未探索太赫兹带宽范围内基于硅的光调制器的基本物理过程。在这里，我们演示了通过强烈的几个周期飞秒脉冲的辐照对硅的光学指数进行的超快声子调制。在硅的纵向光子的基本频率（15.6＆＃160; THz）下，由共振拉曼磁化率引起的各向异性反射率调制产生高达七阶的频率梳。全光＆gt; 100＆＃160; THz频率梳的产生是通过利用硅晶格在其最高机械频率下的相干原子运动来实现的。</ p> 
