doi,title,title_cn,abstract,abstract_cn
10.1038/s41566-018-0243-z,On our bookshelf,在我们的书架上 ,,
10.1038/s41566-018-0247-8,Waste-heat recovery,余热回收 ,,
10.1038/s41566-018-0248-7,Slow and steady,缓慢而稳定 ,,
10.1038/s41566-018-0249-6,Solid-state success,固态成功 ,,
10.1038/s41566-018-0250-0,Tunable circuits,可调电路 ,,
10.1038/s41566-018-0251-z,Wire-bonding assembly,引线键合组件 ,,
10.1038/s41566-018-0244-y,A nano shell game,纳米壳游戏 ,,
10.1038/s41566-018-0245-x,Folding photography in the time domain,时域折叠摄影 ,,
10.1038/s41566-018-0252-y,On-demand display,点播显示 ,,
10.1038/s41566-018-0221-5,Tackling standardization in fluorescence molecular imaging,荧光分子成像中的标准化处理 ,,
10.1038/s41566-018-0232-2,Quantum technologies with optically interfaced solid-state spins,具有光学界面固态自旋的量子技术 ,"<p>Spins of impurities in solids provide a unique architecture to realize quantum technologies. A quantum register of electron and nearby nuclear spins in the lattice encompasses high-fidelity state manipulation and readout, long-lived quantum memory, and long-distance transmission of quantum states by optical transitions that coherently connect spins and photons. These features, combined with solid-state device engineering, establish impurity spins as promising resources for quantum networks, information processing and sensing. Focusing on optical methods for the access and connectivity of single spins, we review recent progress in impurity systems such as colour centres in diamond and silicon carbide, rare-earth ions in solids and donors in silicon. We project a possible path to chip-scale quantum technologies through sustained advances in nanofabrication, quantum control and materials engineering.</p>",<p>固体中的杂质液滴提供了实现量子技术的独特架构。 电子和晶格中附近核自旋的量子寄存器包括高保真状态操纵和读出，寿命长的量子记忆以及通过相干连接自旋和光子的光学跃迁进行的量子态的长距离传输。 这些功能与固态器件工程相结合，将杂质自旋确立为量子网络，信息处理和传感的有前途的资源。 着眼于单旋转的访问和连接的光学方法，我们回顾了杂质系统的最新进展，例如金刚石和碳化硅的色心，固体中的稀土离子和硅中的施主。 我们将通过纳米制造，量子控制和材料工程方面的持续进步，为芯片级量子技术的发展提供一条可能的途径。</ p> 
