doi,title,title_cn,abstract,abstract_cn
10.1038/nphoton.2016.2,Multi-wave coherent control of a solid-state single emitter,固态单发射器的多波相干控制 ,,
10.1038/nphoton.2015.269,Electro-optic sampling of near-infrared waveforms,近红外波形的电光采样 ,,
10.1038/nphoton.2015.276,Self-homodyne measurement of a dynamic Mollow triplet in the solid state,固态Mollow三重态的自同态测量 ,,
10.1038/nphoton.2015.274,Ghost imaging in the time domain,时域中的鬼影成像 ,,
10.1038/nphoton.2015.271,Attosecond pulses measured from the attosecond lighthouse,从阿秒灯塔测得的阿秒脉冲 ,,
10.1038/nphoton.2016.13,Coherent control with a short-wavelength free-electron laser,短波自由电子激光的相干控制 ,,
10.1038/nphoton.2016.10,Measurement of topological invariants in a 2D photonic system,二维光子系统中拓扑不变性的测量 ,,
10.1038/nphoton.2015.278,Optical manipulation of the Berry phase in a solid-state spin qubit,固态自旋量子比特中Berry相的光学操纵 ,"<p>Phase relations between quantum states represent a resource for storing and processing quantum information. Although quantum phases are commonly controlled dynamically by tuning energetic interactions, the use of geometric phases that accumulate during cyclic evolution may offer superior robustness to noise. To date, demonstrations of geometric phase in solid-state systems employ microwave fields that have limited spatial resolution. Here, we demonstrate an all-optical method to accumulate a geometric phase, the Berry phase, in an individual nitrogen&#8211;vacancy centre in diamond. Using stimulated Raman adiabatic passage controlled by diffraction-limited laser light, we loop the nitrogen&#8211;vacancy centre's spin around the Bloch sphere to enclose an arbitrary Berry phase. We investigate the limits of this control due to the loss of adiabaticity and decoherence, as well as its robustness to noise introduced into the experimental control parameters. These techniques set the foundation for optical geometric manipulation in photonic networks of solid-state qubits linked and controlled by light.</p>",量子态之间的相位关系表示用于存储和处理量子信息的资源。尽管通常通过调整能量相互作用来动态控制量子相位，但是使用在循环演化过程中累积的几何相位可以为噪声提供出色的鲁棒性。迄今为止，固态系统中几何相位的演示采用了空间分辨率有限的微波场。在这里，我们展示了一种全光学方法，可以在钻石的单个氮原子空位中心中累积几何相Berry相。使用受衍射限制的激光控制的受激拉曼绝热通道，我们使氮空位中心的自旋围绕布洛赫球旋转，以包围任意的贝里相。由于绝热性和退相干性的损失，以及由于其对引入实验控制参数的噪声的鲁棒性，我们研究了这种控制的极限。这些技术为光链接和控制的固态量子比特光子网络中的光学几何操纵奠定了基础。</ p> 
10.1038/nphoton.2015.281,A fully reconfigurable photonic integrated signal processor,完全可重新配置的光子集成信号处理器 ,"<p>Photonic signal processing has been considered a solution to overcome the inherent electronic speed limitations. Over the past few years, an impressive range of photonic integrated signal processors have been proposed, but they usually offer limited reconfigurability, a feature highly needed for the implementation of large-scale general-purpose photonic signal processors. Here, we report and experimentally demonstrate a fully reconfigurable photonic integrated signal processor based on an InP&#8211;InGaAsP material system. The proposed photonic signal processor is capable of performing reconfigurable signal processing functions including temporal integration, temporal differentiation and Hilbert transformation. The reconfigurability is achieved by controlling the injection currents to the active components of the signal processor. Our demonstration suggests great potential for chip-scale fully programmable all-optical signal processing.</p>",<p>光子信号处理已被认为是克服固有电子速度限制的解决方案。 在过去的几年中，已经提出了一系列令人印象深刻的光子集成信号处理器，但是它们通常提供有限的可重构性，这是实现大型通用光子信号处理器所迫切需要的功能。 在这里，我们报告并实验证明了基于InP＆＃8211; InGaAsP材料系统的完全可重构的光子集成信号处理器。 所提出的光子信号处理器能够执行可重构的信号处理功能，包括时间积分，时间微分和希尔伯特变换。 可重构性是通过控制注入信号处理器有源组件的注入电流来实现的。 我们的演示表明了芯片级完全可编程全光信号处理的巨大潜力。</ p> 
10.1038/nphoton.2016.3,Bulk heterojunction perovskite–PCBM solar cells with high fill factor,填充系数高的块状异质结钙钛矿–PCBM太阳能电池 ,"<p>An inverted bulk heterojunction perovskite&#8211;PCBM solar cell with a high fill factor of 0.82 and a power conversion efficiency of up to 16.0% was fabricated by a low-temperature two-step solution process. The cells exhibit no significant photocurrent hysteresis and their high short-circuit current density, fill factor and efficiency are attributed to the advantageous properties of the active layer, such as its high conductivity and the improved mobility and diffusion length of charge carriers. In particular, PCBM plays a critical role in improving the quality of the light-absorbing layer by filling pinholes and vacancies between perovskite grains, resulting in a film with large grains and fewer grain boundaries.</p>",通过低温两步溶液法制造了具有0.82的高填充因子和高达16.0％的功率转换效率的倒置的本体异质结钙钛矿PCBM太阳能电池。 电池没有显着的光电流滞后，其高短路电流密度，填充因子和效率归因于有源层的有利特性，例如其高导电性以及电荷载流子的迁移率和扩散长度的改善。 特别是，PCBM通过填充钙钛矿晶粒之间的针孔和空位，从而形成具有大晶粒且晶界较少的薄膜，在改善光吸收层的质量方面起着至关重要的作用。</ p> 
