doi,title,title_cn,abstract,abstract_cn
10.1038/s41566-019-0514-3,A humble leader,谦虚的领袖 ,,
10.1038/s41566-019-0515-2,Free-form micro-optical elements heat up,自由形式的微光学元件发热 ,,
10.1038/s41566-019-0513-4,Room-temperature terahertz detector,室温太赫兹探测器 ,,
10.1038/s41566-019-0512-5,Into the 'Mie-tronic' era,进入“电子时代” ,,
10.1038/s41566-019-0463-x,Ultra-low-power sub-photon-voltage high-efficiency light-emitting diodes,超低功率亚光子电压高效发光二极管 ,"<p>Conventional light-emitting diodes (LEDs) face an efficiency droop at low current due to non-radiative recombination overtaking radiative recombination at low carrier density. To overcome this universal problem, we develop LEDs with high efficiency at ultralow current and voltage, using a novel quantum well design and high-quality interfaces to suppress non-radiative recombination and enhance radiative recombination. The device exhibits close to unity internal quantum efficiency at a low current density of &lt;1&#8201;&#215;&#8201;10<sup>&#8722;4</sup>&#8201;A&#8201;cm<sup>&#8722;2</sup>, more than three orders of magnitude lower than conventional LEDs. The LED bias voltage is reduced to ~30% below the photon voltage (h&#957;/q). Wireless communication is demonstrated at these low-power conditions, which enables new applications in smart dust and sensor networks, low-cost block chain and authentication, medical applications and wherever high efficiency at low power is needed. New phenomena such as high-efficiency electroluminescent cooling becomes possible as the LED unity internal quantum efficiency extends to smaller voltage and current.</p>",传统的发光二极管（LED）由于在低载流子密度下非辐射复合超过辐射复合而在低电流下面临效率下降。为了克服这个普遍的问题，我们开发了一种超低电流和电压下的高效率LED，它采用了新颖的量子阱设计和高质量的界面来抑制非辐射复合并增强辐射复合。该器件在＆lt; 1＆＃8201;＆＃215;＆＃8201; 10 <sup>＆＃8722; 4 </ sup>＆＃8201; A＆＃8201;的低电流密度下具有接近统一的内部量子效率。 cm <sup>＆＃8722; 2 </ sup>，比常规LED低三个数量级。 LED偏置电压降低到比光子电压（h＆＃957; / q）低约30％。在这些低功率条件下演示了无线通信，这使它在智能尘埃和传感器网络，低成本区块链和身份验证，医疗应用以及需要低功率高效率的任何地方都有新的应用。随着LED单位内部量子效率扩展到较小的电压和电流，诸如高效电致发光冷却等新现象成为可能。</ p> 
10.1038/s41566-019-0464-9,Efficient telecom-to-visible spectral translation through ultralow power nonlinear nanophotonics,通过超低功率非线性纳米光子学，实现有效的电信到可见光谱转换 ,"<p>The ability to spectrally translate lightwave signals in a compact, low-power platform is at the heart of the promise of nonlinear nanophotonic technologies. For example, a device to connect the telecommunications band with visible and short near-infrared wavelengths can enable a connection between high-performance chip-integrated lasers based on scalable nanofabrication technology with atomic systems used for time and frequency metrology. Although second-order nonlinear (&#967;<sup>(2)</sup>) systems are the natural approach for bridging such large spectral gaps, here we show that third-order nonlinear (&#967;<sup>(3)</sup>) systems, despite their typically much weaker nonlinear response, can realize spectral translation with unprecedented performance. By combining resonant enhancement with nanophotonic mode engineering in a silicon nitride microring resonator, we demonstrate efficient spectral translation of a continuous-wave signal from the telecom band (~1,550&#8201;nm) to the visible band (~650&#8201;nm) through cavity-enhanced four-wave mixing. We achieve such translation over a wide spectral range &gt;250&#8201;THz with a translation efficiency of (30.1&#8201;&#177;&#8201;2.8)% and using an ultralow pump power of (329&#8201;&#177;&#8201;13)&#8201;&#956;W. The translation efficiency projects to (274&#8201;&#177;&#8201;28)% at 1&#8201;mW and is more than an order of magnitude larger than what has been achieved in current nanophotonic devices.</p>","<p>在紧凑的低功率平台中对光波信号进行光谱转换的能力是非线性纳米光子技术前景的核心。例如，将电信频段连接到可见光和短近红外波长的设备可以实现基于可扩展纳米加工技术的高性能芯片集成激光器与用于时间和频率计量的原子系统之间的连接。尽管二阶非线性（＆＃967; <sup>（2）</ sup>）系统是弥合如此大的光谱缺口的自然方法，但在此我们展示了三阶非线性（＆＃967; <sup>（ 3）</ sup>）系统尽管通常具有较弱的非线性响应，但仍可以实现频谱转换，并具有前所未有的性能。通过将谐振增强与氮化硅微环谐振器中的纳米光子模式工程相结合，我们证明了从电信频段（〜1,550＆＃8201; nm）到可见频段（〜650＆＃8201; nm）的连续波信号的有效频谱转换）通过腔增强的四波混频。我们在大于250＆＃8201; THz的宽光谱范围内实现了这样的转换，转换效率为（30.1＆＃8201;＆＃177;＆＃8201; 2.8）％，并使用了超低泵浦功率（329＆＃8201; ＆＃177;＆＃8201; 13）＆＃8201;＆＃956; W。在1mW时，转换效率预计达到（274＆＃8201;＆＃177;＆＃8201; 28）％，并且比当前的纳米光子器件所实现的转换效率高出一个数量级。</ p> "
10.1038/s41566-019-0466-7,Highly sensitive X-ray detector made of layered perovskite-like (NH4)3Bi2I9 single crystal with anisotropic response,由具有各向异性响应的层状钙钛矿状（NH4）3Bi2I9单晶制成的高灵敏度X射线探测器 ,"<p>The effective detection of X-ray radiation with low threshold is essential to many medical and industrial applications. Three-dimensional (3D) organolead trihalide and double perovskites have been shown to be suitable for direct X-ray detection. However, the sensitivity and stability of 3D perovskite X-ray detectors are limited by ion motion, and there remains a demand to develop green and stable X-ray detectors with high sensitivity and low detection limit. The emerging low-dimensional perovskites have shown promising optoelectronic properties, featuring good intrinsic stability and reduced ion migration. Inspired by this, we show that our 2D layered perovskite-like (NH<sub>4</sub>)<sub>3</sub>Bi<sub>2</sub>I<sub>9</sub> device provides unique anisotropic X-ray detecting performance with different crystal directions, effective suppression of ion migration and a low detection limit of 55&#8201;nGy<sub>air</sub>&#8201;s<sup>&#8722;1</sup>. These results will motivate new strategies to achieve a high-performance X-ray detector by utilizing 2D layered perovskite or perovskite-like materials, without requiring toxic elements.</p>",<p>低阈值的X射线辐射的有效检测对于许多医疗和工业应用都是必不可少的。三维（3D）有机三卤化铅和双钙钛矿已显示适用于直接X射线检测。然而，3D钙钛矿X射线检测器的灵敏度和稳定性受到离子运动的限制，并且仍然需要开发具有高灵敏度和低检测限的绿色且稳定的X射线检测器。新兴的低维钙钛矿显示出令人鼓舞的光电特性，具有良好的固有稳定性和减少的离子迁移。受此启发，我们表明我们的二维层状钙钛矿状（NH <sub> 4 </ sub>）<sub> 3 </ sub> Bi <sub> 2 </ sub> I <sub> 9 </ sub>该装置提供了独特的各向异性X射线检测性能，具有不同的晶体方向，有效抑制离子迁移和低检测限，即55 nGy <sub> air </ sub> s <sup>＆＃8722; 1 </ sup>。这些结果将激发利用二维层状钙钛矿或类钙钛矿材料而不需要有毒元素来实现高性能X射线探测器的新策略。</ p> 
10.1038/s41566-019-0441-3,"High-resolution, high-contrast mid-infrared imaging of fresh biological samples with ultraviolet-localized photoacoustic microscopy",高分辨率，高对比度的中红外新生物样品的紫外定位光声显微镜 ,"<p>Mid-infrared (MIR) microscopy provides rich chemical and structural information about biological samples, without staining. Conventionally, the long MIR wavelength severely limits the lateral resolution owing to optical diffraction; moreover, the strong MIR absorption of water ubiquitous in fresh biological samples results in high background and low contrast. To overcome these limitations, we propose a method that employs photoacoustic detection highly localized with a pulsed ultraviolet laser on the basis of the Gr&#252;neisen relaxation effect. For cultured cells, our method achieves water-background suppressed MIR imaging of lipids and proteins at ultraviolet resolution, at least an order of magnitude finer than the MIR diffraction limits. Label-free histology using this method is also demonstrated in thick brain slices. Our approach provides convenient high-resolution and high-contrast MIR imaging, which can benefit the diagnosis of fresh biological samples.</p>",<p>中红外（MIR）显微镜可提供有关生物样品的丰富化学和结构信息，而无需染色。 传统上，长的MIR波长由于光学衍射而严重限制了横向分辨率。 此外，新鲜生物样品中普遍存在的水的强烈MIR吸收导致高背景和低对比度。 为克服这些局限性，我们提出了一种基于Gr＆neisen弛豫效应的，采用脉冲紫外激光高度定位的光声检测方法。 对于培养的细胞，我们的方法实现了在紫外线分辨率下脂质和蛋白质的水背景抑制MIR成像，其分辨率比MIR衍射极限至少细一个数量级。 使用这种方法的无标记组织学也显示在厚脑片中。 我们的方法提供了方便的高分辨率和高对比度的MIR成像，可以帮助诊断新鲜的生物样品。</ p> 
10.1038/s41566-019-0436-0,Super-efficient temporal solitons in mutually coupled optical cavities,相互耦合的光腔中的超高效时间孤子 ,"<p>A coherently driven Kerr optical cavity is able to sustain dissipative temporal solitons, enabling all-optical data storage buffers and broadband frequency combs. Kerr solitons are balanced through an energy exchange with the pump field. Improving the pump-to-soliton energy conversion is of great importance for practical applications, but remains an outstanding challenge owing to a limited pump&#8211;soliton temporal overlap. Here we report the discovery of temporal solitons in mutually coupled cavities instead of a traditional single cavity. A pump recycling strategy is proposed, to greatly improve the power utilization efficiency. Using macroscale optical fibre-ring cavities, which share the same physical model as miniature microresonators, we demonstrate nearly 100% pump recycling and the ability to break the efficiency limit of a single cavity. This study could greatly extend the applications of temporal cavity solitons and provides an attractive platform for exploring the complex nonlinear dynamics in coupled cavity systems.</p>",<p>相干驱动的Kerr光腔能够维持耗散的时间孤子，从而实现全光数据存储缓冲器和宽带频率梳。克尔孤子通过与泵浦场进行能量交换而达到平衡。对于实际应用而言，改善泵到孤子的能量转换非常重要，但是由于泵孤子的时间重叠有限，因此仍然是一个严峻的挑战。在这里，我们报告了在相互耦合的腔中而不是传统的单个腔中发现暂时孤子的发现。提出了一种水泵回收策略，以大大提高电力利用效率。使用与微型微谐振器具有相同物理模型的大型光纤环腔，我们证明了近100％的泵回收率和打破单个腔效率极限的能力。该研究可以大大扩展时空孤子的应用，为探索耦合腔系统中的复杂非线性动力学提供一个有吸引力的平台。</ p> 
10.1038/s41566-019-0453-z,Experimental realization of a Weyl exceptional ring,Weyl特殊环的实验实现 ,"<p>Weyl points are isolated degeneracies in reciprocal space that are monopoles of the Berry curvature. This topological charge makes them inherently robust to Hermitian perturbations of the system. However, non-Hermitian effects, usually inaccessible in condensed-matter systems, are an important feature of photonic systems, and when added to an otherwise Hermitian Weyl material have been predicted to spread the Berry charge of the Weyl point out onto a ring of exceptional points, creating a Weyl exceptional ring and fundamentally altering its properties. Here, we observe the implications of the Weyl exceptional ring using real-space measurements of an evanescently coupled bipartite optical waveguide array by probing its effects on the Fermi arc surface states and bulk diffraction properties of the two constituent sublattices in an experimental realization of a distributed Berry charge in a topological material.</p>",<p> Weyl点是倒数空间中的孤立简并性，它们是Berry曲率的单极子。 这种拓扑电荷使它们固有地对系统的埃尔米特摄动具有鲁棒性。 然而，通常在凝聚态系统中无法获得的非厄米特效应是光子系统的重要特征，并且当将厄米特尔的Weyl材料添加到其他材料中时，据预测会散布Weyl的Berry电荷指向异常环上 点，创造出Weyl卓越的戒指，并从根本上改变其性能。 在这里，我们通过在分布式实现的实验实现中探究其对费米弧面状态和两个组成子晶格的体衍射特性的影响，观察了yl逝耦合二分光波导阵列的实空间测量对Weyl特殊环的影响。 浆果在拓扑材料中填充。</ p> 
