doi,title,title_cn,abstract,abstract_cn
10.1038/s41566-018-0299-9,A long overdue recognition,早就该承认了 ,,
10.1038/s41566-018-0298-x,Unchartered territory,未知的领土 ,,
10.1038/s41566-018-0287-0,A coherent life,连贯的生活 ,,
10.1038/s41566-018-0285-2,On our bookshelf,在我们的书架上 ,,
10.1038/s41566-018-0292-3,Anti-damped nanobeam,抗阻尼纳米束 ,,
10.1038/s41566-018-0293-2,Subcycle control,子周期控制 ,,
10.1038/s41566-018-0294-1,Atomically thin materials,原子薄材料 ,,
10.1038/s41566-018-0295-0,Magneto-optical polymer,磁光聚合物 ,,
10.1038/s41566-018-0296-z,Soliton assistance,孤子协助 ,,
10.1038/s41566-018-0286-1,Double injection resonator,双注入谐振器 ,,
10.1038/s41566-018-0290-5,Self-powered sensors,自供电传感器 ,,
10.1038/s41566-018-0284-3,And then there were three,然后有三个 ,,
10.1038/s41566-018-0289-y,Conquering the final frontier,征服最终边界 ,,
10.1038/s41566-018-0280-7,Prospects and physical mechanisms for photonic space propulsion,光子空间推进的前景和物理机制 ,,
10.1038/s41566-018-0246-9,Inverse design in nanophotonics,纳米光子学中的逆设计 ,"<p>Recent advancements in computational inverse-design approaches &#8212; algorithmic techniques for discovering optical structures based on desired functional characteristics &#8212; have begun to reshape the landscape of structures available to nanophotonics. Here, we outline a cross-section of key developments in this emerging field of photonic optimization: moving from a recap of foundational results to motivation of applications in nonlinear, topological, near-field and on-chip optics.</p>",<p>计算逆设计方法的最新进展＆＃8212; 用于基于所需功能特性发现光学结构的算法技术＆＃8212; 已经开始重塑纳米光子学可用结构的景观。 在这里，我们概述了该光子优化这一新兴领域的关键发展：从对基础结果的回顾，转向在非线性，拓扑，近场和片上光学中的应用动机。</ p> 
10.1038/s41566-018-0266-5,Nanophotonic optical gyroscope with reciprocal sensitivity enhancement,具有相互灵敏度增强的纳米光子光学陀螺仪 ,,
