doi,title,title_cn,abstract,abstract_cn
10.1038/nphoton.2016.135,Daring to dream,敢于梦想 ,,
10.1038/nphoton.2016.128,New titles at a glance,新标题一览 ,,
10.1038/nphoton.2016.130,Axial super-resolution,轴向超分辨率 ,,
10.1038/nphoton.2016.131,UV-enhanced SEM,紫外线增强型SEM ,,
10.1038/nphoton.2016.132,Table-top brilliance,桌面光彩 ,,
10.1038/nphoton.2016.133,Photon-driven spin current,光子驱动的自旋电流 ,,
10.1038/nphoton.2016.134,Photon transfer on demand,按需光子传输 ,,
10.1038/nphoton.2016.127,Enhanced Brillouin amplification in Si,硅中的布里渊蛋白扩增增强 ,,
10.1038/nphoton.2016.124,Stable multilevel memories,稳定的多层记忆 ,,
10.1038/nphoton.2016.100,Strong coupling of light goes nuclear,光的强耦合成为核 ,,
10.1038/nphoton.2016.126,Focus on a single molecule,专注于单个分子 ,,
10.1038/nphoton.2016.123,Liquid glass,液体玻璃 ,,
10.1038/nphoton.2016.74,Frequency-domain Hong–Ou–Mandel interference,频域Hong-Ou-Mandel干扰 ,,
10.1038/nphoton.2016.77,Collective strong coupling of X-rays and nuclei in a nuclear optical lattice,核光学晶格中X射线与原子核的集体强耦合 ,,
10.1038/nphoton.2016.63,Few-photon coherent nonlinear optics with a single molecule,单分子少光子相干非线性光学 ,,
10.1038/nphoton.2016.102,All-optical bit storage in a fibre laser by optomechanically bound states of solitons,孤子的光机结合状态在光纤激光器中的全光位存储 ,,
10.1038/nphoton.2016.93,Removing orientation-induced localization biases in single-molecule microscopy using a broadband metasurface mask,使用宽带超表面掩模消除单分子显微镜中取向引起的定位偏差 ,,
10.1038/nphoton.2016.112,Large Brillouin amplification in silicon,硅中的大布里渊放大 ,,
10.1038/nphoton.2016.79,Polarization control in an X-ray free-electron laser,X射线自由电子激光器中的偏振控制 ,"<p>X-ray free-electron lasers are unique sources of high-brightness coherent radiation. However, existing devices supply only linearly polarized light, precluding studies of chiral dynamics. A device called the Delta undulator has been installed at the Linac Coherent Light Source (LCLS) to provide tunable polarization. With a reverse tapered planar undulator line to pre-microbunch the beam and the novel technique of beam diverting, hundreds of microjoules of circularly polarized X-ray pulses are produced at 500&#8211;1,200&#8197;eV. These X-ray pulses are tens of femtoseconds long, have a degree of circular polarization of 0.98<sub>&#8211;0.04</sub><sup>+0.02</sup> at 707&#8197;eV and may be scanned in energy. We also present a new two-colour X-ray pump&#8211;X-ray probe operating mode for the LCLS. Energy differences of &#916;E/E&#8201;=&#8201;2.4% are supported, and the second pulse can be adjusted to any elliptical polarization. In this mode, the pointing, timing, intensity and wavelength of the two pulses can be modified.</p>","<p> X射线自由电子激光器是高亮度相干辐射的独特来源。然而，现有的装置仅提供线性偏振光，这排除了手性动力学的研究。在直线加速器相干光源（LCLS）上安装了一种称为Delta波动器的设备，以提供可调的偏振。使用反向锥形平面起伏器线对光束进行预微束聚和新颖的光束转向技术，可以在500＆＃8211; 1,200＆＃8197; eV处产生数百微焦耳的圆偏振X射线脉冲。这些X射线脉冲的长度为数十飞秒，在707＆＃8197; eV处的圆偏振度为0.98 <sub>＆＃8211; 0.04 </ sub> <sup> +0.02 </ sup>，可以对其进行扫描在能量上。我们还为LCLS提出了一种新的两色X射线泵＆＃8211; X射线探针工作模式。支持＆＃916; E / E＆＃8201; =＆＃8201; 2.4％的能量差，并且可以将第二个脉冲调整为任何椭圆偏振。在这种模式下，可以修改两个脉冲的指向，时间，强度和波长。</ p> "
