doi,title,title_cn,abstract,abstract_cn
10.1038/nphoton.2013.156,Compact high-repetition-rate source of coherent 100 eV radiation,紧凑的高重复率100 eV相干辐射源 ,"<p>Coherently enhancing laser pulses in a passive cavity provides ideal conditions for high-order harmonic generation in a gas, with repetition rates around 100&#160;MHz (refs&#160;). Recently, extreme-ultraviolet radiation with photon energies of up to 30&#160;eV was obtained, which is sufficiently bright for direct frequency-comb spectroscopy at 20&#160;eV (ref.&#160;). Here, we identify a route to scaling these radiation sources to higher photon energies. We demonstrate that the ionization-limited attainable intracavity peak intensity increases with decreasing pulse duration. By enhancing nonlinearly compressed pulses of an Yb-based laser and coupling out the harmonics through a pierced cavity mirror, we generate spatially coherent 108&#160;eV (11.45&#160;nm) radiation at 78&#160;MHz. Exploiting the full potential of the demonstrated techniques will afford high-photon-flux ultrashort-pulsed extreme-ultraviolet sources for a number of applications in science and technology, including photoelectron spectroscopy, coincidence spectroscopy with femtosecond to attosecond resolution and characterization of components and materials for nanolithography.</p>",<p>在无源腔中相干地增强激光脉冲为气体中高次谐波的产生提供了理想的条件，其重复频率约为100＆＃160 MHz（refs＆＃160;）。最近，获得了具有高达30 eV的光子能量的极紫外辐射，该光对于在20 ev（直接参考）的直接频率梳光谱法来说足够明亮。在这里，我们确定了将这些辐射源缩放到更高光子能量的途径。我们证明电离受限可达到的腔内峰强度随脉冲持续时间的减少而增加。通过增强基于Yb的激光器的非线性压缩脉冲并通过刺穿的腔镜耦合出谐波，我们在78MHz的频率下产生了空间相干的108eV（11.45＃nm）辐射。充分利用已证明技术的潜力，可为多种科学和技术应用提供高光子通量超短脉冲极紫外光源，包括光电子能谱，飞秒至阿秒的重合能谱以及用于分析的部件和材料的特性纳米光刻。</ p> 
10.1038/nphoton.2013.177,Enhanced sensitivity of the LIGO gravitational wave detector by using squeezed states of light,利用光的压缩态提高LIGO重力波探测器的灵敏度 ,"<p>Nearly a century after Einstein first predicted the existence of gravitational waves, a global network of Earth-based gravitational wave observatories is seeking to directly detect this faint radiation using precision laser interferometry. Photon shot noise, due to the quantum nature of light, imposes a fundamental limit on the attometre-level sensitivity of the kilometre-scale Michelson interferometers deployed for this task. Here, we inject squeezed states to improve the performance of one of the detectors of the Laser Interferometer Gravitational-Wave Observatory (LIGO) beyond the quantum noise limit, most notably in the frequency region down to 150&#160;Hz, critically important for several astrophysical sources, with no deterioration of performance observed at any frequency. With the injection of squeezed states, this LIGO detector demonstrated the best broadband sensitivity to gravitational waves ever achieved, with important implications for observing the gravitational-wave Universe with unprecedented sensitivity.</p>",<p>在爱因斯坦首次预测重力波存在近一个世纪之后，一个全球性的地球重力波观测站网络正在寻求使用精密激光干涉仪直接检测这种微弱的辐射。由于光的量子性质，光子散粒噪声对用于此任务的千米级迈克尔逊干涉仪的原子能级灵敏度施加了根本限制。在这里，我们注入压缩状态以提高激光干涉仪重力波天文台（LIGO）的其中一个探测器的性能，使其超出量子噪声限制，最显着的是在低至150＆＃160Hz的频率范围内，这对于几个天体的来源，在任何频率下都没有观察到性能下降。通过注入压缩态，该LIGO检测器展示了有史以来对重力波的最佳宽带灵敏度，这对以前所未有的灵敏度观测重力波宇宙具有重要意义。</ p> 
10.1038/nphoton.2013.151,An ultrafast terahertz scanning tunnelling microscope,超高速太赫兹扫描隧道显微镜 ,"<p>Ultrafast studies of excitations on the nanometre scale are essential for guiding applications in nanotechnology. Efforts to integrate femtosecond lasers with scanning tunnelling microscopes (STMs) have yielded a number of ultrafast STM techniques, but the basic ability to directly modulate the STM junction bias while maintaining nanometre spatial resolution has been limited to &#8764;10 ps (refs) and has required specialized probe or sample structures. Here, without any modification to the STM design, we modulate the STM junction bias by coupling terahertz pulses to the scanning probe tip of an STM and demonstrate terahertz-pulse-induced tunnelling in an STM. The terahertz STM (THz-STM) provides simultaneous subpicosecond (&lt;500&#160;fs) time resolution and nanometre (2&#160;nm) imaging resolution under ambient laboratory conditions, and can directly image ultrafast carrier capture into a single InAs nanodot. The THz-STM accesses an ultrafast tunnelling regime that opens the door to subpicosecond scanning probe microscopy of materials with atomic resolution.</p>",<p>纳米级激发的超快研究对于指导纳米技术的应用至关重要。飞秒激光与扫描隧道显微镜（STM）集成的努力已经产生了许多超快速STM技术，但是在保持纳米级空间分辨率的同时直接调制STM结偏置的基本能力已被限制在＆＃8764; 10 ps（参考）并且需要专门的探针或样品结构。在这里，在不对STM设计进行任何修改的情况下，我们通过将太赫兹脉冲耦合到STM的扫描探针尖端来调制STM结偏置，并在STM中演示太赫兹脉冲诱导的隧穿。太赫兹STM（THz-STM）在环境实验室条件下提供了同时的亚皮秒（＆lt; 500＆＃160; fs）时间分辨率和纳米（2＆＃160nm）成像分辨率，并且可以将超快载流子捕获直接成像到单个InAs纳米点中。 THz-STM使用超快隧穿机制，为亚皮秒级扫描探针显微镜对具有原子分辨率的材料打开了大门。</ p> 
10.1038/nphoton.2013.150,Quantum-dense metrology,量子密集计量 ,"<p>Quantum metrology utilizes entanglement to improve the sensitivity of measurements. To date, the focus has been on the measurement of a single observable. Its orthogonal observable, however, may contain additional information, the knowledge of which can be used to further improve the measurement result beyond what is possible with state-of-the-art quantum metrology. Here we demonstrate a laser interferometer that provides information about two non-commuting observables, with uncertainties below the meter's quantum ground state. Our experiment is a proof of principle of what we call &#8216;quantum-dense metrology&#8217;, referring to its increased measurement information and its analogy to quantum-dense coding in quantum information science. We propose to use the additional information to discriminate between the actual science signal and parasitic signals originating from scattered photons. Our approach can be readily applied to improve squeezed-light enhanced gravitational-wave detectors at non-quantum noise-limited detection frequencies by providing a sub-shot-noise veto trigger against stray-light-induced signals.</p>",<p>量子计量学利用纠缠来提高测量的灵敏度。迄今为止，重点一直放在单个可观测对象的测量上。但是，它的正交可观测值可能包含其他信息，这些信息可以用来进一步改善测量结果，这超出了最新的量子计量技术的可能范围。在这里，我们演示了一种激光干涉仪，该干涉仪可提供有关两个非通勤可观测物的信息，并且不确定性低于电表的量子基态。我们的实验证明了所谓的“量子致密计量学”的原理，指的是它增加的测量信息并类似于量子信息科学中的量子致密编码。我们建议使用附加信息来区分实际的科学信号和源自散射光子的寄生信号。通过提供针对杂散光感应信号的亚散粒否决权触发器，我们的方法可以很容易地应用于在非量子噪声限制的检测频率上改进挤压光增强型重力波检测器。 
10.1038/nphoton.2013.172,Entanglement-enhanced detection of single-photon scattering events,纠缠增强的单光子散射事件检测 ,"<p>The ability to detect the interaction of light and matter at the single-particle level is becoming increasingly important for many areas of science and technology. The absorption or emission of a photon on a narrow transition of a trapped ion can be detected with near unit probability, thereby enabling the realization of ultra-precise ion clocks and quantum information processing applications. Extending this sensitivity to broad transitions is challenging due to the difficulty of detecting the rapid photon scattering events in this case. Here, we demonstrate a technique to detect the scattering of a single photon on a broad optical transition with high sensitivity. Our approach is to use an entangled state to amplify the tiny momentum kick an ion receives upon scattering a photon. The method should find applications in spectroscopy of atomic and molecular ions and quantum information processing.</p>",<p>在许多粒子和科学领域，检测光和物质在单粒子水平上相互作用的能力变得越来越重要。 可以以接近单位的概率检测到光子在捕获离子的窄跃迁上的吸收或发射，从而可以实现超精密离子时钟和量子信息处理应用。 由于在这种情况下难以检测到快速的光子散射事件，因此将这种灵敏度扩展到较宽的跃迁具有挑战性。 在这里，我们演示了一种检测高光灵敏度的宽光跃迁上单个光子散射的技术。 我们的方法是使用纠缠态来放大离子在散射光子时收到的微小动量。 该方法应在原子和分子离子光谱学以及量子信息处理中得到应用。</ p> 
10.1038/nphoton.2013.176,Circularly polarized light detection by a chiral organic semiconductor transistor,通过手性有机半导体晶体管检测圆偏振光 ,"<p>Circularly polarized light is central to many photonic technologies, including circularly polarized ellipsometry-based tomography, optical communication of spin information and quantum-based optical computing and information processing. To develop these technologies to their full potential requires the realization of miniature, integrated devices that are capable of detecting the chirality or &#8216;handedness&#8217; of circularly polarized light. Organic field-effect transistors, in which the active semiconducting layer is an organic material, allow the simple fabrication of ultrathin, compact devices. Here we demonstrate a circularly polarized light-detecting organic field-effect transistor based on an asymmetrically pure, helically shaped chiral semiconducting molecule known as a helicene. Importantly, we find a highly specific photoresponse to circularly polarized light, which is directly related to the handedness of the helicene molecule. We believe that this opens up the possibility for the detection of the chirality of circularly polarized light in a highly integrated photonic platform.</p>",<p>圆偏振光是许多光子技术的核心，包括基于圆偏振椭圆偏振层析成像，自旋信息的光学通信以及基于量子的光学计算和信息处理。为了充分发挥这些技术的潜力，需要实现能够检测手性或手性的微型集成设备。圆偏振光。其中有源半导体层是有机材料的有机场效应晶体管可以简单地制造超薄，紧凑的器件。在这里，我们展示了一种基于不对称纯的，螺旋形的手性半导体分子（称为螺旋烯）的圆偏振光检测有机场效应晶体管。重要的是，我们发现对圆偏振光具有高度特异性的光响应，这与螺旋烯分子的旋性直接相关。我们相信，这为在高度集成的光子平台中检测圆偏振光的手征性提供了可能性。</ p> 
10.1038/nphoton.2013.171,Nonlinear Abbe theory,非线性阿贝理论 ,"<p>All limitations commonly associated with imaging, such as resolution, field of view and depth of field, arise from linear theory. Nonlinear optics can break these limits by exploiting the presence and interaction of many photons at once. To date, nearly all nonlinear imaging techniques have relied on point processes, such as two-photon fluorescence or harmonic effects, in which the temporal frequency is the relevant parameter. These methods ignore the spatial content of the object, typically require scanning to record a whole image, and remain restricted by linear propagation from the sample to the detector. Spatial nonlinearity can overcome these issues by mixing modes with high and low spatial frequencies. Here, we generalize Abbe's theory of diffraction to include nonlinear propagation and show that wave mixing can be treated as a self-induced structured illumination. We demonstrate this experimentally by nonlinearly enhancing a standard imaging system beyond its conventional limits.</p>",<p>通常与成像相关的所有限制，例如分辨率，视场和景深，均来自线性理论。非线性光学可以通过同时利用许多光子的存在和相互作用来打破这些限制。迄今为止，几乎所有的非线性成像技术都依赖于点过程，例如双光子荧光或谐波效应，其中时间频率是相关参数。这些方法忽略了对象的空间内容，通常需要扫描以记录整个图像，并受到从样本到检测器的线性传播的限制。空间非线性可以通过混合具有高和低空间频率的模式来克服这些问题。在这里，我们将阿贝的衍射理论概括为包括非线性传播，并表明波混合可以视为自感应结构化照明。我们通过非线性增强标准成像系统使其超出常规极限的方法，通过实验证明了这一点。</ p> 
10.1038/nphoton.2013.174,Tenfold reduction of Brownian noise in high-reflectivity optical coatings,高反射率光学涂层的布朗噪声降低十倍 ,"<p>Thermally induced fluctuations impose a fundamental limit on precision measurement. In optical interferometry, the current bounds of stability and sensitivity are dictated by the excess mechanical damping of the high-reflectivity coatings that comprise the cavity end mirrors. Over the last decade, the dissipation of these amorphous multilayer reflectors has at best been reduced by a factor of two. Here, we demonstrate a new paradigm in optical coating technology based on direct-bonded monocrystalline multilayers, which exhibit both intrinsically low mechanical loss and high optical quality. Employing these &#8216;crystalline coatings&#8217; as end mirrors in a Fabry&#8211;P&#233;rot cavity, we obtain a finesse of 150,000. More importantly, at room temperature, we observe a thermally limited noise floor consistent with a tenfold reduction in mechanical damping when compared with the best dielectric multilayers. These results pave the way for the next generation of ultra-sensitive interferometers, as well as for new levels of laser stability.</p>",<p>热引起的波动对精度测量施加了基本限制。在光学干涉术中，稳定性和灵敏度的当前界限由构成腔端镜的高反射率涂层的过度机械阻尼所决定。在过去的十年中，这些非晶多层反射器的耗散最多减少了两倍。在这里，我们展示了一种基于直接键合单晶多层膜的光学镀膜技术的新范例，该技术本质上具有低机械损耗和高光学质量。使用这些＆＃8216;晶体涂料＆＃8217;作为法布里（Fabry）P腔中的端镜，我们获得了15万的罚款。更重要的是，在室温下，与最佳的电介质多层板相比，我们观察到受热限制的本底噪声，使机械阻尼降低了十倍。这些结果为下一代超灵敏干涉仪以及新的激光稳定性水平铺平了道路。</ p> 
10.1038/nphoton.2013.170,Photonic streaking of attosecond pulse trains,阿秒脉冲序列的光子条纹 ,"<p>High harmonic radiation, produced when intense laser pulses interact with matter, is composed of a train of attosecond pulses. Individual pulses in this train carry information on ultrafast dynamics that vary from one half-optical-cycle to the next. Here, we demonstrate an all-optical photonic streaking measurement that provides direct experimental access to each attosecond pulse by mapping emission time onto propagation angle. This is achieved by inducing an ultrafast rotation of the instantaneous laser wavefront at the focus. We thus time-resolve attosecond pulse train generation, and hence the dynamics in the nonlinear medium itself. We apply photonic streaking to harmonic generation in gases and directly observe, for the first time, the influence of non-adiabatic electron dynamics and plasma formation on the generated attosecond pulse train. These experimental and numerical results also provide the first evidence of the generation of attosecond lighthouses in gases, which constitute ideal sources for attosecond pump&#8211;probe spectroscopy.</p>",<p>当强激光脉冲与物质相互作用时产生的高次谐波辐射由一系列的阿秒脉冲组成。该列中的各个脉冲承载着超快动态信息，该动态信息从一个半光学周期到下一个光学周期变化。在这里，我们演示了一种全光子光子条纹测量，通过将发射时间映射到传播角度上，可以直接实验访问每个阿秒脉冲。这是通过在焦点处引起瞬时激光波前的超快旋转来实现的。因此，我们在时间上分辨了阿秒脉冲序列的产生，从而确定了非线性介质本身的动力学。我们将光子条纹应用于气体中的谐波产生，并首次直接观察到非绝热电子动力学和等离子体形成对产生的阿秒脉冲串的影响。这些实验和数值结果也提供了在气体中生成阿秒灯塔的第一个证据，这是阿秒泵探针光谱学的理想来源。</ p> 
10.1038/nphoton.2013.157,Ultraweak long-range interactions of solitons observed over astronomical distances,在天文距离上观察到的孤子的超弱远程相互作用 ,"<p>We report what we believe is the weakest interaction between solitons ever observed. Our experiment involves temporal optical cavity solitons recirculating in a coherently driven passive optical-fibre ring resonator. We observe pairs of solitons interacting over a range as large as 8,000 times their width. In the most extreme case, their temporal separation changes as slowly as a fraction of an attosecond per roundtrip of the 100-m-long resonator, or equivalently 1/10,000 of the wavelength of the soliton carrier wave per characteristic dispersive length. The interactions are so weak that, at the speed of light, an effective propagation distance of the order of an astronomical unit can be required to reveal the full dynamical evolution. The interaction is mediated by transverse acoustic waves generated in the optical fibre by the propagating solitons through electrostriction.</p>","<p>我们报告了我们认为是迄今为止所观察到的孤子之间最弱的相互作用的结果。 我们的实验涉及在相干驱动的无源光纤环形谐振器中循环的暂时光腔孤子。 我们观察到孤子在其宽度的8,000倍范围内相互作用。 在最极端的情况下，它们的时间间隔变化缓慢，相当于每100 m长谐振器的往返行程只有一个阿秒的分数，或者等效于每个特征色散长度的孤子载波波长的1 / 10,000。 相互作用是如此微弱，以至于以光速，可能需要一个天文单位数量级的有效传播距离才能揭示出完整的动力学演化。 相互作用是由传播的孤子通过电致伸缩在光纤中产生的横向声波介导的。</ p> "
