doi,title,title_cn,abstract,abstract_cn
10.1038/nphoton.2011.334,Celebrating the arXiv,庆祝arXiv ,,
10.1038/nphoton.2011.325,The behaviour of exciton–polaritons,激子-极化子的行为 ,,
10.1038/nphoton.2011.329,New titles at a glance,新标题一览 ,,
10.1038/nphoton.2011.336,Passive Kerr observation,被动克尔观测 ,,
10.1038/nphoton.2011.337,Fano-enhanced performance,完美表现 ,,
10.1038/nphoton.2011.338,A marriage of atoms and ions,原子和离子的结合 ,,
10.1038/nphoton.2011.340,Photon counting,光子计数 ,,
10.1038/nphoton.2011.341,Coherent photon conversion,相干光子转换 ,,
10.1038/nphoton.2011.342,Single-photon performance,单光子性能 ,,
10.1038/nphoton.2011.339,Optical black hole,光学黑洞 ,,
10.1038/nphoton.2011.343,Acoustic help,声学帮助 ,,
10.1038/nphoton.2011.344,Nonlinear solution,非线性解 ,,
10.1038/nphoton.2011.324,Proof of existence,存在证明 ,,
10.1038/nphoton.2011.328,Remote on-chip coupling,远程片上耦合 ,,
10.1038/nphoton.2011.323,Shaking quantum dots,摇动量子点 ,,
10.1038/nphoton.2011.333,Phonons in diamond crystals,钻石晶体中的声子 ,,
10.1038/nphoton.2011.332,Giant laser gyroscope detects Earth's wobble,巨型激光陀螺仪检测到地球的摆动 ,,
10.1038/nphoton.2011.331,Thailand floods disrupt photonics,泰国洪水破坏了光子学 ,,
10.1038/nphoton.2011.330,How many bits can a photon carry?,光子可以携带多少位？ ,,
10.1038/nphoton.2011.285,Surface plasmon–polariton amplifiers and lasers,表面等离子体激元极化子放大器和激光器 ,"<p>Amplifiers and lasers based on surface plasmon&#8211;polaritons (SPPs) have been studied for around three decades. Research in this area has experienced particularly significant growth over the past decade, resulting in the achievement of several important milestones. Convincing demonstrations of SPP amplification and lasing have been reported for various systems involving single-interface, long-range, short-range and resonant SPPs. Diverse metallic structures such as planes, films, stripes, wires and particles (some on the nanoscale) have been integrated with gain materials. Although the prospects for SPP amplifiers and lasers are bright, the field is embryonic, and much remains to be explored and improved. This Review discusses this rapidly progressing area and summarizes the most important progress achieved so far. Research directions that warrant further investigation are also suggested.</p>",<p>基于表面等离子体激元极化子（SPPs）的放大器和激光器已经研究了大约三十年。 在过去的十年中，该领域的研究经历了特别显着的增长，从而实现了几个重要的里程碑。 对于涉及单接口，远距离，短距离和共振SPP的各种系统，已经报道了令人信服的SPP放大和激射演示。 各种金属结构，例如平面，薄膜，条纹，金属丝和微粒（有些在纳米级）已经与增益材料集成在一起。 尽管SPP放大器和激光器的前景是光明的，但这一领域仍处于萌芽状态，还有许多工作有待探索和改进。 这篇评论讨论了这个快速发展的领域，并总结了迄今为止取得的最重要的进展。 还建议了有待进一步研究的研究方向。</ p> 
10.1038/nphoton.2011.268,Nanoscale spectroscopy with polarized X-rays by NEXAFS-TXM,NEXAFS-TXM用偏振X射线进行纳米光谱 ,"<p>Near-edge X-ray absorption spectroscopy (NEXAFS) is an essential analytical tool in material science. Combining NEXAFS with scanning transmission X-ray microscopy (STXM) adds spatial resolution and the possibility to study individual nanostructures. Here, we describe a full-field transmission X-ray microscope (TXM) that generates high-resolution, large-area NEXAFS data with a collection rate two orders of magnitude faster than is possible with STXM. The TXM optical design combines a spectral resolution of E/&#916;E&#160;=&#160;1&#160;&#215;&#160;10<sup>4</sup> with a spatial resolution of 25 nm in a field of view of 15&#8211;20 &#181;m and a data acquisition time of &#8764;1 s. As an example, we present image stacks and polarization-dependent NEXAFS spectra from individual anisotropic sodium and protonated titanate nanoribbons. Our NEXAFS-TXM technique has the advantage that one image stack visualizes a large number of nanostructures and therefore already contains statistical information. This new high-resolution NEXAFS-TXM technique opens the way to advanced nanoscale science studies.</p>",<p>近端X射线吸收光谱（NEXAFS）是材料科学中必不可少的分析工具。将NEXAFS与扫描透射X射线显微镜（STXM）结合使用可提高空间分辨率，并有可能研究单个纳米结构。在这里，我们描述了一种全场透射X射线显微镜（TXM），它可以产生高分辨率，大面积NEXAFS数据，其采集速率比STXM快两个数量级。 TXM光学设计结合了E /＆＃916; E＆＃160; =＆＃160; 1＆＃160;＆＃215;＆＃160; 10 <sup> 4 </ sup>的光谱分辨率和空间分辨率为在15＆＃8211; 20＆＃181; m的视野中为25 nm，数据采集时间为＆＃8764; 1 s。作为示例，我们介绍了来自各个各向异性钠和质子化钛酸酯纳米带的图像堆栈和偏振相关的NEXAFS光谱。我们的NEXAFS-TXM技术的优势在于，一个图像堆栈可以可视化大量的纳米结构，因此已经包含了统计信息。这项新的高分辨率NEXAFS-TXM技术为先进的纳米级科学研究开辟了道路。</ p> 
10.1038/nphoton.2011.269,Laser mode feeding by shaking quantum dots in a planar microcavity,通过在平面微腔中摇动量子点来进行激光模式馈电 ,"<p>Semiconductor light emission can be changed considerably in an optical resonator. Prerequisite is that the electronic transitions involved in light generation are in resonance with a cavity mode. Although resonance can be arranged through dedicated fabrication, there are cases where this is virtually impossible. As an example, we study a planar microcavity containing an inhomogeneous quantum dot ensemble with a spectral broadening much larger than the optical mode width, so that resonance is achieved for a tiny dot fraction only. Still, the laser threshold can be crossed at moderate optical pumping. We demonstrate that strain pulses generated by ultrafast acoustics techniques can be used to modulate the transition energies so that resonance with the optical mode is dynamically induced for a much larger dot fraction. As a result, the emission output can be enhanced by more than two orders of magnitude, which is potentially useful for modulating light sources.</p>",在光谐振器中可以大大改变半导体的发光。 前提是光产生中涉及的电子跃迁与腔模共振。 尽管可以通过专门的制造来安排共振，但是在某些情况下这实际上是不可能的。 例如，我们研究了一个平面微腔，该腔包含一个不均匀的量子点集合，其光谱展宽比光学模式宽度大得多，因此仅在一个很小的点部分就可以实现共振。 仍然可以在适度的光泵浦时超过激光阈值。 我们证明了由超快声学技术产生的应变脉冲可用于调制跃迁能量，从而动态激发出光学模式的共振，从而获得更大的点分数。 结果，可以将发射输出提高两个数量级以上，这对于调制光源很有用。</ p> 
10.1038/nphoton.2011.297,Self-terminating diffraction gates femtosecond X-ray nanocrystallography measurements,自终止衍射门飞秒X射线纳米晶体学测量 ,"<p>X-ray free-electron lasers have enabled new approaches to the structural determination of protein crystals that are too small or radiation-sensitive for conventional analysis. For sufficiently short pulses, diffraction is collected before significant changes occur to the sample, and it has been predicted that pulses as short as 10&#160;fs may be required to acquire atomic-resolution structural information. Here, we describe a mechanism unique to ultrafast, ultra-intense X-ray experiments that allows structural information to be collected from crystalline samples using high radiation doses without the requirement for the pulse to terminate before the onset of sample damage. Instead, the diffracted X-rays are gated by a rapid loss of crystalline periodicity, producing apparent pulse lengths significantly shorter than the duration of the incident pulse. The shortest apparent pulse lengths occur at the highest resolution, and our measurements indicate that current X-ray free-electron laser technology should enable structural determination from submicrometre protein crystals with atomic resolution.</p>",X射线自由电子激光器为蛋白质晶体的结构确定提供了新方法，这些方法对于常规分析而言太小或对辐射敏感。对于足够短的脉冲，在样品发生显着变化之前就收集了衍射，并且据预测，可能需要短至10fs的脉冲才能获取原子分辨率的结构信息。在这里，我们描述了超快，超强X射线实验所独有的机制，该机制允许使用高辐射剂量从晶体样品中收集结构信息，而无需在样品损坏发生之前终止脉冲。取而代之的是，衍射的X射线被晶体周期性的快速损失所控制，产生的视在脉冲长度明显短于入射脉冲的持续时间。最短的表观脉冲长度以最高的分辨率出现，并且我们的测量结果表明，当前的X射线自由电子激光技术应该能够从具有原子分辨率的亚微米级蛋白质晶体进行结构确定。</ p> 
10.1038/nphoton.2011.296,Macroscopic non-classical states and terahertz quantum processing in room-temperature diamond,室温金刚石的宏观非经典状态和太赫兹量子处理 ,"<p>The nature of the transition between the familiar classical, macroscopic world and the quantum, microscopic one continues to be poorly understood. Expanding the regime of observable quantum behaviour to large-scale objects is therefore an exciting open problem. In macroscopic systems of interacting particles, rapid thermalization usually destroys any quantum coherence before it can be measured or used at room temperature. Here, we demonstrate quantum processing in the vibrational modes of a macroscopic diamond sample under ambient conditions. Using ultrafast Raman scattering, we create an extended, highly non-classical state in the optical phonon modes of bulk diamond. Direct measurement of phonon coherence and correlations establishes the non-classical nature of the crystal dynamics. These results show that optical phonons in diamond provide a unique opportunity for the study of large-scale quantum behaviour, and highlight the potential for diamond as a micro-photonic quantum processor capable of operating at terahertz rates.</p>",<p>人们对熟悉的古典宏观世界和量子微观世界之间过渡的本质仍然知之甚少。因此，将可观察量子行为的范围扩展到大型物体是一个令人兴奋的开放问题。在相互作用粒子的宏观系统中，快速热化通常会破坏任何量子相干性，然后才能在室温下对其进行测量或使用。在这里，我们演示了在环境条件下宏观金刚石样品在振动模式下的量子处理。使用超快速拉曼散射，我们在散装钻石的光学声子模式下创建了扩展的高度非经典状态。声子相干和相关性的直接测量建立了晶体动力学的非经典性质。这些结果表明，金刚石中的声子为大规模量子行为的研究提供了独特的机会，并突出了金刚石作为能够以太赫兹速率工作的微光子量子处理器的潜力。</ p> 
10.1038/nphoton.2011.283,"Generating, manipulating and measuring entanglement and mixture with a reconfigurable photonic circuit",利用可重配置的光子电路生成，操纵和测量纠缠和混合 ,"<p>Entanglement is the quintessential quantum-mechanical phenomenon understood to lie at the heart of future quantum technologies and the subject of fundamental scientific investigations. Mixture, resulting from noise, is often an unwanted result of interaction with an environment, but is also of fundamental interest, and is proposed to play a role in some biological processes. Here, we report an integrated waveguide device that can generate and completely characterize pure two-photon states with any amount of entanglement and arbitrary single-photon states with any amount of mixture. The device consists of a reconfigurable integrated quantum photonic circuit with eight voltage-controlled phase shifters. We demonstrate that, for thousands of randomly chosen configurations, the device performs with high fidelity. We generate maximally and non-maximally entangled states, violate a Bell-type inequality with a continuum of partially entangled states, and demonstrate the generation of arbitrary one-qubit mixed states.</p>",<p>纠缠是一种典型的量子力学现象，被认为是未来量子技术的核心，也是基础科学研究的主题。由噪声产生的混合物通常是与环境相互作用的不良结果，但也具有根本的意义，并提出在某些生物过程中发挥作用。在这里，我们报告了一种集成波导器件，该器件可以生成和完全表征具有任何纠缠量的纯双光子状态以及具有任意数量的混合的任意单光子状态。该设备由一个可重构的集成量子光子电路和八个压控移相器组成。我们证明，对于数千种随机选择的配置，该设备具有很高的保真度。我们生成最大和非最大纠缠态，克服了具有部分纠缠态连续体的Bell型不等式，并证明了任意一比特混合态的产生。</ p> 
10.1038/nphoton.2011.267,Observation of bright polariton solitons in a semiconductor microcavity,半导体微腔中明亮极化子孤子的观察 ,"<p>Microcavity polaritons are composite half-light half-matter quasiparticles, which have recently been demonstrated to exhibit rich physical properties, such as non-equilibrium condensation, parametric scattering and superfluidity. At the same time, polaritons have important advantages over photons for information processing, because their excitonic component leads to weaker diffraction and stronger interparticle interactions, implying, respectively, tighter localization and lower powers for nonlinear functionality. Here, we present the first experimental observations of bright polariton solitons in a strongly coupled semiconductor microcavity. The polariton solitons are shown to be micrometre-scale localized non-diffracting wave packets with a corresponding broad spectrum in momentum space. Unlike the solitons known in Bose condensed atomic gases, they are non-equilibrium and rely on a balance between losses and external pumping. Microcavity polariton solitons are excited on picosecond timescales, and thus have further benefits for information processing over light-only solitons in semiconductor cavity lasers, which have nanosecond response times.</p>",<p>微腔极化子是复合的半光半物质准粒子，最近被证明具有丰富的物理性质，例如非平衡缩合，参数散射和超流动性。同时，极化子比光子在信息处理方面具有重要的优势，因为它们的激子分量导致较弱的衍射和较强的粒子间相互作用，分别意味着更严格的局部化和较低的非线性功能。在这里，我们介绍了强耦合半导体微腔中明亮极化子孤子的首次实验观察。极化子孤子显示为微米级的局部非衍射波包，在动量空间中具有相应的广谱。与Bose冷凝原子气体中已知的孤子不同，它们是非平衡的，并且依赖于损耗与外部泵浦之间的平衡。微腔极化子孤子在皮秒级的时间尺度上被激发，因此比起具有纳秒响应时间的半导体腔体激光器中的仅光孤子，在信息处理方面具有更多优势。</ p> 
10.1038/nphoton.2011.286,Strong coupling between distant photonic nanocavities and its dynamic control,远距离光子纳米腔之间的强耦合及其动力学控制 ,"<p>The formation of a coupled state among on-chip, photonic nanostructures at arbitrary positions as well as its dynamic control are important in the realization of next-generation photonic circuits with elevated functionality such as stopping/slowing of light and quantum information processing. Here, we demonstrate that strong coupling and its dynamic control can be realized for distant, ultrahigh-Q photonic nanocavities. We use a pair of nanocavities with Q-factors exceeding 400,000, connected indirectly by a waveguide with a modified density of states. Surprisingly, even though the distance between the nanocavities exceeds 100 wavelengths, we clearly observe Rabi oscillation, indicating their strong coupling. This oscillation exchanges photons between the nanocavities with a period of 54&#160;ps while concentrating them in the nanocavities, not in the waveguide. In addition, by dynamically controlling the properties of either nanocavity, this exchange of photons can be stopped on demand, freezing the photon state.</p>","<p>在任意位置的片上光子纳米结构之间形成耦合状态及其动态控制，对于实现功能增强的下一代光子电路（例如光的停止/减速和量子信息处理）至关重要。在这里，我们证明可以为遥远的超高Q光子纳米腔实现强耦合及其动态控制。我们使用Q值超过400,000的一对纳米腔，它们通过具有改变的状态密度的波导间接连接。令人惊讶的是，即使纳米腔之间的距离超过100个波长，我们也清楚地观察到拉比振荡，表明它们的强耦合。这种振荡以54ps的周期在纳米腔之间交换光子，同时将它们集中在纳米腔中，而不是波导中。此外，通过动态控制任一纳米腔的性质，可以按需停止这种光子交换，从而冻结光子状态。</ p> "
10.1038/nphoton.2011.287,A photon-driven micromotor can direct nerve fibre growth,光子驱动的微电机可以指导神经纤维的生长 ,"<p>Axonal path-finding is important in the development of the nervous system, nerve repair and nerve regeneration. The behaviour of the growth cone at the tip of the growing axon determines the direction of axonal growth and migration. We have developed an optical-based system to control the direction of growth of individual axons (nerve fibres) using laser-driven spinning birefringent spheres. One or two optical traps position birefringent beads adjacent to growth cones of cultured goldfish retinal ganglion cell axons. Circularly polarized light with angular momentum causes the trapped bead to spin. This creates a localized microfluidic flow generating an estimated 0.17&#160;pN shear force against the growth cone that turns in response to the shear. The direction of axonal growth can be precisely manipulated by changing the rotation direction and position of this optically driven micromotor. A physical model estimating the shear force density on the axon is described.</p>",<p>轴突寻路在神经系统的发育，神经修复和神经再生中很重要。 生长锥在生长轴突末端的行为决定了轴突生长和迁移的方向。 我们已经开发了一种基于光学的系统，可以使用激光驱动的旋转双折射球来控制单个轴突（神经纤维）的生长方向。 一个或两个光阱将双折射珠置于培养的金鱼视网膜神经节细胞轴突生长锥附近。 具有角动量的圆偏振光会导致捕获的磁珠旋转。 这将产生局部微流体流，该生长流对生长锥产生估计为0.17 pN的剪切力，该剪切力会响应剪切而旋转。 轴突生长的方向可以通过改变该光学驱动微电机的旋转方向和位置来精确控制。 描述了估算轴突上剪切力密度的物理模型。</ p> 
10.1038/nphoton.2011.335,Optical guidance,光学引导 ,,
