doi,title,title_cn,abstract,abstract_cn
10.1038/nphoton.2008.36,Concentrating on antennas,专注于天线 ,,
10.1038/nphoton.2008.37,Optical antennas focus in on biology,光学天线专注于生物学 ,,
10.1038/nphoton.2008.38,Electronic paper targets colour video,电子纸瞄准彩色视频 ,,
10.1038/nphoton.2008.39,"Photon turnstiles, strain-tuned lasers, top-timekeeping clocks, greater quantum control, and more",光子旋转栅，应变调谐激光器，顶级计时时钟，更好的量子控制等 ,,
10.1038/nphoton.2008.40,Bright and stable,明亮稳定 ,,
10.1038/nphoton.2008.41,Tuning in to optical wavelengths,调入光波长 ,,
10.1038/nphoton.2008.44,Designer blue beams,设计师蓝梁 ,,
10.1038/nphoton.2008.43,On the path to entanglement,在纠缠的道路上 ,,
10.1038/nphoton.2008.42,Redirecting single molecules,重定向单个分子 ,,
10.1038/nphoton.2008.45,Towards the dark side,走向黑暗的一面 ,,
10.1038/nphoton.2008.46,Ceramic future,陶瓷的未来 ,,
10.1038/nphoton.2008.47,Femtosecond laser micromachining in transparent materials,飞秒激光微加工透明材料 ,"<p>Femtosecond laser micromachining can be used either to remove materials or to change a material's properties, and can be applied to both absorptive and transparent substances. Over the past decade, this technique has been used in a broad range of applications, from waveguide fabrication to cell ablation. This review describes the physical mechanisms and the main experimental parameters involved in the femtosecond laser micromachining of transparent materials, and important emerging applications of the technology.</p>",飞秒激光微加工可用于去除材料或更改材料的特性，并可应用于吸收性和透明性物质。 在过去的十年中，从波导制造到单元烧蚀，该技术已被广泛应用。 本文综述了飞秒激光微加工透明材料所涉及的物理机理和主要实验参数，以及该技术的重要新兴应用。</ p> 
10.1038/nphoton.2008.30,Nanometre-scale germanium photodetector enhanced by a near-infrared dipole antenna,近红外偶极子天线增强纳米级锗光电探测器 ,"<p>A critical challenge for the convergence of optics and electronics is that the micrometre scale of optics is significantly larger than the nanometre scale of modern electronic devices. In the conversion from photons to electrons by photodetectors, this size incompatibility often leads to substantial penalties in power dissipation, area, latency and noise. A photodetector can be made smaller by using a subwavelength active region; however, this can result in very low responsivity because of the diffraction limit of the light. Here we exploit the idea of a half-wave Hertz dipole antenna (length &#8764; 380 nm) from radio waves, but at near-infrared wavelengths (length &#8764; 1.3 &#181;m), to concentrate radiation into a nanometre-scale germanium photodetector. This gives a polarization contrast of a factor of 20 in the resulting photocurrent in the subwavelength germanium element, which has an active volume of 0.00072 &#181;m<sup>3</sup>, a size that is two orders of magnitude smaller than previously demonstrated detectors at such wavelengths.</p>",<p>光学和电子学融合的一个关键挑战是光学学的微米级尺度明显大于现代电子设备的纳米尺度。在通过光电探测器将光子转换为电子的过程中，这种尺寸不兼容通常会导致功耗，面积，等待时间和噪声的重大损失。通过使用亚波长有源区可以使光电检测器更小。然而，由于光的衍射极限，这可能导致非常低的响应度。在这里，我们利用无线电波中的半波赫兹偶极子天线（长度为380 nm）（但波长为近红外波长（长度为＆＃8764; 1.3＆＃181; m））将辐射集中到纳米级锗光电探测器。这在亚波长锗元素中产生的光电流中提供了20倍的极化对比度，该元素的有效体积为0.00072＆＃181; m <sup> 3 </ sup>，其大小减小了两个数量级。比以前展示的探测器在这种波长下要好。</ p> 
10.1038/nphoton.2008.27,Nanomechanical control of an optical antenna,光学天线的纳米机械控制 ,"<p>Resonant optical nanoantennas hold great promise for applications in physics and chemistry. Their operation relies on their ability to concentrate light on spatial scales much smaller than the wavelength. In this work, we mechanically tune the length and gap between two triangles comprising a single gold bow-tie antenna by precise nanomanipulation with the tip of an atomic force microscope. At the same time, the optical response of the nanostructure is determined by means of dark-field scattering spectroscopy. We find no unique single &#8216;antenna resonance&#8217;. Instead, the plasmon mode splits into two dipole resonances for gap sizes on the order of a few tens of nanometres, governed by the full three-dimensional shape of the antenna arms. This result opens the door to new nano-optomechanical devices, where mechanical changes on the nanometre scale control the optical properties of artificial structures.</p>",<p>谐振光学纳米天线在物理和化学领域的应用前景广阔。 它们的操作依赖于它们将光集中在远小于波长的空间尺度上的能力。 在这项工作中，我们通过用原子力显微镜的尖端进行精确的纳米处理，对包含单个金领结天线的两个三角形之间的长度和间隙进行机械调整。 同时，借助于暗场散射光谱法确定纳米结构的光学响应。 我们发现没有唯一的“天线谐振”。 取而代之的是，等离子激元模式分裂成两个偶极子谐振，其间隙大小约为几十纳米，这取决于天线臂的完整三维形状。 这一结果为新型纳米光学机械设备打开了大门，其中纳米级的机械变化控制着人造结构的光学特性。</ p> 
10.1038/nphoton.2008.32,Optical antennas direct single-molecule emission,光学天线直接发射单分子 ,"<p>Antennas have been used for more than a century to control the emission and collection of radio and microwave radiation. An optical analogue is of great interest as it will allow unique control of absorption and emission at the nanometre scale. Despite the intense recent research on optical antennas, one of the main functions of traditional antennas, the directing of radiation, remains a challenge at optical frequencies. Here we experimentally demonstrate control of the emission direction of individual molecules by reversible coupling to an optical monopole antenna. We show how the angular emission of the coupled system is determined by the dominant antenna mode&#8212;that is, the antenna design&#8212;regardless of molecular orientation. This result reveals the role of the plasmon mode in the emission process and provides a clear guideline how to exploit the large available library of radio antennas to direct emission in nano-optical microscopy, spectroscopy and light-emitting devices, including single-photon sources.</p>",<p>天线已经使用了一个多世纪，用以控制无线电和微波辐射的发射和收集。光学类似物引起了极大的兴趣，因为它将允许对纳米级的吸收和发射进行独特的控制。尽管最近对光学天线进行了广泛的研究，但是传统天线的主要功能之一，即辐射的定向，在光学频率上仍然是一个挑战。在这里，我们通过实验证明了通过与光学单极天线可逆耦合来控制单个分子的发射方向。我们展示了耦合系统的角发射如何由主导天线模式确定，即天线设计与分子取向无关。该结果揭示了等离激元模式在发射过程中的作用，并为如何利用大型可用的无线电天线库在纳米光学显微镜，光谱学和发光设备（包括单光子源）中定向发射提供了明确的指导。 </ p> 
