doi,title,title_cn,abstract,abstract_cn
10.1038/nphoton.2013.100,Certified quantum non-demolition measurement of a macroscopic material system,宏观材料系统的认证量子不爆破测量 ,"<p>Quantum non-demolition (QND) measurements improve sensitivity by evading measurement back-action. The technique was first proposed to detect mechanical oscillations in gravity-wave detectors and demonstrated in the measurement of optical fields, which led to the development of rigorous criteria to distinguish QND from similar non-classical measurements. Recent QND measurements of macroscopic material systems such as atomic ensembles and mechanical oscillators show some QND features, but not full QND character. Here we demonstrate certified QND measurement of the collective spin of an atomic ensemble. We observed quantum-state preparation (QSP) and information-damage trade-off (IDT) beyond their classical limits by seven and 12 standard deviations, respectively. Our techniques complement recent work with microscopic systems and can be used for quantum metrology and memory, the preparation and detection of non-Gaussian states, and proposed quantum simulation and information protocols. They should enable QND measurements of dynamical quantum variables and the realization of QND-based quantum information protocols.</p>",<p>量子不可拆卸（QND）测量通过避免测量后向作用来提高灵敏度。该技术首先被提出来检测重力波探测器中的机械振荡，并在光场的测量中得到了证明，这导致了严格的标准的发展，以将QND与类似的非经典测量区分开。宏观材料系统（例如原子团和机械振荡器）的最新QND测量显示了一些QND功能，但没有完整的QND特性。在这里，我们演示了对原子团集体自旋的QND测量认证。我们观察到量子态准备（QSP）和信息损伤折衷（IDT）分别超出其经典限制7个和12个标准差。我们的技术利用微观系统对最新工作进行了补充，可用于量子计量和存储，非高斯态的准备和检测以及拟议的量子模拟和信息协议。它们应该能够对动态量子变量进行QND测量，并实现基于QND的量子信息协议。</ p> 
10.1038/nphoton.2013.107,Joining the quantum state of two photons into one,将两个光子的量子态结合为一个 ,"<p>Photons are the ideal carriers of quantum information for communication. Each photon can have a single or multiple qubits encoded in its internal quantum state, as defined by optical degrees of freedom such as polarization, wavelength, transverse modes and so on. However, as photons do not interact, multiplexing and demultiplexing the quantum information across photons has not been possible hitherto. Here, we introduce and demonstrate experimentally a physical process, named &#8216;quantum joining&#8217;, in which the two-dimensional quantum states (qubits) of two input photons are combined into a single output photon, within a four-dimensional Hilbert space. The inverse process is also proposed, in which the four-dimensional quantum state of a single photon is split into two photons, each carrying a qubit. Both processes can be iterated, and hence provide a flexible quantum interconnect to bridge multiparticle protocols of quantum information with multidegree-of-freedom ones, with possible applications in future quantum networking.</p>",<p>光子是用于通信的量子信息的理想载体。每个光子可以具有以其内部量子态编码的单个或多个量子位，该量子态由光学自由度（例如偏振，波长，横向模等）定义。然而，由于光子不相互作用，因此迄今为止不可能跨光子对量子信息进行复用和解复用。在这里，我们介绍并实验演示了一个物理过程，称为“量子连接”，其中两个输入光子的二维量子态（量子位）在一个二维空间内组合为一个输出光子。希尔伯特空间。还提出了逆过程，其中单个光子的四维量子态被分成两个光子，每个光子携带一个量子位。这两个过程都可以迭代，因此提供了灵活的量子互连，可以将量子信息的多粒子协议与多自由度协议桥接起来，并可能在未来的量子网络中应用。</ p> 
10.1038/nphoton.2013.128,Towards quantum-dot arrays of entangled photon emitters,纠缠光子发射器的量子点阵列 ,"<p>To make photonic quantum information a reality, a number of extraordinary challenges need to be overcome. One challenge is to achieve large arrays of reproducible &#8216;entangled&#8217; photon generators, while maintaining compatibility for integration with optical devices and detectors. Semiconductor quantum dots are potentially ideal for this as they allow photons to be generated on demand without relying on probabilistic processes. Nevertheless, most quantum-dot systems are limited by their intrinsic lack of symmetry, which allows only a small number (typically 1 out of 100, or worse) of good dots to be achieved per chip. The recent retraction of Mohan et al. seemed to question the very possibility of simultaneously achieving site control and high symmetry. Here, we show that with a new family of (111)-grown pyramidal site-controlled InGaAs<sub>1&#8211;&#948;</sub>N<sub>&#948;</sub> quantum dots it is possible to overcome previous hurdles and obtain areas with up to 15% of polarization-entangled photon emitters, with fidelities as high as 0.721&#160;&#177;&#160;0.043.</p>",<p>要使光子量子信息成为现实，需要克服许多非凡的挑战。一项挑战是要实现大量可重现的“纠缠”＆＃8217;光子发生器，同时保持与光学设备和探测器集成的兼容性。半导体量子点对此可能是理想的，因为它们允许根据需要生成光子，而无需依赖概率过程。然而，大多数量子点系统受到其固有的缺乏对称性的限制，这使得每个芯片只能获得少量（通常是100个中的1个或更差）的好点。 Mohan等人最近的撤稿。似乎质疑同时实现现场控制和高度对称的可能性。在这里，我们显示了一个新的（111）生长的金字塔形定点控制的InGaAs <sub> 1＆＃8211;＆＃948; </ sub> N <sub>＆＃948; </ sub>量子点家族有可能克服先前的障碍，并获得具有高达15％的偏振纠缠光子发射器的区域，保真度高达0.721＆＃160;＆＃177;＆＃160; 0.043。</ p> 
10.1038/nphoton.2013.98,"Frequency-agile, rapid scanning spectroscopy",捷变频率快速扫描光谱 ,"<p>Challenging applications in trace gas measurements require low uncertainty and high acquisition rates. Many cavity-enhanced spectroscopies exhibit significant sensitivity and potential, but their scanning rates are limited by reliance on either mechanical or thermal frequency tuning. Here, we present frequency-agile, rapid scanning spectroscopy (FARS) in which a high-bandwidth electro-optic modulator steps a selected laser sideband to successive optical cavity modes. This approach involves no mechanical motion and allows for a scanning rate of 8&#160;kHz per cavity mode, a rate that is limited only by the cavity response time itself. Unlike rapidly frequency-swept techniques, FARS does not reduce the measurement duty cycle, degrade the spectrum's frequency axis or require an unusual cavity configuration. FARS allows for a sensitivity of &#8764;2 &#215; 10<sup>&#8722;12</sup>&#160;cm<sup>&#8722;1</sup>&#160;Hz<sup>&#8722;1/2</sup> and a tuning range exceeding 70&#160;GHz. This technique shows promise for fast and sensitive trace gas measurements and studies of chemical kinetics.</p>",<p>具有挑战性的微量气体测量应用要求低不确定性和高采集率。许多腔增强的光谱仪显示出显着的灵敏度和潜力，但其扫描速率受到机械或热频率调谐的限制。在这里，我们介绍了频率捷变，快速扫描光谱（FARS），其中高带宽电光调制器将选定的激光边带步进到连续的光腔模式。该方法不涉及机械运动，并且允许每个腔模式的扫描速率为8＆＃160kHz，该速率仅受腔响应时间本身的限制。与快速扫频技术不同，FARS不会降低测量占空比，不会降低频谱的频率轴或需要不同寻常的腔体配置。 FARS的灵敏度为＆＃8764; 2＆＃215; 10 <sup>＆＃8722; 12 </ sup>＆＃160; cm <sup>＆＃8722; 1 </ sup>＆＃160; Hz <sup>＆＃8722; 1/2 </ sup>和调谐范围超过70＆＃160; GHz。该技术为快速，灵敏的痕量气体测量和化学动力学研究提供了希望。</ p> 
10.1038/nphoton.2013.136,Wideband dye-sensitized solar cells employing a phosphine-coordinated ruthenium sensitizer,使用膦配位钌敏化剂的宽带染料敏化太阳能电池 ,"<p>Low-cost renewable energies are necessary for the realization of a low-carbon society. Organic photovoltaics such as organic thin-film solar cells and dye-sensitized solar cells (DSSCs) are promising candidates for realizing low-cost solar cells. However, device efficiencies are still considerably lower than those of traditional inorganic solar cells. To improve organic photovoltaic performance, approaches are needed to extend the absorption of organic compounds to longer wavelengths. Here, we report efficient DSSCs that exploit near-infrared, spin-forbidden singlet-to-triplet direct transitions in a phosphine-coordinated Ru(II) sensitizer, DX1. A DSSC using DX1 generated a photocurrent density of 26.8&#160;mA&#160;cm<sup>&#8722;2</sup>, the highest value for an organic photovoltaic reported to date. A tandem-type DSSC employing both DX1 and the traditional sensitizer N719 is shown to have a power conversion efficiency of &gt;12% under 35.5&#160;mW&#160;cm<sup>&#8722;2</sup> simulated sunlight.</p>",<p>低成本的可再生能源是实现低碳社会所必需的。有机光伏电池，例如有机薄膜太阳能电池和染料敏化太阳能电池（DSSC），是实现低成本太阳能电池的有希望的候选者。但是，器件效率仍然大大低于传统的无机太阳能电池。为了改善有机光伏性能，需要将有机化合物的吸收扩展到更长波长的方法。在这里，我们报告有效的DSSC，它们利用膦配位的Ru（II）敏化剂DX1中的近红外，自旋禁止的单重态到三重态直接跃迁。使用DX1的DSSC产生26.8＆＃160; mA＆＃160; cm <sup>＆＃8722; 2 </ sup>的光电流密度，这是迄今为止报道的有机光伏的最高值。显示了同时使用DX1和传统敏化剂N719的串联式DSSC，在模拟的35.5＆＃160; mW＆＃160; cm <sup>＆＃8722; 2 </ sup>下，其功率转换效率为> 12％阳光。</ p> 
10.1038/nphoton.2013.102,Experimental boson sampling,实验玻色子采样 ,"<p>Universal quantum computers promise a dramatic increase in speed over classical computers, but their full-size realization remains challenging. However, intermediate quantum computational models have been proposed that are not universal but can solve problems that are believed to be classically hard. Aaronson and Arkhipov have shown that interference of single photons in random optical networks can solve the hard problem of sampling the bosonic output distribution. Remarkably, this computation does not require measurement-based interactions or adaptive feed-forward techniques. Here, we demonstrate this model of computation using laser-written integrated quantum networks that were designed to implement unitary matrix transformations. We characterize the integrated devices using an in situ reconstruction method and observe three-photon interference that leads to the boson-sampling output distribution. Our results set a benchmark for a type of quantum computer with the potential to outperform a conventional computer through the use of only a few photons and linear-optical elements.</p>",<p>与传统计算机相比，通用量子计算机有望显着提高速度，但其全尺寸实现仍具有挑战性。然而，已经提出了中间量子计算模型，该模型不是通用的，但是可以解决被认为是经典困难的问题。 Aaronson和Arkhipov表明，随机光网络中单光子的干扰可以解决对玻色子输出分布进行采样的难题。值得注意的是，该计算不需要基于测量的交互或自适应前馈技术。在这里，我们演示了使用激光写入的集成量子网络计算模型，该模型旨在实现单一矩阵变换。我们使用原位重构方法对集成器件进行表征，并观察导致玻色子采样输出分布的三光子干扰。我们的研究结果为一类量子计算机设定了基准，该量子计算机通过仅使用几个光子和线性光学元件就可以胜过传统计算机。 
10.1038/nphoton.2013.112,Integrated multimode interferometers with arbitrary designs for photonic boson sampling,具有任意设计的集成多模干涉仪，用于光子玻色子采样 ,"<p>The evolution of bosons undergoing arbitrary linear unitary transformations quickly becomes hard to predict using classical computers as we increase the number of particles and modes. Photons propagating in a multiport interferometer naturally solve this so-called boson sampling problem, thereby motivating the development of technologies that enable precise control of multiphoton interference in large interferometers. Here, we use novel three-dimensional manufacturing techniques to achieve simultaneous control of all the parameters describing an arbitrary interferometer. We implement a small instance of the boson sampling problem by studying three-photon interference in a five-mode integrated interferometer, confirming the quantum-mechanical predictions. Scaled-up versions of this set-up are a promising way to demonstrate the computational advantage of quantum systems over classical computers. The possibility of implementing arbitrary linear-optical interferometers may also find applications in high-precision measurements and quantum communication.</p>",<p>随着经典粒子计算机的增加，粒子数量和模式数量的增加，使玻色子迅速经历任意线性unit变换的趋势变得难以预测。在多端口干涉仪中传播的光子自然可以解决这个所谓的玻色子采样问题，从而促进了能够在大型干涉仪中精确控制多光子干涉的技术的发展。在这里，我们使用新颖的三维制造技术来实现对描述任意干涉仪的所有参数的同时控制。我们通过在五模式集成干涉仪中研究三光子干涉来实现玻色子采样问题的小实例，从而确认了量子力学的预测。此设置的放大版本是一种有前途的方式，可以证明量子系统相对于传统计算机的计算优势。实现任意线性光学干涉仪的可能性也可以在高精度测量和量子通信中找到应用。</ p> 
10.1038/nphoton.2013.129,Selection-rule breakdown in plasmon-induced electronic excitation of an isolated single-walled carbon nanotube,隔离的单壁碳纳米管在等离激元诱导的电子激发中的选择规则分解 ,"<p>Optical transitions between electronic levels are restricted according to the selection rules governed by the parities of electronic wavefunctions. If this restriction can be removed, then drastic improvements in the efficiency and diversity of photoreactions may be realized. Because the selection rules are based on the long wavelength approximation, wherein the field amplitude is assumed to be constant within a molecule, a localized plasmon that has an electromagnetic field with a significantly high gradient is expected to violate the conventional limitations of the optical response. Here, we demonstrate the possibility of controlling the optical electronic transitions of a single-walled carbon nanotube (SWNT) using metal nanodimers with a controlled nanogap distance. Highly systematic identification of the excitations of individual SWNTs through well-resolved Raman signals implies a breakdown of the selection rules due to the strong field gradient in the radial direction of the SWNTs.</p>",<p>根据由电子波函数的奇偶性支配的选择规则，电子电平之间的光学转换受到限制。如果可以消除这种限制，则可以实现光反应效率和多样性的显着提高。因为选择规则基于长波长近似，其中场振幅假定为在一个分子内是恒定的，所以具有电磁场且梯度明显很高的局域等离子体激元有望违反光学响应的​​常规限制。在这里，我们演示了使用具有可控制的纳米间隙距离的金属纳米二聚体来控制单壁碳纳米管（SWNT）的光学电子跃迁的可能性。通过良好解析的拉曼信号对各个单壁碳纳米管的激发进行高度系统的识别，意味着由于单壁碳纳米管的径向方向上的强磁场梯度，选择规则将崩溃。</ p> 
10.1038/nphoton.2013.131,Towards isolated attosecond pulses at megahertz repetition rates,以兆赫的重复频率向孤立的阿秒脉冲 ,"<p>The strong-field process of high-harmonic generation is the foundation for generating isolated attosecond pulses, which are the fastest controllable events ever induced. This coherent extreme-ultraviolet radiation has become an indispensable tool for resolving ultrafast motion in atoms and molecules. Despite numerous spectacular developments in the new field of attoscience, the low data-acquisition rates imposed by low-repetition-rate (maximum of 3&#160;kHz) laser systems hamper the advancement of these sophisticated experiments. Consequently, the availability of high-repetition-rate sources will overcome a major obstacle in this young field. Here, we present the first megahertz-level source of extreme-ultraviolet continua with evidence of isolated attosecond pulses using a fibre laser-pumped optical parametric amplifier for high-harmonic generation at 0.6&#160;MHz. This 200-fold increase in repetition rate will enable and promote a vast variety of new applications, such as attosecond-resolution coincidence and photoelectron spectroscopy, or even video-rate acquisition for spatially resolved pump&#8211;probe measurements.</p>",<p>高谐波产生的强场过程是产生孤立的阿秒脉冲的基础，这是有史以来最快的可控事件。这种相干的极紫外辐射已成为解决原子和分子中超快运动的必不可少的工具。尽管在原子科学的新领域取得了令人瞩目的发展，但是低重复率（最大3＆＃160kHz）激光系统所带来的低数据采集速率阻碍了这些复杂实验的发展。因此，高重复率源的可用性将克服这一年轻领域的主要障碍。在这里，我们介绍了第一个兆赫兹级的紫外线连续波源，并使用光纤激光泵浦光参量放大器在0.6＆＃160 MHz的高谐波产生下隔离了阿秒脉冲。重复率提高200倍，将实现并促进各种各样的新应用，例如阿秒分辨率重合和光电子能谱，甚至用于空间分辨泵探测的视频速率采集。</ p> 
10.1038/nphoton.2013.109,Phase-conjugated twin waves for communication beyond the Kerr nonlinearity limit,超出Kerr非线性极限的用于通信的相位共轭双波 ,"<p>Kerr nonlinearity imposes a limit on the achievable transmission performance and capacity of optical fibre communication links. We show that the nonlinear distortions of a pair of phase-conjugated twin waves are essentially anticorrelated, so cancellation of signal-to-signal nonlinear interactions can be achieved by coherently superimposing the twin waves at the end of the transmission line. We demonstrate that by applying this approach to fibre communication, nonlinear distortions can be reduced by &gt;8.5&#160;dB. In dispersive nonlinear transmission, the nonlinearity cancellation additionally requires a dispersion-symmetry condition that can be satisfied by appropriately predispersing the signals. By using these techniques we succeed in transmitting a 400&#160;Gb&#160;s<sup>&#8722;1</sup> superchannel over 12,800&#160;km of fibre. We further show a connection between the nonlinearity cancellation and a nonlinear noise squeezing effect. The concept of using phase-conjugated twin waves to suppress nonlinear interactions may prove beneficial in other physical systems governed by the nonlinear Schr&#246;dinger equation.</p>","<p> Kerr非线性限制了光纤通信链路可达到的传输性能和容量。我们显示一对相位共轭双波的非线性失真本质上是反相关的，因此可以通过在传输线的末端相干叠加双波来实现信号对信号非线性相互作用的抵消。我们证明了通过将这种方法应用于光纤通信，可以将非线性失真减小＞ 8.5＆＃160； dB。在色散非线性传输中，非线性抵消还需要一个色散对称条件，可以通过适当地预分散信号来满足该条件。通过使用这些技术，我们成功地在12,800＆＃160; km的光纤上传输了400＆＃160; s <sup>＆＃8722; 1 </ sup>超级信道。我们进一步展示了非线性抵消与非线性噪声压缩效应之间的联系。使用相位共轭双波来抑制非线性相互作用的概念可能会在由非线性Schr＆＃246; dinger方程控制的其他物理系统中证明是有益的。</ p> "
