doi,title,title_cn,abstract,abstract_cn
10.1038/nphoton.2011.31,Online commenting,在线评论 ,,
10.1038/nphoton.2011.25,Semiconductor nanocrystals as rare-earth alternatives,半导体纳米晶体作为稀土替代品 ,,
10.1038/nphoton.2011.26,The real issues with rare earths,稀土的真正问题 ,,
10.1038/nphoton.2011.23,Our choice from the recent literature,我们从最近的文献中选择 ,,
10.1038/nphoton.2011.21,Nanolasers with a twist,扭曲的纳米激光 ,,
10.1038/nphoton.2011.20,Into the vacuum ultraviolet,进入真空紫外线 ,,
10.1038/nphoton.2011.27,Tiny tunable 3D lasers,微小的可调谐3D激光器 ,,
10.1038/nphoton.2011.29,Pushing protons with photons,用光子推动质子 ,,
10.1038/nphoton.2011.19,Focusing light in scattering media,将光聚焦在散射介质中 ,,
10.1038/nphoton.2011.22,Towards the intermediate band,迈向中间带 ,,
10.1038/nphoton.2011.28,Neural optoelectronic interface,神经光电接口 ,,
10.1038/nphoton.2011.30,In search of new materials,寻找新材料 ,,
10.1038/nphoton.2011.32,Correction,更正 ,,
10.1038/nphoton.2011.309,Chalcogenide photonics,硫属化物光子学 ,"<p>The unique and striking material properties of chalcogenide glasses have been studied for decades, providing applications in the electronics industry, imaging and more recently in photonics. This Review summarizes progress in photonic devices that exploit the unique optical properties of chalcogenide glasses for a range of important applications, focusing on recent examples in mid-infrared sensing, integrated optics and ultrahigh-bandwidth signal processing.</p>",<p>硫属化物玻璃的独特而引人注目的材料性能已经研究了数十年，可用于电子工业，成像以及近来的光子学领域。 这篇综述总结了利用硫族化物玻璃独特光学特性的光子器件在一系列重要应用中的进展，重点是中红外传感，集成光学和超高带宽信号处理方面的最新实例。</ p> 
10.1038/nphoton.2010.314,High-resolution broad-bandwidth Fourier-transform absorption spectroscopy in the VUV range down to 40 nm,VUV范围低至40 nm的高分辨率宽带傅里叶变换吸收光谱 ,"<p>Vacuum-ultraviolet (VUV) high-resolution absorption spectroscopy is a unique tool for the study of gas-phase atomic and molecular electronic structure. To date, it has been performed by using lasers or synchrotron radiation-based grating spectrometers, but none of these techniques can offer simultaneous high resolution, wavelength accuracy and broad tunability. The only technique combining these three important features is Fourier-transform spectroscopy, but this is limited to the mid-UV range (down to 140&#160;nm; ref.&#160;) because of a lack of beamsplitters. Here, we present a new instrument based on a wavefront-division scanning interferometer, applied for the first time to the VUV range. This instrument, coupled to the DESIRS beamline at synchrotron SOLEIL, covers a broad range of wavelengths (typically 7%, adjustable in the 250&#8211;40 nm range), a resolving power of &#8764;1 &#215; 10<sup>6</sup>, an extrinsic absolute wavelength accuracy of 1&#160;&#215;&#160;10<sup>&#8722;7</sup> and a high signal-to-noise ratio.</p>",<p>真空-紫外线（VUV）高分辨率吸收光谱法是研究气相原子和分子电子结构的独特工具。迄今为止，已经通过使用激光或基于同步加速器辐射的光栅光谱仪执行了此操作，但是这些技术都无法同时提供高分辨率，波长精度和宽可调性。结合这三个重要特征的唯一技术是傅里叶变换光谱法，但是由于缺少分束器，因此仅限于中紫外范围（低至140 nm）。在这里，我们介绍了一种基于波前分频扫描干涉仪的新仪器，该仪器首次应用于VUV范围。该仪器与同步加速器SOLEIL上的DESIRS光束线耦合，覆盖很宽的波长范围（通常为7％，可在250和40 nm范围内调节），分辨力为＆＃8764; 1＆＃215;。 10 <sup> 6 </ sup>，外部绝对波长精度为1＆＃160;＆＃215;＆＃160; 10 <sup>＆＃8722; 7 </ sup>和高信噪比</ p> 
10.1038/nphoton.2010.306,Time-reversed ultrasonically encoded optical focusing into scattering media,时间反向超声编码的光学聚焦到散射介质中 ,"<p>Light focusing plays a central role in biomedical imaging, manipulation and therapy. In scattering media, direct light focusing becomes infeasible beyond one transport mean free path. All previous methods used to overcome this diffusion limit lack a practical internal &#8216;guide star&#8217;. Here, we propose and experimentally validate a novel concept called time-reversed ultrasonically encoded (TRUE) optical focusing to deliver light into any dynamically defined location inside a scattering medium. First, diffused coherent light is encoded by a focused ultrasonic wave to provide a virtual internal guide star. Only the encoded light is time-reversed and transmitted back to the ultrasonic focus. The time-reversed ultrasonically encoded optical focus&#8212;defined by the ultrasonic wave&#8212;is unaffected by multiple scattering of light. Such focusing is particularly desirable in biological tissue, where ultrasonic scattering is &#8764;1,000 times weaker than optical scattering. Various fields, including biomedical and colloidal optics, can benefit from TRUE optical focusing.</p>","<p>聚焦在生物医学成像，操纵和治疗中起着核心作用。在散射介质中，超过一个传输平均自由路径后，直接聚焦光线变得不可行。用于克服此扩散限制的所有先前方法都缺少实用的内部“引导星”。在这里，我们提出并通过实验验证了一种新颖的概念，称为时间反向超声编码（TRUE）光学聚焦，可将光传递到散射介质内部的任何动态定义位置。首先，扩散的相干光由聚焦超声波编码，以提供虚拟的内部引导星。只有编码的光被时间反转并传输回超声焦点。由超声波定义的时间反转的超声编码光学焦点不受光的多次散射的影响。这种聚焦在超声散射比光学散射弱1,000倍的生物组织中是特别需要的。 TRUE光学聚焦可以使生物医学和胶体光学等各个领域受益。</ p> "
10.1038/nphoton.2010.313,Making optical atomic clocks more stable with 10−16-level laser stabilization,通过10-16级激光稳定器使光学原子钟更稳定 ,"<p>The superb precision of an atomic clock is derived from its stability. Atomic clocks based on optical (rather than microwave) frequencies are attractive because of their potential for high stability, which scales with operational frequency. Nevertheless, optical clocks have not yet realized this vast potential, due in large part to limitations of the laser used to excite the atomic resonance. To address this problem, we demonstrate a cavity-stabilized laser system with a reduced thermal noise floor, exhibiting a fractional frequency instability of 2&#160;&#215;&#160;10<sup>&#8722;16</sup>. We use this laser as a stable optical source in a ytterbium optical lattice clock to resolve an ultranarrow 1&#160;Hz linewidth for the 518&#160;THz clock transition. With the stable laser source and the signal-to-noise ratio afforded by the ytterbium optical clock, we dramatically reduce key stability limitations of the clock, and make measurements consistent with a clock instability of 5&#160;&#215;&#160;10<sup>&#8722;16</sup>.</p>",<p>原子钟的卓越精度源于其稳定性。基于光（而不是微波）频率的原子钟具有很高的吸引力，因为它们具有很高的稳定性，并可能随工作频率而变化。尽管如此，光钟尚未实现这种巨大潜力，这在很大程度上是由于用于激发原子共振的激光的局限性。为解决此问题，我们演示了一种具有减小的热噪声基底的腔稳定激光器系统，该系统的分数频率不稳定性为2＆＃160;＆＃215;＆＃160; 10 <sup>＆＃8722; 16 </ sup >。我们将这种激光器用作a光学晶格时钟中的稳定光源，以解决518＆＃160; Hz时钟转换的超窄1＆＃160Hz线宽。借助tter光学时钟提供的稳定的激光源和信噪比，我们可以大大降低时钟的关键稳定性限制，并使测量结果与时钟不稳定性5＆＃160;＆＃215;＆＃160保持一致; 10 <sup>＆＃8722; 16 </ sup>。</ p> 
10.1038/nphoton.2010.311,Few-femtosecond timing at fourth-generation X-ray light sources,第四代X射线光源的飞秒计时 ,"<p>Fourth-generation X-ray light sources are being developed to deliver laser-like X-ray pulses at intensities and/or repetition rates that are beyond the reach of table-top devices. An important class of experiments at these new facilities comprises pump&#8211;probe experiments, which are designed to investigate chemical reactions and processes occurring on the molecular or even atomic level, and on the timescale of a few femtoseconds. Good progress has been made towards the generation of ultrashort X-ray pulses (for example, at FLASH or LCLS), but experiments suffer from the intrinsic timing jitter between the X-ray pulses and external laser sources. In this Letter, we present a new approach that provides few-femtosecond temporal resolution. Our method uses coherent terahertz radiation generated at the end of the X-ray undulator by the same electron bunch that emits the X-ray pulse. It can therefore be applied at any advanced light source working with ultrashort electron bunches and undulators.</p>",<p>正在开发第四代X射线光源，以便以台式设备无法达到的强度和/或重复率传送类似激光的X射线脉冲。在这些新设施中，一类重要的实验包括泵式实验，该实验旨在研究在分子甚至原子级以及几飞秒的时间范围内发生的化学反应和过程。在产生超短X射线脉冲（例如在FLASH或LCLS上）方面已经取得了良好的进展，但是实验受到X射线脉冲与外部激光源之间固有的定时抖动的困扰。在这封信中，我们提出了一种提供几飞秒时间分辨率的新方法。我们的方法使用在X射线波动器末端由发射X射线脉冲的同一电子束产生的相干太赫兹辐射。因此，它可以应用于任何超短电子束和起伏器的先进光源。</ p> 
