doi,title,title_cn,abstract,abstract_cn
10.1038/nphoton.2016.273,A new online tool for visualization of volumetric data,一种用于可视化体积数据的新在线工具 ,,
10.1038/nphoton.2017.1,The merits of plasmonic desalination,等离子体淡化的优点 ,,
10.1038/nphoton.2017.2,Reply to 'The merits of plasmonic desalination',回复“等离子淡化的优点” ,,
10.1038/nphoton.2017.10,Imaginary echoes,虚幻的回声 ,,
10.1038/nphoton.2017.11,Tuning 2D,调整2D ,,
10.1038/nphoton.2017.12,Solar-driven reactor,太阳能驱动反应堆 ,,
10.1038/nphoton.2017.8,Single-atom-operated circulator,单原子循环器 ,,
10.1038/nphoton.2017.9,Plasmonic photoemission,等离子体光发射 ,,
10.1038/nphoton.2016.277,On-chip Casimir effect,片上卡西米尔效应 ,,
10.1038/nphoton.2016.274,Lighting up antiferromagnets,点亮反铁磁体 ,,
10.1038/nphoton.2017.3,Correction,更正 ,,
10.1038/nphoton.2017.7,Efficient holograms,高效全息图 ,,
10.1038/nphoton.2016.234,Laser writing of coherent colour centres in diamond,激光书写钻石中相干的色心 ,,
10.1038/nphoton.2016.248,Demonstration of a self-pulsing photonic crystal Fano laser,演示自脉冲光子晶体Fano激光器 ,,
10.1038/nphoton.2016.240,Solution-processed organic tandem solar cells with power conversion efficiencies >12%,功率转换效率> 12％的溶液处理有机串联太阳能电池 ,,
10.1038/nphoton.2016.255,Optical determination of the Néel vector in a CuMnAs thin-film antiferromagnet,CuMnAs薄膜反铁磁体中Néel矢量的光学测定 ,,
10.1038/nphoton.2016.254,Measurement of non-monotonic Casimir forces between silicon nanostructures,硅纳米结构之间非单调卡西米尔力的测量 ,,
10.1038/nphoton.2016.262,Polarization domain walls in optical fibres as topological bits for data transmission,光纤中的极化畴壁作为数据传输的拓扑位 ,"<p>Domain walls are topological defects that occur at symmetry-breaking phase transitions. Although domain walls have been intensively studied in ferromagnetic materials, where they nucleate at the boundary of neighbouring regions of oppositely aligned magnetic dipoles, their equivalents in optics have not been fully explored so far. Here, we experimentally demonstrate the existence of a universal class of polarization domain walls in the form of localized polarization knots in conventional optical fibres. We exploit their binding properties for optical data transmission beyond the Kerr limits of normally dispersive fibres. In particular, we demonstrate how trapping energy in a well-defined train of polarization domain walls allows undistorted propagation of polarization knots at a rate of 28&#8197;GHz along a 10&#8197;km length of normally dispersive optical fibre. These results constitute the first experimental observation of kink&#8211;antikink solitary wave propagation in nonlinear fibre optics.</p>",<p>畴壁是在对称破坏相变时发生的拓扑缺陷。尽管已经在铁磁材料中对畴壁进行了深入研究，其中它们在相反排列的磁偶极子的相邻区域的边界处成核，但到目前为止，它们在光学方面的等效性尚未得到充分研究。在这里，我们通过实验证明了常规光纤中以偏光结局部形式存在的一类通用的偏光畴壁。我们在正常色散光纤的Kerr限制范围之外利用它们的结合特性来进行光学数据传输。特别是，我们演示了如何在明确定义的极化畴壁列中捕获能量，使极化结沿正常色散光纤的长度10到8公里长以28到GHz的速率无失真地传播。这些结果构成了在非线性光纤中扭结和反扭结孤波传播的首次实验观察。</ p> 
