doi,title,title_cn,abstract,abstract_cn
10.1038/s41566-017-0067-2,Turning loss into gain,化亏为盈 ,,
10.1038/s41566-017-0060-9,Gaining with loss,获利 ,,
10.1038/s41566-017-0062-7,Reduced threshold,降低门槛 ,,
10.1038/s41566-017-0063-6,Tunable down-converter,可调下变频器 ,,
10.1038/s41566-017-0064-5,Landau limit,兰道极限 ,,
10.1038/s41566-017-0065-4,Accuracy boost,精度提升 ,,
10.1038/s41566-017-0057-4,Continuous lasing for perovskites,连续发射钙钛矿 ,,
10.1038/s41566-017-0061-8,Consistent disorder,持续性疾病 ,,
10.1038/s41566-017-0059-2,Plasmonic hot carriers skip out in femtoseconds,等离子体热载流子在飞秒内跳出 ,,
10.1038/s41566-017-0058-3,Machine learning under the spotlight,机器学习备受关注 ,,
10.1038/s41566-017-0031-1,Non-Hermitian photonics based on parity–time symmetry,基于奇偶时间对称的非赫米特光子学 ,"<p>Nearly one century after the birth of quantum mechanics, parity&#8211;time symmetry is revolutionizing and extending quantum theories to include a unique family of non-Hermitian Hamiltonians. While conceptually striking, experimental demonstration of parity&#8211;time symmetry remains unexplored in quantum electronic systems. The flexibility of photonics allows for creating and superposing non-Hermitian eigenstates with ease using optical gain and loss, which makes it an ideal platform to explore various non-Hermitian quantum symmetry paradigms for novel device functionalities. Such explorations that employ classical photonic platforms not only deepen our understanding of fundamental quantum physics but also facilitate technological breakthroughs for photonic applications. Research into non-Hermitian photonics therefore advances and benefits both fields simultaneously.</p>",<p>在量子力学诞生近一个世纪之后，奇偶性时间对称性正在革新并扩展量子理论，使其包含非厄密哈密顿量的独特族。 尽管从概念上讲引人注目，但在量子电子系统中仍未探索奇偶时间对称性的实验证明。 光子学的灵活性允许使用光学增益和损耗轻松创建和叠加非赫米特本征态，这使其成为探索各种非赫米特量子对称范例以实现新型器件功能的理想平台。 使用经典光子平台的此类探索不仅加深了我们对基本量子物理学的理解，而且促进了光子应用的技术突破。 因此，非赫米特光子学的研究同时推动了这两个领域的发展，并使它们受益。</ p> 
10.1038/s41566-017-0048-5,Two-dimensional topological photonics,二维拓扑光子学 ,"<p>Originating from the studies of two-dimensional condensed-matter states, the concept of topological order has recently been expanded to other fields of physics and engineering, particularly optics and photonics. Topological photonic structures have already overturned some of the traditional views on wave propagation and manipulation. The application of topological concepts to guided wave propagation has enabled novel photonic devices, such as reflection-free sharply bent waveguides, robust delay lines, spin-polarized switches and non-reciprocal devices. Discrete degrees of freedom, widely used in condensed-matter physics, such as spin and valley, are now entering the realm of photonics. In this Review, we summarize the latest advances in this highly dynamic field, with special emphasis on the experimental work on two-dimensional photonic topological structures.</p>",<p>起源于二维凝聚态的研究，拓扑顺序的概念最近已扩展到物理和工程的其他领域，特别是光学和光子学。 拓扑光子结构已经推翻了一些关于波传播和操纵的传统观点。 拓扑概念在导波传播中的应用使新型光子器件成为可能，例如无反射的急剧弯曲的波导，坚固的延迟线，自旋极化开关和不可逆器件。 离散自由度已广泛应用于凝聚态物理中，例如自旋和波谷，现在正进入光子学领域。 在这篇综述中，我们总结了这一高度动态领域的最新进展，特别着重于二维光子拓扑结构的实验工作。</ p> 
10.1038/s41566-017-0051-x,Non-reciprocal photonics based on time modulation,基于时间调制的不可逆光子学 ,"<p>Reciprocity is a fundamental principle in optics, requiring that the response of a transmission channel is symmetric when source and observation points are interchanged. It is of major significance because it poses fundamental constraints on the way we process optical signals. Non-reciprocal devices, which break this symmetry, have become fundamental in photonic systems. Today they require magnetic materials that are bulky, costly and cannot be integrated. This is in stark contrast with most photonic devices, including sources, modulators, switches, waveguides, interconnects and antennas, which may be realized at the nanoscale. Here, we review recent progress and opportunities offered by temporal modulation to break reciprocity, revealing its potential for compact, low-energy, integrated non-reciprocal devices, and discuss the future of this exciting research field.</p>",<p>互易性是光学的基本原理，要求在交换源点和观察点时，传输通道的响应必须对称。 它具有重要意义，因为它对我们处理光信号的方式构成了基本限制。 打破这种对称性的不可逆设备已成为光子系统的基础。 如今，他们需要笨重，昂贵且无法集成的磁性材料。 与大多数光子设备形成鲜明对比，包括源，调制器，开关，波导，互连和天线在内的大多数光子设备都可以在纳米级实现。 在这里，我们回顾了时间调制打破互易性的最新进展和机遇，揭示了其在紧凑，低能耗，集成式非互易设备中的潜力，并讨论了这一令人兴奋的研究领域的未来。 
10.1038/s41566-017-0047-6,Continuous-wave lasing in an organic–inorganic lead halide perovskite semiconductor,有机-无机卤化铅钙钛矿半导体中的连续波激光发射 ,"<p>Hybrid organic&#8211;inorganic perovskites have emerged as promising gain media for tunable, solution-processed semiconductor lasers. However, continuous-wave operation has not been achieved so far. Here, we demonstrate that optically pumped continuous-wave lasing can be sustained above threshold excitation intensities of ~17&#8201;kW&#8201;cm<sup>&#8211;2</sup> for over an hour in methylammonium lead iodide (MAPbI<sub>3</sub>) distributed feedback lasers that are maintained below the MAPbI<sub>3</sub> tetragonal-to-orthorhombic phase transition temperature of T&#8201;&#8776;&#8201;160&#8201;K. In contrast with the lasing death phenomenon that occurs for pure tetragonal-phase MAPbI<sub>3</sub> at T&#8201;&gt;&#8201;160&#8201;K (ref. ), we find that continuous-wave gain becomes possible at T&#8201;&#8776;&#8201;100&#8201;K from tetragonal-phase inclusions that are photogenerated by the pump within the normally existing, larger-bandgap orthorhombic host matrix. In this mixed-phase system, the tetragonal inclusions function as carrier recombination sinks that reduce the transparency threshold, in loose analogy to inorganic semiconductor quantum wells, and may serve as a model for engineering improved perovskite gain media.</p>",混合型有机无机钙钛矿已经成为可调谐，溶液处理半导体激光器的有前途的增益介质。但是，到目前为止尚未实现连续波操作。在这里，我们证明了在甲基铵碘化铅（〜 MAPbI <sub> 3 </ sub>）分布的反馈激光器，其保持在MAPbI <sub> 3 </ sub>的四方相到正​​交相变温度T＆＃8201;＆＃8776;＆＃8201; 160＆＃ 8201; K。与纯四方相MAPbI <sub> 3 </ sub>在T＆＃8201;＆gt;＃8201; 160＆＃8201; K（参考）发生的激射死亡现象相反，我们发现连续波在正常存在的较大带隙正交晶系基质中，由泵浦光生的四方相夹杂物在T＆＃8201;＆＃8776;＆＃8201; 100＆＃8201; K处可以获得增益。在这种混合相系统中，与无机半导体量子阱类似，四方包合物可作为载流子复合阱，降低透明性阈值，并可作为工程改进钙钛矿增益介质的模型。</ p> 
