doi,title,title_cn,abstract,abstract_cn
10.1038/s41566-018-0314-1,In memory of Charles Kao,纪念高Ka ,,
10.1038/s41566-018-0302-5,On our bookshelf,在我们的书架上 ,,
10.1038/s41566-018-0318-x,Steering second-harmonics,转向二次谐波 ,,
10.1038/s41566-018-0319-9,Virtual potential,虚拟潜力 ,,
10.1038/s41566-018-0321-2,Axion sensor,轴传感器 ,,
10.1038/s41566-018-0322-1,State-of-charge monitoring,充电状态监控 ,,
10.1038/s41566-018-0323-0,Localization errors,本地化错误 ,,
10.1038/s41566-018-0306-1,Optical isolation by hot atoms,通过热原子进行光隔离 ,,
10.1038/s41566-018-0311-4,Sensing new opportunities,感知新机会 ,,
10.1038/s41566-018-0316-z,Light sprinkler,轻型洒水器 ,,
10.1038/s41566-018-0301-6,Advances in photonic quantum sensing,光子量子感测技术的进展 ,"<p>Quantum sensing has become a broad field. It is generally related with the idea of using quantum resources to boost the performance of a number of practical tasks, including the radar-like detection of faint objects, the readout of information from optical memories, and the optical resolution of extremely close point-like sources. Here, we first focus on the basic tools behind quantum sensing, discussing the most recent and general formulations for the problems of quantum parameter estimation and hypothesis testing. With this basic background in hand, we then review emerging applications of quantum sensing in the photonic regime both from a theoretical and experimental point of view. Besides the state of the art, we also discuss open problems and potential next steps.</p>",<p>量子感测已经成为一个广阔的领域。 它通常与使用量子资源来提高许多实际任务的性能有关，这些任务包括类似雷达的微弱物体检测，从光学存储器中读取信息以及非常接近点的光学分辨率。 资料来源。 在这里，我们首先关注量子感测背后的基本工具，讨论有关量子参数估计和假设检验问题的最新和通用公式。 掌握了这一基本背景之后，我们将从理论和实验的角度回顾了量子感测在光子领域中的新兴应用。 除了最先进的技术，我们还讨论了未解决的问题和可能的后续步骤。</ p> 
10.1038/s41566-018-0276-3,Giant broadband refraction in the visible in a ferroelectric perovskite,铁电钙钛矿中可见光的巨大宽带折射 ,"<p>In principle, materials with a broadband giant index of refraction (n&#8201;&gt;&#8201;10) overcome chromatic aberration and shrink the diffraction limit down to the nanoscale, allowing new opportunities for nanoscopic imaging. They also open alternative avenues for the management of light to improve the performance of photovoltaic cells. Recent advances have demonstrated the feasibility of a giant refractive index in metamaterials at microwave and terahertz frequencies, but the highest reported broadband index of refraction in the visible is n&#8201;&lt;&#8201;5 (ref. ). Here, we report a ferroelectric perovskite with an index of refraction of n&#8201;&gt;&#8201;26 across the entire visible spectrum and demonstrate its behaviour using white-light and laser refraction and diffraction experiments. The sample, a solid-solution K<sub>0.997</sub>Ta<sub>0.64</sub>Nb<sub>0.36</sub>:Li<sub>0.003</sub> (KTN:Li) perovskite, has a naturally occurring room-temperature phase that propagates visible light along its normal axis without significant diffraction or chromatic dispersion, irrespective of beam size, intensity and angle of incidence.</p>",原则上，具有宽带大折射率（n＆＃8201;＆gt;＆＃8201; 10）的材料克服了色差并将衍射极限减小到纳米级，从而为纳米成像提供了新的机会。他们还为光的管理开辟了替代途径，以改善光伏电池的性能。最近的进展表明，在微波和太赫兹频率的超材料中具有巨大的折射率是可行的，但是，可见光中报道的最高宽带折射率是n＆＃8201;＆lt;＆＃8201; 5（ref。）。在此，我们报道了在整个可见光谱范围内的折射率为n＆＃8201;＆＃8201; 26的铁电钙钛矿，并使用白光，激光折射和衍射实验证明了其行为。样品为固溶体钙钛矿型K <sub> 0.997 </ sub> Ta <sub> 0.64 </ sub> Nb <sub> 0.36 </ sub>：Li <sub> 0.003 </ sub>（KTN：Li） ，具有自然发生的室温相，该相沿可见光的法线轴传播可见光，而没有明显的衍射或色散，而与光束大小，强度和入射角无关。</ p> 
10.1038/s41566-018-0278-1,Dissipative self-organization in optical space,光学空间中的耗散自组织 ,"<p>The complex behaviours of schools of fish and swarms of bacteria can be emulated in soft-matter systems that assemble into flocks and active nematics, respectively. These artificial structures emerge far from thermodynamic equilibrium through the process of dissipative self-organization, in which many-body interactions coordinate energy dissipation. The development of such active matter has deepened our understanding of living systems. Yet, the application of dissipative self-organization has been restricted to soft-matter systems, whose elements organize through their respective motions. Here, we demonstrate dissipative self-organization in solid-state photonics. Our structure consists of a random array of Fabry&#8211;P&#233;rot resonators that are externally driven and interact coherently through thermo-optical feedback. At sufficient optical driving power, the system undergoes a phase transition into a robustly organized non-equilibrium state that actively partitions energy dissipation, while displaying resiliency to perturbations and collective memory. Self-organizing photonics opens possibilities for developing scalable architectures and life-like networks for brain-inspired computation.</p>",<p>鱼群和细菌群的复杂行为可以在分别组装成群和主动向列相的软物质系统中进行模拟。这些人工结构通过耗散自组织过程远离热力学平衡，在耗散自组织过程中，多体相互作用协调了能量耗散。这种活性物质的发展加深了我们对生命系统的理解。然而，耗散自组织的应用仅限于软物质系统，其元素通过各自的运动进行组织。在这里，我们展示了固态光子学中的耗散自组织。我们的结构由Fabry＆＃8211; P＆＃233;旋转共振器的随机阵列组成，该阵列由外部驱动并通过热光反馈相干地相互作用。在足够的光驱动功率下，系统会经历相变到牢固组织的非平衡状态，该状态会主动分配能量消耗，同时显示出对干扰和集体记忆的恢复能力。自组织光子学为开发可扩展的体系结构和逼真的网络以激发大脑灵感提供了可能性。</ p> 
