contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Exciting times,,,[],True,[],"Exciting times. Nature Photon1,1 (2007).",58,0,1,aplusplus,10.1038/nphoton.2006.57,https://doi.org/10.1038/nphoton.2006.57,LEDs and their applications,1,nphoton,nature photonics,1167609600,2007-01-01,,https://www.nature.com/articles/nphoton.2006.57,1
commentary,DNA – a new material for photonics?,,,"[{""address"": ""Nanoelectronics Laboratory, University of Cincinnati, Cincinnati, 45221-0030, Ohio, USA"", ""authors"": [""Andrew J. Steckl""]}]",False,"[""Andrew J. Steckl""]","Steckl, A. DNA – a new material for photonics?. Nature Photon1,3–5 (2007).",187,3,242,aplusplus,10.1038/nphoton.2006.56,https://doi.org/10.1038/nphoton.2006.56,LEDs and their applications,1,nphoton,nature photonics,1167609600,2007-01-01,,https://www.nature.com/articles/nphoton.2006.56,1
out of the lab,Photonic fabrics take shape,,,"[{""address"": ""a freelance science and technology journalist based in Brighton, UK"", ""authors"": [""Duncan Graham-Rowe""]}]",False,"[""Duncan Graham-Rowe""]","Graham-Rowe, D. Photonic fabrics take shape. Nature Photon1,6–7 (2007).",54,3,18,aplusplus,10.1038/nphoton.2006.35,https://doi.org/10.1038/nphoton.2006.35,LEDs and their applications,1,nphoton,nature photonics,1167609600,2007-01-01,,https://www.nature.com/articles/nphoton.2006.35,1
research highlights,"Photon heat transfer, chiral splitting, probing attosecond pulses, quantum-dot waveguides and more",,,[],False,[],"Photon heat transfer, chiral splitting, probing attosecond pulses, quantum-dot waveguides and more. Nature Photon1,8–9 (2007).",11,0,1,aplusplus,10.1038/nphoton.2006.65,https://doi.org/10.1038/nphoton.2006.65,,1,nphoton,nature photonics,1167609600,2007-01-01,,https://www.nature.com/articles/nphoton.2006.65,1
news & views,Remember the light,,,"[{""address"": ""Department of Electrical and Computer Engineering, Yokohama National University, Yokohama, 240-8501, Japan"", ""authors"": [""Toshihiko Baba""]}]",False,"[""Toshihiko Baba""]","Baba, T. Remember the light. Nature Photon1, 11–12 (2007).",60,0,36,aplusplus,10.1038/nphoton.2006.58,https://doi.org/10.1038/nphoton.2006.58,LEDs and their applications,1,nphoton,nature photonics,1167609600,2007-01-01,,https://www.nature.com/articles/nphoton.2006.58,1
news & views,"Surf, you're on camera",,,[],True,"[""Amber Jenkins""]","Jenkins, A. Surf, you're on camera. Nature Photon1, 12 (2007).",10,0,1,aplusplus,10.1038/nphoton.2006.70,https://doi.org/10.1038/nphoton.2006.70,LEDs and their applications,1,nphoton,nature photonics,1167609600,2007-01-01,,https://www.nature.com/articles/nphoton.2006.70,1
news & views,Orient yourself,,,"[{""address"": ""Departamento de F\u00edsica Te\u00f3rica de la Materia Condensada, Universidad Aut\u00f3noma de Madrid, Madrid, 28049, Spain"", ""authors"": [""Francisco J. Garc\u00eda-Vidal""]}]",False,"[""Francisco J. Garc\u00eda-Vidal""]","García-Vidal, F. Orient yourself. Nature Photon1, 13–14 (2007).",20,0,3,aplusplus,10.1038/nphoton.2006.59,https://doi.org/10.1038/nphoton.2006.59,LEDs and their applications,1,nphoton,nature photonics,1167609600,2007-01-01,,https://www.nature.com/articles/nphoton.2006.59,1
news & views,Superfocusing of terahertz waves,,,"[{""address"": ""Clarendon Laboratory at the University of Oxford, Parks Road, Oxford, OX1 3PU, UK"", ""authors"": [""Michael B. Johnston""]}]",False,"[""Michael B. Johnston""]","Johnston, M. Superfocusing of terahertz waves. Nature Photon1, 14–15 (2007).",51,3,38,aplusplus,10.1038/nphoton.2006.60,https://doi.org/10.1038/nphoton.2006.60,LEDs and their applications,1,nphoton,nature photonics,1167609600,2007-01-01,,https://www.nature.com/articles/nphoton.2006.60,1
news & views,Keeping cryptographic keys safe,,,"[{""address"": ""NuCrypt L.L.C., 1801 Maple Avenue, 6322, Evanston, 60201-3135, Illinois, USA"", ""authors"": [""Gregory S. Kanter""]}, {""address"": ""The Centre for Photonic Communication and Computing in the Electrical Engineering and Computer Science Department at Northwestern University, 2145 N. Sheridan Rd, Evanston, 60208-3118, Illinois, USA"", ""authors"": [""Prem Kumar""]}]",False,"[""Gregory S. Kanter"", ""Prem Kumar""]","Kanter, G., Kumar, P. Keeping cryptographic keys safe. Nature Photon1, 15–16 (2007).",23,0,2,aplusplus,10.1038/nphoton.2006.62,https://doi.org/10.1038/nphoton.2006.62,LEDs and their applications,1,nphoton,nature photonics,1167609600,2007-01-01,,https://www.nature.com/articles/nphoton.2006.62,1
news & views,The polarization gates open,,,"[{""address"": ""Optical Fiber Research group at OFS Laboratories, 19 Schoolhouse Road, Somerset, 08873, New Jersey, USA"", ""authors"": [""John Fini""]}]",False,"[""John Fini""]","Fini, J. The polarization gates open. Nature Photon1, 17–18 (2007).",19,0,2,aplusplus,10.1038/nphoton.2006.61,https://doi.org/10.1038/nphoton.2006.61,LEDs and their applications,1,nphoton,nature photonics,1167609600,2007-01-01,,https://www.nature.com/articles/nphoton.2006.61,1
