contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Anxious times,,,[],True,[],"Anxious times. Nature Photon3, 65 (2009).",29,0,0,aplusplus,10.1038/nphoton.2008.274,https://doi.org/10.1038/nphoton.2008.274,,2,nphoton,nature photonics,1233446400,2009-02-01,,https://www.nature.com/articles/nphoton.2008.274,3
commentary,Recession brings mixed fortunes for photonics,,,"[{""address"": ""Neil Savage is a freelance science and technology journalist based in Lowell, Massachusetts, USA."", ""authors"": [""Neil Savage""]}]",False,"[""Neil Savage""]","Savage, N. Recession brings mixed fortunes for photonics. Nature Photon3, 67–68 (2009).",2,0,0,aplusplus,10.1038/nphoton.2008.277,https://doi.org/10.1038/nphoton.2008.277,,2,nphoton,nature photonics,1233446400,2009-02-01,,https://www.nature.com/articles/nphoton.2008.277,3
out of the lab,Photonic tasting,,,"[{""address"": ""Duncan Graham-Rowe is a freelance science and technology journalist based in, Brighton, UK"", ""authors"": [""Duncan Graham-Rowe""]}]",False,"[""Duncan Graham-Rowe""]","Graham-Rowe, D. Photonic tasting. Nature Photon3, 69–71 (2009).",5,0,0,aplusplus,10.1038/nphoton.2008.276,https://doi.org/10.1038/nphoton.2008.276,,2,nphoton,nature photonics,1233446400,2009-02-01,,https://www.nature.com/articles/nphoton.2008.276,3
research highlights,Our choice from the latest literature,,,[],False,[],"Our choice from the latest literature. Nature Photon3, 72–73 (2009).",12,0,0,aplusplus,10.1038/nphoton.2008.275,https://doi.org/10.1038/nphoton.2008.275,,2,nphoton,nature photonics,1233446400,2009-02-01,,https://www.nature.com/articles/nphoton.2008.275,3
news & views,Loss as a route to transparency,,,"[{""address"": ""Natalia M. Litchinitser is at the Department of Electrical Engineering, The State University of New York at Buffalo, 309 Bonner Hall, Buffalo, New York 14260-1920, USA. natashal@buffalo.edu"", ""authors"": [""Natalia M. Litchinitser""]}, {""address"": ""Vladimir M. Shalaev at the Birck Nanotechnology Center, Purdue University, 1205 West State Street, West Lafayette, Indiana 47907-2057, USA. shalaev@purdue.edu"", ""authors"": [""Vladimir M. Shalaev""]}]",True,"[""Natalia M. Litchinitser"", ""Vladimir M. Shalaev""]","Litchinitser, N., Shalaev, V. Loss as a route to transparency. Nature Photon3, 75 (2009).",40,0,28,aplusplus,10.1038/nphoton.2008.280,https://doi.org/10.1038/nphoton.2008.280,,2,nphoton,nature photonics,1233446400,2009-02-01,,https://www.nature.com/articles/nphoton.2008.280,3
news & views,A little nonlinear help,,,"[{""address"": ""Michael Fleischhauer is a member of the Department of Physics and the OPTIMAS research centre at the University of Kaiserslautern, Erwin-Schr\u00f6dinger Strasse, D-67663 Kaiserslautern, Germany. mfleisch@physik.uni-kl.de"", ""authors"": [""Michael Fleischhauer""]}]",False,"[""Michael Fleischhauer""]","Fleischhauer, M. A little nonlinear help. Nature Photon3, 76–77 (2009).",15,0,2,aplusplus,10.1038/nphoton.2008.282,https://doi.org/10.1038/nphoton.2008.282,,2,nphoton,nature photonics,1233446400,2009-02-01,,https://www.nature.com/articles/nphoton.2008.282,3
news & views,A chip-scale one-way valve for light,,,"[{""address"": ""S. J. Ben Yoo is in the Department of Electrical and Computer Engineering, University of California, Davis, California 95916, USA. yoo@ece.ucdavis.edu"", ""authors"": [""S. J. Ben Yoo""]}]",False,"[""S. J. Ben Yoo""]","Yoo, S. A chip-scale one-way valve for light. Nature Photon3, 77–79 (2009).",62,0,5,aplusplus,10.1038/nphoton.2008.279,https://doi.org/10.1038/nphoton.2008.279,,2,nphoton,nature photonics,1233446400,2009-02-01,,https://www.nature.com/articles/nphoton.2008.279,3
news & views,Eavesdropping on DNA replication,,,"[{""address"": ""David Pile is at Nature Photonics, Chiyoda Building, 2-37 Ichigayatamachi, Shinjuku-ku, Tokyo 162-0843, Japan. d.pile@natureasia.com"", ""authors"": [""David Pile""]}]",False,"[""David Pile""]","Pile, D. Eavesdropping on DNA replication. Nature Photon3, 79–80 (2009).",5,0,3,aplusplus,10.1038/nphoton.2008.283,https://doi.org/10.1038/nphoton.2008.283,,2,nphoton,nature photonics,1233446400,2009-02-01,,https://www.nature.com/articles/nphoton.2008.283,3
news & views,Arbitrary flow,,,[],True,"[""David Pile""]","Pile, D. Arbitrary flow. Nature Photon3, 80 (2009).",9,0,0,aplusplus,10.1038/nphoton.2008.278,https://doi.org/10.1038/nphoton.2008.278,,2,nphoton,nature photonics,1233446400,2009-02-01,,https://www.nature.com/articles/nphoton.2008.278,3
news & views,Protein watching,,,"[{""address"": ""Giuseppe Chirico is at the Physics Department of the University of Milano Bicocca, Piazza della Scienza 3, I-20126, Milan, Italy.\u00a0Giuseppe.chirico@unimib.it"", ""authors"": [""Giuseppe Chirico""]}]",False,"[""Giuseppe Chirico""]","Chirico, G. Protein watching. Nature Photon3, 81–82 (2009).",19,0,3,aplusplus,10.1038/nphoton.2008.281,https://doi.org/10.1038/nphoton.2008.281,,2,nphoton,nature photonics,1233446400,2009-02-01,,https://www.nature.com/articles/nphoton.2008.281,3
