contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
news & views,Towards low-loss photonics,,,"[{""address"": ""Chemical Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA"", ""authors"": [""Sylvia Xin Li"", ""\u00a0&\u00a0Michael S. Strano""]}]",False,"[""Sylvia Xin Li"", ""Michael S. Strano""]","Li, S.X., Strano, M.S. Towards low-loss photonics. Nat. Photonics14, 197–198 (2020).",1170,0,0,aplusplus,10.1038/s41566-020-0615-z,https://doi.org/10.1038/s41566-020-0615-z,,4,nphoton,nature photonics,1585267200,2020-03-27,integrated-optics;nanoscale-materials;optoelectronic-devices-and-components;silicon-photonics,https://www.nature.com/articles/s41566-020-0615-z,14
news & views,Ultrashort electron probe opportunities,,,"[{""address"": ""Department of Physics and Astronomy, University of California at Los Angeles, Los Angeles, CA, USA"", ""authors"": [""Pietro Musumeci""]}]",False,"[""Pietro Musumeci""]","Musumeci, P. Ultrashort electron probe opportunities. Nat. Photonics14, 199–200 (2020).",509,0,0,aplusplus,10.1038/s41566-020-0613-1,https://doi.org/10.1038/s41566-020-0613-1,,4,nphoton,nature photonics,1585267200,2020-03-27,ultrafast-photonics,https://www.nature.com/articles/s41566-020-0613-1,14
news & views,Shrimp eye scattering,,,"[{""address"": ""Nature Photonics"", ""authors"": [""Noriaki Horiuchi""]}]",True,"[""Noriaki Horiuchi""]","Horiuchi, N. Shrimp eye scattering. Nat. Photonics14, 200 (2020).",1338,2,0,aplusplus,10.1038/s41566-020-0611-3,https://doi.org/10.1038/s41566-020-0611-3,,4,nphoton,nature photonics,1585267200,2020-03-27,biophotonics;nanoparticles;sub-wavelength-optics,https://www.nature.com/articles/s41566-020-0611-3,14
news & views,Superfast photon counting,,,"[{""address"": ""James Watt School of Engineering, University of Glasgow, Glasgow, UK"", ""authors"": [""Robert H. Hadfield""]}]",False,"[""Robert H. Hadfield""]","Hadfield, R.H. Superfast photon counting. Nat. Photonics14, 201–202 (2020).",1026,8,0,aplusplus,10.1038/s41566-020-0614-0,https://doi.org/10.1038/s41566-020-0614-0,,4,nphoton,nature photonics,1585267200,2020-03-27,nanowires;optical-sensors;quantum-optics,https://www.nature.com/articles/s41566-020-0614-0,14
news & views,Improved squeezing of noise,,,"[{""address"": ""Laboratoire Kastler Brossel, Ecole Normale Sup\u00e9rieure \u2013 Universit\u00e9 PSL, Paris, France"", ""authors"": [""Pierre-Fran\u00e7ois Cohadon""]}]",False,"[""Pierre-Fran\u00e7ois Cohadon""]","Cohadon, P. Improved squeezing of noise. Nat. Photonics14, 202–204 (2020).",411,5,0,aplusplus,10.1038/s41566-020-0616-y,https://doi.org/10.1038/s41566-020-0616-y,,4,nphoton,nature photonics,1585267200,2020-03-27,optical-metrology;optical-sensors;quantum-optics,https://www.nature.com/articles/s41566-020-0616-y,14
perspective,Thermophotonic cooling with light-emitting diodes,,,"[{""address"": ""Engineered Nanosystems Group, School of Science, Aalto University, Aalto, Finland"", ""authors"": [""Toufik Sadi"", "",\u00a0Ivan Radevici"", ""\u00a0&\u00a0Jani Oksanen""]}]",False,"[""Toufik Sadi"", ""Ivan Radevici"", ""Jani Oksanen""]","Sadi, T., Radevici, I. & Oksanen, J. Thermophotonic cooling with light-emitting diodes. Nat. Photonics14, 205–214 (2020).",2518,3,0,aplusplus,10.1038/s41566-020-0600-6,https://doi.org/10.1038/s41566-020-0600-6,,4,nphoton,nature photonics,1584316800,2020-03-16,inorganic-leds;optoelectronic-devices-and-components,https://www.nature.com/articles/s41566-020-0600-6,14
letter,Large-area near-infrared perovskite light-emitting diodes,"<p>The performance of perovskite light-emitting diodes (PeLEDs) has progressed rapidly in recent years, with electroluminescence efficiency now reaching 20%. However, devices, so far, have featured small areas and usually show notable variation in device-to-device performance. Here, we show that the origin of suboptimal device performance stems from inadequate hole injection, and that the use of a hole-transporting polymer with a shallower ionization potential can improve device charge balance, efficiency and reproducibility. Using an ITO/ZnO/PEIE/FAPbI<sub>3</sub>/poly-TPD/MoO<sub>3</sub>/Al device structure, we report a 799&#8201;nm near-infrared PeLED that operates with an external quantum efficiency (EQE) of 20.2%, at a current density of 57&#8201;mA&#8201;cm<sup>&#8722;2</sup> and a radiance of 57&#8201;W&#8201;sr<sup>&#8722;1</sup>&#8201;m<sup>&#8722;2</sup>. The standard deviation in the device EQE is only 1.2%, demonstrating high reproducibility. Large-area devices measuring 900&#8201;mm<sup>2</sup> operate with a high EQE of 12.1%, and are shown to suit medical applications such as subcutaneous deep-tissue illumination and heart rate monitoring.</p>",,"[{""address"": ""Department of Chemistry, National University of Singapore, Singapore, Singapore"", ""authors"": [""Xiaofei Zhao"", ""\u00a0&\u00a0Zhi-Kuang Tan""]}, {""address"": ""Solar Energy Research Institute of Singapore, National University of Singapore, Singapore, Singapore"", ""authors"": [""Zhi-Kuang Tan""]}]",False,"[""Xiaofei Zhao"", ""Zhi-Kuang Tan""]","Zhao, X., Tan, Z. Large-area near-infrared perovskite light-emitting diodes. Nat. Photonics14, 215–218 (2020).",6177,51,3,aplusplus,10.1038/s41566-019-0559-3,https://doi.org/10.1038/s41566-019-0559-3,,4,nphoton,nature photonics,1575244800,2019-12-02,inorganic-leds;materials-for-devices,https://www.nature.com/articles/s41566-019-0559-3,14
letter,Attosecond-fast internal photoemission,"<p>The photoelectric effect has a sister process relevant in optoelectronics called internal photoemission. Here an electron is photoemitted from a metal into a semiconductor. While the photoelectric effect takes place within less than 100 attoseconds (1 as&#8201;=&#8201;10<sup>&#8722;18</sup> seconds), the attosecond timescale has so far not been measured for internal photoemission. Based on the new method CHArge transfer time MEasurement via Laser pulse duration-dependent saturation fluEnce determinatiON&#8212;CHAMELEON&#8212;we show that the atomically thin semimetal graphene coupled to bulk silicon carbide, forming a Schottky junction, allows charge transfer times as fast as (300&#8201;&#177;&#8201;200) as. These results are supported by a simple quantum mechanical model simulation. With the obtained cut-off bandwidth of 3.3&#8201;PHz (1&#8201;PHz&#8201;=&#8201;10<sup>15</sup>&#8201;Hz) for the charge transfer rate, this semimetal/semiconductor interface represents a functional solid-state interface offering the speed and design space required for future light-wave signal processing.</p>",,"[{""address"": ""Laser Physics, Department of Physics, Friedrich-Alexander-Universit\u00e4t Erlangen-N\u00fcrnberg, Erlangen, Germany"", ""authors"": [""Christian Heide"", "",\u00a0Takuya Higuchi"", "",\u00a0J\u00fcrgen Ristein"", "",\u00a0Lothar Ley"", ""\u00a0&\u00a0Peter Hommelhoff""]}, {""address"": ""Applied Physics, Department of Physics, Friedrich-Alexander-Universit\u00e4t Erlangen-N\u00fcrnberg, Erlangen, Germany"", ""authors"": [""Martin Hauck"", ""\u00a0&\u00a0Heiko B. Weber""]}]",False,"[""Christian Heide"", ""Martin Hauck"", ""Takuya Higuchi"", ""J\u00fcrgen Ristein"", ""Lothar Ley"", ""Heiko B. Weber"", ""Peter Hommelhoff""]","Heide, C., Hauck, M., Higuchi, T. et al. Attosecond-fast internal photoemission. Nat. Photonics14, 219–222 (2020).",2477,25,0,aplusplus,10.1038/s41566-019-0580-6,https://doi.org/10.1038/s41566-019-0580-6,,4,nphoton,nature photonics,1580083200,2020-01-27,nonlinear-optics;optical-properties-and-devices;optoelectronic-devices-and-components;ultrafast-photonics,https://www.nature.com/articles/s41566-019-0580-6,14
letter,Generation and control of frequency-dependent squeezing via Einstein–Podolsky–Rosen entanglement,"<p>Quantum noise-limited displacement sensors such as gravitational wave detectors can be improved by using non-classical light. This has been achieved in limited bands and in a single quadrature (that is, only one of a pair of conjugate variables) by injecting single-mode squeezed vacuum states. Quantum noise in gravitational wave detectors, however, results from input noise in both quadratures, with the dominant quadrature being a function of Fourier frequency. Broadband reduction of this noise via squeezed light injection then requires a method of rotating this quadrature. This can be accomplished with a low-loss, all-pass optical filter with bandwidth in the low audio frequencies, a substantial technical challenge. We present a proof-of-principle demonstration of a recent proposal to use two-mode squeezed vacuum states with Einstein&#8211;Podolsky&#8211;Rosen (EPR) entanglement, which allows the gravitational detector to simultaneously serve as the optical filter, eliminating the need for a separate apparatus.</p>",,"[{""address"": ""OzGrav, Centre for Gravitational Astrophysics, Research School of Physics & Research School of Astronomy and Astrophysics, Australian National University, Acton, Canberra, Australian Capital Territory, Australia"", ""authors"": [""Min Jet Yap"", "",\u00a0Paul Altin"", "",\u00a0Terry G. McRae"", "",\u00a0Bram J. J. Slagmolen"", "",\u00a0Robert L. Ward"", ""\u00a0&\u00a0David E. McClelland""]}]",False,"[""Min Jet Yap"", ""Paul Altin"", ""Terry G. McRae"", ""Bram J. J. Slagmolen"", ""Robert L. Ward"", ""David E. McClelland""]","Yap, M.J., Altin, P., McRae, T.G. et al. Generation and control of frequency-dependent squeezing via Einstein–Podolsky–Rosen entanglement. Nat. Photonics14, 223–226 (2020).",1465,5,2,aplusplus,10.1038/s41566-019-0582-4,https://doi.org/10.1038/s41566-019-0582-4,,4,nphoton,nature photonics,1581292800,2020-02-10,quantum-metrology;quantum-optics,https://www.nature.com/articles/s41566-019-0582-4,14
letter,Efficient near-infrared light-emitting diodes based on quantum dots in layered perovskite,"<p>Light-emitting diodes (LEDs) based on excitonic material systems, in which tightly bound photoexcited electron&#8211;hole pairs migrate together rather than as individual charge carriers, offer an attractive route to developing solution-processed, high-performance light emitters. Here, we demonstrate bright, efficient, excitonic infrared LEDs through the incorporation of quantum dots (QDs) into a low-dimensional perovskite matrix. We program the surface of the QDs to trigger fast perovskite nucleation to achieve homogeneous incorporation of QDs into the matrix without detrimental QD aggregation, as verified by in situ grazing incidence wide-angle X-ray spectroscopy. We tailor the distribution of the perovskites to drive balanced ultrafast excitonic energy transfer to the QDs. The resulting LEDs operate in the short-wavelength infrared region, an important regime for imaging and sensing applications, and exhibit a high external quantum efficiency of 8.1% at 980&#8201;nm at a radiance of up to 7.4&#8201;W&#8201;Sr<sup>&#8722;1</sup>&#8201;m<sup>&#8722;2</sup>.</p>",,"[{""address"": ""Department of Electrical and Computer Engineering, University of Toronto, Toronto, Ontario, Canada"", ""authors"": [""Liang Gao"", "",\u00a0Li Na Quan"", "",\u00a0F. Pelayo Garc\u00eda de Arquer"", "",\u00a0Andrew Proppe"", "",\u00a0Rafael Quintero-Bermudez"", "",\u00a0Chengqin Zou"", "",\u00a0Zhenyu Yang"", "",\u00a0Makhsud I. Saidaminov"", "",\u00a0Oleksandr Voznyy"", ""\u00a0&\u00a0Edward H. Sargent""]}, {""address"": ""Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China"", ""authors"": [""Liang Gao"", ""\u00a0&\u00a0Jiang Tang""]}, {""address"": ""Department of Materials Science and Engineering, University of Toronto, Toronto, Ontario, Canada"", ""authors"": [""Yongbiao Zhao"", ""\u00a0&\u00a0Zhenghong Lu""]}, {""address"": ""KAUST Solar Center (KSC), and Physical Sciences and Engineering Division, King Abdullah University of Science and Technology (KAUST), Thuwal, Saudi Arabia"", ""authors"": [""Rahim Munir""]}, {""address"": ""Helmholtz-Zentrum Berlin f\u00fcr Materialien und Energie, Berlin, Germany"", ""authors"": [""Rahim Munir""]}, {""address"": ""Department of Chemistry, University of Toronto, Toronto, Ontario, Canada"", ""authors"": [""Andrew Proppe"", ""\u00a0&\u00a0Shana O. Kelley""]}, {""address"": ""Advanced Technology Materials & Research, Research & Development, Toyota Motor Europe, Toyota Technical Centre, Zaventem, Belgium"", ""authors"": [""Sachin Kinge""]}, {""address"": ""Department of Pharmaceutical Sciences, Leslie Dan Faculty of Pharmacy, University of Toronto, Toronto, Ontario, Canada"", ""authors"": [""Shana O. Kelley""]}, {""address"": ""Materials Science and Engineering, North Carolina State University, Raleigh, NC, USA"", ""authors"": [""Aram Amassian""]}]",False,"[""Liang Gao"", ""Li Na Quan"", ""F. Pelayo Garc\u00eda de Arquer"", ""Yongbiao Zhao"", ""Rahim Munir"", ""Andrew Proppe"", ""Rafael Quintero-Bermudez"", ""Chengqin Zou"", ""Zhenyu Yang"", ""Makhsud I. Saidaminov"", ""Oleksandr Voznyy"", ""Sachin Kinge"", ""Zhenghong Lu"", ""Shana O. Kelley"", ""Aram Amassian"", ""Jiang Tang"", ""Edward H. Sargent""]","Gao, L., Quan, L.N., García de Arquer, F.P. et al. Efficient near-infrared light-emitting diodes based on quantum dots in layered perovskite. Nat. Photonics14, 227–233 (2020).",6028,11,1,aplusplus,10.1038/s41566-019-0577-1,https://doi.org/10.1038/s41566-019-0577-1,,4,nphoton,nature photonics,1579478400,2020-01-20,materials-science;nanoscience-and-technology;optics-and-photonics,https://www.nature.com/articles/s41566-019-0577-1,14
