contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,It's good to get out,,,[],True,[],"It's good to get out. Nature Photon2, 325 (2008).",26,0,0,aplusplus,10.1038/nphoton.2008.84,https://doi.org/10.1038/nphoton.2008.84,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.84,2
commentary,Spasers explained,,,"[{""address"": ""Mark I. Stockman is in the Department of Physics and Astronomy, Georgia State University, Atlanta, Georgia 30302, USA. mstockman@gsu.edu"", ""authors"": [""Mark I. Stockman""]}]",False,"[""Mark I. Stockman""]","Stockman, M. Spasers explained. Nature Photon2, 327–329 (2008).",656,6,272,aplusplus,10.1038/nphoton.2008.85,https://doi.org/10.1038/nphoton.2008.85,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.85,2
research highlights,"Squeezed light, spin flips, chirality checks, tweezers with floating electrodes, and more",,,[],False,[],"Squeezed light, spin flips, chirality checks, tweezers with floating electrodes, and more. Nature Photon2, 330–331 (2008).",13,0,0,aplusplus,10.1038/nphoton.2008.86,https://doi.org/10.1038/nphoton.2008.86,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.86,2
news & views,Finer optical tweezers,,,"[{""address"": ""Peter J. Reece is in the School of Physics, University of New South Wales, Sydney, New South Wales 2052, Australia. p.reece@unsw.edu.au"", ""authors"": [""Peter J. Reece""]}]",False,"[""Peter J. Reece""]","Reece, P. Finer optical tweezers. Nature Photon2, 333–334 (2008).",60,0,22,aplusplus,10.1038/nphoton.2008.88,https://doi.org/10.1038/nphoton.2008.88,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.88,2
news & views,Self-trapping of speckled light beams,,,"[{""address"": ""Antonio Picozzi is at the Institut Carnot de Bourgogne, UMR 5209 CNRS, Universit\u00e9 de Bourgogne, Dijon, France. Antonio.Picozzi@u-bourgogne.fr"", ""authors"": [""Antonio Picozzi""]}]",False,"[""Antonio Picozzi""]","Picozzi, A. Self-trapping of speckled light beams. Nature Photon2, 334–335 (2008).",16,0,5,aplusplus,10.1038/nphoton.2008.89,https://doi.org/10.1038/nphoton.2008.89,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.89,2
news & views,Grating games,,,"[{""address"": ""Harald Giessen is at the 4th Physics Institute, University of Stuttgart, Pfaffenwaldring 57, D-70569 Stuttgart, Germany. giessen@physik.uni-stuttgart.de"", ""authors"": [""Harald Giessen""]}]",False,"[""Harald Giessen""]","Giessen, H. Grating games. Nature Photon2, 335–337 (2008).",16,0,2,aplusplus,10.1038/nphoton.2008.90,https://doi.org/10.1038/nphoton.2008.90,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.90,2
news & views,To the quantum level,,,[],True,"[""David Gevaux""]","Gevaux, D. To the quantum level. Nature Photon2, 337 (2008).",53,3,2,aplusplus,10.1038/nphoton.2008.92,https://doi.org/10.1038/nphoton.2008.92,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.92,2
news & views,Beyond the limit,,,"[{""address"": ""Rachel Won is at Nature Photonics, Chiyoda Building, 2-37 Ichigayatamachi, Shinjuku-ku, Tokyo 162-0843, Japan. r.won@natureasia.com"", ""authors"": [""Rachel Won""]}]",False,"[""Rachel Won""]","Won, R. Beyond the limit. Nature Photon2, 338–339 (2008).",5,0,1,aplusplus,10.1038/nphoton.2008.91,https://doi.org/10.1038/nphoton.2008.91,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.91,2
news & views,Observing quantum interference,,,[],True,"[""Oliver Graydon""]","Graydon, O. Observing quantum interference. Nature Photon2, 339 (2008).",25,0,1,aplusplus,10.1038/nphoton.2008.87,https://doi.org/10.1038/nphoton.2008.87,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.87,2
erratum,Erratum: Ceramic future,,,[],True,"[""Rachel Won""]","Won, R. Erratum: Ceramic future. Nature Photon2, 340 (2008).",44,0,0,aplusplus,10.1038/nphoton.2008.104,https://doi.org/10.1038/nphoton.2008.104,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.104,2
erratum,Erratum: Antenna-enhanced detectors,,,[],True,[],"Erratum: Antenna-enhanced detectors. Nature Photon2, 340 (2008).",36,0,0,aplusplus,10.1038/nphoton.2008.93,https://doi.org/10.1038/nphoton.2008.93,,6,nphoton,nature photonics,1212278400,2008-06-01,,https://www.nature.com/articles/nphoton.2008.93,2
