contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Theoretically speaking,,,[],True,[],"Theoretically speaking. Nature Photon9, 205 (2015).",275,46,1,aplusplus,10.1038/nphoton.2015.59,https://doi.org/10.1038/nphoton.2015.59,,4,nphoton,nature photonics,1427760000,2015-03-31,optical-physics;scientific-community-and-society,https://www.nature.com/articles/nphoton.2015.59,9
correspondence,Due credit for Maxwell–Bloch equations,,,"[{""address"": ""Department of Physics, Scottish Universities Physics Alliance, University of Strathclyde, Glasgow, G4 0NG, UK"", ""authors"": [""Brian McNeil""]}]",True,"[""Brian McNeil""]","McNeil, B. Due credit for Maxwell–Bloch equations. Nature Photon9, 207 (2015).",109,2,2,aplusplus,10.1038/nphoton.2015.44,https://doi.org/10.1038/nphoton.2015.44,,4,nphoton,nature photonics,1427760000,2015-03-31,optical-physics;scientific-community-and-society,https://www.nature.com/articles/nphoton.2015.44,9
correspondence,The true status of solar cell technology,,,"[{""address"": ""Department of Electronic Engineering, Advanced Technology Institute, University of Surrey, Guildford, GU2 7XH, Surrey, UK"", ""authors"": [""K. D. G. Imalka Jayawardena"", "",\u00a0Lynn J. Rozanski"", "",\u00a0Christopher A. Mills"", ""\u00a0&\u00a0S. Ravi P. Silva""]}]",False,"[""K. D. G. Imalka Jayawardena"", ""Lynn J. Rozanski"", ""Christopher A. Mills"", ""S. Ravi P. Silva""]","Jayawardena, K., Rozanski, L., Mills, C. et al. The true status of solar cell technology. Nature Photon9, 207–208 (2015).",56,6,11,aplusplus,10.1038/nphoton.2015.45,https://doi.org/10.1038/nphoton.2015.45,,4,nphoton,nature photonics,1427760000,2015-03-31,green-chemistry;solar-cells;solar-energy-and-photovoltaic-technology,https://www.nature.com/articles/nphoton.2015.45,9
books & arts,New titles at a glance,,,[],True,[],"New titles at a glance. Nature Photon9, 209 (2015).",14,0,0,aplusplus,10.1038/nphoton.2015.55,https://doi.org/10.1038/nphoton.2015.55,,4,nphoton,nature photonics,1427760000,2015-03-31,optics-and-photonics;publishing,https://www.nature.com/articles/nphoton.2015.55,9
research highlights,CEP stable laser,,,[],True,"[""Noriaki Horiuchi""]","Horiuchi, N. CEP stable laser. Nature Photon9, 210 (2015).",124,9,1,aplusplus,10.1038/nphoton.2015.47,https://doi.org/10.1038/nphoton.2015.47,,4,nphoton,nature photonics,1427760000,2015-03-31,mode-locked-lasers;ultrafast-lasers;ultrafast-photonics,https://www.nature.com/articles/nphoton.2015.47,9
research highlights,Anomalous reflection,,,[],True,"[""David Pile""]","Pile, D. Anomalous reflection. Nature Photon9, 210 (2015).",214,0,1,aplusplus,10.1038/nphoton.2015.48,https://doi.org/10.1038/nphoton.2015.48,,4,nphoton,nature photonics,1427760000,2015-03-31,metamaterials,https://www.nature.com/articles/nphoton.2015.48,9
research highlights,Recipe for success,,,[],True,"[""David Pile""]","Pile, D. Recipe for success. Nature Photon9, 210 (2015).",12,1,0,aplusplus,10.1038/nphoton.2015.49,https://doi.org/10.1038/nphoton.2015.49,,4,nphoton,nature photonics,1427760000,2015-03-31,nanophotonics-and-plasmonics;optical-materials-and-structures,https://www.nature.com/articles/nphoton.2015.49,9
research highlights,Silicon–silica integration,,,[],True,"[""Oliver Graydon""]","Graydon, O. Silicon–silica integration. Nature Photon9, 210 (2015).",35,0,0,aplusplus,10.1038/nphoton.2015.50,https://doi.org/10.1038/nphoton.2015.50,,4,nphoton,nature photonics,1427760000,2015-03-31,fibre-optics-and-optical-communications;integrated-optics,https://www.nature.com/articles/nphoton.2015.50,9
research highlights,On-chip pulse compression,,,[],True,"[""Oliver Graydon""]","Graydon, O. On-chip pulse compression. Nature Photon9, 210 (2015).",73,0,0,aplusplus,10.1038/nphoton.2015.51,https://doi.org/10.1038/nphoton.2015.51,,4,nphoton,nature photonics,1427760000,2015-03-31,photonic-crystals;slow-light,https://www.nature.com/articles/nphoton.2015.51,9
news & views,Light-emitting fabrics,,,"[{""address"": ""Enrique Ort\u00ed and Henk J. Bolink are at the Instituto de Ciencia Molecular of the Universidad de Valencia C/Catedr\u00e1tico Jos\u00e9 Beltr\u00e1n 2, 46980 Paterna, Spain"", ""authors"": [""Enrique Ort\u00ed"", ""\u00a0&\u00a0Henk J. Bolink""]}]",False,"[""Enrique Ort\u00ed"", ""Henk J. Bolink""]","Ortí, E., Bolink, H. Light-emitting fabrics. Nature Photon9, 211–212 (2015).",77,34,4,aplusplus,10.1038/nphoton.2015.53,https://doi.org/10.1038/nphoton.2015.53,,4,nphoton,nature photonics,1427068800,2015-03-23,organic-leds,https://www.nature.com/articles/nphoton.2015.53,9
