contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Time on the move,,,[],True,[],"Time on the move. Nature Photon1, 241 (2007).",26,0,0,aplusplus,10.1038/nphoton.2007.51,https://doi.org/10.1038/nphoton.2007.51,Displays,5,nphoton,nature photonics,1177977600,2007-05-01,,https://www.nature.com/articles/nphoton.2007.51,1
correspondence,On the concept of imaging nanoscale vector fields,,,"[{""address"": ""Department of Physics, Nanophysics and Soft Matter Group, University of Bristol, BS8 1TL, UK"", ""authors"": [""H. Gersen""]}, {""address"": ""The Institute of Optics, University of Rochester, Rochester, 14627, New York, USA"", ""authors"": [""L. Novotny""]}, {""address"": ""Center for Nanophotonics, FOM Institute for Atomic and Molecular Physics (AMOLF), Kruislaan 407, Amsterdam, 1098 SJ, The Netherlands"", ""authors"": [""L. Kuipers""]}, {""address"": ""ICFO (Institut de Ci\u00e8ncies Fot\u00f2niques), Mediterranean Technology Park, Castelldefels, 08860, Barcelona, Spain"", ""authors"": [""N. F. van Hulst""]}]",True,"[""H. Gersen"", ""L. Novotny"", ""L. Kuipers"", ""N. F. van Hulst""]","Gersen, H., Novotny, L., Kuipers, L. et al. On the concept of imaging nanoscale vector fields. Nature Photon1, 242 (2007).",30,0,18,aplusplus,10.1038/nphoton.2007.68a,https://doi.org/10.1038/nphoton.2007.68a,Displays,5,nphoton,nature photonics,1177977600,2007-05-01,,https://www.nature.com/articles/nphoton.2007.68a,1
correspondence,On the concept of imaging nanoscale vector fields,,,"[{""address"": ""Department of Physics, Seoul National University, Seoul, 151-747, Korea"", ""authors"": [""K. G. Lee"", "",\u00a0H. W. Kihm"", "",\u00a0J. E. Kihm"", "",\u00a0D. J. Park"", "",\u00a0Y. C. Yoon"", "",\u00a0S. B. Choi"", ""\u00a0&\u00a0D. S. Kim""]}, {""address"": ""Department of Physics, Korea University, Seoul, 136-701, Korea"", ""authors"": [""W. J. Choi"", ""\u00a0&\u00a0Q. H. Park""]}, {""address"": ""School of Electrical Engineering, Seoul National University, Seoul, 151-747, Korea"", ""authors"": [""H. Kim"", ""\u00a0&\u00a0B. Lee""]}, {""address"": ""Max-Born-Institut f\u00fcr Nichtlineare Optik und Kurzzeitspektroskopie, Berlin, D-12489, Germany"", ""authors"": [""C. Ropers""]}, {""address"": ""Korea Institute of Science and Technology, Seoul, 136-791, Korea"", ""authors"": [""D. H. Woo""]}, {""address"": ""Korea Research Institute of Standards and Science, Taejon, 305-600, Korea"", ""authors"": [""J. Kim""]}, {""address"": ""Carl von Ossietzky Universit\u00e4t Oldenburg, Institut f\u00fcr Physik, Oldenburg, D-26111, Germany"", ""authors"": [""Ch. Lienau""]}]",False,"[""K. G. Lee"", ""H. W. Kihm"", ""J. E. Kihm"", ""W. J. Choi"", ""H. Kim"", ""C. Ropers"", ""D. J. Park"", ""Y. C. Yoon"", ""S. B. Choi"", ""D. H. Woo"", ""J. Kim"", ""B. Lee"", ""Q. H. Park"", ""Ch. Lienau"", ""D. S. Kim""]","Lee, K., Kihm, H., Kihm, J. et al. On the concept of imaging nanoscale vector fields. Nature Photon1, 243–244 (2007).",19,0,6,aplusplus,10.1038/nphoton.2007.68b,https://doi.org/10.1038/nphoton.2007.68b,Displays,5,nphoton,nature photonics,1177977600,2007-05-01,,https://www.nature.com/articles/nphoton.2007.68b,1
commentary,Optical hotspots speed up wireless communication,,,"[{""address"": ""Department of Engineering Science, University of Oxford, Parks Road, Oxford, OX1 3PJ, UK"", ""authors"": [""Dominic O'Brien""]}, {""address"": ""Physics Department, Imperial College, South Kensington Campus, London, SW7 2AZ, UK"", ""authors"": [""Gareth Parry"", ""\u00a0&\u00a0Paul Stavrinou""]}]",False,"[""Dominic O'Brien"", ""Gareth Parry"", ""Paul Stavrinou""]","O'Brien, D., Parry, G. & Stavrinou, P. Optical hotspots speed up wireless communication. Nature Photon1, 245–247 (2007).",71,0,53,aplusplus,10.1038/nphoton.2007.52,https://doi.org/10.1038/nphoton.2007.52,Displays,5,nphoton,nature photonics,1177977600,2007-05-01,,https://www.nature.com/articles/nphoton.2007.52,1
out of the lab,Electronic paper rewrites the rulebook for displays,,,"[{""address"": ""Duncan Graham-Rowe is a freelance science and technology journalist based in Brighton, UK. duncangr@gmail.com"", ""authors"": [""Duncan Graham-Rowe""]}]",False,"[""Duncan Graham-Rowe""]","Graham-Rowe, D. Electronic paper rewrites the rulebook for displays. Nature Photon1, 248–251 (2007).",32,6,34,aplusplus,10.1038/nphoton.2007.53,https://doi.org/10.1038/nphoton.2007.53,Displays,5,nphoton,nature photonics,1177977600,2007-05-01,,https://www.nature.com/articles/nphoton.2007.53,1
research highlights,"Room-temperature polariton laser, intensity-controlled optical delays, subwavelength spatial pulse control, single-atom single-photon source, and more",,,[],False,[],"Room-temperature polariton laser, intensity-controlled optical delays, subwavelength spatial pulse control, single-atom single-photon source, and more. Nature Photon1, 252–253 (2007).",14,0,0,aplusplus,10.1038/nphoton.2007.54,https://doi.org/10.1038/nphoton.2007.54,Displays,5,nphoton,nature photonics,1177977600,2007-05-01,,https://www.nature.com/articles/nphoton.2007.54,1
news & views,Phoenix from the flames,,,"[{""address"": ""Nadya Anscombe is a freelance science journalist based in the UK. mail@nadya-anscombe.com"", ""authors"": [""Nadya Anscombe""]}]",False,"[""Nadya Anscombe""]","Anscombe, N. Phoenix from the flames. Nature Photon1, 255–256 (2007).",9,0,1,aplusplus,10.1038/nphoton.2007.58,https://doi.org/10.1038/nphoton.2007.58,Displays,5,nphoton,nature photonics,1177977600,2007-05-01,,https://www.nature.com/articles/nphoton.2007.58,1
news & views,Good vibrations,,,[],True,"[""Amber Jenkins""]","Jenkins, A. Good vibrations. Nature Photon1, 257 (2007).",8,0,0,aplusplus,10.1038/nphoton.2007.59,https://doi.org/10.1038/nphoton.2007.59,Displays,5,nphoton,nature photonics,1177977600,2007-05-01,,https://www.nature.com/articles/nphoton.2007.59,1
news & views,A source of fresh hope,,,"[{""address"": ""Edmund Linfield is a professor in the School of Electronic and Electrical Engineering at the University of Leeds, Leeds, LS2 9JT, UK. e.h.linfield@leeds.ac.uk"", ""authors"": [""Edmund Linfield""]}]",False,"[""Edmund Linfield""]","Linfield, E. A source of fresh hope. Nature Photon1, 257–258 (2007).",37,0,43,aplusplus,10.1038/nphoton.2007.56,https://doi.org/10.1038/nphoton.2007.56,Displays,5,nphoton,nature photonics,1177977600,2007-05-01,,https://www.nature.com/articles/nphoton.2007.56,1
news & views,Moving metrology,,,"[{""address"": ""Helen S. Margolis is at the National Physical Laboratory, Teddington, Middlesex, TW11 0LW, UK. helen.margolis@npl.co.uk"", ""authors"": [""Helen S. Margolis""]}]",False,"[""Helen S. Margolis""]","Margolis, H. Moving metrology. Nature Photon1, 258–259 (2007).",6,0,0,aplusplus,10.1038/nphoton.2007.55,https://doi.org/10.1038/nphoton.2007.55,Displays,5,nphoton,nature photonics,1177977600,2007-05-01,,https://www.nature.com/articles/nphoton.2007.55,1
