contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Truth and transparency,,,[],True,[],"Truth and transparency. Nature Photon7, 421 (2013).",113,2,0,aplusplus,10.1038/nphoton.2013.149,https://doi.org/10.1038/nphoton.2013.149,,6,nphoton,nature photonics,1369872000,2013-05-30,policy,https://www.nature.com/articles/nphoton.2013.149,7
research highlights,Visible demonstration,,,[],True,"[""Oliver Graydon""]","Graydon, O. Visible demonstration. Nature Photon7, 422 (2013).",18,0,0,aplusplus,10.1038/nphoton.2013.138,https://doi.org/10.1038/nphoton.2013.138,,6,nphoton,nature photonics,1369872000,2013-05-30,materials-for-optics,https://www.nature.com/articles/nphoton.2013.138,7
research highlights,Phase transparency,,,[],True,"[""Oliver Graydon""]","Graydon, O. Phase transparency. Nature Photon7, 422 (2013).",12,1,0,aplusplus,10.1038/nphoton.2013.139,https://doi.org/10.1038/nphoton.2013.139,,6,nphoton,nature photonics,1369872000,2013-05-30,quantum-dots,https://www.nature.com/articles/nphoton.2013.139,7
research highlights,Elastomer–liquid lens,,,[],True,"[""Simon Pleasants""]","Pleasants, S. Elastomer–liquid lens. Nature Photon7, 422 (2013).",30,0,1,aplusplus,10.1038/nphoton.2013.140,https://doi.org/10.1038/nphoton.2013.140,,6,nphoton,nature photonics,1369872000,2013-05-30,adaptive-optics;optoelectronic-devices-and-components,https://www.nature.com/articles/nphoton.2013.140,7
research highlights,Highly responsive detectors,,,[],True,"[""Simon Pleasants""]","Pleasants, S. Highly responsive detectors. Nature Photon7, 422 (2013).",195,0,976,aplusplus,10.1038/nphoton.2013.141,https://doi.org/10.1038/nphoton.2013.141,,6,nphoton,nature photonics,1369872000,2013-05-30,adaptive-optics;optoelectronic-devices-and-components,https://www.nature.com/articles/nphoton.2013.141,7
research highlights,Quantum collective motion,,,[],False,"[""Noriaki Horiuchi""]","Horiuchi, N. Quantum collective motion. Nature Photon7, 422–423 (2013).",21,0,0,aplusplus,10.1038/nphoton.2013.142,https://doi.org/10.1038/nphoton.2013.142,,6,nphoton,nature photonics,1369872000,2013-05-30,photoacoustics;quantum-physics;spectroscopy,https://www.nature.com/articles/nphoton.2013.142,7
research highlights,Spin metrology,,,[],True,"[""Noriaki Horiuchi""]","Horiuchi, N. Spin metrology. Nature Photon7, 423 (2013).",19,0,0,aplusplus,10.1038/nphoton.2013.143,https://doi.org/10.1038/nphoton.2013.143,,6,nphoton,nature photonics,1369872000,2013-05-30,quantum-information;quantum-optics,https://www.nature.com/articles/nphoton.2013.143,7
research highlights,Space for gain,,,[],False,"[""David Pile""]","Pile, D. Space for gain. Nature Photon7, 423 (2013).",3,0,0,aplusplus,10.1038/nphoton.2013.144,https://doi.org/10.1038/nphoton.2013.144,,6,nphoton,nature photonics,1369872000,2013-05-30,metamaterials;nanophotonics-and-plasmonics,https://www.nature.com/articles/nphoton.2013.144,7
research highlights,Femtosecond switching,,,[],True,"[""Rachel Won""]","Won, R. Femtosecond switching. Nature Photon7, 423 (2013).",20,0,0,aplusplus,10.1038/nphoton.2013.145,https://doi.org/10.1038/nphoton.2013.145,,6,nphoton,nature photonics,1369872000,2013-05-30,magneto-optics;ultrafast-photonics,https://www.nature.com/articles/nphoton.2013.145,7
research highlights,Imaging electrons,,,[],True,"[""David Pile""]","Pile, D. Imaging electrons. Nature Photon7, 423 (2013).",11,0,0,aplusplus,10.1038/nphoton.2013.146,https://doi.org/10.1038/nphoton.2013.146,,6,nphoton,nature photonics,1369872000,2013-05-30,sensors-and-probes;x-rays,https://www.nature.com/articles/nphoton.2013.146,7
