contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Quantum cascade celebration,,,[],True,[],"Quantum cascade celebration. Nature Photon8, 577 (2014).",132,2,2,aplusplus,10.1038/nphoton.2014.178,https://doi.org/10.1038/nphoton.2014.178,,8,nphoton,nature photonics,1406764800,2014-07-31,mid-infrared-photonics;photonic-devices;quantum-cascade-lasers;terahertz-optics,https://www.nature.com/articles/nphoton.2014.178,8
commentary,The commercialization of silicon photonics,,,"[{""address"": ""Andrew Rickman is the co-founder and CEO of Rockley Photonics Inc. and the chairman of the Rockley Investment Group, Rockley Manor, Rockley, Marlborough, Wiltshire SN8 1RT, UK. He was the founder and former CEO and chairman of Bookham Technology Ltd (now called Oclaro Inc.) and the chairman and largest shareholder of Kotura Inc., a Rockley portfolio company, until its acquisition by Mellanox in August 2013."", ""authors"": [""Andrew Rickman""]}]",False,"[""Andrew Rickman""]","Rickman, A. The commercialization of silicon photonics. Nature Photon8, 579–582 (2014).",1026,3,118,aplusplus,10.1038/nphoton.2014.175,https://doi.org/10.1038/nphoton.2014.175,,8,nphoton,nature photonics,1406764800,2014-07-31,integrated-optics;silicon-photonics,https://www.nature.com/articles/nphoton.2014.175,8
books & arts,New titles at a glance,,,[],True,[],"New titles at a glance. Nature Photon8, 583 (2014).",6,0,0,aplusplus,10.1038/nphoton.2014.170,https://doi.org/10.1038/nphoton.2014.170,,8,nphoton,nature photonics,1406764800,2014-07-31,electronics-photonics-and-device-physics,https://www.nature.com/articles/nphoton.2014.170,8
research highlights,Revealing water's secrets,,,[],True,"[""Maria Maragkou""]","Maragkou, M. Revealing water's secrets. Nature Photon8, 584 (2014).",28,0,0,aplusplus,10.1038/nphoton.2014.181,https://doi.org/10.1038/nphoton.2014.181,,8,nphoton,nature photonics,1406764800,2014-07-31,materials-for-optics,https://www.nature.com/articles/nphoton.2014.181,8
research highlights,Low saturable intensity,,,[],True,"[""Simon Pleasants""]","Pleasants, S. Low saturable intensity. Nature Photon8, 584 (2014).",31,0,0,aplusplus,10.1038/nphoton.2014.183,https://doi.org/10.1038/nphoton.2014.183,,8,nphoton,nature photonics,1406764800,2014-07-31,fibre-lasers;nanoparticles,https://www.nature.com/articles/nphoton.2014.183,8
research highlights,Hydrogen tunes bandgap,,,[],True,"[""Simon Pleasants""]","Pleasants, S. Hydrogen tunes bandgap. Nature Photon8, 584 (2014).",28,1,0,aplusplus,10.1038/nphoton.2014.184,https://doi.org/10.1038/nphoton.2014.184,,8,nphoton,nature photonics,1406764800,2014-07-31,silicon-photonics;solar-cells,https://www.nature.com/articles/nphoton.2014.184,8
research highlights,Metallic excitons,,,[],True,"[""David Pile""]","Pile, D. Metallic excitons. Nature Photon8, 584 (2014).",39,0,1,aplusplus,10.1038/nphoton.2014.188,https://doi.org/10.1038/nphoton.2014.188,,8,nphoton,nature photonics,1406764800,2014-07-31,nanophotonics-and-plasmonics;ultrafast-photonics,https://www.nature.com/articles/nphoton.2014.188,8
research highlights,Chaotic oscillations,,,[],False,"[""Maria Maragkou""]","Maragkou, M. Chaotic oscillations. Nature Photon8, 584–585 (2014).",25,0,0,aplusplus,10.1038/nphoton.2014.179,https://doi.org/10.1038/nphoton.2014.179,,8,nphoton,nature photonics,1406764800,2014-07-31,nanocavities;optical-physics,https://www.nature.com/articles/nphoton.2014.179,8
research highlights,Light-driven fan,,,[],True,"[""Maria Maragkou""]","Maragkou, M. Light-driven fan. Nature Photon8, 585 (2014).",32,0,0,aplusplus,10.1038/nphoton.2014.180,https://doi.org/10.1038/nphoton.2014.180,,8,nphoton,nature photonics,1406764800,2014-07-31,high-field-lasers,https://www.nature.com/articles/nphoton.2014.180,8
research highlights,Photonic sugar detector,,,[],True,"[""Simon Pleasants""]","Pleasants, S. Photonic sugar detector. Nature Photon8, 585 (2014).",31,0,0,aplusplus,10.1038/nphoton.2014.182,https://doi.org/10.1038/nphoton.2014.182,,8,nphoton,nature photonics,1406764800,2014-07-31,nanoparticles;optical-sensors;sensors-and-probes,https://www.nature.com/articles/nphoton.2014.182,8
