contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Natural light,,,[],True,[],"Natural light. Nature Photon1, 73 (2007).",55,0,0,aplusplus,10.1038/nphoton.2006.83,https://doi.org/10.1038/nphoton.2006.83,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.83,1
out of the lab,Terahertz takes to the stage,,,"[{""address"": ""Duncan Graham-Rowe is a freelance science and technology journalist based in Brighton, UK. duncangr@gmail.com"", ""authors"": [""Duncan Graham-Rowe""]}]",False,"[""Duncan Graham-Rowe""]","Graham-Rowe, D. Terahertz takes to the stage. Nature Photon1, 75–77 (2007).",36,0,30,aplusplus,10.1038/nphoton.2006.85,https://doi.org/10.1038/nphoton.2006.85,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.85,1
research highlights,"Terahertz control, optimizing atom clocks, skewed space–time coherence, QED laser enhancement and more",,,[],False,[],"Terahertz control, optimizing atom clocks, skewed space–time coherence, QED laser enhancement and more. Nature Photon1, 78–79 (2007).",11,0,1,aplusplus,10.1038/nphoton.2006.86,https://doi.org/10.1038/nphoton.2006.86,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.86,1
profile,The power of the photon,,,"[{""address"": ""Oliver Graydon is the Editor of Nature Photonics and based in Tokyo, Japan. o.graydon@natureasia.com"", ""authors"": [""Oliver Graydon""]}]",False,"[""Oliver Graydon""]","Graydon, O. The power of the photon. Nature Photon1, 80–81 (2007).",5,0,1,aplusplus,10.1038/nphoton.2006.87,https://doi.org/10.1038/nphoton.2006.87,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.87,1
product focus,Ultraviolet lasers,,,"[{""address"": ""Neil Savage is a freelance science and technology journalist based in, Lowell, Massachusetts, USA"", ""authors"": [""Neil Savage""]}]",False,"[""Neil Savage""]","Savage, N. Ultraviolet lasers. Nature Photon1, 83–85 (2007).",73,0,63,aplusplus,10.1038/nphoton.2006.95,https://doi.org/10.1038/nphoton.2006.95,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.95,1
news & views,All mirrors are not created equal,,,"[{""address"": ""Alan E. Willner is in the Ming Hsieh Department of Electrical Engineering and the Viterbi School of Engineering, University of Southern California, Los Angeles, California 90089-2565, USA. willner@usc.edu"", ""authors"": [""Alan E. Willner""]}]",False,"[""Alan E. Willner""]","Willner, A. All mirrors are not created equal. Nature Photon1, 87–88 (2007).",25,0,33,aplusplus,10.1038/nphoton.2006.88,https://doi.org/10.1038/nphoton.2006.88,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.88,1
news & views,Beyond the diffraction limit,,,"[{""address"": ""Tanya Monro is in the Centre of Expertise in Photonics, School of Chemistry & Physics, University of Adelaide, South Australia 5005, Australia. tanya.monro@adelaide.edu.au"", ""authors"": [""Tanya Monro""]}]",False,"[""Tanya Monro""]","Monro, T. Beyond the diffraction limit. Nature Photon1, 89–90 (2007).",18,0,9,aplusplus,10.1038/nphoton.2006.89,https://doi.org/10.1038/nphoton.2006.89,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.89,1
news & views,Nano-antenna picks up green light,,,[],True,"[""David Gevaux""]","Gevaux, D. Nano-antenna picks up green light. Nature Photon1, 90 (2007).",26,0,8,aplusplus,10.1038/nphoton.2006.93,https://doi.org/10.1038/nphoton.2006.93,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.93,1
news & views,Quasicrystals enter third dimension,,,"[{""address"": ""Che Ting Chan is in the Department of Physics at Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong. phchan@ust.hk"", ""authors"": [""Che Ting Chan""]}]",False,"[""Che Ting Chan""]","Chan, C. Quasicrystals enter third dimension. Nature Photon1, 91–92 (2007).",14,3,3,aplusplus,10.1038/nphoton.2006.92,https://doi.org/10.1038/nphoton.2006.92,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.92,1
news & views,Solitons go slow,,,"[{""address"": ""Daniel J. Gauthier is at the Department of Physics and the Fitzpatrick Institute for Photonics and Communication Systems, Duke University, Durham, North Carolina 27708, USA. gauthier@phy.duke.edu"", ""authors"": [""Daniel J. Gauthier""]}]",False,"[""Daniel J. Gauthier""]","Gauthier, D. Solitons go slow. Nature Photon1, 92–93 (2007).",12,0,7,aplusplus,10.1038/nphoton.2006.91,https://doi.org/10.1038/nphoton.2006.91,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.91,1
news & views,Enlightened chips,,,"[{""address"": ""Markus Aspelmeyer is a member of the Institute for Quantum Optics and Quantum Information (IQOQI) at the Austrian Academy of Sciences, Boltzmanngasse 3, A-1090 Vienna, Austria. markus.aspelmeyer@quantum.at"", ""authors"": [""Markus Aspelmeyer""]}]",False,"[""Markus Aspelmeyer""]","Aspelmeyer, M. Enlightened chips. Nature Photon1, 94–95 (2007).",8,0,2,aplusplus,10.1038/nphoton.2006.90,https://doi.org/10.1038/nphoton.2006.90,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.90,1
review article,Cutting-edge terahertz technology,"<p>Research into terahertz technology is now receiving increasing attention around the world, and devices exploiting this waveband are set to become increasingly important in a very diverse range of applications. Here, an overview of the status of the technology, its uses and its future prospects are presented.</p>",,"[{""address"": ""Institute of Laser Engineering, Osaka University, Yamada-oka 26, Suita, Osaka, 565-0871, Japan"", ""authors"": [""Masayoshi Tonouchi""]}]",False,"[""Masayoshi Tonouchi""]","Tonouchi, M. Cutting-edge terahertz technology. Nature Photon1, 97–105 (2007).",3631,30,3589,aplusplus,10.1038/nphoton.2007.3,https://doi.org/10.1038/nphoton.2007.3,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2007.3,1
review article,Integrated optofluidics: A new river of light,"<p>The realization of miniaturized optofluidic platforms offers potential for achieving more functional and more compact devices. Such integrated systems bring fluid and light together and exploit their microscale interaction for a large variety of applications. The high sensitivity of compact microphotonic devices can generate effective microfluidic sensors, with integration capabilities. By turning the technology around, the exploitation of fluid properties holds the promise of highly flexible, tunable or reconfigurable microphotonic devices. We overview some of the exciting developments so far.</p>",,"[{""address"": ""Centre for Ultrahigh Bandwidth Devices for Optical Systems (CUDOS), School of Physics, University of Sydney, Sydney, 2006, New South Wales, Australia"", ""authors"": [""C. Monat"", "",\u00a0P. Domachuk"", ""\u00a0&\u00a0B. J. Eggleton""]}]",False,"[""C. Monat"", ""P. Domachuk"", ""B. J. Eggleton""]","Monat, C., Domachuk, P. & Eggleton, B. Integrated optofluidics: A new river of light. Nature Photon1, 106–114 (2007).",578,7,740,aplusplus,10.1038/nphoton.2006.96,https://doi.org/10.1038/nphoton.2006.96,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.96,1
letter,Field enhancement within an optical fibre with a subwavelength air core,"<p>Tightly confined light enables a variety of applications ranging from nonlinear light management to atomic manipulation. Photonic-crystal fibres (PCFs) can provide strong guidance in very small cores while simultaneously offering long interaction lengths. However, light confinement in waveguides is usually ultimately limited by diffraction, which tends to spread light away from the waveguiding core, despite its higher refractive index. It was recently demonstrated that such spreading fields can be trapped by a nanometre-scale slot inside a strongly guiding silicon-on-insulator (SOI) waveguide. In this letter we demonstrate the concentration of optical energy within a subwavelength-scale air hole running down the length of a PCF core. The core resembles a submicrometre-diameter tube with a bore diameter of 200&#160;nm or less. The high intensity in an air hole, coupled with long interaction lengths, promises a new class of experiments in light&#8211;matter interaction and nonlinear fibre optics.</p>",,"[{""address"": ""Department of Physics, Centre for Photonics and Photonic Materials, University of Bath, Bath, BA2 7AY, UK"", ""authors"": [""G. S. Wiederhecker"", "",\u00a0C. M. B. Cordeiro"", "",\u00a0F. Couny"", "",\u00a0F. Benabid"", "",\u00a0S. A. Maier"", ""\u00a0&\u00a0J. C. Knight""]}, {""address"": ""CePOF, Instituto de F\u00edsica, Universidade Estadual de Campinas, Campinas, 13.083-970, SP, Brazil"", ""authors"": [""G. S. Wiederhecker"", "",\u00a0C. M. B. Cordeiro"", "",\u00a0C. H. B. Cruz"", ""\u00a0&\u00a0H. L. Fragnito""]}]",False,"[""G. S. Wiederhecker"", ""C. M. B. Cordeiro"", ""F. Couny"", ""F. Benabid"", ""S. A. Maier"", ""J. C. Knight"", ""C. H. B. Cruz"", ""H. L. Fragnito""]","Wiederhecker, G., Cordeiro, C., Couny, F. et al. Field enhancement within an optical fibre with a subwavelength air core. Nature Photon1, 115–118 (2007).",95,9,127,aplusplus,10.1038/nphoton.2006.81,https://doi.org/10.1038/nphoton.2006.81,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.81,1
letter,A surface-emitting laser incorporating a high-index-contrast subwavelength grating,"<p>Semiconductor diode lasers can be used in a variety of applications including telecommunications, displays, solid-state lighting, sensing and printing. Among them, vertical-cavity surface-emitting lasers (VCSELs) are particularly promising. Because they emit light normal to the constituent wafer surface, it is possible to extract light more efficiently and to fabricate two-dimensional device arrays. A VCSEL contains two distributed Bragg reflector (DBR) mirrors for optical feedback, separated by a very short active gain region. Typically, the reflectivity of the DBRs must exceed 99.5% in order for the VCSEL to lase. However, the realization of practical VCSELs that can be used over a broad spectrum of wavelengths has been hindered by the poor optical and thermal properties of candidate DBR materials. In this Letter, we present surface-emitting lasers that incorporate a single-layer high-index-contrast subwavelength grating (HCG). The HCG provides both efficient optical feedback and control of the wavelength and polarization of the emitted light. Such integration reduces the required VCSEL mirror epitaxial thickness by a factor of two and increases fabrication tolerance. This work will directly influence the future designs of VCSELs, photovoltaic cells and light-emitting diodes at blue&#8211;green, 1.3&#8211;1.55&#160;&#181;m and mid- to far-infrared wavelengths.</p>",,"[{""address"": ""Department of Electrical Engineering and Computer Sciences, University of California at Berkeley, California, 94720, USA"", ""authors"": [""Michael C.Y. Huang"", "",\u00a0Y. Zhou"", ""\u00a0&\u00a0Connie J. Chang-Hasnain""]}]",False,"[""Michael C.Y. Huang"", ""Y. Zhou"", ""Connie J. Chang-Hasnain""]","Huang, M., Zhou, Y. & Chang-Hasnain, C. A surface-emitting laser incorporating a high-index-contrast subwavelength grating. Nature Photon1, 119–122 (2007).",727,9,442,aplusplus,10.1038/nphoton.2006.80,https://doi.org/10.1038/nphoton.2006.80,,2,nphoton,nature photonics,1170288000,2007-02-01,,https://www.nature.com/articles/nphoton.2006.80,1
