contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Standing on the shoulders of giants,,,[],True,[],"Standing on the shoulders of giants. Nat. Photonics13, 297 (2019).",912,0,0,aplusplus,10.1038/s41566-019-0438-y,https://doi.org/10.1038/s41566-019-0438-y,,5,nphoton,nature photonics,1556064000,2019-04-24,optics-and-photonics;scientific-community-and-society,https://www.nature.com/articles/s41566-019-0438-y,13
correspondence,Addressing photoacoustics standards,,,"[{""address"": ""Department of Physics, University of Cambridge, Cavendish Laboratory, Cambridge, UK"", ""authors"": [""Sarah Bohndiek""]}, {""address"": ""Cancer Research UK Cambridge Institute, University of Cambridge, Li Ka Shing Centre, Cambridge, UK"", ""authors"": [""Sarah Bohndiek""]}]",True,"[""Sarah Bohndiek""]","Bohndiek, S. Addressing photoacoustics standards. Nat. Photonics13, 298 (2019).",596,0,3,aplusplus,10.1038/s41566-019-0417-3,https://doi.org/10.1038/s41566-019-0417-3,,5,nphoton,nature photonics,1556064000,2019-04-24,imaging-and-sensing,https://www.nature.com/articles/s41566-019-0417-3,13
comment,Roy Jay Glauber in memoriam,,,"[{""address"": ""Fachbereich Physik, Universit\u00e4t Duisburg-Essen, Duisburg, Germany"", ""authors"": [""Fritz Haake""]}, {""address"": ""ICFO\u2014Institut de Ciencies Fotoniques, Castelldefels, Spain"", ""authors"": [""Maciej Lewenstein""]}, {""address"": ""ICREA, Barcelona, Spain"", ""authors"": [""Maciej Lewenstein""]}]",False,"[""Fritz Haake"", ""Maciej Lewenstein""]","Haake, F., Lewenstein, M. Roy Jay Glauber in memoriam. Nat. Photonics13, 299–301 (2019).",790,2,0,aplusplus,10.1038/s41566-019-0420-8,https://doi.org/10.1038/s41566-019-0420-8,Pioneers in Photonics,5,nphoton,nature photonics,1555977600,2019-04-23,quantum-mechanics;quantum-optics;quantum-physics,https://www.nature.com/articles/s41566-019-0420-8,13
books & arts,On our bookshelf,,,"[{""address"": ""Nature Photonics"", ""authors"": [""Rachel Won""]}]",True,"[""Rachel Won""]","Won, R. On our bookshelf. Nat. Photonics13, 302 (2019).",234,0,0,aplusplus,10.1038/s41566-019-0426-2,https://doi.org/10.1038/s41566-019-0426-2,,5,nphoton,nature photonics,1556064000,2019-04-24,,https://www.nature.com/articles/s41566-019-0426-2,13
research highlight,Broadband UV source,,,"[{""address"": ""Nature Photonics"", ""authors"": [""David F. P. Pile""]}]",True,"[""David F. P. Pile""]","Pile, D.F.P. Broadband UV source. Nat. Photonics13, 303 (2019).",756,1,0,aplusplus,10.1038/s41566-019-0430-6,https://doi.org/10.1038/s41566-019-0430-6,,5,nphoton,nature photonics,1556064000,2019-04-24,lasers-leds-and-light-sources;nanophotonics-and-plasmonics,https://www.nature.com/articles/s41566-019-0430-6,13
research highlight,New negative index,,,"[{""address"": ""Nature Photonics"", ""authors"": [""David F. P. Pile""]}]",True,"[""David F. P. Pile""]","Pile, D.F.P. New negative index. Nat. Photonics13, 303 (2019).",795,1,0,aplusplus,10.1038/s41566-019-0431-5,https://doi.org/10.1038/s41566-019-0431-5,,5,nphoton,nature photonics,1556064000,2019-04-24,metamaterials;nanophotonics-and-plasmonics,https://www.nature.com/articles/s41566-019-0431-5,13
research highlight,Telecom-band laser,,,"[{""address"": ""Nature Photonics"", ""authors"": [""Noriaki Horiuchi""]}]",True,"[""Noriaki Horiuchi""]","Horiuchi, N. Telecom-band laser. Nat. Photonics13, 303 (2019).",711,1,0,aplusplus,10.1038/s41566-019-0432-4,https://doi.org/10.1038/s41566-019-0432-4,,5,nphoton,nature photonics,1556064000,2019-04-24,fibre-optics-and-optical-communications;integrated-optics;nanowires;semiconductor-lasers,https://www.nature.com/articles/s41566-019-0432-4,13
research highlight,Room-temperature nanowires,,,"[{""address"": ""Nature Photonics"", ""authors"": [""Oliver Graydon""]}]",True,"[""Oliver Graydon""]","Graydon, O. Room-temperature nanowires. Nat. Photonics13, 303 (2019).",737,1,0,aplusplus,10.1038/s41566-019-0433-3,https://doi.org/10.1038/s41566-019-0433-3,,5,nphoton,nature photonics,1556064000,2019-04-24,nanowires;optoelectronic-devices-and-components,https://www.nature.com/articles/s41566-019-0433-3,13
research highlight,Fast polarization sensitivity,,,"[{""address"": ""Nature Photonics"", ""authors"": [""Rachel Won""]}]",True,"[""Rachel Won""]","Won, R. Fast polarization sensitivity. Nat. Photonics13, 303 (2019).",722,11,0,aplusplus,10.1038/s41566-019-0434-2,https://doi.org/10.1038/s41566-019-0434-2,,5,nphoton,nature photonics,1556064000,2019-04-24,microscopy;nonlinear-optics;optical-imaging,https://www.nature.com/articles/s41566-019-0434-2,13
news & views,Nanoparticles give mice infrared vision,,,"[{""address"": ""Institute for Biomedical Materials & Devices (IBMD), Faculty of Science, University of Technology Sydney, Ultimo, New South Wales, Australia"", ""authors"": [""Guochen Bao"", ""\u00a0&\u00a0Dayong Jin""]}]",False,"[""Guochen Bao"", ""Dayong Jin""]","Bao, G., Jin, D. Nanoparticles give mice infrared vision. Nat. Photonics13, 304–305 (2019).",1745,53,0,aplusplus,10.1038/s41566-019-0423-5,https://doi.org/10.1038/s41566-019-0423-5,,5,nphoton,nature photonics,1556064000,2019-04-24,biophotonics;nanophotonics-and-plasmonics,https://www.nature.com/articles/s41566-019-0423-5,13
