contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Handle with care,,,[],True,[],"Handle with care. Nature Photon3, 117 (2009).",14,0,0,aplusplus,10.1038/nphoton.2009.5,https://doi.org/10.1038/nphoton.2009.5,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.5,3
correspondence,The long march of slow photonics,,,"[{""address"": ""Department of Electronics and Information, Politecnico di Milano, Via Ponzio 34/5, Milano, 20133, Italy"", ""authors"": [""Andrea Melloni""]}, {""address"": ""POLICOM, Via G. Colombo, Milano, 20133, Italy"", ""authors"": [""Francesco Morichetti""]}]",True,"[""Andrea Melloni"", ""Francesco Morichetti""]","Melloni, A., Morichetti, F. The long march of slow photonics. Nature Photon3, 119 (2009).",17,0,5,aplusplus,10.1038/nphoton.2009.8,https://doi.org/10.1038/nphoton.2009.8,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.8,3
interview,Lightning control by lasers,,,[],False,"[""Oliver Graydon""]","Graydon, O. Lightning control by lasers. Nature Photon3, 120–121 (2009).",18,0,3,aplusplus,10.1038/nphoton.2009.9,https://doi.org/10.1038/nphoton.2009.9,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.9,3
out of the lab,Sounding out photons,,,"[{""address"": ""Duncan Graham-Rowe is a freelance science and technology journalist based in Brighton, UK. duncangr@gmail.com"", ""authors"": [""Duncan Graham-Rowe""]}]",False,"[""Duncan Graham-Rowe""]","Graham-Rowe, D. Sounding out photons. Nature Photon3, 123–125 (2009).",13,0,5,aplusplus,10.1038/nphoton.2009.7,https://doi.org/10.1038/nphoton.2009.7,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.7,3
research highlights,Our choice from the latest literature,,,[],False,[],"Our choice from the latest literature. Nature Photon3, 126–127 (2009).",9,0,0,aplusplus,10.1038/nphoton.2009.6,https://doi.org/10.1038/nphoton.2009.6,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.6,3
news & views,Photonic crystal efficiency boost,,,"[{""address"": ""Susumu Noda and Masayuki Fujita are in the Department of Electronic Science and Engineering, Kyoto University, Katsura, Nishikyo-ku, Kyoto 615-8510, Japan. snoda@kuee.kyoto-u.ac.jp"", ""authors"": [""Susumu Noda"", ""\u00a0&\u00a0Masayuki Fujita""]}]",False,"[""Susumu Noda"", ""Masayuki Fujita""]","Noda, S., Fujita, M. Photonic crystal efficiency boost. Nature Photon3, 129–130 (2009).",107,0,71,aplusplus,10.1038/nphoton.2009.15,https://doi.org/10.1038/nphoton.2009.15,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.15,3
news & views,Terahertz phase modulator,,,"[{""address"": ""Carsten Rockstuhl is at the Institute of Condensed Matter Theory and Solid State Optics, Friedrich-Schiller-Universit\u00e4t, Jena 07743, Germany. carsten.rockstuhl@uni.jena.de"", ""authors"": [""Carsten Rockstuhl""]}, {""address"": ""Weili Zhang is at the School of Electrical and Computer Engineering, Oklahoma State University, Stillwater, Oklahoma 74078, USA. weili.zhang@okstate.edu"", ""authors"": [""Weili Zhang""]}]",False,"[""Carsten Rockstuhl"", ""Weili Zhang""]","Rockstuhl, C., Zhang, W. Terahertz phase modulator. Nature Photon3, 130–131 (2009).",45,0,6,aplusplus,10.1038/nphoton.2009.14,https://doi.org/10.1038/nphoton.2009.14,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.14,3
news & views,Mind the gap,,,"[{""address"": ""Luis Martin-Moreno is in the Instituto de Ciencia de Materiales y Departamento de Fisica de la Materia Condensada, CSIC-Universidad de Zaragoza, C/Pedro Cerbuna 12, 50009 Zaragoza, Spain. lmm@unizar.es"", ""authors"": [""Luis Martin-Moreno""]}]",False,"[""Luis Martin-Moreno""]","Martin-Moreno, L. Mind the gap. Nature Photon3, 131–132 (2009).",24,0,4,aplusplus,10.1038/nphoton.2009.16,https://doi.org/10.1038/nphoton.2009.16,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.16,3
news & views,Chirality-assisted negative index,,,[],True,"[""David Pile""]","Pile, D. Chirality-assisted negative index. Nature Photon3, 133 (2009).",40,0,0,aplusplus,10.1038/nphoton.2009.10,https://doi.org/10.1038/nphoton.2009.10,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.10,3
news & views,Seeing diamond defects,,,"[{""address"": ""Vahid Sandoghdar is at the Laboratory of Physical Chemistry and optETH, ETH Zurich, 8093 Zurich, Switzerland. vahid.sandoghdar@ethz.ch"", ""authors"": [""Vahid Sandoghdar""]}]",False,"[""Vahid Sandoghdar""]","Sandoghdar, V. Seeing diamond defects. Nature Photon3, 133–134 (2009).",36,0,0,aplusplus,10.1038/nphoton.2009.13,https://doi.org/10.1038/nphoton.2009.13,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.13,3
news & views,Polariton diode microcavities,,,"[{""address"": ""Alexey Kavokin is at the Dipartimento di Fisica, University of Rome II \u201cTor Vergata\u201d, and at the Physics and Astronomy School of the University of Southampton, Highfield, Southampton, SO17 1BJ, UK. alexey@phys.soton.ac.uk"", ""authors"": [""Alexey Kavokin""]}]",False,"[""Alexey Kavokin""]","Kavokin, A. Polariton diode microcavities. Nature Photon3, 135–136 (2009).",24,0,2,aplusplus,10.1038/nphoton.2009.17,https://doi.org/10.1038/nphoton.2009.17,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.17,3
news & views,Signal analyser on an optical chip,,,"[{""address"": ""Christophe Dorrer is at the Laboratory for Laser Energetics, University of Rochester, 250 East River Road, Rochester, New York 14623, USA. cdorrer@lle.rochester.edu"", ""authors"": [""Christophe Dorrer""]}]",False,"[""Christophe Dorrer""]","Dorrer, C. Signal analyser on an optical chip. Nature Photon3, 136–137 (2009).",10,0,2,aplusplus,10.1038/nphoton.2009.12,https://doi.org/10.1038/nphoton.2009.12,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.12,3
news & views,Floral seduction,,,[],True,"[""David Pile""]","Pile, D. Floral seduction. Nature Photon3, 138 (2009).",4,0,1,aplusplus,10.1038/nphoton.2009.11,https://doi.org/10.1038/nphoton.2009.11,,3,nphoton,nature photonics,1235865600,2009-03-01,,https://www.nature.com/articles/nphoton.2009.11,3
