contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Filling the green gap,,,[],True,[],"Filling the green gap. Nature Photon3, 421 (2009).",69,0,1,aplusplus,10.1038/nphoton.2009.118,https://doi.org/10.1038/nphoton.2009.118,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.118,3
commentary,Laser-driven particle acceleration,,,"[{""address"": ""Peter A. Norreys is at the Central Laser Facility, STFC Rutherford Appleton Laboratory, Harwell Science and Innovation Campus, Didcot, Oxfordshire OX11 0QX, UK, and Blackett Laboratory, Imperial College London, Prince Consort Road, London SW7 2BZ, UK. peter.norreys@stfc.ac.uk"", ""authors"": [""Peter A. Norreys""]}]",False,"[""Peter A. Norreys""]","Norreys, P. Laser-driven particle acceleration. Nature Photon3, 423–425 (2009).",181,0,18,aplusplus,10.1038/nphoton.2009.119,https://doi.org/10.1038/nphoton.2009.119,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.119,3
research highlights,Our choice from the recent literature,,,[],False,[],"Our choice from the recent literature. Nature Photon3, 426–427 (2009).",12,0,0,aplusplus,10.1038/nphoton.2009.120,https://doi.org/10.1038/nphoton.2009.120,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.120,3
news & views,Atoms and photons share quarters,,,"[{""address"": ""Barak Dayan is in the Department of Chemical Physics at the Weizmann Institute of Science, Rehovot 76100, Israel barak.dayan@weizmann.ac.il"", ""authors"": [""Barak Dayan""]}, {""address"": ""Yaron Silberberg is in the Department of Physics of Complex Systems at the Weizmann Institute of Science, Rehovot 76100, Israel. yaron.silberberg@weizmann.ac.il"", ""authors"": [""Yaron Silberberg""]}]",False,"[""Barak Dayan"", ""Yaron Silberberg""]","Dayan, B., Silberberg, Y. Atoms and photons share quarters. Nature Photon3, 429–430 (2009).",38,0,8,aplusplus,10.1038/nphoton.2009.125,https://doi.org/10.1038/nphoton.2009.125,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.125,3
news & views,Single photons shape up,,,"[{""address"": ""Sean Barrett is a research fellow at the Centre for Quantum Technology, Macquarie University, NSW 2109, Australia. seandbarrett@gmail.com"", ""authors"": [""Sean Barrett""]}]",False,"[""Sean Barrett""]","Barrett, S. Single photons shape up. Nature Photon3, 430–432 (2009).",30,0,2,aplusplus,10.1038/nphoton.2009.122,https://doi.org/10.1038/nphoton.2009.122,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.122,3
news & views,Laser diodes go green,,,"[{""address"": ""Asif Khan is in the Department of Electrical Engineering at the University of South Carolina, 300 S. Main Street, Columbia SC 29208, USA. asif@cec.sc.edu"", ""authors"": [""Asif Khan""]}]",False,"[""Asif Khan""]","Khan, A. Laser diodes go green. Nature Photon3, 432–434 (2009).",94,0,23,aplusplus,10.1038/nphoton.2009.124,https://doi.org/10.1038/nphoton.2009.124,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.124,3
news & views,A clear picture,,,[],True,"[""David Pile""]","Pile, D. A clear picture. Nature Photon3, 434 (2009).",8,0,0,aplusplus,10.1038/nphoton.2009.121,https://doi.org/10.1038/nphoton.2009.121,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.121,3
news & views,An extraordinary ruler,,,"[{""address"": ""Rachel Won is at Nature Photonics, Chiyoda Building, 2-37 Ichigayatamachi, Shinjuku-ku, Tokyo 162-0843, Japan. r.won@natureasia.com"", ""authors"": [""Rachel Won""]}]",False,"[""Rachel Won""]","Won, R. An extraordinary ruler. Nature Photon3, 435–436 (2009).",20,0,2,aplusplus,10.1038/nphoton.2009.126,https://doi.org/10.1038/nphoton.2009.126,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.126,3
correction,Correction: Nano-imaging with STORM,,,[],True,[],"Correction: Nano-imaging with STORM. Nature Photon3, 436 (2009).",75,0,0,aplusplus,10.1038/nphoton.2009.139,https://doi.org/10.1038/nphoton.2009.139,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.139,3
editorial,The age of organics,,,[],True,[],"The age of organics. Nature Photon3, 439 (2009).",64,0,0,aplusplus,10.1038/nphoton.2009.127,https://doi.org/10.1038/nphoton.2009.127,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.127,3
business news,DuPont's OLED material hits million-hour lifetime,,,[],True,[],"DuPont's OLED material hits million-hour lifetime. Nature Photon3, 441 (2009).",45,0,4,aplusplus,10.1038/nphoton.2009.133,https://doi.org/10.1038/nphoton.2009.133,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.133,3
research highlights,Our choice from the recent literature,,,[],False,[],"Our choice from the recent literature. Nature Photon3, 442–443 (2009).",20,0,0,aplusplus,10.1038/nphoton.2009.128,https://doi.org/10.1038/nphoton.2009.128,,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.128,3
profile,"Small company, big plans",,,[],False,[],"Small company, big plans. Nature Photon3, 444–445 (2009).",8,0,0,aplusplus,10.1038/nphoton.2009.129,https://doi.org/10.1038/nphoton.2009.129,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.129,3
industry perspective,Polymer power,,,"[{""address"": ""Vishal Shrotriya is at Solarmer Energy, Inc., 3445 Fletcher Avenue, El Monte, California 91731, USA. vishals@solarmer.com"", ""authors"": [""Vishal Shrotriya""]}]",False,"[""Vishal Shrotriya""]","Shrotriya, V. Polymer power. Nature Photon3, 447–449 (2009).",149,6,84,aplusplus,10.1038/nphoton.2009.130,https://doi.org/10.1038/nphoton.2009.130,Organic photonics,8,nphoton,nature photonics,1249084800,2009-08-01,,https://www.nature.com/articles/nphoton.2009.130,3
