contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,A promising future,,,[],True,[],"A promising future. Nature Photon1, 427 (2007).",48,0,0,aplusplus,10.1038/nphoton.2007.125,https://doi.org/10.1038/nphoton.2007.125,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.125,1
commentary,A world of opportunity,,,"[{""address"": ""Robert Bradley is in The Photonics Group, MRI Research Triangle Park, an affiliate of MRINETWORK, 6011 Fayetteville Road, Suite 203, Durham, North Carolina 27713-8547, USA. rsb@mri-rtp.com"", ""authors"": [""Robert Bradley""]}]",False,"[""Robert Bradley""]","Bradley, R. A world of opportunity. Nature Photon1, 429–431 (2007).",3,0,0,aplusplus,10.1038/nphoton.2007.126,https://doi.org/10.1038/nphoton.2007.126,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.126,1
out of the lab,Solar cells get flexible,,,"[{""address"": ""Duncan Graham-Rowe is a freelance science and technology journalist based in Brighton, UK. duncangr@gmail.com"", ""authors"": [""Duncan Graham-Rowe""]}]",False,"[""Duncan Graham-Rowe""]","Graham-Rowe, D. Solar cells get flexible. Nature Photon1, 433–435 (2007).",16,0,10,aplusplus,10.1038/nphoton.2007.127,https://doi.org/10.1038/nphoton.2007.127,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.127,1
profile,Watch this space,,,"[{""address"": ""Nadya Anscombe is a freelance science and technology journalist based in Bristol, UK. mail@nadya-anscombe.com"", ""authors"": [""Nadya Anscombe""]}]",False,"[""Nadya Anscombe""]","Anscombe, N. Watch this space. Nature Photon1, 436–437 (2007).",7,0,0,aplusplus,10.1038/nphoton.2007.128,https://doi.org/10.1038/nphoton.2007.128,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.128,1
research highlights,"Optoacoustic imaging, photonics for particle physics, Raman lasing in microdroplets, and more",,,[],False,[],"Optoacoustic imaging, photonics for particle physics, Raman lasing in microdroplets, and more. Nature Photon1, 438–439 (2007).",6,0,1,aplusplus,10.1038/nphoton.2007.129,https://doi.org/10.1038/nphoton.2007.129,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.129,1
news & views,Light and matter in Munich,,,"[{""address"": ""David Gevaux is at Nature Photonics, 4 Crinan Street, London N1 9XW, UK. d.gevaux@nature.com"", ""authors"": [""David Gevaux""]}]",False,"[""David Gevaux""]","Gevaux, D. Light and matter in Munich. Nature Photon1, 441–442 (2007).",5,0,0,aplusplus,10.1038/nphoton.2007.134,https://doi.org/10.1038/nphoton.2007.134,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.134,1
news & views,Optical antennas for sensing,,,[],True,"[""Rachel Won""]","Won, R. Optical antennas for sensing. Nature Photon1, 442 (2007).",17,0,2,aplusplus,10.1038/nphoton.2007.136,https://doi.org/10.1038/nphoton.2007.136,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.136,1
news & views,A rising star,,,"[{""address"": ""Amber Jenkins is at Nature Photonics, 225 Bush Street, Suite 1453, San Francisco, California 94104, USA. a.jenkins@naturesf.com"", ""authors"": [""Amber Jenkins""]}]",False,"[""Amber Jenkins""]","Jenkins, A. A rising star. Nature Photon1, 443–444 (2007).",7,0,0,aplusplus,10.1038/nphoton.2007.135,https://doi.org/10.1038/nphoton.2007.135,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.135,1
news & views,Spectrometers shrink down,,,"[{""address"": ""Dietmar Knipp is at the School of Engineering and Science, Jacobs University Bremen, 28759 Bremen, Germany. d.knipp@jacobs-university.de"", ""authors"": [""Dietmar Knipp""]}]",False,"[""Dietmar Knipp""]","Knipp, D. Spectrometers shrink down. Nature Photon1, 444–445 (2007).",11,0,3,aplusplus,10.1038/nphoton.2007.132,https://doi.org/10.1038/nphoton.2007.132,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.132,1
news & views,Mirrorless magic,,,"[{""address"": ""Jacob B.Khurgin is in the Department of Electrical and Computing Engineering, John Hopkins University, 315 Barton Hall, 3400 North Charles Street, Baltimore, Maryland 21218, USA. jakek@jhu.edu"", ""authors"": [""Jacob B. Khurgin""]}]",False,"[""Jacob B. Khurgin""]","Khurgin, J. Mirrorless magic. Nature Photon1, 446–447 (2007).",113,0,23,aplusplus,10.1038/nphoton.2007.131,https://doi.org/10.1038/nphoton.2007.131,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.131,1
news & views,Everything under control,,,"[{""address"": ""Jun Ye is at JILA, National Institute of Standards and Technology and the University of Colorado, Boulder, Colorado 80309-0440, USA ye@jila.colorado.edu"", ""authors"": [""Jun Ye""]}]",False,"[""Jun Ye""]","Ye, J. Everything under control. Nature Photon1, 447–448 (2007).",8,0,7,aplusplus,10.1038/nphoton.2007.130,https://doi.org/10.1038/nphoton.2007.130,,8,nphoton,nature photonics,1185926400,2007-08-01,,https://www.nature.com/articles/nphoton.2007.130,1
