contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
comment,Remembering Zhores Alferov,,,"[{""address"": ""Ioffe Institute, St Petersburg, Russia"", ""authors"": [""Sergey Ivanov""]}]",False,"[""Sergey Ivanov""]","Ivanov, S. Remembering Zhores Alferov. Nat. Photonics13, 657–659 (2019).",711,0,0,aplusplus,10.1038/s41566-019-0525-0,https://doi.org/10.1038/s41566-019-0525-0,Pioneers in Photonics,10,nphoton,nature photonics,1568073600,2019-09-10,materials-science;nanoscience-and-technology;optics-and-photonics;physics,https://www.nature.com/articles/s41566-019-0525-0,13
news & views,Topological lattices lit at the corners,,,"[{""address"": ""Department of Engineering Science and Mechanics, and Materials Research Institute, The Pennsylvania State University, University Park, PA, USA"", ""authors"": [""\u015eahin K. \u00d6zdemir""]}, {""address"": ""Department of Physics, and Henes Center for Quantum Phenomena, Michigan Technological University, Houghton, MI, USA"", ""authors"": [""Ramy El-Ganainy""]}]",False,"[""\u015eahin K. \u00d6zdemir"", ""Ramy El-Ganainy""]","Özdemir, Ş.K., El-Ganainy, R. Topological lattices lit at the corners. Nat. Photonics13, 660–662 (2019).",1357,0,0,aplusplus,10.1038/s41566-019-0523-2,https://doi.org/10.1038/s41566-019-0523-2,,10,nphoton,nature photonics,1569196800,2019-09-23,optical-physics,https://www.nature.com/articles/s41566-019-0523-2,13
news & views,Violation of bilocality in quantum networks,,,"[{""address"": ""Institut NEEL \u2013 CNRS, Grenoble, France"", ""authors"": [""Cyril Branciard""]}]",False,"[""Cyril Branciard""]","Branciard, C. Violation of bilocality in quantum networks. Nat. Photonics13, 662–663 (2019).",604,0,0,aplusplus,10.1038/s41566-019-0522-3,https://doi.org/10.1038/s41566-019-0522-3,,10,nphoton,nature photonics,1569196800,2019-09-23,quantum-optics,https://www.nature.com/articles/s41566-019-0522-3,13
review article,Brillouin integrated photonics,"<p>A recent renaissance in Brillouin scattering research has been driven by the increasing maturity of photonic integration platforms and nanophotonics. The result is a new breed of chip-based devices that exploit acousto-optic interactions to create lasers, amplifiers, filters, delay lines and isolators. Here, we provide a detailed overview of Brillouin scattering in integrated waveguides and resonators, covering key concepts such as the stimulation of the Brillouin process, in which the optical field itself induces acoustic vibrations, the importance of acoustic confinement, methods for calculating and measuring Brillouin gain, and the diversity of materials platforms and geometries. Our Review emphasizes emerging applications in microwave photonics, signal processing and sensing, and concludes with a perspective for future directions.</p>",,"[{""address"": ""University of Sydney Nano Institute (Sydney Nano), Institute of Photonics and Optical Science (IPOS), School of Physics, University of Sydney, Sydney, New South Wales, Australia"", ""authors"": [""Benjamin J. Eggleton""]}, {""address"": ""School of Mathematical and Physical Sciences, University of Technology Sydney, Sydney, New South Wales, Australia"", ""authors"": [""Christopher G. Poulton""]}, {""address"": ""Department of Applied Physics, Yale University, New Haven, CT, USA"", ""authors"": [""Peter T. Rakich""]}, {""address"": ""MQ Photonics Research Centre and Department of Physics and Astronomy, Macquarie University, Sydney, New South Wales, Australia"", ""authors"": [""Michael. J. Steel""]}, {""address"": ""Mechanical Science and Engineering, University of Illinois at Urbana-Champaign, Urbana, IL, USA"", ""authors"": [""Gaurav Bahl""]}]",False,"[""Benjamin J. Eggleton"", ""Christopher G. Poulton"", ""Peter T. Rakich"", ""Michael. J. Steel"", ""Gaurav Bahl""]","Eggleton, B.J., Poulton, C.G., Rakich, P.T. et al. Brillouin integrated photonics. Nat. Photonics13, 664–677 (2019).",10000,63,10,aplusplus,10.1038/s41566-019-0498-z,https://doi.org/10.1038/s41566-019-0498-z,,10,nphoton,nature photonics,1566172800,2019-08-19,nanoscience-and-technology;nonlinear-optics;optics-and-photonics,https://www.nature.com/articles/s41566-019-0498-z,13
letter,Narrowband deep-blue organic light-emitting diode featuring an organoboron-based emitter,"<p>Luminescent materials that exhibit narrowband emission are vital for full-colour displays. Here, we report a thermally activated delayed-fluorescence material that exhibits ultrapure blue emission with full-width at half-maximum of just 14&#8201;nm. The emitter consists of five benzene rings connected by two boron and four nitrogen atoms and two diphenylamino substituents. The multiple resonance effect of the boron and nitrogen atoms induces significant localization of the highest occupied and lowest unoccupied molecular orbitals on different atoms to minimize not only the vibronic coupling between the ground state (S<sub>0</sub>) and the singlet excited state (S<sub>1</sub>) but also the energy gap between the S<sub>1</sub> state and triplet excited state (T<sub>1</sub>). Organic light-emitting diode devices employing the emitter emit light at 469&#8201;nm with full-width at half-maximum of 18&#8201;nm with an external quantum efficiency of 34.4% at the maximum and 26.0% at 1,000&#8201;cd&#8201;m<sup>&#8722;2</sup>.</p>",,"[{""address"": ""JNC Petrochemical Corporation, Ichihara, Japan"", ""authors"": [""Yasuhiro Kondo"", "",\u00a0Yasuyuki Sasada"", ""\u00a0&\u00a0Motoki Yanai""]}, {""address"": ""Department of Chemistry, School of Science and Technology, Kwansei Gakuin University, Sanda, Japan"", ""authors"": [""Kazuki Yoshiura"", "",\u00a0Sayuri Kitera"", "",\u00a0Hiroki Nishi"", "",\u00a0Susumu Oda"", "",\u00a0Hajime Gotoh"", ""\u00a0&\u00a0Takuji Hatakeyama""]}]",False,"[""Yasuhiro Kondo"", ""Kazuki Yoshiura"", ""Sayuri Kitera"", ""Hiroki Nishi"", ""Susumu Oda"", ""Hajime Gotoh"", ""Yasuyuki Sasada"", ""Motoki Yanai"", ""Takuji Hatakeyama""]","Kondo, Y., Yoshiura, K., Kitera, S. et al. Narrowband deep-blue organic light-emitting diode featuring an organoboron-based emitter. Nat. Photonics13, 678–682 (2019).",9299,2,46,aplusplus,10.1038/s41566-019-0476-5,https://doi.org/10.1038/s41566-019-0476-5,,10,nphoton,nature photonics,1563148800,2019-07-15,optical-materials;organic-leds,https://www.nature.com/articles/s41566-019-0476-5,13
letter,Extremely low excess noise and high sensitivity AlAs0.56Sb0.44 avalanche photodiodes,"<p>Fast, sensitive avalanche photodiodes (APDs) are required for applications such as high-speed data communications and light detection and ranging (LIDAR) systems. Unfortunately, the InP and InAlAs used as the gain material in these APDs have similar electron and hole impact ionization coefficients (&#945; and &#946;, respectively) at high electric fields, giving rise to relatively high excess noise and limiting their sensitivity and gain bandwidth product. Here, we report extremely low excess noise in an AlAs<sub>0.56</sub>Sb<sub>0.44</sub> lattice matched to InP. A deduced &#946;/&#945; ratio as low as 0.005 with an avalanche region of 1,550&#8201;nm is close to the theoretical minimum and is significantly smaller than that of silicon, with modelling suggesting that vertically illuminated APDs with a sensitivity of &#8722;25.7&#8201;dBm at a bit error rate of 1&#8201;&#215;&#8201;10<sup>&#8722;12</sup> at 25&#8201;Gb&#8201;s<sup>&#8722;1</sup> and 1,550&#8201;nm can be realized. These findings could yield a new breed of high-performance receivers for applications in networking and sensing.</p>",,"[{""address"": ""Department of Electronic and Electrical Engineering, University of Sheffield, Sheffield, UK"", ""authors"": [""Xin Yi"", "",\u00a0Leh W. Lim"", "",\u00a0Jeng S. Cheong"", "",\u00a0Chee H. Tan"", ""\u00a0&\u00a0John P. R. David""]}, {""address"": ""School of Physics and Astronomy, Cardiff University, Cardiff, UK"", ""authors"": [""Shiyu Xie"", ""\u00a0&\u00a0Diana L. Huffaker""]}, {""address"": ""California NanoSystems Institute, University of California \u2013 Los Angeles, Los Angeles, CA, USA"", ""authors"": [""Baolai Liang"", ""\u00a0&\u00a0Mukul C. Debnath""]}]",False,"[""Xin Yi"", ""Shiyu Xie"", ""Baolai Liang"", ""Leh W. Lim"", ""Jeng S. Cheong"", ""Mukul C. Debnath"", ""Diana L. Huffaker"", ""Chee H. Tan"", ""John P. R. David""]","Yi, X., Xie, S., Liang, B. et al. Extremely low excess noise and high sensitivity AlAs0. 56Sb0. 44avalanche photodiodes. Nat. Photonics13, 683–686 (2019).",2861,52,3,aplusplus,10.1038/s41566-019-0477-4,https://doi.org/10.1038/s41566-019-0477-4,,10,nphoton,nature photonics,1562544000,2019-07-08,optical-materials-and-structures;optics-and-photonics,https://www.nature.com/articles/s41566-019-0477-4,13
letter,Experimental demonstration of non-bilocality with truly independent sources and strict locality constraints,"<p>The ongoing interest in creating a secure global quantum network culminated recently in the demonstration of transcontinental quantum communication. There is a pressing need to examine the properties attached to a quantum network architecture from multiple perspectives, including physics foundations, communication security, the efficient use of resources and innovative technological applications. Here, we present an experimental realization of a five-node quantum network, in which quantum sources at two nodes deliver entangled photon pairs to three measurement nodes. With relevant events between five nodes separated space-like, we demonstrate violation of the Bell inequality and bilocal inequality, with the locality, measurement independence and quantum source independence loopholes closed simultaneously in a quantum network. This experimental realization may be valuable for the design and implementation of future quantum networks.</p>",,"[{""address"": ""National Laboratory for Physical Sciences at Microscale and Department of Modern Physics, Shanghai Branch, University of Science and Technology of China, Shanghai, China"", ""authors"": [""Qi-Chao Sun"", "",\u00a0Yang-Fan Jiang"", "",\u00a0Bing Bai"", "",\u00a0Xiao Jiang"", "",\u00a0Jun Zhang"", "",\u00a0Qiang Zhang"", "",\u00a0Jingyun Fan"", ""\u00a0&\u00a0Jian-Wei Pan""]}, {""address"": ""CAS Center for Excellence and Synergetic Innovation Center in Quantum Information and Quantum Physics, Shanghai Branch, University of Science and Technology of China, Shanghai, China"", ""authors"": [""Qi-Chao Sun"", "",\u00a0Yang-Fan Jiang"", "",\u00a0Bing Bai"", "",\u00a0Xiao Jiang"", "",\u00a0Jun Zhang"", "",\u00a0Qiang Zhang"", "",\u00a0Jingyun Fan"", ""\u00a0&\u00a0Jian-Wei Pan""]}, {""address"": ""State Key Laboratory of Functional Materials for Informatics, Shanghai Institute of Microsystem and Information Technology, Chinese Academy of Sciences, Shanghai, China"", ""authors"": [""Weijun Zhang"", "",\u00a0Hao Li"", "",\u00a0Lixing You"", ""\u00a0&\u00a0Zhen Wang""]}, {""address"": ""Department of Physics and Astronomy, Shanghai Jiao Tong University, Shanghai, China"", ""authors"": [""Xianfeng Chen""]}]",False,"[""Qi-Chao Sun"", ""Yang-Fan Jiang"", ""Bing Bai"", ""Weijun Zhang"", ""Hao Li"", ""Xiao Jiang"", ""Jun Zhang"", ""Lixing You"", ""Xianfeng Chen"", ""Zhen Wang"", ""Qiang Zhang"", ""Jingyun Fan"", ""Jian-Wei Pan""]","Sun, Q., Jiang, Y., Bai, B. et al. Experimental demonstration of non-bilocality with truly independent sources and strict locality constraints. Nat. Photonics13, 687–691 (2019).",2433,12,1,aplusplus,10.1038/s41566-019-0502-7,https://doi.org/10.1038/s41566-019-0502-7,,10,nphoton,nature photonics,1566777600,2019-08-26,quantum-information;single-photons-and-quantum-effects,https://www.nature.com/articles/s41566-019-0502-7,13
letter,Photonic quadrupole topological phases,"<p>The topological phases of matter are characterized using the Berry phase, a geometrical phase associated with the energy-momentum band structure. The quantization of the Berry phase and the associated wavefunction polarization manifest as remarkably robust physical observables, such as quantized Hall conductivity and disorder-insensitive photonic transport. Recently, a novel class of topological phases, called higher-order topological phases, were proposed by generalizing the fundamental relationship between the Berry phase and quantized polarization, from dipole to multipole moments. Here, we demonstrate photonic realization of the quantized quadrupole topological phase, using silicon photonics. In our two-dimensional second-order topological phase, we show that the quantization of the bulk quadrupole moment manifests as topologically robust zero-dimensional corner states. We contrast these topological states against topologically trivial corner states in a system without bulk quadrupole moment, where we observe no robustness. Our photonic platform could enable the development of robust on-chip classical and quantum optical devices with higher-order topological protection.</p>",,"[{""address"": ""Joint Quantum Institute, NIST/University of Maryland, College Park, MD, USA"", ""authors"": [""Sunil Mittal"", "",\u00a0Venkata Vikram Orre"", "",\u00a0Guanyu Zhu"", ""\u00a0&\u00a0Mohammad Hafezi""]}, {""address"": ""Department of Electrical and Computer Engineering and IREAP, University of Maryland, College Park, MD, USA"", ""authors"": [""Sunil Mittal"", "",\u00a0Venkata Vikram Orre"", "",\u00a0Guanyu Zhu"", ""\u00a0&\u00a0Mohammad Hafezi""]}, {""address"": ""ITMO University, St Petersburg, Russia"", ""authors"": [""Maxim A. Gorlach"", ""\u00a0&\u00a0Alexander Poddubny""]}, {""address"": ""Nonlinear Physics Centre, Australian National University, Canberra, Australian Capital Territory, Australia"", ""authors"": [""Alexander Poddubny""]}, {""address"": ""Ioffe Institute, St Petersburg, Russia"", ""authors"": [""Alexander Poddubny""]}, {""address"": ""Department of Physics, University of Maryland, College Park, MD, USA"", ""authors"": [""Mohammad Hafezi""]}]",False,"[""Sunil Mittal"", ""Venkata Vikram Orre"", ""Guanyu Zhu"", ""Maxim A. Gorlach"", ""Alexander Poddubny"", ""Mohammad Hafezi""]","Mittal, S., Orre, V.V., Zhu, G. et al. Photonic quadrupole topological phases. Nat. Photonics13, 692–696 (2019).",5035,21,18,aplusplus,10.1038/s41566-019-0452-0,https://doi.org/10.1038/s41566-019-0452-0,,10,nphoton,nature photonics,1560729600,2019-06-17,condensed-matter-physics;optical-physics;optics-and-photonics,https://www.nature.com/articles/s41566-019-0452-0,13
letter,Corner states of light in photonic waveguides,"<p>The recently established paradigm of higher-order topological states of matter has shown that not only edge and surface states but also states localized to corners, can have robust and exotic properties. Here we report on the experimental realization of novel corner states made out of visible light in three-dimensional photonic structures inscribed in glass samples using femtosecond laser technology. By creating and analysing waveguide arrays, which form two-dimensional breathing kagome lattices in various sample geometries, we establish this as a platform for corner states exhibiting a remarkable degree of flexibility and control. In each sample geometry we measure eigenmodes that are localized at the corners in a finite frequency range, in complete analogy with a theoretical model of the breathing kagome. Here, measurements reveal that light can be &#8216;fractionalized,&#8217; corresponding to simultaneous localization to each corner of a triangular sample, even in the presence of defects.</p>",,"[{""address"": ""Department of Physics, Stockholm University, AlbaNova University Center, Stockholm, Sweden"", ""authors"": [""Ashraf El Hassan"", "",\u00a0Flore K. Kunst"", "",\u00a0Alexander Moritz"", "",\u00a0Guillermo Andler"", "",\u00a0Emil J. Bergholtz"", ""\u00a0&\u00a0Mohamed Bourennane""]}]",False,"[""Ashraf El Hassan"", ""Flore K. Kunst"", ""Alexander Moritz"", ""Guillermo Andler"", ""Emil J. Bergholtz"", ""Mohamed Bourennane""]","El Hassan, A., Kunst, F.K., Moritz, A. et al. Corner states of light in photonic waveguides. Nat. Photonics13, 697–700 (2019).",5352,6,24,aplusplus,10.1038/s41566-019-0519-y,https://doi.org/10.1038/s41566-019-0519-y,,10,nphoton,nature photonics,1568592000,2019-09-16,nanoscience-and-technology;optics-and-photonics;physics,https://www.nature.com/articles/s41566-019-0519-y,13
article,Octave-spanning tunable parametric oscillation in crystalline Kerr microresonators,"<p>Parametric nonlinear optical processes allow for the generation of new wavelengths of coherent electromagnetic radiation. Their ability to create radiation that is widely tunable in wavelength is particularly appealing, with applications ranging from spectroscopy to quantum information processing. Unfortunately, existing tunable parametric sources are marred by deficiencies that obstruct their widespread adoption. Here, we show that ultrahigh-Q crystalline microresonators made of magnesium fluoride can overcome these limitations, enabling compact and power-efficient devices capable of generating clean and widely tunable sidebands. We consider several different resonators with carefully engineered dispersion profiles, achieving hundreds of nanometres of sideband tunability in each device. In addition to direct observations of discrete tunability over an optical octave from 1,083&#8201;nm to 2,670&#8201;nm, we record signatures of mid-infrared sidebands at almost 4,000&#8201;nm. The simplicity of the demonstrated devices&#8212;compounded by their remarkable tunability&#8212;paves the way for low-cost, widely tunable sources of electromagnetic radiation.</p>",,"[{""address"": ""The Dodd-Walls Centre for Photonic and Quantum Technologies, Dunedin, New Zealand"", ""authors"": [""Noel Lito B. Sayson"", "",\u00a0Toby Bi"", "",\u00a0Vincent Ng"", "",\u00a0Hoan Pham"", "",\u00a0Luke S. Trainor"", "",\u00a0Harald G. L. Schwefel"", "",\u00a0St\u00e9phane Coen"", "",\u00a0Miro Erkintalo"", ""\u00a0&\u00a0Stuart G. Murdoch""]}, {""address"": ""Department of Physics, University of Auckland, Auckland, New Zealand"", ""authors"": [""Noel Lito B. Sayson"", "",\u00a0Toby Bi"", "",\u00a0Vincent Ng"", "",\u00a0Hoan Pham"", "",\u00a0St\u00e9phane Coen"", "",\u00a0Miro Erkintalo"", ""\u00a0&\u00a0Stuart G. Murdoch""]}, {""address"": ""Physics Department, Mindanao State University \u2013 Iligan Institute of Technology, Tibanga, Iligan City, Philippines"", ""authors"": [""Noel Lito B. Sayson""]}, {""address"": ""Department of Physics, University of Otago, Dunedin, New Zealand"", ""authors"": [""Luke S. Trainor"", ""\u00a0&\u00a0Harald G. L. Schwefel""]}]",False,"[""Noel Lito B. Sayson"", ""Toby Bi"", ""Vincent Ng"", ""Hoan Pham"", ""Luke S. Trainor"", ""Harald G. L. Schwefel"", ""St\u00e9phane Coen"", ""Miro Erkintalo"", ""Stuart G. Murdoch""]","Sayson, N.L.B., Bi, T., Ng, V. et al. Octave-spanning tunable parametric oscillation in crystalline Kerr microresonators. Nat. Photonics13, 701–706 (2019).",3563,8,5,aplusplus,10.1038/s41566-019-0485-4,https://doi.org/10.1038/s41566-019-0485-4,,10,nphoton,nature photonics,1562544000,2019-07-08,lasers-leds-and-light-sources;micro-optics;microresonators;mid-infrared-photonics;nonlinear-optics,https://www.nature.com/articles/s41566-019-0485-4,13
