contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,A year to remember,,,[],True,[],"A year to remember. Nature Photon9,1 (2015).",104,44,11,aplusplus,10.1038/nphoton.2014.324,https://doi.org/10.1038/nphoton.2014.324,,1,nphoton,nature photonics,1419292800,2014-12-23,metamaterials;optical-physics;scientific-community-and-society;transformation-optics,https://www.nature.com/articles/nphoton.2014.324,9
commentary,How Maxwell's equations came to light,,,"[{""address"": ""Basil Mahon is the author of several books on James Clerk Maxwell, Michael Faraday and Oliver Heaviside. His latest book, co-authored with Nancy Forbes, is entitled Faraday, Maxwell, and the Electromagnetic Field and is available from Prometheus Books (ISBN 978-1-61614-942-0)"", ""authors"": [""Basil Mahon""]}]",False,"[""Basil Mahon""]","Mahon, B. How Maxwell's equations came to light. Nature Photon9,2–4 (2015).",141,10,7,aplusplus,10.1038/nphoton.2014.306,https://doi.org/10.1038/nphoton.2014.306,,1,nphoton,nature photonics,1419292800,2014-12-23,optical-physics;scientific-community-and-society,https://www.nature.com/articles/nphoton.2014.306,9
interview,Numerical solution,,,[],False,"[""David Pile""]","Pile, D. Numerical solution. Nature Photon9,5–6 (2015).",335,5,0,aplusplus,10.1038/nphoton.2014.305,https://doi.org/10.1038/nphoton.2014.305,,1,nphoton,nature photonics,1419292800,2014-12-23,optical-physics;optics-and-photonics,https://www.nature.com/articles/nphoton.2014.305,9
research highlights,One-way quantum computer,,,[],True,"[""Noriaki Horiuchi""]","Horiuchi, N. One-way quantum computer. Nature Photon9,7 (2015).",79,0,0,aplusplus,10.1038/nphoton.2014.315,https://doi.org/10.1038/nphoton.2014.315,,1,nphoton,nature photonics,1419292800,2014-12-23,quantum-information;quantum-optics;qubits,https://www.nature.com/articles/nphoton.2014.315,9
research highlights,Dynamic observation,,,[],True,"[""Maria Maragkou""]","Maragkou, M. Dynamic observation. Nature Photon9,7 (2015).",17,1,0,aplusplus,10.1038/nphoton.2014.316,https://doi.org/10.1038/nphoton.2014.316,,1,nphoton,nature photonics,1419292800,2014-12-23,polaritons,https://www.nature.com/articles/nphoton.2014.316,9
research highlights,Intraband quantum dots,,,[],True,"[""David Pile""]","Pile, D. Intraband quantum dots. Nature Photon9,7 (2015).",118,0,0,aplusplus,10.1038/nphoton.2014.317,https://doi.org/10.1038/nphoton.2014.317,,1,nphoton,nature photonics,1419292800,2014-12-23,mid-infrared-photonics;optical-sensors,https://www.nature.com/articles/nphoton.2014.317,9
research highlights,Linewidth reduction,,,[],True,"[""Oliver Graydon""]","Graydon, O. Linewidth reduction. Nature Photon9,7 (2015).",128,0,0,aplusplus,10.1038/nphoton.2014.318,https://doi.org/10.1038/nphoton.2014.318,,1,nphoton,nature photonics,1419292800,2014-12-23,diode-lasers,https://www.nature.com/articles/nphoton.2014.318,9
research highlights,DNA benefits,,,[],True,"[""Oliver Graydon""]","Graydon, O. DNA benefits. Nature Photon9,7 (2015).",21,0,0,aplusplus,10.1038/nphoton.2014.319,https://doi.org/10.1038/nphoton.2014.319,,1,nphoton,nature photonics,1419292800,2014-12-23,organic-leds,https://www.nature.com/articles/nphoton.2014.319,9
news & views,Device-level photonic testing,,,"[{""address"": ""Matteo Burresi is at Istituto Nazionale di Ottica (CNR-INO), Largo Fermi 6, 50125 Firenze (FI), Italy and also at the European Laboratory for Non-linear Spectroscopy (LENS), 50019 Sesto Fiorentino (FI), Italy"", ""authors"": [""Matteo Burresi""]}]",False,"[""Matteo Burresi""]","Burresi, M. Device-level photonic testing. Nature Photon9,8–9 (2015).",55,0,0,aplusplus,10.1038/nphoton.2014.313,https://doi.org/10.1038/nphoton.2014.313,,1,nphoton,nature photonics,1419292800,2014-12-23,imaging-techniques,https://www.nature.com/articles/nphoton.2014.313,9
news & views,Mapping the structure,,,"[{""address"": ""Department of Photonics Engineering, Christos Markos is at the Fiber Sensors and Supercontinuum Group, DTU Fotonik, Technical University of Denmark, \u00d8rsteds Plads, 2800 Kgs. Lyngby, Denmark"", ""authors"": [""Christos Markos""]}]",False,"[""Christos Markos""]","Markos, C. Mapping the structure. Nature Photon9,9–11 (2015).",43,1,5,aplusplus,10.1038/nphoton.2014.308,https://doi.org/10.1038/nphoton.2014.308,,1,nphoton,nature photonics,1419292800,2014-12-23,fibre-optics-and-optical-communications,https://www.nature.com/articles/nphoton.2014.308,9
news & views,Raman extraordinaire,,,"[{""address"": ""Department of Chemistry, Alexander Weigel and Philipp Kukura are at the Physical and Theoretical Chemistry Laboratory, University of Oxford, South Parks Road, Oxford OX1 3QZ, UK"", ""authors"": [""Alexander Weigel"", ""\u00a0&\u00a0Philipp Kukura""]}]",False,"[""Alexander Weigel"", ""Philipp Kukura""]","Weigel, A., Kukura, P. Raman extraordinaire. Nature Photon9, 11–12 (2015).",120,2,4,aplusplus,10.1038/nphoton.2014.309,https://doi.org/10.1038/nphoton.2014.309,,1,nphoton,nature photonics,1419292800,2014-12-23,raman-spectroscopy,https://www.nature.com/articles/nphoton.2014.309,9
news & views,Molecular motors driven by light,,,[],True,"[""Oliver Graydon""]","Graydon, O. Molecular motors driven by light. Nature Photon9, 13 (2015).",25,0,3,aplusplus,10.1038/nphoton.2014.312,https://doi.org/10.1038/nphoton.2014.312,,1,nphoton,nature photonics,1419292800,2014-12-23,nanoscale-devices;nanoscience-and-technology,https://www.nature.com/articles/nphoton.2014.312,9
news & views,Expanding ambitions,,,"[{""address"": ""Noriaki Horiuchi is at Nature Photonics, 2-37 Ichigayatamachi, Shinjuku-ku, Tokyo 162-0843, Japan"", ""authors"": [""Noriaki Horiuchi""]}]",False,"[""Noriaki Horiuchi""]","Horiuchi, N. Expanding ambitions. Nature Photon9, 13–14 (2015).",18,0,5,aplusplus,10.1038/nphoton.2014.310,https://doi.org/10.1038/nphoton.2014.310,,1,nphoton,nature photonics,1419292800,2014-12-23,quantum-information,https://www.nature.com/articles/nphoton.2014.310,9
review article,Conformal transformation optics,,,"[{""address"": ""College of Physics, Optoelectronics and Energy, Soochow University, Suzhou, 215006, Jiangsu, China"", ""authors"": [""Lin Xu"", ""\u00a0&\u00a0Huanyang Chen""]}]",False,"[""Lin Xu"", ""Huanyang Chen""]","Xu, L., Chen, H. Conformal transformation optics. Nature Photon9, 15–23 (2015).",1112,10,105,aplusplus,10.1038/nphoton.2014.307,https://doi.org/10.1038/nphoton.2014.307,,1,nphoton,nature photonics,1418601600,2014-12-15,transformation-optics,https://www.nature.com/articles/nphoton.2014.307,9
letter,Writing and reading of an arbitrary optical polarization state in an antiferromagnet,,,"[{""address"": ""Institute of Industrial Science, The University of Tokyo, Tokyo, 153-8505, Japan"", ""authors"": [""Takuya Satoh"", "",\u00a0Ryugo Iida"", ""\u00a0&\u00a0Tsutomu Shimura""]}, {""address"": ""Department of Physics, Kyushu University, Fukuoka, 812-8581, Japan"", ""authors"": [""Takuya Satoh""]}, {""address"": ""PRESTO, Japan Science and Technology Agency, Tokyo, 102-0076, Japan"", ""authors"": [""Takuya Satoh""]}, {""address"": ""Lehrstuhl f\u00fcr Laserphysik, Friedrich-Alexander-Universit\u00e4t Erlangen-N\u00fcrnberg, Erlangen, 91058, Germany"", ""authors"": [""Takuya Higuchi""]}, {""address"": ""Department of Materials, ETH Zurich, Zurich, 8093, Switzerland"", ""authors"": [""Manfred Fiebig""]}]",False,"[""Takuya Satoh"", ""Ryugo Iida"", ""Takuya Higuchi"", ""Manfred Fiebig"", ""Tsutomu Shimura""]","Satoh, T., Iida, R., Higuchi, T. et al. Writing and reading of an arbitrary optical polarization state in an antiferromagnet. Nature Photon9, 25–29 (2015).",587,12,49,aplusplus,10.1038/nphoton.2014.273,https://doi.org/10.1038/nphoton.2014.273,,1,nphoton,nature photonics,1416182400,2014-11-17,electronic-and-spintronic-devices;magneto-optics;ultrafast-photonics,https://www.nature.com/articles/nphoton.2014.273,9
