contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Remembering the laser diode,,,[],True,[],"Remembering the laser diode. Nature Photon6, 795 (2012).",54,2,1,aplusplus,10.1038/nphoton.2012.310,https://doi.org/10.1038/nphoton.2012.310,,12,nphoton,nature photonics,1354233600,2012-11-30,diode-lasers;semiconductor-lasers,https://www.nature.com/articles/nphoton.2012.310,6
commentary,Fraunhofer research model comes to the UK,,,"[{""address"": ""Oliver Graydon is at Nature Photonics, Between Towns Road, Oxford OX4 3PP, UK"", ""authors"": [""Oliver Graydon""]}]",False,"[""Oliver Graydon""]","Graydon, O. Fraunhofer research model comes to the UK. Nature Photon6, 796–797 (2012).",24,1,0,aplusplus,10.1038/nphoton.2012.309,https://doi.org/10.1038/nphoton.2012.309,,12,nphoton,nature photonics,1354233600,2012-11-30,institutions;optics-and-photonics,https://www.nature.com/articles/nphoton.2012.309,6
books & arts,New titles at a glance,,,[],True,[],"New titles at a glance. Nature Photon6, 799 (2012).",7,1,0,aplusplus,10.1038/nphoton.2012.297,https://doi.org/10.1038/nphoton.2012.297,,12,nphoton,nature photonics,1354233600,2012-11-30,optics-and-photonics,https://www.nature.com/articles/nphoton.2012.297,6
research highlights,The photonic trampoline,,,[],True,"[""Oliver Graydon""]","Graydon, O. The photonic trampoline. Nature Photon6, 800 (2012).",10,0,0,aplusplus,10.1038/nphoton.2012.317,https://doi.org/10.1038/nphoton.2012.317,,12,nphoton,nature photonics,1354233600,2012-11-30,optical-manipulation-and-tweezers;optical-physics,https://www.nature.com/articles/nphoton.2012.317,6
research highlights,Efficient recombination,,,[],True,"[""Seiji Armstrong""]","Armstrong, S. Efficient recombination. Nature Photon6, 800 (2012).",13,0,0,aplusplus,10.1038/nphoton.2012.318,https://doi.org/10.1038/nphoton.2012.318,,12,nphoton,nature photonics,1354233600,2012-11-30,solar-energy-and-photovoltaic-technology,https://www.nature.com/articles/nphoton.2012.318,6
research highlights,Negative in two bands,,,[],True,"[""Seiji Armstrong""]","Armstrong, S. Negative in two bands. Nature Photon6, 800 (2012).",9,1,1,aplusplus,10.1038/nphoton.2012.319,https://doi.org/10.1038/nphoton.2012.319,,12,nphoton,nature photonics,1354233600,2012-11-30,metamaterials,https://www.nature.com/articles/nphoton.2012.319,6
research highlights,Sub-10-nm success,,,[],True,"[""David Pile""]","Pile, D. Sub-10-nm success. Nature Photon6, 800 (2012).",15,0,0,aplusplus,10.1038/nphoton.2012.321,https://doi.org/10.1038/nphoton.2012.321,,12,nphoton,nature photonics,1354233600,2012-11-30,lasers-leds-and-light-sources;sub-wavelength-optics,https://www.nature.com/articles/nphoton.2012.321,6
research highlights,Birefringence in one take,,,[],False,"[""Seiji Armstrong""]","Armstrong, S. Birefringence in one take. Nature Photon6, 800–801 (2012).",15,0,0,aplusplus,10.1038/nphoton.2012.320,https://doi.org/10.1038/nphoton.2012.320,,12,nphoton,nature photonics,1354233600,2012-11-30,imaging-and-sensing;optical-physics;terahertz-optics,https://www.nature.com/articles/nphoton.2012.320,6
research highlights,Switching terahertz waves,,,[],True,"[""Rachel Won""]","Won, R. Switching terahertz waves. Nature Photon6, 801 (2012).",60,8,1,aplusplus,10.1038/nphoton.2012.322,https://doi.org/10.1038/nphoton.2012.322,,12,nphoton,nature photonics,1354233600,2012-11-30,graphene;metamaterials;terahertz-optics,https://www.nature.com/articles/nphoton.2012.322,6
research highlights,Squeeze with care,,,[],True,"[""Seiji Armstrong""]","Armstrong, S. Squeeze with care. Nature Photon6, 801 (2012).",16,0,7,aplusplus,10.1038/nphoton.2012.323,https://doi.org/10.1038/nphoton.2012.323,,12,nphoton,nature photonics,1354233600,2012-11-30,optical-metrology;optical-physics,https://www.nature.com/articles/nphoton.2012.323,6
research highlights,Cooling gradients,,,[],True,"[""David Pile""]","Pile, D. Cooling gradients. Nature Photon6, 801 (2012).",10,0,0,aplusplus,10.1038/nphoton.2012.324,https://doi.org/10.1038/nphoton.2012.324,,12,nphoton,nature photonics,1354233600,2012-11-30,optical-manipulation-and-tweezers,https://www.nature.com/articles/nphoton.2012.324,6
research highlights,Luminescent QR codes,,,[],True,"[""Rachel Won""]","Won, R. Luminescent QR codes. Nature Photon6, 801 (2012).",46,1,0,aplusplus,10.1038/nphoton.2012.325,https://doi.org/10.1038/nphoton.2012.325,,12,nphoton,nature photonics,1354233600,2012-11-30,lithography;nanophotonics-and-plasmonics,https://www.nature.com/articles/nphoton.2012.325,6
news & views,Fast and label-free,,,"[{""address"": ""Herv\u00e9 Rigneault and Esben Andresen are with the Institut Fresnel, CNRS, Aix-Marseille Universit\u00e9, Ecole Centrale de Marseille, Domaine Universitaire de St J\u00e9r\u00f4me, 13397 Marseilles Cedex 20, France"", ""authors"": [""Herv\u00e9 Rigneault"", ""\u00a0&\u00a0Esben Andresen""]}]",False,"[""Herv\u00e9 Rigneault"", ""Esben Andresen""]","Rigneault, H., Andresen, E. Fast and label-free. Nature Photon6, 802–803 (2012).",29,0,5,aplusplus,10.1038/nphoton.2012.301,https://doi.org/10.1038/nphoton.2012.301,,12,nphoton,nature photonics,1354233600,2012-11-30,biophotonics;microscopy,https://www.nature.com/articles/nphoton.2012.301,6
news & views,Folding three-dimensional microstructures,,,[],True,"[""Noriaki Horiuchi""]","Horiuchi, N. Folding three-dimensional microstructures. Nature Photon6, 804 (2012).",20,1,1,aplusplus,10.1038/nphoton.2012.308,https://doi.org/10.1038/nphoton.2012.308,,12,nphoton,nature photonics,1354233600,2012-11-30,lasers-leds-and-light-sources;optical-techniques,https://www.nature.com/articles/nphoton.2012.308,6
news & views,Inspired by strain,,,"[{""address"": ""Arend van der Zande and James Hone are at the Department of Mechanical Engineering and Energy Frontier Research Center, Columbia University, 500 West 120th Street, New York, USA"", ""authors"": [""Arend van der Zande"", ""\u00a0&\u00a0James Hone""]}]",False,"[""Arend van der Zande"", ""James Hone""]","van der Zande, A., Hone, J. Inspired by strain. Nature Photon6, 804–806 (2012).",153,0,13,aplusplus,10.1038/nphoton.2012.303,https://doi.org/10.1038/nphoton.2012.303,,12,nphoton,nature photonics,1354233600,2012-11-30,applied-optics;optical-materials-and-structures,https://www.nature.com/articles/nphoton.2012.303,6
news & views,The search for high efficiency,,,"[{""address"": ""Noriaki Horiuchi is at Nature Photonics, Chiyoda Building, 2-37 Ichigayatamachi, Shinjuku-ku, Tokyo 162-0843, Japan"", ""authors"": [""Noriaki Horiuchi""]}]",False,"[""Noriaki Horiuchi""]","Horiuchi, N. The search for high efficiency. Nature Photon6, 806–807 (2012).",4,0,0,aplusplus,10.1038/nphoton.2012.305,https://doi.org/10.1038/nphoton.2012.305,,12,nphoton,nature photonics,1354233600,2012-11-30,solar-energy-and-photovoltaic-technology,https://www.nature.com/articles/nphoton.2012.305,6
news & views,Industry meets academia,,,"[{""address"": ""David Pile is at Nature Photonics, 225 Bush Street, Suite 1453, San Francisco, California 94104, USA"", ""authors"": [""David Pile""]}]",False,"[""David Pile""]","Pile, D. Industry meets academia. Nature Photon6, 807–808 (2012).",13,1,0,aplusplus,10.1038/nphoton.2012.311,https://doi.org/10.1038/nphoton.2012.311,,12,nphoton,nature photonics,1354233600,2012-11-30,industry;optics-and-photonics,https://www.nature.com/articles/nphoton.2012.311,6
review article,Past achievements and future challenges in the development of optically transparent electrodes,,,"[{""address"": ""Helmholtz-Zentrum Berlin f\u00fcr Materialien und Energie, Hahn-Meitner-Platz 1, Berlin, 14109, Germany"", ""authors"": [""Klaus Ellmer""]}]",False,"[""Klaus Ellmer""]","Ellmer, K. Past achievements and future challenges in the development of optically transparent electrodes. Nature Photon6, 809–817 (2012).",2984,15,1123,aplusplus,10.1038/nphoton.2012.282,https://doi.org/10.1038/nphoton.2012.282,,12,nphoton,nature photonics,1354233600,2012-11-30,optical-materials-and-structures;optoelectronic-devices-and-components,https://www.nature.com/articles/nphoton.2012.282,6
