contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Understanding artwork,,,[],True,[],"Understanding artwork. Nature Photon4, 579 (2010).",195,0,0,aplusplus,10.1038/nphoton.2010.218,https://doi.org/10.1038/nphoton.2010.218,Solar cells,9,nphoton,nature photonics,1283299200,2010-09-01,media-formats,https://www.nature.com/articles/nphoton.2010.218,4
research highlights,Our choice from the recent literature,,,[],False,[],"Our choice from the recent literature. Nature Photon4, 580–581 (2010).",9,0,0,aplusplus,10.1038/nphoton.2010.202,https://doi.org/10.1038/nphoton.2010.202,,9,nphoton,nature photonics,1283299200,2010-09-01,optics-and-photonics,https://www.nature.com/articles/nphoton.2010.202,4
news & views,Modulation at femtojoule scale,,,"[{""address"": ""Christian Koos, Juerg Leuthold and Wolfgang Freude are at the Institute of Photonics and Quantum Electronics at the University of Karlsruhe, Engesserstrasse 5, 76131 Karlsruhe, Germany."", ""authors"": [""Christian Koos"", "",\u00a0Juerg Leuthold"", ""\u00a0&\u00a0Wolfgang Freude""]}]",False,"[""Christian Koos"", ""Juerg Leuthold"", ""Wolfgang Freude""]","Koos, C., Leuthold, J. & Freude, W. Modulation at femtojoule scale. Nature Photon4, 583–584 (2010).",39,0,5,aplusplus,10.1038/nphoton.2010.212,https://doi.org/10.1038/nphoton.2010.212,Solar cells,9,nphoton,nature photonics,1283299200,2010-09-01,fibre-optics-and-optical-communications;nanocavities;photonic-crystals,https://www.nature.com/articles/nphoton.2010.212,4
news & views,Fluidic camera aids surgery,,,[],True,"[""Oliver Graydon""]","Graydon, O. Fluidic camera aids surgery. Nature Photon4, 585 (2010).",9,0,1,aplusplus,10.1038/nphoton.2010.200,https://doi.org/10.1038/nphoton.2010.200,Solar cells,9,nphoton,nature photonics,1283299200,2010-09-01,biophotonics;optofluidics,https://www.nature.com/articles/nphoton.2010.200,4
news & views,The quest for higher dimensionality,,,"[{""address"": ""Stanislav Straupe and Sergei Kulik are at the Department of Quantum Electronics, Faculty of Physics, M.V.Lomonosov Moscow State University, Leninskie gory, 1, str.2, Moscow 119992, GSP-2, Russia."", ""authors"": [""Stanislav Straupe"", ""\u00a0&\u00a0Sergei Kulik""]}]",False,"[""Stanislav Straupe"", ""Sergei Kulik""]","Straupe, S., Kulik, S. The quest for higher dimensionality. Nature Photon4, 585–586 (2010).",45,0,20,aplusplus,10.1038/nphoton.2010.215,https://doi.org/10.1038/nphoton.2010.215,Solar cells,9,nphoton,nature photonics,1283299200,2010-09-01,quantum-information;quantum-optics,https://www.nature.com/articles/nphoton.2010.215,4
news & views,The ghost holds a secret,,,[],True,"[""David Pile""]","Pile, D. The ghost holds a secret. Nature Photon4, 587 (2010).",23,0,2,aplusplus,10.1038/nphoton.2010.206,https://doi.org/10.1038/nphoton.2010.206,Solar cells,9,nphoton,nature photonics,1283299200,2010-09-01,imaging-and-sensing,https://www.nature.com/articles/nphoton.2010.206,4
news & views,A light to move the heart,,,"[{""address"": ""Nicholas I. Smith is at the Immunology Frontier Research Center and the PRESTO program of the Japan Science and Technology Agency at Osaka University, Osaka 565-0871, Japan. nsmith@ap.eng.osaka-u.ac.jp"", ""authors"": [""Nicholas I. Smith""]}]",False,"[""Nicholas I. Smith""]","Smith, N. A light to move the heart. Nature Photon4, 587–589 (2010).",30,0,1,aplusplus,10.1038/nphoton.2010.198,https://doi.org/10.1038/nphoton.2010.198,Solar cells,9,nphoton,nature photonics,1283299200,2010-09-01,biophotonics;implants,https://www.nature.com/articles/nphoton.2010.198,4
news & views,X-ray FEL shines brightly,,,"[{""address"": ""Steven Jamison is at the Accelerator Science and Technology Centre, STFC Daresbury Laboratory, Daresbury WA4 4AD, UK. steven.jamison@stfc.ac.uk"", ""authors"": [""Steven Jamison""]}]",False,"[""Steven Jamison""]","Jamison, S. X-ray FEL shines brightly. Nature Photon4, 589–591 (2010).",39,0,14,aplusplus,10.1038/nphoton.2010.210,https://doi.org/10.1038/nphoton.2010.210,Solar cells,9,nphoton,nature photonics,1283299200,2010-09-01,free-electron-lasers;x-rays,https://www.nature.com/articles/nphoton.2010.210,4
news & views,Revisiting solitons,,,"[{""address"": ""Rachel Won is at Nature Photonics, Chiyoda Building, 2-37 Ichigayatamachi, Shinjuku-ku, Tokyo 162-0843, Japan. r.won@natureasia.com"", ""authors"": [""Rachel Won""]}]",False,"[""Rachel Won""]","Won, R. Revisiting solitons. Nature Photon4, 591–592 (2010).",10,0,0,aplusplus,10.1038/nphoton.2010.217,https://doi.org/10.1038/nphoton.2010.217,Solar cells,9,nphoton,nature photonics,1283299200,2010-09-01,nonlinear-optics;solitons,https://www.nature.com/articles/nphoton.2010.217,4
editorial,New horizons,,,[],True,[],"New horizons. Nature Photon4, 595 (2010).",39,0,0,aplusplus,10.1038/nphoton.2010.207,https://doi.org/10.1038/nphoton.2010.207,Solar cells,9,nphoton,nature photonics,1283299200,2010-09-01,industry;solar-energy-and-photovoltaic-technology,https://www.nature.com/articles/nphoton.2010.207,4
