contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,Keeping up the momentum,,,[],True,[],"Keeping up the momentum. Nature Photon12, 375 (2018).",140,19,1,aplusplus,10.1038/s41566-018-0215-3,https://doi.org/10.1038/s41566-018-0215-3,,7,nphoton,nature photonics,1530144000,2018-06-28,lasers-leds-and-light-sources;optics-and-photonics;scientific-community-and-society;technology,https://www.nature.com/articles/s41566-018-0215-3,12
books & arts,On our bookshelf,,,"[{""address"": ""Nature Photonics"", ""authors"": [""Rachel Won""]}]",True,"[""Rachel Won""]","Won, R. On our bookshelf. Nature Photon12, 376 (2018).",61,0,0,aplusplus,10.1038/s41566-018-0207-3,https://doi.org/10.1038/s41566-018-0207-3,,7,nphoton,nature photonics,1530144000,2018-06-28,,https://www.nature.com/articles/s41566-018-0207-3,12
research highlight,Encouraging instability,,,"[{""address"": ""Nature Photonics"", ""authors"": [""David F. P. Pile""]}]",True,"[""David F. P. Pile""]","Pile, D.F.P. Encouraging instability. Nature Photon12, 377 (2018).",46,0,0,aplusplus,10.1038/s41566-018-0208-2,https://doi.org/10.1038/s41566-018-0208-2,,7,nphoton,nature photonics,1530144000,2018-06-28,lasers-leds-and-light-sources;nonlinear-optics,https://www.nature.com/articles/s41566-018-0208-2,12
research highlight,Twin-field QKD,,,"[{""address"": ""Nature Photonics"", ""authors"": [""David F. P. Pile""]}]",True,"[""David F. P. Pile""]","Pile, D.F.P. Twin-field QKD. Nature Photon12, 377 (2018).",1280,1,1,aplusplus,10.1038/s41566-018-0209-1,https://doi.org/10.1038/s41566-018-0209-1,,7,nphoton,nature photonics,1530144000,2018-06-28,quantum-information;quantum-optics,https://www.nature.com/articles/s41566-018-0209-1,12
research highlight,Attosecond resolution,,,"[{""address"": ""Nature Photonics"", ""authors"": [""Noriaki Horiuchi""]}]",True,"[""Noriaki Horiuchi""]","Horiuchi, N. Attosecond resolution. Nature Photon12, 377 (2018).",165,0,0,aplusplus,10.1038/s41566-018-0210-8,https://doi.org/10.1038/s41566-018-0210-8,,7,nphoton,nature photonics,1530144000,2018-06-28,optical-metrology;quantum-metrology;quantum-optics;ultrafast-photonics,https://www.nature.com/articles/s41566-018-0210-8,12
research highlight,Molecular sensing,,,"[{""address"": ""Nature Photonics"", ""authors"": [""Oliver Graydon""]}]",True,"[""Oliver Graydon""]","Graydon, O. Molecular sensing. Nature Photon12, 377 (2018).",180,2,0,aplusplus,10.1038/s41566-018-0211-7,https://doi.org/10.1038/s41566-018-0211-7,,7,nphoton,nature photonics,1530144000,2018-06-28,,https://www.nature.com/articles/s41566-018-0211-7,12
research highlight,Tunable comb,,,"[{""address"": ""Nature Photonics"", ""authors"": [""Rachel Won""]}]",True,"[""Rachel Won""]","Won, R. Tunable comb. Nature Photon12, 377 (2018).",181,0,0,aplusplus,10.1038/s41566-018-0212-6,https://doi.org/10.1038/s41566-018-0212-6,,7,nphoton,nature photonics,1530144000,2018-06-28,fibre-optics-and-optical-communications;frequency-combs;terahertz-optics,https://www.nature.com/articles/s41566-018-0212-6,12
news & views,Triplet state brightens upconversion,,,"[{""address"": ""Institute for Biomedical Materials & Devices (IBMD), Faculty of Science, the University of Technology Sydney, Ultimo, New South Wales, Australia"", ""authors"": [""Jiajia Zhou"", ""\u00a0&\u00a0Dayong Jin""]}]",False,"[""Jiajia Zhou"", ""Dayong Jin""]","Zhou, J., Jin, D. Triplet state brightens upconversion. Nature Photon12, 378–379 (2018).",916,8,0,aplusplus,10.1038/s41566-018-0188-2,https://doi.org/10.1038/s41566-018-0188-2,,7,nphoton,nature photonics,1530144000,2018-06-28,nanoparticles;spectroscopy,https://www.nature.com/articles/s41566-018-0188-2,12
news & views,Measuring molecular mass with light,,,"[{""address"": ""CREOL, The College of Optics and Photonics, University of Central Florida, Orlando, FL, USA"", ""authors"": [""Kyu Young Han""]}, {""address"": ""Departments of Biophysics and Biophysical Chemistry, Biophysics, and Biomedical Engineering, Johns Hopkins University, Baltimore, MD, USA"", ""authors"": [""Taekjip Ha""]}, {""address"": ""Howard Hughes Medical Institute, Baltimore, MD, USA"", ""authors"": [""Taekjip Ha""]}]",False,"[""Kyu Young Han"", ""Taekjip Ha""]","Han, K.Y., Ha, T. Measuring molecular mass with light. Nature Photon12, 380–381 (2018).",900,6,0,aplusplus,10.1038/s41566-018-0202-8,https://doi.org/10.1038/s41566-018-0202-8,,7,nphoton,nature photonics,1530144000,2018-06-28,,https://www.nature.com/articles/s41566-018-0202-8,12
news & views,Paper electronics,,,"[{""address"": ""Nature Photonics"", ""authors"": [""Noriaki Horiuchi""]}]",True,"[""Noriaki Horiuchi""]","Horiuchi, N. Paper electronics. Nature Photon12, 381 (2018).",361,1,1,aplusplus,10.1038/s41566-018-0206-4,https://doi.org/10.1038/s41566-018-0206-4,,7,nphoton,nature photonics,1530144000,2018-06-28,electronic-properties-and-devices;laser-material-processing;lithography;mid-infrared-photonics,https://www.nature.com/articles/s41566-018-0206-4,12
