doi,title,title_cn,abstract,abstract_cn
10.1038/nnano.2008.180,Conferences in the nanoworld,纳米世界中的会议 ,,
10.1038/nnano.2008.196,Indefinite particles,不确定的粒子 ,,
10.1038/nnano.2008.204,"Cherenkov radiation in silicon nanoparticles, gold's catalytic secrets, graphene sheets keep their distance, and the safe production of nanomaterials",硅纳米颗粒中的切伦科夫辐射，金的催化秘密，石墨烯片保持距离，并安全生产纳米材料 ,,
10.1038/nnano.2008.205,Top down bottom up: Mass appeal,自上而下，自下而上：大众吸引力 ,,
10.1038/nnano.2008.197,Charge of the heavy brigade,大队长 ,,
10.1038/nnano.2008.182,The asbestos analogy revisited,再谈石棉类比 ,,
10.1038/nnano.2008.192,Ancients inspire modern memory,古人激发现代记忆 ,,
10.1038/nnano.2008.195,The strain of it all,这一切的压力 ,,
10.1038/nnano.2008.194,Macromolecules flex their muscles,大分子弯曲肌肉 ,,
10.1038/nnano.2008.193,Carbon nanotubes on the brain,大脑上的碳纳米管 ,,
10.1038/nnano.2008.135,Progress towards monodisperse single-walled carbon nanotubes,单分散单壁碳纳米管的研究进展 ,,
10.1038/nnano.2008.149,Tailoring the atomic structure of graphene nanoribbons by scanning tunnelling microscope lithography,通过扫描隧道显微镜光刻调整石墨烯纳米带的原子结构 ,"<p>The practical realization of nanoscale electronics faces two major challenges: the precise engineering of the building blocks and their assembly into functional circuits. In spite of the exceptional electronic properties of carbon nanotubes, only basic demonstration devices have been realized that require time-consuming processes. This is mainly due to a lack of selective growth and reliable assembly processes for nanotubes. However, graphene offers an attractive alternative. Here we report the patterning of graphene nanoribbons and bent junctions with nanometre-precision, well-defined widths and predetermined crystallographic orientations, allowing us to fully engineer their electronic structure using scanning tunnelling microscope lithography. The atomic structure and electronic properties of the ribbons have been investigated by scanning tunnelling microscopy and tunnelling spectroscopy measurements. Opening of confinement gaps up to 0.5&#160;eV, enabling room-temperature operation of graphene nanoribbon-based devices, is reported. This method avoids the difficulties of assembling nanoscale components and may prove useful in the realization of complete integrated circuits, operating as room-temperature ballistic electronic devices.</p>",<p>纳米电子的实际实现面临两个主要挑战：构件的精确工程设计及其组装成功能电路。尽管碳纳米管具有非凡的电子性能，但仅实现了需要耗时过程的基本演示设备。这主要是由于缺乏纳米管的选择性生长和可靠的组装工艺。但是，石墨烯提供了一种有吸引力的替代方法。在这里，我们报告了具有纳米级精度，明确定义的宽度和预定的晶体学取向的石墨烯纳米带和弯曲结的图案，从而使我们能够使用扫描隧道显微镜光刻技术来全面设计其电子结构。通过扫描隧道显微镜和隧道光谱法研究了带的原子结构和电子性质。据报道，限制间隙的开放高达0.5 eV，从而使石墨烯纳米带基器件能够在室温下运行。该方法避免了组装纳米级组件的困难，并可能被证明可用于实现完整的集成电路，用作室温弹道电子设备。</ p> 
10.1038/nnano.2008.161,Individually addressable epitaxial ferroelectric nanocapacitor arrays with near Tb inch−2 density,接近Tb inch-2密度的可单独寻址的外延铁电纳米电容器阵列 ,"<p>Ferroelectric materials have emerged in recent years as an alternative to magnetic and dielectric materials for nonvolatile data-storage applications. Lithography is widely used to reduce the size of data-storage elements in ultrahigh-density memory devices. However, ferroelectric materials tend to be oxides with complex structures that are easily damaged by existing lithographic techniques, so an alternative approach is needed to fabricate ultrahigh-density ferroelectric memories. Here we report a high-temperature deposition process that can fabricate arrays of individually addressable metal/ferroelectric/metal nanocapacitors with a density of 176&#160;Gb&#160;inch<sup>&#8722;2</sup>. The use of an ultrathin anodic alumina membrane as a lift-off mask makes it possible to deposit the memory elements at temperatures as high as 650&#160;&#176;C, which results in excellent ferroelectric properties.</p>",近年来，铁电材料作为非易失性数据存储应用中磁和电介质材料的替代品出现了。 光刻技术被广泛用于减小超高密度存储设备中数据存储元件的尺寸。 但是，铁电材料往往是结构复杂的氧化物，容易被现有的光刻技术破坏，因此需要一种替代方法来制造超高密度铁电存储器。 在这里，我们报告了一种高温沉积工艺，该工艺可以制造密度为176＆＃160; Gb＆＃160; inch <sup>＆＃8722; 2 </ sup>的可单独寻址的金属/铁电/金属纳米电容器阵列。 使用超薄阳极氧化铝膜作为剥离掩模，可以在高达650°C的温度下沉积存储元件，从而具有出色的铁电性能。</ p> 
10.1038/nnano.2008.163,Prediction of very large values of magnetoresistance in a graphene nanoribbon device,预测石墨烯纳米带器件中很大的磁阻值 ,"<p>Graphene has emerged as a versatile material with outstanding electronic properties that could prove useful in many device applications. Recently, the demonstration of spin injection into graphene and the observation of long spin relaxation times and lengths have suggested that graphene could play a role in &#8216;spintronic&#8217; devices that manipulate electron spin rather than charge. In particular it has been found that zigzag graphene nanoribbons have magnetic (or spin) states at their edges, and that these states can be either antiparallel or parallel. Here we report the results of first-principles simulations that predict that spin-valve devices based on graphene nanoribbons will exhibit magnetoresistance values that are thousands of times higher than previously reported experimental values. These remarkable values can be linked to the unique symmetry of the band structure in the nanoribbons. We also show that it is possible to manipulate the band structure of the nanoribbons to generate highly spin-polarized currents.</p>",<p>石墨烯已成为具有优异电子性能的通用材料，可以证明在许多器件应用中很有用。最近，对自旋注入石墨烯的演示以及对长自旋弛豫时间和长度的观察表明，石墨烯可能在“自旋电子学”中发挥了作用。操纵电子自旋而不是电荷的设备。特别地，已经发现之字形石墨烯纳米带在其边缘处具有磁性（或自旋）状态，并且这些状态可以是反平行或平行的。在这里，我们报告第一原理模拟的结果，这些原理预测基于石墨烯纳米带的自旋阀装置将显示出比以前报道的实验值高数千倍的磁阻值。这些非凡的价值可以与纳米带中能带结构的独特对称性联系起来。我们还表明，可以操纵纳米带的带结构以产生高度自旋极化的电流。</ p> 
10.1038/nnano.2008.150,Subwavelength direct-write nanopatterning using optically trapped microspheres,使用光学捕获的微球的亚波长直写纳米图案 ,"<p>A number of non-lithographic techniques are now available for processing materials on the nanoscale, including optical techniques capable of producing features that are much smaller than the wavelength of light used. However, these techniques can be limited in speed, ease of use, cost of implementation, or the range of patterns they can write. Here we report how Bessel beam laser trapping of microspheres near surfaces can be used to enable near-field direct-write subwavelength nanopatterning. Using the microsphere as an objective lens to focus the processing laser, we demonstrate arbitrary patterns and individual features with minimum sizes of &#8764;100 nm (which is less than one-third the processing wavelength) and a positioning accuracy better than 40 nm in aqueous and chemical environments. Submicron spacing is maintained between the near-field objective and the substrate without active feedback control. If implemented with an array of optical traps, this approach could lead to a high-throughput probe-based method for patterning surfaces with subwavelength features.</p>",现在，许多非光刻技术可用于处理纳米级的材料，包括能够产生远小于所用光波长的特征的光学技术。但是，这些技术可能会在速度，易用性，实现成本或它们可以编写的模式范围方面受到限制。在这里我们报告表面附近微球的贝塞尔光束激光捕获如何可用于启用近场直写亚波长纳米图案。使用微球作为物镜聚焦加工激光，我们展示了任意图案和单个特征，最小尺寸为100 nm（小于加工波长的三分之一），定位精度优于40 nm在水和化学环境中。在没有主动反馈控制的情况下，可在近场物镜和基板之间保持亚微米间距。如果与光阱阵列一起实施，这种方法可能会导致基于高通量探针的具有亚波长特征的表面图案化方法。</ p> 
10.1038/nnano.2008.164,Self-assembled DNA nanostructures for distance-dependent multivalent ligand–protein binding,自组装DNA纳米结构可实现距离依赖性多价配体-蛋白结合 ,"<p>An important goal of nanotechnology is to assemble multiple molecules while controlling the spacing between them. Of particular interest is the phenomenon of multivalency, which is characterized by simultaneous binding of multiple ligands on one biological entity to multiple receptors on another. Various approaches have been developed to engineer multivalency by linking multiple ligands together. However, the effects of well-controlled inter-ligand distances on multivalency are less well understood. Recent progress in self-assembling DNA nanostructures with spatial and sequence addressability has made deterministic positioning of different molecular species possible. Here we show that distance-dependent multivalent binding effects can be systematically investigated by incorporating multiple-affinity ligands into DNA nanostructures with precise nanometre spatial control. Using atomic force microscopy, we demonstrate direct visualization of high-affinity bivalent ligands being used as pincers to capture and display protein molecules on a nanoarray. These results illustrate the potential of using designer DNA nanoscaffolds to engineer more complex and interactive biomolecular networks.</p>",<p>纳米技术的一个重要目标是组装多个分子，同时控制它们之间的间隔。特别重要的是多价现象，其特征在于一个生物实体上的多个配体同时结合到另一个生物实体上的多个受体。通过将多个配体连接在一起，已开发​​出多种方法来工程化多价。但是，对配体间距离控制良好对多价的影响了解得很少。具有空间和序列可寻址性的自组装DNA纳米结构的最新进展使得确定性定位不同分子成为可能。在这里，我们显示可以通过将多亲和力配体掺入具有精确纳米空间控制的DNA纳米结构中，系统地研究距离依赖的多价结合效应。使用原子力显微镜，我们展示了高亲和力二价配体的直接可视化，这些配体被用作钳子来捕获和展示纳米阵列上的蛋白质分子。这些结果说明了使用设计人员的DNA纳米支架构建更复杂和相互作用的生物分子网络的潜力。</ p> 
10.1038/nnano.2008.111,Carbon nanotubes introduced into the abdominal cavity of mice show asbestos-like pathogenicity in a pilot study,在一项初步研究中，引入小鼠腹腔的碳纳米管表现出类似石棉的致病性 ,"<p>Carbon nanotubes have distinctive characteristics, but their needle-like fibre shape has been compared to asbestos, raising concerns that widespread use of carbon nanotubes may lead to mesothelioma, cancer of the lining of the lungs caused by exposure to asbestos. Here we show that exposing the mesothelial lining of the body cavity of mice, as a surrogate for the mesothelial lining of the chest cavity, to long multiwalled carbon nanotubes results in asbestos-like, length-dependent, pathogenic behaviour. This includes inflammation and the formation of lesions known as granulomas. This is of considerable importance, because research and business communities continue to invest heavily in carbon nanotubes for a wide range of products under the assumption that they are no more hazardous than graphite. Our results suggest the need for further research and great caution before introducing such products into the market if long-term harm is to be avoided.</p>",碳纳米管具有独特的特性，但是将它们的针状纤维形状与石棉进行了比较，这引起人们的担忧，即碳纳米管的广泛使用可能导致间皮瘤，这是由于接触石棉而引起的肺内膜癌。 在这里，我们表明，将小鼠体腔的间皮内膜作为胸腔间皮内膜的替代物，暴露于长的多壁碳纳米管会导致石棉样，长度依赖性，致病性行为。 这包括炎症和称为肉芽肿的病变的形成。 这是非常重要的，因为在假设碳纳米管不比石墨危害更大的前提下，研究和商业界继续对各种产品的碳纳米管进行大量投资。 我们的结果表明，如果要避免长期损害，在将此类产品投放市场之前，需要进一步研究和高度谨慎。</ p> 
