doi,title,title_cn,abstract,abstract_cn
10.1038/s41565-019-0412-3,Nanomaterials definition matters,纳米材料的定义很重要 ,,
10.1038/s41565-019-0413-2,Recognizing peer reviewers,认可同行评审 ,,
10.1038/s41565-019-0408-z,Converting light into ATP,将光转换为ATP ,,
10.1038/s41565-019-0409-y,A spin–orbit gap in graphene,石墨烯的自旋轨道间隙 ,,
10.1038/s41565-019-0410-5,Liver immunomodulation,肝免疫调节 ,,
10.1038/s41565-019-0411-4,Do-it-yourself thermoelectrics,自己动手热电 ,,
10.1038/s41565-019-0372-7,Opening the vascular gate,打开血管门 ,,
10.1038/s41565-019-0380-7,Trojan horses for immunotherapy,特洛伊木马用于免疫治疗 ,,
10.1038/s41565-018-0357-y,Deep learning beats the optical diffraction limit,深度学习超越了光学衍射极限 ,,
10.1038/s41565-019-0371-8,Bridging the academic and industrial metrics for next-generation practical batteries,桥接下一代实用电池的学术和工业指标 ,,
10.1038/s41565-019-0396-z,Legal and practical challenges in classifying nanomaterials according to regulatory definitions,根据法规定义对纳米材料进行分类的法律和实践挑战 ,,
10.1038/s41565-018-0348-z,Observation of ballistic avalanche phenomena in nanoscale vertical InSe/BP heterostructures,纳米垂直InSe / BP异质结构弹道雪崩现象的观察 ,"<p>Impact ionization, which supports carrier multiplication, is promising for applications in single photon detection and sharp threshold swing field effect devices. However, initiating the impact ionization of avalanche breakdown requires a high applied electric field in a long active region, which hampers carrier multiplication with a high gain, low bias and superior noise performance. Here we report the observation of ballistic avalanche phenomena in sub-mean free path (MFP) scaled vertical InSe/black phosphorus (BP) heterostructures. We use these heterojunctions to fabricate avalanche photodetectors (APDs) with a sensitive mid-infrared light detection (4&#8201;&#956;m wavelength) and impact ionization transistors with a steep subthreshold swing (&lt;0.25&#8201;mV&#8201;dec<sup>&#8211;1</sup>). The devices show a low avalanche threshold (&lt;1&#8201;V), low noise figure and distinctive density spectral shape. Our transport measurements suggest that the breakdown originates from a ballistic avalanche phenomenon, where the sub-MFP BP channel support the lattice impact ionization by electrons and holes and the abrupt current amplification without scattering from the obstacles in a deterministic nature. Our results provide new strategies for the development of advanced photodetectors via efficient carrier manipulation at the nanoscale.</p>",<p>支持载流子倍增的碰撞电离技术有望用于单光子检测和锐度阈值摆幅场效应器件中。然而，引发雪崩击穿的碰撞电离需要在长的有源区域中施加高电场，这会以高增益，低偏置和出色的噪声性能阻碍载流子倍增。在这里，我们报告在亚平均自由程（MFP）缩放的垂直InSe /黑磷（BP）异质结构中发生弹道雪崩现象的观察。我们使用这些异质结来制造具有灵敏的中红外光检测（4＆＃9561;＆＃956; m波长）的雪崩光电探测器（APD）和具有陡峭的亚阈值摆幅（＆lt; 0.25＆＃8201; mV＆＃）的冲击电离晶体管。 8201; dec <sup>＆＃8211; 1 </ sup>）。该器件显示出低雪崩阈值（＆lt; 1＆＃8201; V），低噪声指数和独特的密度谱形状。我们的传输测量结果表明，击穿是由弹道雪崩现象引起的，该子MFP BP通道通过电子和空穴支持晶格碰撞电离和突变电流，而没有确定性地从障碍物散射。我们的结果为通过纳米级有效载流子操纵开发先进光电探测器提供了新的策略。</ p> 
