doi,title,title_cn,abstract,abstract_cn
10.1038/s41565-018-0355-0,Testing memory downsizing limits,测试内存精简限制 ,,
10.1038/s41565-018-0343-4,Tales of the structures of molecules,分子结构故事 ,,
10.1038/s41565-018-0350-5,Light does it all,光能做到一切 ,,
10.1038/s41565-018-0351-4,Strain stretches photons,应变拉伸光子 ,,
10.1038/s41565-018-0352-3,Nerve bridge,神经桥 ,,
10.1038/s41565-018-0353-2,Sustainable cooling,持续冷却 ,,
10.1038/s41565-018-0326-5,Drink safely with biomimetic nanotechnology,仿生纳米技术可安全饮用 ,,
10.1038/s41565-018-0328-3,Surgical wound immunotherapy,手术伤口免疫治疗 ,,
10.1038/s41565-018-0314-9,Robust and compact waveguides,坚固耐用的波导 ,,
10.1038/s41565-018-0313-x,Heat-assisted microwave amplifier,热辅助微波放大器 ,,
10.1038/s41565-018-0320-y,Applications of nanolasers,纳米激光的应用 ,"<p>Nanolasers generate coherent light at the nanoscale. In the past decade, they have attracted intense interest, because they are more compact, faster and more power-efficient than conventional lasers. Thanks to these capabilities, nanolasers are now an emergent tool for a variety of practical applications. In this Review, we explain the intrinsic merits of nanolasers and assess recent progress on their applications, particularly for optical interconnects, near-field spectroscopy and sensing, optical probing for biological systems and far-field beam synthesis through near-field eigenmode engineering. We highlight the scientific and engineering challenges that remain for forging nanolasers into powerful tools for nanoscience and nanotechnology.</p>",<p>纳米激光产生纳米级的相干光。 在过去的十年中，它们比传统激光器更紧凑，更快速，更节能，因此引起了人们的极大兴趣。 由于这些功能，纳米激光现在已成为各种实际应用中的新兴工具。 在这篇综述中，我们解释了纳米激光的内在优点，并评估了其在应用方面的最新进展，特别是在光学互连，近场光谱学和传感，生物系统的光学探测以及通过近场本征模式工程进行的远场光束合成方面。 我们强调了将纳米激光锻造为纳米科学和纳米技术的强大工具所面临的科学和工程挑战。</ p> 
10.1038/s41565-018-0279-8,Two-photon interference in the telecom C-band after frequency conversion of photons from remote quantum emitters,远程量子发射器对光子进行频率转换后，电信C波段中的双光子干扰 ,"<p>Efficient fibre-based long-distance quantum communication via quantum repeaters relies on deterministic single-photon sources at telecom wavelengths, potentially exploiting the existing world-wide infrastructures. For upscaling the experimental complexity in quantum networking, two-photon interference (TPI) of remote non-classical emitters in the low-loss telecom bands is of utmost importance. Several experiments have been conducted regarding TPI of distinct emitters, for example, using trapped atoms, ions, nitrogen vacancy centres, silicon vacancy centres, organic molecules and semiconductor quantum dots. However, the spectral range was far from the highly desirable telecom C-band. Here, we exploit quantum frequency conversion to realize TPI at 1,550&#8201;nm with single photons stemming from two remote quantum dots. We thereby prove quantum frequency conversion as a bridging technology and a precise and stable mechanism to erase the frequency difference between independent emitters. On resonance, a TPI visibility of 29&#8201;&#8201;&#177; 3% has been observed, limited only by the spectral diffusion processes of the individual quantum dots. The local fibre network used covers several rooms between two floors of the building. Even the addition of up to 2&#8201;km of fibre channel shows no influence on the TPI visibility, proving the photon wavepacket distortion to be negligible. Our studies pave the way to establish long-distance entanglement distribution between remote solid-state emitters including interfaces with various quantum hybrid systems.</p>","<p>通过量子转发器进行的基于光纤的高效长距离量子通信依赖于电信波长的确定性单光子源，有可能利用现有的全球基础设施。为了提高量子网络中的实验复杂性，在低损耗电信频段中的远程非经典发射器的两光子干扰（TPI）至关重要。已经针对不同发射体的TPI进行了一些实验，例如，使用捕获的原子，离子，氮空位中心，硅空位中心，有机分子和半导体量子点。但是，频谱范围远未达到人们所期望的电信C波段。在这里，我们利用量子频率转换来实现1,550＆＃8201; nm处的TPI，并使用源自两个远程量子点的单个光子。因此，我们证明了量子频率转换是一种桥接技术以及一种精确稳定的机制，可以消除独立发射器之间的频率差。共振时，TPI可见度为29。已观察到3％，仅受各个量子点的光谱扩散过程限制。所使用的本地光纤网络覆盖了建筑物两层之间的多个房间。即使增加长达2千米的光纤通道，也不会影响TPI可见性，从而证明光子波包失真可以忽略不计。我们的研究为在远程固态发射器之间建立长距离纠缠分布铺平了道路，其中包括与各种量子混合系统的接口。</ p> "
10.1038/s41565-018-0282-0,Spin–orbit torque driven by a planar Hall current,由平面霍尔电流驱动的自旋轨道转矩 ,"<p>Spin&#8211;orbit torques (SOTs) in multilayers of ferromagnetic (FM) and non-magnetic (NM) metals can manipulate the magnetization of the FM layer efficiently. This is employed, for example, in non-volatile magnetic memories for energy-efficient mobile electronics and spin torque nano-oscillators for neuromorphic computing. Recently, spin torque nano-oscillators also found use in microwave-assisted magnetic recording, which enables ultrahigh-capacity hard disk drives. Most SOT devices employ spin Hall and Rashba effects, which originate from spin&#8211;orbit coupling within the NM layer and at the FM/NM interfaces, respectively. Recently, SOTs generated by the anomalous Hall effect in FM/NM/FM multilayers were predicted and experimentally realized. The control of SOTs through crystal symmetry was demonstrated as well. Understanding all the types of SOTs that can arise in magnetic multilayers is needed for a formulation of a comprehensive SOT theory and for engineering practical SOT devices. Here we show that a spin-polarized electric current known to give rise to anisotropic magnetoresistance (AMR) and the planar Hall effect (PHE) in a FM can additionally generate large antidamping SOTs with an unusual angular symmetry in NM<sub>1</sub>/FM/NM<sub>2</sub> multilayers. This effect can be described by a recently proposed magnonic mechanism. Our measurements reveal that this torque can be large in multilayers in which both spin Hall and Rashba torques are negligible. Furthermore, we demonstrate the operation of a spin torque nano-oscillator driven by this SOT. These findings significantly expand the class of materials that exhibit giant SOTs.</p>",铁磁性（FM）和非磁性（NM）金属多层中的自旋轨道转矩（SOT）可以有效地控制FM层的磁化。例如，在用于节能移动电子设备的非易失性磁性存储器中以及在用于神经形态计算的自旋扭矩纳米振荡器中采用了这种方法。最近，旋转扭矩纳米振荡器也被用于微波辅助磁记录中，从而可以实现超大容量的硬盘驱动器。大多数SOT设备采用自旋霍尔效应和Rashba效应，它们分别来自NM层内和FM / NM接口处的自旋轨道耦合。最近，预测并通过实验实现了由FM / NM / FM多层中的异常霍尔效应产生的SOT。还证明了通过晶体对称性控制SOT。了解全面的SOT理论和工程实用SOT器件需要了解磁性多层中可能出现的所有SOT类型。在这里，我们表明，已知会在FM中产生各向异性磁阻（AMR）和平面霍尔效应（PHE）的自旋极化电流还可以在NM <sub> 1 </ sub>中另外产生具有异常角度对称性的大型抗阻尼SOT。 sub> / FM / NM <sub> 2 </ sub>多层。这种作用可以通过最近提出的强磁机制来描述。我们的测量结果表明，在自旋霍尔和Rashba转矩均可以忽略的多层结构中，该转矩可能很大。此外，我们演示了由该SOT驱动的自旋扭矩纳米振荡器的操作。这些发现大大扩展了具有巨大SOT的材料的种类。</ p> 
