doi,title,title_cn,abstract,abstract_cn
10.1038/nnano.2009.244,Recommended reading,推荐读物 ,,
10.1038/nnano.2009.207,Where does nanotechnology belong in the map of science?,纳米技术在科学领域中属于什么？ ,,
10.1038/nnano.2009.245,Science from the inside,内在的科学 ,,
10.1038/nnano.2009.246,Our choice from the recent literature,我们从最近的文献中选择 ,,
10.1038/nnano.2009.247,Digging deeper,深层发掘 ,,
10.1038/nnano.2009.249,Geometric sorting boards,几何分类板 ,,
10.1038/nnano.2009.251,Silence the target,使目标沉默 ,,
10.1038/nnano.2009.211,A simple approach to superlattices,一种简单的超晶格方法 ,,
10.1038/nnano.2009.248,What does the cell see?,细胞看到了什么？ ,,
10.1038/nnano.2009.253,Making the most of photons,充分利用光子 ,,
10.1038/nnano.2009.250,Surfing ripples towards new devices,涌向新设备的涟漪 ,,
10.1038/nnano.2009.176,Molecular electronics with single molecules in solid-state devices,固态设备中具有单分子的分子电子学 ,"<p>The ultimate aim of molecular electronics is to understand and master single-molecule devices. Based on the latest results on electron transport in single molecules in solid-state devices, we focus here on new insights into the influence of metal electrodes on the energy spectrum of the molecule, and on how the electron transport properties of the molecule depend on the strength of the electronic coupling between it and the electrodes. A variety of phenomena are observed depending on whether this coupling is weak, intermediate or strong.</p>",<p>分子电子学的最终目的是了解和掌握单分子设备。 基于有关固态器件中单个分子中电子传输的最新结果，我们在这里集中于对金属电极对分子能谱的影响的新见解，以及分子的电子传输特性如何依赖于电子能谱。 它与电极之间的电子耦合强度。 根据这种耦合是弱耦合，中间耦合还是强耦合，会观察到各种现象。</ p> 
10.1038/nnano.2009.220,Placement and orientation of individual DNA shapes on lithographically patterned surfaces,平版印刷图案表面上单个DNA形状的放置和方向 ,"<p>Artificial DNA nanostructures show promise for the organization of functional materials to create nanoelectronic or nano-optical devices. DNA origami, in which a long single strand of DNA is folded into a shape using shorter &#8216;staple strands&#8217;, can display 6-nm-resolution patterns of binding sites, in principle allowing complex arrangements of carbon nanotubes, silicon nanowires, or quantum dots. However, DNA origami are synthesized in solution and uncontrolled deposition results in random arrangements; this makes it difficult to measure the properties of attached nanodevices or to integrate them with conventionally fabricated microcircuitry. Here we describe the use of electron-beam lithography and dry oxidative etching to create DNA origami-shaped binding sites on technologically useful materials, such as SiO<sub>2</sub> and diamond-like carbon. In buffer with &#8764;100 mM MgCl<sub>2</sub>, DNA origami bind with high selectivity and good orientation: 70&#8211;95% of sites have individual origami aligned with an angular dispersion (&#177;1 s.d.) as low as &#177;10&#176; (on diamond-like carbon) or &#177;20&#176; (on SiO<sub>2</sub>).</p>",<p>人造DNA纳米结构显示出功能材料组织创造纳米电子或纳米光学器件的希望。 DNA折纸，其中一条较长的DNA单链使用较短的“短链”折叠成一个形状，可以显示6-nm分辨率的结合位点图案，原则上允许碳纳米管，硅的复杂排列纳米线或量子点。但是，DNA折纸是在溶液中合成的，不受控制的沉积会导致随机排列。这使得很难测量附着的纳米器件的性能或将它们与常规制造的微电路集成在一起。在这里，我们描述了使用电子束光刻和干式氧化蚀刻在诸如SiO <sub> 2 </ sub>和类金刚石碳等技术上有用的材料上创建DNA折纸形结合位点的方法。在具有100 mM MgCl <sub> 2 </ sub>的缓冲液中，DNA折纸具有较高的选择性和良好的定向结合力：70％的位置中有95％的单个折纸呈角度分散排列（＆＃177; 1 sd）低至＆＃177; 10＆＃176; （在类金刚石碳上）或＆＃177; 20＆＃176; （在SiO <sub> 2 </ sub>上）。</ p> 
10.1038/nnano.2009.191,Controlled ripple texturing of suspended graphene and ultrathin graphite membranes,悬浮石墨烯和超薄石墨膜的可控波纹纹理化 ,"<p>Graphene is nature's thinnest elastic material and displays exceptional mechanical and electronic properties. Ripples are an intrinsic feature of graphene sheets and are expected to strongly influence electronic properties by inducing effective magnetic fields and changing local potentials. The ability to control ripple structure in graphene could allow device design based on local strain and selective bandgap engineering. Here, we report the first direct observation and controlled creation of one- and two-dimensional periodic ripples in suspended graphene sheets, using both spontaneously and thermally generated strains. We are able to control ripple orientation, wavelength and amplitude by controlling boundary conditions and making use of graphene's negative thermal expansion coefficient (TEC), which we measure to be much larger than that of graphite. These results elucidate the ripple formation process, which can be understood in terms of classical thin-film elasticity theory. This should lead to an improved understanding of suspended graphene devices, a controlled engineering of thermal stress in large-scale graphene electronics, and a systematic investigation of the effect of ripples on the electronic properties of graphene.</p>",<p>石墨烯是自然界中最薄的弹性材料，并显示出卓越的机械和电子性能。波纹是石墨烯片的固有特征，并且有望通过感应有效磁场和改变局部电势来强烈影响电子性能。控制石墨烯中波纹结构的能力可以允许基于局部应变和选择性带隙工程设计器件。在这里，我们报告了自发和热产生的应变在悬浮石墨烯片中的第一次直接观察和受控的一维和二维周期性波动的产生。我们能够通过控制边界条件并利用石墨烯的负热膨胀系数（TEC）来控制波纹方向，波长和幅度，而石墨烯的负热膨胀系数据测量比石墨大得多。这些结果阐明了波纹形成过程，可以用经典的薄膜弹性理论来理解。这应该有助于人们更好地理解悬浮石墨烯器件，对大型石墨烯电子器件中的热应力进行可控的工程设计，以及系统研究波纹对石墨烯电子性能的影响。</ p> 
10.1038/nnano.2009.182,Substrate-induced array of quantum dots in a single-walled carbon nanotube,基质诱导的单壁碳纳米管中的量子点阵列 ,"<p>Single-walled carbon nanotubes are model one-dimensional structures. They can also be made into zero-dimensional structures; quantum wells can be created in nanotubes by inserting metallofullerenes, by mechanical cutting or by the application of mechanical strain. Here, we report that quantum dot arrays can be produced inside nanotubes simply by causing a misalignment between the nanotube and the &#12296;100&#12297; direction of a supporting silver substrate. This method does not require chemical or physical treatment of either the substrate or the nanotube. A short quantum dot confinement length of 6&#160;nm results in large energy splittings.</p>",<p>单壁碳纳米管是模型的一维结构。 它们也可以制成零维结构。 可以通过插入金属富勒烯，通过机械切割或通过施加机械应变在纳米管中创建量子阱。 在这里，我们报告说，仅通过引起纳米管和＆＃12296; 100＆＃12297;之间的未对准，就可以在纳米管内部产生量子点阵列。 支撑银基板的方向。 该方法不需要对衬底或纳米管进行化学或物理处理。 短的量子点限制长度6＆＃160; nm导致大的能量分裂。</ p> 
