doi,title,title_cn,abstract,abstract_cn
10.1038/nnano.2015.309,Tailoring high-temperature radiation and the resurrection of the incandescent source,量身定制高温辐射和白炽灯源的复活 ,,
10.1038/nnano.2015.285,Plasmonic colour laser printing,等离子彩色激光印刷 ,,
10.1038/nnano.2015.291,Single-spin CCD,单旋CCD ,,
10.1038/nnano.2015.303,Epitaxial graphene quantum dots for high-performance terahertz bolometers,高性能太赫兹辐射热计的外延石墨烯量子点 ,,
10.1038/nnano.2015.314,Gate-induced superconductivity in atomically thin MoS2 crystals,原子薄的MoS2晶体中栅极诱导的超导性 ,"<p>When thinned down to the atomic scale, many layered van der Waals materials exhibit an interesting evolution of their electronic properties, whose main aspects can be accounted for by changes in the single-particle bandstructure. Phenomena driven by interactions are also observed, but identifying experimentally systematic trends in their thickness dependence is challenging. Here, we explore the evolution of gate-induced superconductivity in exfoliated MoS<sub>2</sub> multilayers ranging from bulk-like to individual monolayers. We observe a clear transition for all thicknesses down to the ultimate atomic limit, providing the first demonstration of gate-induced superconductivity in atomically thin exfoliated crystals. Additionally, we characterize the superconducting state by measuring the critical temperature T<sub>C</sub> and magnetic field B<sub>C</sub> in a large number of multilayer devices while decreasing their thickness. We find that the superconducting properties exhibit a pronounced reduction in T<sub>C</sub> and B<sub>C</sub> when going from bilayers to monolayers, for which we discuss possible microscopic mechanisms.</p>",<p>当减薄至原子级时，许多层状范德华材料表现出有趣的电子性能演变，其主要方面可通过单粒子能带结构的变化来解释。还观察到了由相互作用驱动的现象，但是要确定厚度依赖性的实验系统趋势具有挑战性。在这里，我们探索了从片状到单个单层的脱落MoS <sub> 2 </ sub>多层中门诱导的超导性的演变。我们观察到所有厚度下降到最终原子极限的清晰过渡，这是在原子薄的剥落晶体中栅极诱导的超导性的首次证明。此外，我们通过测量许多多层器件的临界温度T <sub> C </ sub>和磁场B <sub> C </ sub>并减小其厚度来表征超导状态。我们发现，当从双层转移到单层时，超导性质在T <sub> C </ sub>和B <sub> C </ sub>中表现出明显的降低，为此我们讨论了可能的微观机制。</ p> 
10.1038/nnano.2015.293,Magnetic field-induced helical mode and topological transitions in a topological insulator nanoribbon,磁场在绝缘子纳米带中的螺旋模态和拓扑跃迁 ,"<p>The spin-helical Dirac fermion topological surface states in a topological insulator nanowire or nanoribbon promise novel topological devices and exotic physics such as Majorana fermions. Here, we report local and non-local transport measurements in Bi<sub>2</sub>Te<sub>3</sub> topological insulator nanoribbons that exhibit quasi-ballistic transport over &#8764;2&#8197;&#956;m. The conductance versus axial magnetic flux &#934; exhibits Aharonov&#8211;Bohm oscillations with maxima occurring alternately at half-integer or integer flux quanta (&#934;<sub>0</sub>&#8201;=&#8201;h/e, where h is Planck's constant and e is the electron charge) depending periodically on the gate-tuned Fermi wavevector (k<sub>F</sub>) with period 2&#960;/C (where C is the nanoribbon circumference). The conductance versus gate voltage also exhibits k<sub>F</sub>-periodic oscillations, anti-correlated between &#934;&#8201;=&#8201;0 and &#934;<sub>0</sub>/2. These oscillations enable us to probe the Bi<sub>2</sub>Te<sub>3</sub> band structure, and are consistent with the circumferentially quantized topological surface states forming a series of one-dimensional subbands, which undergo periodic magnetic field-induced topological transitions with the disappearance/appearance of the gapless Dirac point with a one-dimensional spin helical mode.</p>",<p>拓扑绝缘体纳米线或纳米带中的自旋螺旋狄拉克费米子拓扑表面状态有望提供新颖的拓扑设备和奇异的物理学，例如马里亚纳费米子。在这里，我们报告Bi <sub> 2 </ sub> Te <sub> 3 </ sub>拓扑绝缘体纳米带中的局部和非局部传输测量，这些纳米带在＆＃8764; 2＆＃8197;＆＃上表现出准弹道传输956;米电导率与轴向磁通量的关系＆＃934;表现出具有最大发生在半整数或整数通量量子（＆＃934; <sub> 0 </ sub>＆＃8201; =＆＃8201; h / e，其中h是普朗克常数e是电子电荷），周期为2时，门控调谐的费米波矢量（k <F> </ sub>）/ C（其中C为纳米带周长）。电导率与栅极电压的关系也表现出k <sub> F </ sub>-周期振荡，在＆＃934;＆＃8201; =＆＃8201; 0和＆＃934; <sub> 0 </ sub > / 2。这些振荡使我们能够探测Bi <sub> 2 </ sub> Te <sub> 3 </ sub>的能带结构，并与形成一系列一维子带的圆周量化拓扑表面状态一致，这些子带经历了周期性的一维自旋螺旋模态的无间隙狄拉克点的消失/出现导致磁场诱导的拓扑转变。</ p> 
10.1038/nnano.2015.294,Electric-field control of spin–orbit torque in a magnetically doped topological insulator,磁掺杂拓扑绝缘体中自旋轨道转矩的电场控制 ,"<p>Electric-field manipulation of magnetic order has proved of both fundamental and technological importance in spintronic devices. So far, electric-field control of ferromagnetism, magnetization and magnetic anisotropy has been explored in various magnetic materials, but the efficient electric-field control of spin&#8211;orbit torque (SOT) still remains elusive. Here, we report the effective electric-field control of a giant SOT in a Cr-doped topological insulator (TI) thin film using a top-gate field-effect transistor structure. The SOT strength can be modulated by a factor of four within the accessible gate voltage range, and it shows strong correlation with the spin-polarized surface current in the film. Furthermore, we demonstrate the magnetization switching by scanning gate voltage with constant current and in-plane magnetic field applied in the film. The effective electric-field control of SOT and the giant spin-torque efficiency in Cr-doped TI may lead to the development of energy-efficient gate-controlled spin-torque devices compatible with modern field-effect semiconductor technologies.</p>",<p>在自旋电子器件中，磁场顺序的电场操纵已被证明具有根本和重要的技术意义。迄今为止，已经在各种磁性材料中探索了铁磁性，磁化强度和磁各向异性的电场控制，但是自旋轨道转矩（SOT）的有效电场控制仍然难以实现。在这里，我们报告了使用顶栅场效应晶体管结构对掺铬的拓扑绝缘体（TI）薄膜中的巨型SOT进行有效的电场控制。在可访问的栅极电压范围内，可以将SOT强度调整为四倍，并且它与薄膜中的自旋极化表面电流具有很强的相关性。此外，我们通过在薄膜中施加恒定电流和面内磁场来扫描栅极电压来演示磁化切换。 SOT的有效电场控制和掺铬TI中巨大的自旋扭矩效率可能会导致开发与现代场效应半导体技术兼容的高能效栅极控制自旋扭矩器件。</ p> 
10.1038/nnano.2015.295,Spin-torque resonant expulsion of the vortex core for an efficient radiofrequency detection scheme,涡流核的自旋转矩共振驱除，可实现有效的射频检测方案 ,"<p>It has been proposed that high-frequency detectors based on the so-called spin-torque diode effect in spin transfer oscillators could eventually replace conventional Schottky diodes due to their nanoscale size, frequency tunability and large output sensitivity. Although a promising candidate for information and communications technology applications, the output voltage generated from this effect has still to be improved and, more pertinently, reduces drastically with decreasing radiofrequency (RF) current. Here we present a scheme for a new type of spintronics-based high-frequency detector based on the expulsion of the vortex core in a magnetic tunnel junction (MTJ). The resonant expulsion of the core leads to a large and sharp change in resistance associated with the difference in magnetoresistance between the vortex ground state and the final C-state configuration. Interestingly, this reversible effect is independent of the incoming RF current amplitude, offering a fast real-time RF threshold detector.</p>",已经提出，基于自旋转移振荡器中所谓的自旋扭矩二极管效应的高频检测器由于其纳米级尺寸，频率可调性和大的输出灵敏​​度而最终可以代替传统的肖特基二极管。尽管是信息和通信技术应用的一个有前途的候选者，但仍需要改善这种效应所产生的输出电压，并且更有意义的是，随着射频（RF）电流的降低，该电压会急剧下降。在这里，我们提出了一种基于自旋电子学的高频检测器的方案，该方案基于磁隧道结（MTJ）中涡流核的排出。芯的共振排出导致与涡旋基态和最终C态配置之间的磁阻差异相关的电阻的大而急剧的变化。有趣的是，这种可逆效应与传入的RF电流幅度无关，从而提供了一种快速的实时RF阈值检测器。</ p> 
10.1038/nnano.2015.310,Amyloid–carbon hybrid membranes for universal water purification,淀粉样-碳杂化膜用于通用净水 ,"<p>Industrial development, energy production and mining have led to dramatically increased levels of environmental pollutants such as heavy metal ions, metal cyanides and nuclear waste. Current technologies for purifying contaminated waters are typically expensive and ion specific, and there is therefore a significant need for new approaches. Here, we report inexpensive hybrid membranes made from protein amyloid fibrils and activated porous carbon that can be used to remove heavy metal ions and radioactive waste from water. During filtration, the concentration of heavy metal ions drops by three to five orders of magnitude per passage and the process can be repeated numerous times. Notably, their efficiency remains unaltered when filtering several ions simultaneously. The performance of the membrane is enabled by the ability of the amyloids to selectively absorb heavy metal pollutants from solutions. We also show that our membranes can be used to recycle valuable heavy metal contaminants by thermally reducing ions trapped in saturated membranes, leading to the creation of elemental metal nanoparticles and films.</p>",<p>工业发展，能源生产和采矿业导致环境污染物的水平急剧增加，例如重金属离子，金属氰化物和核废料。当前用于净化被污染的水的技术通常是昂贵的并且是离子特异性的，因此迫切需要新的方法。在这里，我们报道了由蛋白质淀粉样蛋白原纤维和活性多孔碳制成的廉价混合膜，可用于从水中去除重金属离子和放射性废物。在过滤过程中，重金属离子的浓度每次下降三到五个数量级，并且该过程可以重复多次。值得注意的是，当同时过滤多个离子时，它们的效率保持不变。淀粉样蛋白从溶液中选择性吸收重金属污染物的能力使膜的性能得以实现。我们还表明，通过热还原饱和膜中捕获的离子，我们的膜可用于回收有价值的重金属污染物，从而形成元素金属纳米颗粒和膜。</ p> 
10.1038/nnano.2015.330,Protein adsorption is required for stealth effect of poly(ethylene glycol)- and poly(phosphoester)-coated nanocarriers,聚乙二醇和聚磷酸酯涂层的纳米载体的隐身效果需要蛋白质吸附 ,"<p>The current gold standard to reduce non-specific cellular uptake of drug delivery vehicles is by covalent attachment of poly(ethylene glycol) (PEG). It is thought that PEG can reduce protein adsorption and thereby confer a stealth effect. Here, we show that polystyrene nanocarriers that have been modified with PEG or poly(ethyl ethylene phosphate) (PEEP) and exposed to plasma proteins exhibit a low cellular uptake, whereas those not exposed to plasma proteins show high non-specific uptake. Mass spectrometric analysis revealed that exposed nanocarriers formed a protein corona that contains an abundance of clusterin proteins (also known as apolipoprotein J). When the polymer-modified nanocarriers were incubated with clusterin, non-specific cellular uptake could be reduced. Our results show that in addition to reducing protein adsorption, PEG, and now PEEPs, can affect the composition of the protein corona that forms around nanocarriers, and the presence of distinct proteins is necessary to prevent non-specific cellular uptake.</p>",<p>当前减少药物递送媒介物非特异性细胞摄取的金标准是通过共价键合聚乙二醇（PEG）。认为PEG可以减少蛋白质的吸附，从而赋予隐身效果。在这里，我们显示已被PEG或聚（磷酸乙基乙酯）（PEEP）修饰并暴露于血浆蛋白的聚苯乙烯纳米载体表现出较低的细胞摄取，而未暴露于血浆蛋白的那些表现出较高的非特异性摄取。质谱分析表明，暴露的纳米载体形成了蛋白质电晕，其中含有大量的簇蛋白（也称为载脂蛋白J）。当将聚合物修饰的纳米载体与簇蛋白孵育时，可以减少非特异性细胞摄取。我们的结果表明，除了减少蛋白质吸附外，PEG和现在的PEEPs还可以影响在纳米载体周围形成的蛋白质电晕的组成，并且必须存在独特的蛋白质以防止非特异性细胞摄取。</ p> 
