doi,title,title_cn,abstract,abstract_cn
10.1038/nnano.2009.162,Of mice and men,老鼠和男人 ,,
10.1038/nnano.2009.163,Plenty of gloom and doom at the bottom?,底部有很多忧郁和厄运？ ,,
10.1038/nnano.2009.164,Strictly nanotubes in Beijing,严格的北京纳米管 ,,
10.1038/nnano.2009.165,Our choice from the recent literature,我们从最近的文献中选择 ,,
10.1038/nnano.2009.166,Strength in numbers,人数优势 ,,
10.1038/nnano.2009.168,A fluid approach to simple circuits,简单电路的流畅方法 ,,
10.1038/nnano.2009.169,Mass spec goes nanomechanical,质谱变为纳米机械 ,,
10.1038/nnano.2009.161,Slim fast,修身快 ,,
10.1038/nnano.2009.124,Better than average,优于平均水平 ,,
10.1038/nnano.2009.135,Sticky but not messy,粘性但不凌乱 ,,
10.1038/nnano.2009.167,How do nanotubes suppress T cells?,纳米管如何抑制T细胞？ ,,
10.1038/nnano.2009.175,Evaluation of nanoparticle immunotoxicity,纳米粒子免疫毒性评估 ,"<p>The pharmaceutical industry is developing increasing numbers of drugs and diagnostics based on nanoparticles, and evaluating the immune response to these diverse formulations has become a challenge for scientists and regulatory agencies alike. An international panel of scientists and representatives from various agencies and companies reviewed the imitations of current tests at a workshop held at the National Cancer Institute in Frederick, Maryland. This article outlines practical strategies for identifying and controlling interferences in common evaluation methods and the implications for regulation.</p>",<p>制药行业正在开发越来越多的基于纳米颗粒的药物和诊断剂，评估对这些不同制剂的免疫反应已成为科学家和监管机构的挑战。 在马里兰州弗雷德里克（Frederick）的国家癌症研究所（National Cancer Institute）举办的研讨会上，由国际科学家和来自各个机构和公司的代表组成的国际小组审查了当前测试的仿制品。 本文概述了识别和控制常见评估方法中的干扰的实用策略及其对法规的启示。</ p> 
10.1038/nnano.2009.142,Nanoscale shape-memory alloys for ultrahigh mechanical damping,用于超高机械阻尼的纳米级形状记忆合金 ,"<p>Shape memory alloys undergo reversible transformations between two distinct phases in response to changes in temperature or applied stress. The creation and motion of the internal interfaces between these phases during such transformations dissipates energy, making these alloys effective mechanical damping materials. Although it has been shown that reversible phase transformations can occur in nanoscale volumes, it is not known whether these transformations have a sample size dependence. Here, we demonstrate that the two phases responsible for shape memory in Cu&#8211;Al&#8211;Ni alloys are more stable in nanoscale pillars than they are in the bulk. As a result, the pillars show a damping figure of merit that is substantially higher than any previously reported value for a bulk material, making them attractive for damping applications in nanoscale and microscale devices.</p>",<p>形状记忆合金响应温度或施加的应力变化，在两个不同的相之间经历可逆转变。 在这种转变过程中，这些相之间的内部界面的产生和运动会耗散能量，从而使这些合金成为有效的机械阻尼材料。 尽管已经显示出可逆相变可以在纳米级体积中发生，但尚不清楚这些相变是否与样品量有关。 在这里，我们证明了纳米级柱体中Cu＆＃8211; Al＆＃8211; Ni合金中负责形状记忆的两个相比整体中更稳定。 结果，支柱显示出的阻尼品质因数大大高于先前报道的散装材料的任何值，使其对于纳米级和微米级设备的阻尼应用具有吸引力。</ p> 
10.1038/nnano.2009.141,New aspects of the metal–insulator transition in single-domain vanadium dioxide nanobeams,单畴二氧化钒纳米束中金属-绝缘体转变的新方面 ,"<p>Many strongly correlated electronic materials have a domain structure that greatly influences the bulk properties and obscures the fundamental properties of the homogeneous material. Nanoscale samples, on the other hand, can be smaller than the characteristic domain size, thus making it possible to explore these fundamental properties in detail. Here, we report new aspects of the metal&#8211;insulator transition, studied in single-domain vanadium dioxide nanobeams. We have observed supercooling of the metallic phase by 50&#160;&#176;C, an activation energy in the insulating phase that is consistent with the optical gap, and a connection between the metal&#8211;insulator transition and the equilibrium carrier density in the insulating phase. Our devices also provide a nanomechanical method for determining the transition temperature, enable measurements on individual metal&#8211;insulator interphase walls to be made, and allow general investigations of phase transitions in quasi-one-dimensional geometries.</p>",<p>许多高度相关的电子材料具有畴结构，该结构极大地影响了整体性能，并掩盖了均质材料的基本性能。另一方面，纳米级样品可以小于特征域尺寸，因此可以详细研究这些基本特性。在这里，我们报告了在单域二氧化钒纳米束中研究的金属绝缘体转变的新方面。我们已经观察到金属相过50°C过冷，绝缘相中与光隙一致的活化能以及金属-绝缘体转变和平衡载流子密度之间的联系在绝缘阶段。我们的设备还提供了用于确定转变温度的纳米力学方法，可以对单个金属绝缘体的相间壁进行测量，并可以对准一维几何形状中的相变进行一般性研究。</ p> 
10.1038/nnano.2009.122,Observation of the triplet exciton in EuS-coated single-walled nanotubes,EuS包覆单壁纳米管中三重态激子的观察 ,"<p>Photon absorption by carbon nanotubes creates bound electron&#8211;hole pairs called excitons, which can exist in spin-polarized triplet or spin-unpolarized singlet configurations. Triplet excitons are optically inactive owing to the weak spin&#8211;orbit coupling in nanotubes. This prevents the optical injection of electron spin into nanotubes for spintronic applications and limits the efficiency of photocurrent generation. Here, we show that it is possible to optically excite the triplet exciton by using a ferromagnetic semiconductor as a spin filter to mix the singlet and triplet excitons. The triplet contribution to the photocurrent is detected, representing the first direct evidence of the triplet exciton in carbon nanotubes.</p>",碳纳米管对光子的吸收会产生被称为激子的束缚电子空穴对，该空穴对可以自旋极化三重态或自旋非极化单重态结构存在。 由于纳米管中弱的自旋轨道耦合，三重态激子是光学惰性的。 这防止了将电子自旋光学注入到自旋电子学应用的纳米管中，并限制了光电流产生的效率。 在这里，我们表明可以通过使用铁磁半导体作为自旋滤波器来混合单重态和三重态激子来激发三重态激子。 检测到三重态对光电流的贡献，这是碳纳米管中三重态激子的第一个直接证据。</ p> 
