doi,title,title_cn,abstract,abstract_cn
10.1038/s41565-019-0436-8,Thermal skyrmion diffusion used in a reshuffler device,洗牌设备中使用的热天胶扩散 ,"<p>Magnetic skyrmions in thin films can be efficiently displaced with high speed by using spin-transfer torques and spin&#8211;orbit torques at low current densities. Although this favourable combination of properties has raised expectations for using skyrmions in devices, only a few publications have studied the thermal effects on the skyrmion dynamics. However, thermally induced skyrmion dynamics can be used for applications such as unconventional computing approaches, as they have been predicted to be useful for probabilistic computing devices. In our work, we uncover thermal diffusive skyrmion dynamics by a combined experimental and numerical study. We probed the dynamics of magnetic skyrmions in a specially tailored low-pinning multilayer material. The observed thermally excited skyrmion motion dominates the dynamics. Analysing the diffusion as a function of temperature, we found an exponential dependence, which we confirmed by means of numerical simulations. The diffusion of skyrmions was further used in a signal reshuffling device as part of a skyrmion-based probabilistic computing architecture. Owing to its inherent two-dimensional texture, the observation of a diffusive motion of skyrmions in thin-film systems may also yield insights in soft-matter-like characteristics (for example, studies of fluctuation theorems, thermally induced roughening and so on), which thus makes it highly desirable to realize and study thermal effects in experimentally accessible skyrmion systems.</p>",通过使用低电流密度下的自旋传递扭矩和自旋轨道扭矩，可以高效地高速置换薄膜中的磁性天空离子。尽管这种有利的性能组合提高了在设备中使用天rm离子的期望，但只有少数出版物研究了对天rm离子动力学的热效应。然而，热诱导的天窗离子动力学可以用于诸如非常规计算方法的应用，因为已经预测它们对于概率计算设备是有用的。在我们的工作中，我们通过实验和数值研究相结合的方式揭示了热扩散天窗离子动力学。我们在专门定制的低销多层材料中探究了磁性天rm的动力学。观察到的热激发的天体离子运动主导了动力学。分析扩散随温度的变化，我们发现了指数相关性，我们通过数值模拟证实了这一点。作为基于Skyrmion的概率计算体系结构的一部分，Skyrmion的扩散还用于信号改组设备中。由于其固有的二维纹理，在薄膜系统中观察天蝎子的扩散运动也可能有助于洞悉类似软物质的特征（例如，对波动定理，热致粗糙化等的研究），因此，非常需要实现和研究在实验上可访问的Skyrmion系统中的热效应。</ p> 
10.1038/s41565-019-0462-6,Small footprint transistor architecture for photoswitching logic and in situ memory,用于光电开关逻辑和原位存储器的小尺寸晶体管架构 ,"<p>The need for continuous size downscaling of silicon transistors is driving the industrial development of strategies to enable further footprint reduction. The atomic thickness of two-dimensional materials allows the potential realization of high-area-efficiency transistor architectures. However, until now, the design of devices composed of two-dimensional materials has mimicked the basic architecture of silicon circuits. Here, we report a transistor based on a two-dimensional material that can realize photoswitching logic (OR, AND) computing in a single cell. Unlike the conventional transistor working mechanism, the two-dimensional material logic transistor has two surface channels. Furthermore, the material thickness can change the logic behaviour&#8212;the architecture can be flexibly expanded to achieve in situ memory such as logic computing and data storage convergence in the same device. These devices are potentially promising candidates for the construction of new chips that can perform computing and storage with high area-efficiency and unique functions.</p>",<p>对硅晶体管的尺寸不断缩小的需求正在推动能够进一步减少占位面积的战略的工业发展。二维材料的原子厚度允许潜在地实现高面积效率的晶体管架构。但是，直到现在，由二维材料组成的设备的设计仍模仿硅电路的基本架构。在这里，我们报告一种基于二维材料的晶体管，该晶体管可以在单个单元中实现光开关逻辑（OR，AND）计算。与常规晶体管工作机制不同，二维材料逻辑晶体管具有两个表面沟道。而且，材料的厚度可以改变逻辑行为。可以灵活地扩展体系结构，以实现原位存储，例如在同一设备中进行逻辑计算和数据存储融合。这些设备是构建新型芯片的潜在有希望的候选者，这些新芯片可以以高面积效率和独特功能执行计算和存储。 
10.1038/s41565-019-0466-2,Strain-based room-temperature non-volatile MoTe2 ferroelectric phase change transistor,基于应变的室温非易失性MoTe2铁电相变晶体管 ,"<p>The primary mechanism of operation of almost all transistors today relies on the electric-field effect in a semiconducting channel to tune its conductivity from the conducting &#8216;on&#8217; state to a non-conducting &#8216;off&#8217; state. As transistors continue to scale down to increase computational performance, physical limitations from nanoscale field-effect operation begin to cause undesirable current leakage, which is detrimental to the continued advancement of computing. Using a fundamentally different mechanism of operation, we show that through nanoscale strain engineering with thin films and ferroelectrics the transition metal dichalcogenide MoTe<sub>2</sub> can be reversibly switched with electric-field-induced strain between the 1T&#8242;-MoTe<sub>2</sub> (semimetallic) phase to a semiconducting MoTe<sub>2</sub> phase in a field-effect transistor geometry. This alternative mechanism for transistor switching sidesteps all the static and dynamic power consumption problems in conventional field-effect transistors. Using strain, we achieve large non-volatile changes in channel conductivity (G<sub>on</sub>/G<sub>off</sub>&#8201;&#8776;&#8201;10<sup>7</sup> versus G<sub>on</sub>/G<sub>off</sub>&#8201;&#8776;&#8201;0.04 in the control device) at room temperature. Ferroelectric devices offer the potential to reach sub-nanosecond non-volatile strain switching at the attojoule/bit level, with immediate applications in ultrafast low-power non-volatile logic and memory while also transforming the landscape of computational architectures because conventional power, speed and volatility considerations for microelectronics may no longer exist.</p>",<p>如今，几乎所有晶体管的主要工作机制都依赖于半导体通道中的电场效应，以从导通状态调整其电导率。声明为非导电性州。随着晶体管继续按比例缩小以增加计算性能，纳米级场效应操作的物理限制开始引起不希望的电流泄漏，这对计算的持续发展是有害的。使用根本不同的工作机制，我们表明，通过使用薄膜和铁电体进行纳米级应变工程，过渡金属二卤化二茂铁MoTe <sub> 2 </ sub>可以通过电场诱导的应变在1T＆＃8242之间可逆地转换。 -MoTe <sub> 2 </ sub>（半金属）相转变成场效应晶体管几何形状的半导体MoTe <sub> 2 </ sub>相。这种用于晶体管切换的替代机制避免了常规场效应晶体管中的所有静态和动态功耗问题。使用应变，我们实现了通道电导率的大的非易失性变化（G <sub> on </ sub> / G <sub> off </ sub>＆＃8201;＆＃8776;＆＃8201; 10 <sup> 7 </ sup>与G <sub> on </ sub> / G <sub> off </ sub>的比较）（在控制设备中，在控制设备中为0.04）。铁电设备提供了在attojuule / bit级别达到亚纳秒级非易失性应变切换的潜力，可立即应用于超快速的低功耗非易失性逻辑和存储器，同时由于传统的功率，速度和功耗而改变了计算架构的前景。微电子的波动性考虑可能不再存在。</ p> 
10.1038/s41565-019-0467-1,"Defect induced, layer-modulated magnetism in ultrathin metallic PtSe2",超薄金属PtSe2中的缺陷感应，层调制磁 ,"<p>Defects are ubiquitous in solids and often introduce new properties that are absent in pristine materials. One of the opportunities offered by these crystal imperfections is an extrinsically induced long-range magnetic ordering, a long-time subject of theoretical investigations. Intrinsic, two-dimensional (2D) magnetic materials are attracting increasing attention for their unique properties, which include layer-dependent magnetism and electric field modulation. Yet, to induce magnetism into otherwise non-magnetic 2D materials remains a challenge. Here we investigate magneto-transport properties of ultrathin PtSe<sub>2</sub> crystals and demonstrate an unexpected magnetism. Our electrical measurements show the existence of either ferromagnetic or antiferromagnetic ground-state orderings that depends on the number of layers in this ultrathin material. The change in the device resistance on the application of a ~25&#8201;mT magnetic field is as high as 400&#8201;&#937; with a magnetoresistance value of 5%. Our first-principles calculations suggest that surface magnetism induced by the presence of Pt vacancies and the Ruderman&#8211;Kittel&#8211;Kasuya&#8211;Yosida (RKKY) exchange couplings across ultrathin films of PtSe<sub>2</sub> are responsible for the observed layer-dependent magnetism. Given the existence of such unavoidable growth-related vacancies in 2D materials, these findings can expand the range of 2D ferromagnets into materials that would otherwise be overlooked.</p>",<p>缺陷在固体中无处不在，并且经常引入原始材料中不存在的新特性。这些晶体缺陷提供的机会之一是外在诱导的远距离磁有序化，这是理论研究的长期课题。固有的二维（2D）磁性材料因其独特的特性而受到越来越多的关注，这些特性包括与层有关的磁性和电场调制。然而，将磁场感应到非磁性2D材料中仍然是一个挑战。在这里，我们研究了超薄PtSe <sub> 2 </ sub>晶体的磁输运性质，并证明了意外的磁性。我们的电学测量表明，铁磁性或反铁磁性基态有无，这取决于这种超薄材料的层数。在施加约25 mT磁场时，器件电阻的变化高达400。磁阻值为5％。我们的第一性原理计算表明，Pt空位的存在和Ruderman＆＃8211; Kittel＆Kasaya＆＃8211; Yosida（RKKY）交换耦合在超薄PtSe <sub> 2 </ sub>薄膜上的表面磁化是负责观察到的层相关磁性。鉴于2D材料中存在不可避免的与生长相关的空位，这些发现可以将2D铁磁体的范围扩展到原本会被忽略的材料中。</ p> 
10.1038/s41565-019-0442-x,Transition metal dichalcogenide nanodisks as high-index dielectric Mie nanoresonators,过渡金属二硫化碳纳米盘作为高折射率介电Mie纳米谐振器 ,"<p>Monolayer transition metal dichalcogenides (TMDCs) have recently been proposed as an excitonic platform for advanced optical and electronic functionalities. However, in spite of intense research efforts, it has not been widely appreciated that TMDCs also possess a high refractive index. This characteristic opens up the possibility to utilize them to construct resonant nanoantennas based on subwavelength geometrical modes. Here, we show that nanodisks, fabricated from exfoliated multilayer WS<sub>2</sub>, support distinct Mie resonances and anapole states that can be tuned in wavelength over the visible and near-infrared range by varying the nanodisk size and aspect ratio. As a proof of concept, we demonstrate a novel regime of light&#8211;matter interaction&#8212;anapole-exciton polaritons&#8212;which we realize within a single WS<sub>2</sub> nanodisk. We argue that the TMDC material anisotropy and the presence of excitons enrich traditional nanophotonics approaches based on conventional high-index materials and/or plasmonics.</p>",最近，单层过渡金属二卤化物（TMDC）被​​提出作为用于高级光学和电子功能的激子平台。然而，尽管进行了深入的研究，但尚未广泛认识到TMDC也具有高折射率。这一特性为利用亚波长构造基于亚波长几何模式的谐振纳米天线提供了可能性。在这里，我们显示了由剥落的多层WS <sub> 2 </ sub>制成的纳米盘支持不同的Mie共振和偶极状态，可以通过改变纳米盘的尺寸和纵横比来调整可见光和近红外范围内的波长。 。作为概念的证明，我们演示了一种新颖的光物质相互作用和偶极子激子极化子，它是在单个WS <sub> 2 </ sub>纳米磁盘中实现的。我们认为，TMDC材料各向异性和激子的存在丰富了基于常规高折射率材料和/或等离子体的传统纳米光子学方法。</ p> 
10.1038/s41565-019-0454-6,Solution processable liquid metal nanodroplets by surface-initiated atom transfer radical polymerization,表面引发的原子转移自由基聚合可溶液加工的液态金属纳米滴 ,"<p>Eutectic gallium indium (EGaIn) is a liquid metal alloy at room temperature. EGaIn microdroplets can be incorporated into elastomers to fabricate highly stretchable, mechanically robust, soft multifunctional composites with high thermal stability and electrical conductivity that are suitable for applications in soft robotics and self-healing electronics. However, the current methods of preparation rely on mechanical mixing, which may lead to irregularly shaped micrometre-sized droplets and an anisotropic distribution of properties. Therefore, procedures for the stabilization of sub-micrometre-sized droplets of EGaIn and compatibilization in polymer matrices and solvents have attracted significant attention. Here we report the synthesis of EGaIn nanodroplets stabilized by polymeric ligand encapsulation. We use a surface-initiated atom transfer radical polymerization initiator to covalently functionalize the oxide layer on the surface of the EGaIn nanodroplets with poly(methyl methacrylate) (PMMA), poly(n-butyl acrylate) (PBMA), poly(2-dimethylamino)ethyl methacrylate) (PDMAEMA) and poly(n-butyl acrylate-block-methyl methacrylate) (PBA-b-PMMA). These nanodroplets are stable in organic solvents, in water or in polymer matrices up to 50&#8201;wt% concentration, enabling direct solution-casting into flexible hybrid materials. The liquid metal can be recovered from dispersion by acid treatment. The nanodroplets show good mechanical, thermal and optical properties, with a remarkable suppression of crystallization and melting temperatures (down to &#8722;80&#8201;&#176;C from 15&#8201;&#176;C).</p>",<p>共晶铟镓（EGaIn）在室温下为液态金属合金。可以将EGaIn微滴掺入弹性体中，以制造具有高热稳定性和导电性的高度可拉伸，机械坚固，柔软的多功能复合材料，适用于软机器人和自愈电子学。但是，当前的制备方法依赖于机械混合，这可能导致形状不规则的微米级液滴和特性的各向异性分布。因此，稳定亚微米尺寸的EGaIn液滴以及在聚合物基体和溶剂中增容的方法引起了广泛的关注。在这里，我们报告了通过聚合物配体封装稳定的EGaIn纳米液滴的合成。我们使用表面引发的原子转移自由基聚合引发剂，通过聚甲基丙烯酸甲酯（PMMA），聚丙烯酸正丁酯（PBMA），聚（2-二甲基氨基）共价官能化EGaIn纳米液滴表面的氧化物层）（甲基丙烯酸乙酯）（PDMAEMA）和聚（丙烯酸正丁酯嵌段甲基丙烯酸甲酯）（PBA-b-PMMA）。这些纳米滴在有机溶剂中，在水中或浓度高达50％的聚合物基质中都是稳定的，从而可以直接溶液浇铸成柔性混合材料。液态金属可以通过酸处理从分散体中回收。纳米微滴显示出良好的机械，热和光学性能，并显着抑制了结晶和熔化温度（从15℃降至80℃到80℃）。 > 
10.1038/s41565-019-0429-7,"Current-controlled propagation of spin waves in antiparallel, coupled domains",自旋波在反平行耦合域中的电流控制传播 ,"<p>Spin waves may constitute key components of low-power spintronic devices. Antiferromagnetic-type spin waves are innately high-speed, stable and dual-polarized. So far, it has remained challenging to excite and manipulate antiferromagnetic-type propagating spin waves. Here, we investigate spin waves in periodic 100-nm-wide stripe domains with alternating upward and downward magnetization in La<sub>0.67</sub>Sr<sub>0.33</sub>MnO<sub>3</sub> thin films. In addition to ordinary low-frequency modes, a high-frequency mode around 10&#8201;GHz is observed and propagates along the stripe domains with a spin-wave dispersion different from the low-frequency mode. Based on a theoretical model that considers two oppositely oriented coupled domains, this high-frequency mode is accounted for as an effective antiferromagnetic spin-wave mode. The spin waves exhibit group velocities of 2.6&#8201;km&#8201;s<sup>&#8722;1</sup> and propagate even at zero magnetic bias field. An electric current pulse with a density of only 10<sup>5</sup>&#8201;A&#8201;cm<sup>&#8722;2</sup> can controllably modify the orientation of the stripe domains, which opens up perspectives for reconfigurable magnonic devices.</p>",<p>自旋波可能构成低功率自旋电子设备的关键组件。反铁磁类型的自旋波本质上是高速，稳定和双极化的。到目前为止，激发和操纵反铁磁型传播的自旋波仍然具有挑战性。在这里，我们研究了在La <sub> 0.67 </ sub> Sr <sub> 0.33 </ sub> MnO <sub> 3 </ sub>薄中具有周期性交替向上和向下磁化的周期性100 nm条纹区域中的自旋波电影。除了普通的低频模式外，还观察到10＆＃8201; GHz附近的高频模式，并以与低频模式不同的自旋波色散沿条状域传播。基于考虑两个相反方向的耦合域的理论模型，该高频模式被认为是有效的反铁磁自旋波模式。自旋波表现出的群速度为2.6 km km，甚至在零磁场时也传播。电流脉冲的密度仅为10 <sup> 5 </ sup>＆＃8201; A＆＃8201; cm <sup>＆＃8722; 2 </ sup>可以可控制地修改条带域的方向，从而为可重新配置的大型设备打开了视野。</ p> 
10.1038/s41565-019-0441-y,Vectorial near-field coupling,向量近场耦合 ,"<p>The coherent exchange of optical near fields between two neighbouring dipoles plays an essential role in the optical properties, quantum dynamics and thus the function of many naturally occurring and artificial nanosystems. These interactions are challenging to quantify experimentally. They extend over only a few nanometres and depend sensitively on the detuning, dephasing and relative orientation (that is, the vectorial properties) of the coupled dipoles. Here, we introduce plasmonic nanofocusing spectroscopy to record coherent light scattering spectra with 5&#8201;nm spatial resolution from the apex of a conical gold nanotaper. The apex is excited solely by evanescent fields and coupled to plasmon resonances in a single gold nanorod. We resolve resonance energy shifts and line broadenings as a function of dipole distance and relative orientation. We demonstrate how these phenomena arise from mode couplings between different vectorial components of the interacting optical near fields, specifically from the coupling of the nanorod to both transverse and longitudinal polarizabilities of the taper apex.</p>",<p>两个相邻偶极子之间光近场的相干交换在光学特性，量子动力学以及许多自然存在的人工纳米系统的功能中起着至关重要的作用。这些相互作用对于实验量化具有挑战性。它们仅延伸几纳米，并敏感地取决于耦合偶极子的失谐，相移和相对方向（即矢量特性）。在这里，我们介绍了等离激元纳米聚焦光谱，以记录从圆锥形金纳米锥的顶点以5到＃8，nm空间分辨率的相干光散射光谱。顶点仅由e逝场激发，并与单个金纳米棒中的等离激元共振耦合。我们解决了偶极距离和相对方向的函数所引起的共振能量偏移和线宽的变化。我们证明了这些现象是如何由相互作用的光学近场的不同矢量分量之间的模式耦合引起的，特别是由纳米棒与锥形顶点的横向和纵向极化率的耦合引起的。</ p> 
10.1038/s41565-019-0465-3,"Ultrathin, flexible, solid polymer composite electrolyte enabled with aligned nanoporous host for lithium batteries",超薄，柔性，固态聚合物复合电解质，具有用于锂电池的对准纳米孔主体 ,"<p>The urgent need for safer batteries is leading research to all-solid-state lithium-based cells. To achieve energy density comparable to liquid electrolyte-based cells, ultrathin and lightweight solid electrolytes with high ionic conductivity are desired. However, solid electrolytes with comparable thicknesses to commercial polymer electrolyte separators (~10&#8201;&#956;m) used in liquid electrolytes remain challenging to make because of the increased risk of short-circuiting the battery. Here, we report on a polymer&#8211;polymer solid-state electrolyte design, demonstrated with an 8.6-&#956;m-thick nanoporous polyimide (PI) film filled with polyethylene oxide/lithium bis(trifluoromethanesulfonyl)imide (PEO/LiTFSI) that can be used as a safe solid polymer electrolyte. The PI film is nonflammable and mechanically strong, preventing batteries from short-circuiting even after more than 1,000&#8201;h of cycling, and the vertical channels enhance the ionic conductivity (2.3&#8201;&#215;&#8201;10<sup>&#8722;4</sup>&#8201;S&#8201;cm<sup>&#8722;1</sup> at 30&#8201;&#176;C) of the infused polymer electrolyte. All-solid-state lithium-ion batteries fabricated with PI/PEO/LiTFSI solid electrolyte show good cycling performance (200 cycles at C/2 rate) at 60&#8201;&#176;C and withstand abuse tests such as bending, cutting and nail penetration.</p>",<p>对更安全电池的迫切需求正在引导对全固态锂基电池的研究。为了获得与基于液体电解质的电池可比的能量密度，需要具有高离子传导性的超薄和轻质固体电解质。然而，由于使电池短路的风险增加，因此具有与液体电解质中使用的商用聚合物电解质隔膜（〜10μm）相当的厚度的固体电解质仍然具有挑战性。在这里，我们报告了一种聚合物固态电解质设计，该模型以填充了聚环氧乙烷/双（三氟甲磺酰基）亚胺锂（PEO / LiTFSI）的8.6-m厚的纳米厚纳米多孔聚酰亚胺（PI）膜证明）可用作安全的固体聚合物电解质。 PI膜不易燃且机械强度高，即使在循环超过1000小时后仍可防止电池短路，并且垂直通道可增强离子电导率（2.3＆＃8201;＆＃215;＆＃8201;在注入的聚合物电解质的30°C处10 <sup>＆＃8722; 4 </ sup>＆＃8201; S＆＃8201; cm <sup>＆＃8722; 1 </ sup> 。用PI / PEO / LiTFSI固体电解质制成的全固态锂离子电池在60°C时表现出良好的循环性能（在C / 2速率下为200次循环），并经受了弯曲，切割等滥用测试和指甲穿透力。</ p> 
10.1038/s41565-019-0453-7,Soil mobility of synthetic and virus-based model nanopesticides,合成的和基于病毒的纳米农药的土壤迁移率 ,"<p>Large doses of chemical pesticides are required to achieve effective concentrations in the rhizosphere, which results in the accumulation of harmful residues. Precision farming is needed to improve the efficacy of pesticides, but also to avoid environmental pollution, and slow-release formulations based on nanoparticles offer one solution. Here, we tested the mobility of synthetic and virus-based model nanopesticides by combining soil column experiments with computational modelling. We found that the tobacco mild green mosaic virus and cowpea mosaic virus penetrate soil to a depth of at least 30&#8201;cm, and could therefore deliver nematicides to the rhizosphere, whereas the Physalis mosaic virus remains in the first 4&#8201;cm of soil and would be more useful for the delivery of herbicides. Our experiments confirm that plant viruses are superior to synthetic mesoporous silica nanoparticles and poly(lactic-co-glycolic acid) for the delivery and controlled release of pesticides, and could be developed as the next generation of pesticide delivery systems.</p>",<p>需要大剂量的化学农药才能在根际中达到有效浓度，这会导致有害残留物的积累。需要精确耕作以提高农药的功效，同时也要避免环境污染，基于纳米颗粒的缓释制剂提供了一种解决方案。在这里，我们通过结合土壤柱实验和计算建模来测试合成的和基于病毒的模型纳米农药的迁移率。我们发现，烟草轻度绿色花叶病毒和cow豆花叶病毒穿透土壤的深度至少为30厘米，因此可以将杀线虫剂传递到根际，而空泡花叶病毒仍保留在前4厘米。的土壤，将更有利于除草剂的输送。我们的实验证实，植物病毒在农药的递送和控释方面要优于人工合成的介孔二氧化硅纳米颗粒和聚乳酸-乙醇酸共聚物，可以作为下一代农药递送系统而开发。</ p> 
