doi,title,title_cn,abstract,abstract_cn,affiliations,affiliations_cn
10.1038/nnano.2007.168,Combating climate change,应对气候变化 ,,,[],[] 
10.1038/nnano.2007.163a,How fast should nanotechnology advance?,纳米技术应多快发展？ ,,,"[{'address': 'Australian Centre of Excellence for Risk Analysis, School of Botany, University of Melbourne, Victoria, 3010, Australia', 'authors': ['Bonnie Wintle', ',\xa0Mark Burgman', '\xa0&\xa0Fiona Fidler']}]",[{'address'：'澳大利亚风险分析卓越中心，墨尔本大学，维多利亚大学，澳大利亚，3010，'作者'：['Bonnie Wintle'，'，\ xa0Mark Burgman'，'\ xa0＆ \ xa0Fiona Fidler']}] 
10.1038/nnano.2007.163b,How fast should nanotechnology advance?,纳米技术应多快发展？ ,,,"[{'address': 'Faculty of Engineering Sciences, University College London, London, WC1E 6BT, UK', 'authors': ['Steven C. Currall']}, {'address': 'London Business School, London, NW1 4SA, UK', 'authors': ['Steven C. Currall']}, {'address': 'Department of Psychology, George Mason University, Fairfax, 22030, Virginia, USA', 'authors': ['Eden B. King']}, {'address': 'Department of Physics and Astronomy and Baker Institute for Public Policy, Rice University, Houston, 77005, Texas, USA', 'authors': ['Neal Lane']}, {'address': 'Department of Psychology, Rice University, Houston, 77005, Texas, USA', 'authors': ['Juan Madera', '\xa0&\xa0Stacey Turner']}]",[{'地址'：'伦敦大学学院工程学院，伦敦，英国WC1E 6BT，'作者'：['Steven C. Currall']}，{'地址'：'伦敦商学院，伦敦， NW1 4SA，英国”，“作者”：['Steven C. Currall']}，{'地址'：'心理学系，乔治梅森大学，费尔法克斯，22030，美国弗吉尼亚州'，'作者'：['Eden B. King']}，{'地址'：'物理与天文学系和贝克公共政策研究所，莱斯大学，休斯敦，美国德克萨斯州77005'，'作者'：['尼尔巷'] 'address'：'美国得克萨斯州休斯敦莱斯大学心理学系，美国德克萨斯州77005'，'authors'：['Juan Madera'，'\ xa0＆\ xa0Stacey Turner']}]] 
10.1038/nnano.2007.164,Opportunities in the 'post-academic' world,“后学术”世界中的机会 ,,,"[{'address': 'The NanoCenter, University of South Carolina, 1212 Greene Street, Columbia, 29208, South Carolina, USA', 'authors': ['Tom Vogt', ',\xa0Davis Baird', '\xa0&\xa0Chris Robinson']}, {'address': 'The Department of Chemistry and Biochemistry, University of South Carolina, 631 Sumter Street, Columbia, 29208, South Carolina, USA', 'authors': ['Tom Vogt']}, {'address': 'The Department of Philosophy, University of South Carolina, Columbia, 29208, SC, USA', 'authors': ['Tom Vogt', '\xa0&\xa0Davis Baird']}, {'address': 'The Department of Art, University of South Carolina, 1615 Senate Street, McMaster College, 29208, South Carolina, USA', 'authors': ['Chris Robinson']}]",[{'address'：'南卡罗来纳大学纳米中心，美国，南卡罗来纳州，哥伦比亚，29208，格林街1212号，美国，'作者'：['Tom Vogt'，'，\ xa0Davis Baird'，'\ xa0＆\ xa0Chris Robinson']}，{'地址'：'南卡罗来纳大学化学与生物化学系，美国南卡罗来纳州29208，哥伦比亚，萨姆特街631号，美国'，'作者'：['Tom Vogt']}， {'address'：'美国南卡罗来纳大学，哲学系，美国南卡罗来纳州29208'，'authors'：['Tom Vogt'，'\ xa0＆\ xa0Davis Baird']}，{'address'： '南卡罗来纳大学艺术系，参议院大街1615号，麦克马斯特学院，29208，美国南卡罗莱纳州，美国，'作者'：['Chris Robinson']}] 
10.1038/nnano.2007.165,The need for rules and regulations,需要规章制度 ,,,"[{'address': 'Michael N. Helmus is senior vice president for Biopharma at Advance Nanotech. michael.helmus@Advancenanotech.com', 'authors': ['Michael N. Helmus']}]",[{'address'：'Michael N. Helmus是Advance Nanotech生物制药的高级副总裁。 michael.helmus@Advancenanotech.com”，“作者”：['Michael N. Helmus']}] 
10.1038/nnano.2007.166,"Nanometrology and the ampere, logical nanobiosensors, generating power from nanowires, and more",纳米计量学和安培逻辑纳米生物传感器，可从纳米线中产生能量等 ,,,[],[] 
10.1038/nnano.2007.167,Top down bottom up: Weigh to go,自上而下自下而上：权衡 ,,,[],[] 
10.1038/nnano.2007.158,Nanotechnology meets bubbleology,纳米技术遇见气泡学 ,,,"[{'address': 'Alan Dalton and Izabela Jurewicz are in the Department of Physics and the Surrey Materials Institute, University of Surrey, Guildford GU2 7XH, UK. a.dalton@surrey.ac.uk', 'authors': ['Alan Dalton', '\xa0&\xa0Izabela Jurewicz']}]",[{'address'：'Alan Dalton和Izabela Jurewicz在英国吉尔福德GU2 7XH的萨里大学物理系和萨里材料研究所。 a.dalton@surrey.ac.uk”，“作者”：['Alan Dalton'，'\ xa0＆\ xa0Izabela Jurewicz']} 
10.1038/nnano.2007.157,Sorting out left from right,从右到左排序 ,,,"[{'address': 'Michael S. Strano is in the Department of Chemical Engineering, Massachusetts Institute of Technology, Cambridge, Massachusetts 02139, USA. strano@mit.edu', 'authors': ['Michael S. Strano']}]",[{'address'：'Michael S. Strano在美国麻萨诸塞州剑桥市麻省理工学院化学工程系，美国02139。 strano@mit.edu”，“作者”：['Michael S. Strano']}] 
10.1038/nnano.2007.162,Chip maker turns to self-assembly,芯片制造商转向自组装 ,,,[],[] 
