doi,title,title_cn,abstract,abstract_cn
10.1038/nnano.2009.125,The responsibilities of authors,作者的责任 ,,
10.1038/nnano.2009.126,How can ab initio simulations address risks in nanotech?,从头开始模拟如何解决纳米技术中的风险？ ,,
10.1038/nnano.2009.127,Are you a responsible nanoscientist?,您是负责任的纳米科学家吗？ ,,
10.1038/nnano.2009.129,Notes on a scientific scandal,关于科学丑闻的笔记 ,,
10.1038/nnano.2009.130,Our choice from the recent literature,我们从最近的文献中选择 ,,
10.1038/nnano.2009.131,Blood ties,血缘关系 ,,
10.1038/nnano.2009.137,Viruses electrify battery research,病毒使电池研究兴奋 ,,
10.1038/nnano.2009.136,Testing in the third dimension,三维测试 ,,
10.1038/nnano.2009.132,Gradient force shows its potential,梯度力显示出其潜力 ,,
10.1038/nnano.2009.133,Proteins make for finer filters,蛋白质使过滤器更精细 ,,
10.1038/nnano.2009.123,Flat out,平整 ,,
10.1038/nnano.2009.134,When a barrier is not an obstacle,当障碍不是障碍时 ,,
10.1038/nnano.2009.72,Modular construction of DNA nanotubes of tunable geometry and single- or double-stranded character,具有可变几何形状和单链或双链特征的DNA纳米管的模块化构造 ,"<p>DNA nanotubes can template the growth of nanowires, orient transmembrane proteins for nuclear magnetic resonance determination, and can potentially act as stiff interconnects, tracks for molecular motors and nanoscale drug carriers. Current methods for the construction of DNA nanotubes result in symmetrical and cylindrical assemblies that are entirely double-stranded. Here, we report a modular approach to DNA nanotube synthesis that provides access to geometrically well-defined triangular and square-shaped DNA nanotubes. We also construct the first nanotube assemblies that can exist in double- and single-stranded forms with significantly different stiffness. This approach allows for parameters such as geometry, stiffness, and single- or double-stranded character to be fine-tuned, and could enable the creation of designer nanotubes for a range of applications, including the growth of nanowires of controlled shape, the loading and release of cargo, and the real-time modulation of stiffness and persistence length within DNA interconnects.</p>",DNA纳米管可以模板化纳米线的生长，定向跨膜蛋白以进行核磁共振测定，并且可以潜在地充当刚性的互连体，分子马达和纳米级药物载体的轨道。用于构建DNA纳米管的当前方法导致对称和圆柱形的组件完全是双链的。在这里，我们报告了一种用于DNA纳米管合成的模块化方法，该方法可以访问几何形状明确的三角形和正方形DNA纳米管。我们还构建了可以以双链和单链形式存在且刚度明显不同的第一个纳米管组件。这种方法允许对诸如几何形状，刚度以及单链或双链特征之类的参数进行微调，并可以创建用于各种应用的设计纳米管，包括可控制形状的纳米线的生长，负载货物的释放和释放，以及DNA互连中的刚度和持久长度的实时调节。</ p> 
10.1038/nnano.2009.90,Ultrafast permeation of water through protein-based membranes,水通过蛋白质膜超快渗透 ,"<p>Pressure-driven filtration by porous membranes is widely used in the production of drinking water from ground and surface water. Permeation theory predicts that filtration rate is proportional to the pressure difference across the filtration membrane and inversely proportional to the thickness of the membrane. However, these membranes need to be able to withstand high water fluxes and pressures, which means that the active separation layers in commercial filtration systems typically have a thickness of a few tens to several hundreds of nanometres. Filtration performance might be improved by the use of ultrathin porous silicon membranes or carbon nanotubes immobilized in silicon nitride or polymer films, but these structures are difficult to fabricate. Here, we report a new type of filtration membrane made of crosslinked proteins that are mechanically robust and contain channels with diameters of less than 2.2&#160;nm. We find that a 60-nm-thick membrane can concentrate aqueous dyes from fluxes up to 9,000&#160;l&#160;h<sup>&#8722;1</sup>&#160;m<sup>&#8722;2</sup>&#160;bar<sup>&#8722;1</sup>, which is &#8764;1,000 times higher than the fluxes that can be withstood by commercial filtration membranes with similar rejection properties. Based on these results and molecular dynamics simulations, we propose that protein-surrounded channels with effective lengths of less than 5.8&#160;nm can separate dye molecules while allowing the ultrafast permeation of water at applied pressures of less than 1&#160;bar.</p>","<p>多孔膜的压力驱动过滤广泛用于由地下水和地表水生产饮用水。渗透理论预测，过滤速率与整个过滤膜的压力差成正比，与膜的厚度成反比。然而，这些膜需要能够承受高的水通量和压力，这意味着商业过滤系统中的活性分离层通常具有几十至几百纳米的厚度。通过使用固定在氮化硅或聚合物膜中的超薄多孔硅膜或碳纳米管，可以提高过滤性能，但是这些结构很难制造。在这里，我们报告了一种新型的由交联蛋白制成的滤膜，该滤膜机械坚固，包含直径小于2.2纳米的通道。我们发现，厚度为60 nm的膜可以从高达9,000＆＃160; l＆＃160; h <sup>＆＃8722; 1 </ sup>＆＃160; m <sup>＆＃ 8722; 2 </ sup>＆＃160; bar <sup>＆＃8722; 1 </ sup>，它是具有类似排阻特性的商业滤膜所能承受的通量的1,000倍。根据这些结果和分子动力学模拟，我们建议有效长度小于5.8nm的蛋白质环绕通道可以分离染料分子，同时允许在小于1bar的施加压力下水超快渗透。 </ p> "
10.1038/nnano.2009.91,Alternating patterns on single-walled carbon nanotubes,单壁碳纳米管上的交替图案 ,"<p>Scientific and technological interest in one-dimensional nanomaterials, in particular carbon nanotubes, is a result of their fascinating properties and their ability to serve as templates for directed assembly. For applications in nanoelectronics it is necessary to create ordered arrays of nanotubes for large-scale integrated circuits, an area in which there has been significant progress, and to produce controllable patterns on individual nanotubes so that multiple transistors can be fabricated on them, an area where progress has been slower. Here, we show that judiciously selected crystalline block copolymers can be periodically decorated along carbon nanotubes, leading to amphiphilic, alternating patterns with a period of &#8764;12 nm. In addition, end-functionalization of the block copolymers allowed gold nanoparticles to be periodically attached to the nanotubes. This approach provides a facile technique for the periodic patterning of one-dimensional nanomaterials.</p>",一维纳米材料，特别是碳纳米管的科学和技术兴趣是其引人入胜的性能以及其用作定向组装模板的能力的结果。 对于纳米电子中的应用，有必要创建用于大规模集成电路的有序纳米管阵列，这是一个取得重大进展的领域，并在单个纳米管上产生可控制的图案，以便可以在其上制造多个晶体管。 进展缓慢的地方。 在这里，我们表明，明智地选择的晶体嵌段共聚物可以沿着碳纳米管周期性地装饰，从而导致两亲交替的图案，周期为＆＃8764; 12 nm。 另外，嵌段共聚物的末端官能化使得金纳米颗粒周期性地附着于纳米管。 这种方法为一维纳米材料的周期性构图提供了一种简便的技术。</ p> 
