doi,title,title_cn,abstract,abstract_cn
10.1038/s41565-018-0169-0,Fast thermal relaxation in cavity-coupled graphene bolometers with a Johnson noise read-out,具有Johnson噪声读数的腔耦合石墨烯测辐射热计中的快速热弛豫 ,"<p>High sensitivity, fast response time and strong light absorption are the most important metrics for infrared sensing and imaging. The trade-off between these characteristics remains the primary challenge in bolometry. Graphene with its unique combination of a record small electronic heat capacity and a weak electron&#8211;phonon coupling has emerged as a sensitive bolometric medium that allows for high intrinsic bandwidths<sup>&#8211;</sup>. Moreover, the material&#8217;s light absorption can be enhanced to near unity by integration into photonic structures. Here, we introduce an integrated hot-electron bolometer based on Johnson noise readout of electrons in ultra-clean hexagonal-boron-nitride-encapsulated graphene, which is critically coupled to incident radiation through a photonic nanocavity with Q&#8201;=&#8201;900. The device operates at telecom wavelengths and shows an enhanced bolometric response at charge neutrality. At 5&#8201;K, we obtain a noise equivalent power of about 10&#8201;pW&#8201;Hz<sup>&#8211;</sup><sup>1/2</sup>, a record fast thermal relaxation time, &lt;35&#8201;ps, and an improved light absorption. However the device can operate even above 300&#8201;K with reduced sensitivity. We work out the performance mechanisms and limits of the graphene bolometer and give important insights towards the potential development of practical applications.</p>",<p>高灵敏度，快速响应时间和强光吸收是红外传感和成像的最重要指标。这些特性之间的权衡仍然是辐射热分析的主要挑战。石墨烯具有创纪录的小电子热容量和弱的电子声子耦合的独特组合，已成为一种敏感的辐射热介质，可以实现较高的固有带宽<sup>＆＃8211; </ sup>。而且，通过集成到光子结构中，可以将材料的光吸收增强到接近统一。在这里，我们介绍了一种基于超净六方氮化硼氮化硼封装的石墨烯中电子的约翰逊噪声读数的集成热电子辐射热计，该热电子辐射热计通过光子纳米腔与Q＆＃8201; =＆＃8201耦合到入射辐射。 900。该设备在电信波长下工作，并在电荷中性时显示出增强的辐射热响应。在5K时，我们获得的噪声等效功率约为10pW＆＃8201; Hz <sup>＆＃8211; </ sup> <sup> 1/2 </ sup>，这是创纪录的快速散热＆lt; 35＆＃8201; ps；弛豫时间＆lt; 35＆＃8201; ps，并改善了光吸收。但是，该设备甚至可以在300 K以上的温度下以较低的灵敏度工作。我们研究了石墨烯辐射热测量仪的性能机理和局限性，并为实际应用的潜在发展提供了重要的见识。</ p> 
10.1038/s41565-018-0190-3,Metallic supercurrent field-effect transistor,金属超电流场效应晶体管 ,"<p>In their original formulation of superconductivity, the London brothers predicted the exponential suppression of an electrostatic field inside a superconductor over the so-called London penetration depth, &#955;<sub>L</sub>. Despite a few experiments indicating hints of perturbation induced by electrostatic fields, no clue has been provided so far on the possibility to manipulate metallic superconductors via the field effect. Here, we report field-effect control of the supercurrent in all-metallic transistors made of different Bardeen&#8211;Cooper&#8211;Schrieffer superconducting thin films. At low temperature, our field-effect transistors show a monotonic decay of the critical current under increasing electrostatic field up to total quenching for gate voltage values as large as &#177;40&#8201;V in titanium-based devices. This bipolar field effect persists up to ~85% of the critical temperature (~0.41&#8201;K), and in the presence of sizable magnetic fields. A similar behaviour is observed in aluminium thin-film field-effect transistors. A phenomenological theory accounts for our observations, and points towards the interpretation in terms of an electric-field-induced perturbation propagating inside the superconducting film. In our understanding, this affects the pairing potential and quenches the supercurrent. These results could represent a groundbreaking asset for the realization of all-metallic superconducting field-effect electronics and leading-edge quantum information architectures.</p>",<p>伦敦兄弟在最初的超导公式中预测了超导体内部静电场在所谓的伦敦穿透深度＆＃955; L <sub> L </ sub>上的指数抑制。尽管有一些实验表明有静电场引起的扰动的迹象，但到目前为止，还没有提供关于通过场效应操纵金属超导体的可能性的线索。在这里，我们报告了由不同的Bardeen Cooper Schrieffer超导薄膜制成的全金属晶体管中超电流的场效应控制。在较低的温度下，对于钛基器件中的栅极电压高达＆＃177; 40＆＃8201; V，我们的场效应晶体管在增加静电场直至完全淬火的情况下，都会显示出临界电流的单调衰减。这种双极场效应持续存在高达临界温度（〜0.41＆＃8201; K）的〜85％，并且存在相当大的磁场。在铝薄膜场效应晶体管中观察到类似的行为。现象学理论解释了我们的观察，并根据电场引起的在超导膜内部传播的扰动进行了解释。据我们了解，这会影响配对电位并消除超电流。这些结果可能是实现全金属超导场效应电子学和前沿量子信息体系结构的开创性资产。</ p> 
10.1038/s41565-018-0172-5,Nanogap near-field thermophotovoltaics,纳米间隙近场热光电 ,"<p>Conversion of heat to electricity via solid-state devices is of great interest and has led to intense research of thermoelectric materials. Alternative approaches for solid-state heat-to-electricity conversion include thermophotovoltaic (TPV) systems where photons from a hot emitter traverse a vacuum gap and are absorbed by a photovoltaic (PV) cell to generate electrical power. In principle, such systems may also achieve higher efficiencies and offer more versatility in use. However, the typical temperature of the hot emitter remains too low (&lt;1,000&#8201;K) to achieve a sufficient photon flux to the PV cell, limiting practical applications. Theoretical proposals suggest that near-field (NF) effects that arise in nanoscale gaps may be leveraged to increase the photon flux to the PV cell and significantly enhance the power output. Here, we describe functional NFTPV devices consisting of a microfabricated system and a custom-built nanopositioner and demonstrate an ~40-fold enhancement in the power output at nominally 60&#8201;nm gaps relative to the far field. We systematically characterize this enhancement over a range of gap sizes and emitter temperatures, and for PV cells with two different bandgap energies. We anticipate that this technology, once optimized, will be viable for waste heat recovery applications.</p>","<p>通过固态设备将热量转化为电能引起了人们极大的兴趣，并导致了对热电材料的深入研究。固态热电转换的替代方法包括热光伏（TPV）系统，其中来自热发射器的光子穿过真空间隙并被光伏（PV）电池吸收以产生电能。原则上，这样的系统还可以实现更高的效率并在使用中提供更多的多功能性。然而，热发射器的典型温度仍然太低（＆lt; 1,000＆＃8201; K），以至于不能获得足够的光通量到PV电池，从而限制了实际应用。理论建议表明，可以利用在纳米级间隙中产生的近场（NF）效应来增加到达PV电池的光子通量并显着提高功率输出。在这里，我们描述了由微型加工系统和定制纳米定位器组成的功能性NFTPV设备，并证明了在相对于远场的标称间隙为60＆＃8201; nm的情况下，功率输出提高了40倍。我们在间隙尺寸和发射极温度范围内以及具有两种不同带隙能量的PV电池上系统地表征了这种增强。我们预计，这项技术经过优化后，将可用于余热回收应用。</ p> "
10.1038/s41565-018-0179-y,Graphene quantum dots prevent α-synucleinopathy in Parkinson's disease,石墨烯量子点可预防帕金森氏病中的α-突触核蛋白病 ,,
10.1038/s41565-018-0194-z,Colloidal nanoelectronic state machines based on 2D materials for aerosolizable electronics,基于二维材料的可雾化电子胶体纳米电子状态机 ,"<p>A previously unexplored property of two-dimensional electronic materials is their ability to graft electronic functionality onto colloidal particles to access local hydrodynamics in fluids to impart mobility and enter spaces inaccessible to larger electronic systems. Here, we demonstrate the design and fabrication of fully autonomous state machines built onto SU-8 particles powered by a two-dimensional material-based photodiode. The on-board circuit connects a chemiresistor circuit element and a memristor element, enabling the detection and storage of information after aerosolization, hydrodynamic propulsion to targets over 0.6&#8201;m away, and large-area surface sensing of triethylamine, ammonia and aerosolized soot in inaccessible locations. An incorporated retroreflector design allows for facile position location using laser-scanning optical detection. Such state machines may find widespread application as probes in confined environments, such as the human digestive tract, oil and gas conduits, chemical and biosynthetic reactors, and autonomous environmental sensors.</p>",二维电子材料以前无法开发的性质是其将电子功能接枝到胶体颗粒上以访问流体中的局部流体动力学的能力，从而赋予其流动性并进入大型电子系统无法进入的空间。在这里，我们演示了基于二维材料光电二极管在SU-8粒子上构建的完全自治状态机的设计和制造。板载电路连接了一个化学电阻电路元件和一个忆阻器元件，可以检测和存储雾化后的信息，对距离超过0.6的目标进行流体动力推进，以及对三乙胺，氨气和雾化的大面积表面进行感应烟灰无法进入的地方。内置的后向反射器设计允许使用激光扫描光学检测器轻松定位位置。这种状态机可能会在诸如人体消化道，油气管道，化学和生物合成反应器以及自主环境传感器等狭窄环境中用作探针。</ p> 
10.1038/s41565-018-0178-z,Tailoring sample-wide pseudo-magnetic fields on a graphene–black phosphorus heterostructure,在石墨烯-黑磷异质结构上调整样品范围内的伪磁场 ,"<p>Spatially tailored pseudo-magnetic fields (PMFs) can give rise to pseudo-Landau levels and the valley Hall effect in graphene. At an experimental level, it is highly challenging to create the specific strain texture that can generate PMFs over large areas. Here, we report that superposing graphene on multilayer black phosphorus creates shear-strained superlattices that generate a PMF over an entire graphene&#8211;black phosphorus heterostructure with edge size of tens of micrometres. The PMF is intertwined with the spatial period of the moir&#233; pattern, and its spatial distribution and intensity can be modified by changing the relative orientation of the two materials. We show that the emerging pseudo-Landau levels influence the transport properties of graphene&#8211;black phosphorus field-effect transistor devices with Hall bar geometry. The application of an external magnetic field allows us to enhance or reduce the effective field depending on the valley polarization with the prospect of developing a valley filter.</p>",<p>在空间上定制的伪磁场（PMF）可能会引起伪Landau层和石墨烯中的谷霍尔效应。在实验水平上，创建可以在大面积上生成PMF的特定应变纹理非常具有挑战性。在这里，我们报道了在多层黑磷上叠加石墨烯会产生剪切应变的超晶格，该超晶格在整个石墨烯黑磷异质结构上产生PMF，边缘尺寸为数十微米。 PMF与云纹的空间周期交织在一起。可以通过更改两种材料的相对方向来修改其图案，以及其空间分布和强度。我们显示新兴的伪兰道能级会影响具有霍尔棒几何形状的石墨烯和黑磷场效应晶体管器件的传输特性。外部磁场的施加使我们可以根据谷底极化来增强或减少有效磁场，并有望开发出谷底滤波器。</ p> 
10.1038/s41565-018-0188-x,High Purcell factor generation of indistinguishable on-chip single photons,难以区分的片上单光子的高赛尔因子生成 ,"<p>On-chip single-photon sources are key components for integrated photonic quantum technologies. Semiconductor quantum dots can exhibit near-ideal single-photon emission, but this can be significantly degraded in on-chip geometries owing to nearby etched surfaces. A long-proposed solution to improve the indistinguishablility is to use the Purcell effect to reduce the radiative lifetime. However, until now only modest Purcell enhancements have been observed. Here we use pulsed resonant excitation to eliminate slow relaxation paths, revealing a highly Purcell-shortened radiative lifetime (22.7&#8201;ps) in a waveguide-coupled quantum dot&#8211;photonic crystal cavity system. This leads to near-lifetime-limited single-photon emission that retains high indistinguishablility (93.9%) on a timescale in which 20 photons may be emitted. Nearly background-free pulsed resonance fluorescence is achieved under &#960;-pulse excitation, enabling demonstration of an on-chip, on-demand single-photon source with very high potential repetition rates.</p>",<p>片上单光子源是集成光子量子技术的关键组件。半导体量子点可以表现出近乎理想的单光子发射，但是由于附近的蚀刻表面，这种现象在芯片上的几何形状中可能会大大降低。长期以来提出的提高不可分辨性的解决方案是使用珀塞尔效应来降低辐射寿命。然而，到目前为止，仅观察到适度的赛尔增强。在这里，我们使用脉冲共振激励消除了缓慢的弛豫路径，从而揭示了在波导管耦合的量子点光子晶体腔体系统中，赛尔辐射高度缩短的辐射寿命（22.7ps）。这导致接近寿命的单光子发射，在可以发射20个光子的时间尺度上保留了高不可分辨性（93.9％）。在脉冲激发下实现了几乎无背景的脉冲共振荧光，从而可以演示具有很高潜在重复率的片上按需单光子源。</ p> 
10.1038/s41565-018-0189-9,Surface chemistry and buried interfaces in all-inorganic nanocrystalline solids,全无机纳米晶体固体中的表面化学和掩埋界面 ,"<p>Semiconducting nanomaterials synthesized using wet chemical techniques play an important role in emerging optoelectronic and photonic technologies. Controlling the surface chemistry of the nano building blocks and their interfaces with ligands is one of the outstanding challenges for the rational design of these systems. We present an integrated theoretical and experimental approach to characterize, at the atomistic level, buried interfaces in solids of InAs nanoparticles capped with Sn<sub>2</sub>S<sub>6</sub><sup>4&#8211;</sup> ligands. These prototypical nanocomposites are known for their promising transport properties and unusual negative photoconductivity. We found that inorganic ligands dissociate on InAs to form a surface passivation layer. A nanocomposite with unique electronic and transport properties is formed, that exhibits type II heterojunctions favourable for exciton dissociation. We identified how the matrix density, sulfur content and specific defects may be designed to attain desirable electronic and transport properties, and we explain the origin of the measured negative photoconductivity of the nanocrystalline solids.</p>",<p>使用湿化学技术合成的半导体纳米材料在新兴的光电和光子技术中起着重要作用。控制纳米结构单元的表面化学以及它们与配体的界面是合理设计这些系统的重大挑战之一。我们提出了一种综合的理论和实验方法，以在原子水平上表征被Sn <sub> 2 </ sub> S <sub> 6 </ sub> <sup> 4＆＃8211覆盖的InAs纳米颗粒的固体中的掩埋界面； </ sup>配体。这些原型纳米复合材料以其有前途的传输性能和异常的负光电导性而闻名。我们发现无机配体在InAs上解离形成表面钝化层。形成具有独特电子和传输性质的纳米复合材料，其表现出有利于激子离解的II型异质结。我们确定了可以如何设计基体密度，硫含量和特定缺陷，以达到理想的电子和传输性能，并解释了所测得的纳米晶固体负光电导性的来源。</ p> 
10.1038/s41565-018-0192-1,Dissipative adaptation in driven self-assembly leading to self-dividing fibrils,驱动自组装中的耗散适应导致原纤维的自分 ,"<p>Out-of-equilibrium self-assembly of proteins such as actin and tubulin is a key regulatory process controlling cell shape, motion and division. The design of functional nanosystems based on dissipative self-assembly has proven to be remarkably difficult due to a complete lack of control over the spatial and temporal characteristics of the assembly process. Here, we show the dissipative self-assembly of FtsZ protein (a bacterial homologue of tubulin) within coacervate droplets. More specifically, we show how such barrier-free compartments govern the local availability of the energy-rich building block guanosine triphosphate, yielding highly dynamic fibrils. The increased flux of FtsZ monomers at the tips of the fibrils results in localized FtsZ assembly, elongation of the coacervate compartments, followed by division of the fibrils into two. We rationalize the directional growth and division of the fibrils using dissipative reaction&#8211;diffusion kinetics and capillary action of the filaments as main inputs. The principle presented here, in which open compartments are used to modulate the rates of dissipative self-assembly by restricting the absorption of energy from the environment, may provide a general route to dissipatively adapting nanosystems exhibiting life-like behaviour.</p>",<p>肌动蛋白和微管蛋白等蛋白质的失衡自组装是控制细胞形状，运动和分裂的关键调控过程。由于完全缺乏对组装过程的时空特性的控制，基于耗散自组装的功能纳米系统的设计已被证明非常困难。在这里，我们显示了凝聚液滴内的FtsZ蛋白（微管蛋白的细菌同源物）的耗散自组装。更具体地说，我们展示了这种无障碍的隔室如何控制富含能量的结构单元三磷酸鸟苷的局部可用性，从而产生高动态原纤维。 FtsZ单体在原纤维尖端的通量增加导致局部FtsZ组装，凝聚层的延长，然后将原纤维分为两部分。我们使用耗散反应的扩散动力学和细丝的毛细管作用作为主要输入来合理化细丝的定向生长和分裂。此处提出的原理是，通过限制环境中能量的吸收，使用开放隔室来调节耗散自组装的速率，这可能为耗散地适应表现出生命行为的纳米系统提供一条通用途径。</ p> 
10.1038/s41565-018-0197-9,Direct observation of noble metal nanoparticles transforming to thermally stable single atoms,直接观察贵金属纳米颗粒转变为热稳定的单原子 ,"<p>Single noble metal atoms and ultrafine metal clusters catalysts tend to sinter into aggregated particles at elevated temperatures, driven by the decrease of metal surface free energy. Herein, we report an unexpected phenomenon that noble metal nanoparticles (Pd, Pt, Au-NPs) can be transformed to thermally stable single atoms (Pd, Pt, Au-SAs) above 900&#8201;&#176;C in an inert atmosphere. The atomic dispersion of metal single atoms was confirmed by aberration-corrected scanning transmission electron microscopy and X-ray absorption fine structures. The dynamic process was recorded by in&#8201;situ environmental transmission electron microscopy, which showed competing sintering and atomization processes during NP-to-SA conversion. Further, density functional theory calculations revealed that high-temperature NP-to-SA conversion was driven by the formation of the more thermodynamically stable Pd-N<sub>4</sub> structure when mobile Pd atoms were captured on the defects of nitrogen-doped carbon. The thermally stable single atoms (Pd-SAs) exhibited even better activity and selectivity than nanoparticles (Pd-NPs) for semi-hydrogenation of acetylene.</p>",<p>由于金属表面自由能的降低，单一的贵金属原子和超细金属簇的催化剂往往会在高温下烧结成聚集的颗粒。在此，我们报告了一个意料不到的现象，即惰性状态下，贵金属纳米粒子（Pd，Pt，Au-NPs）可以转变为900℃以上的热稳定单原子（Pd，Pt，Au-SAs）大气层。通过像差校正的扫描透射电子显微镜和X射线吸收精细结构确认了金属单原子的原子分散。动态过程由现场环境透射电子显微镜记录，该过程显示了NP-SA转化过程中的竞争性烧结和雾化过程。此外，密度泛函理论计算表明，当氮原子缺陷上捕获了可移动的Pd原子时，形成了热力学更稳定的Pd-N <sub> 4 </ sub>结构，从而推动了NP到SA的高温转化。掺杂碳。对于乙炔的半氢化反应，热稳定的单原子（Pd-SAs）具有比纳米颗粒（Pd-NPs）更好的活性和选择性。</ p> 
