doi,title,title_cn,abstract,abstract_cn
10.1038/s41565-020-0757-7,Nanotechnology versus coronavirus,纳米技术与冠状病毒 ,,
10.1038/s41565-020-0751-0,Nanotechnology-based disinfectants and sensors for SARS-CoV-2,基于纳米技术的SARS-CoV-2消毒剂和传感器 ,,
10.1038/s41565-020-0752-z,Dexamethasone nanomedicines for COVID-19,用于COVID-19的地塞米松纳米药物 ,,
10.1038/s41565-020-0711-8,Electrochemical cell in the brain,大脑中的电化学细胞 ,,
10.1038/s41565-020-0710-9,DNA computation improves diagnostic workflows,DNA计算可改善诊断工作流程 ,,
10.1038/s41565-020-0709-2,A gateway to understanding confined ions,理解受限离子的门户 ,,
10.1038/s41565-020-0732-3,Immune-mediated approaches against COVID-19,免疫介导的针对COVID-19的方法 ,"<p>The coronavirus disease-19 (COVID-19) is caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). The long incubation period of this new virus, which is mostly asymptomatic yet contagious, is a key reason for its rapid spread across the world. Currently, there is no worldwide-approved treatment for COVID-19. Therefore, the clinical and scientific communities have joint efforts to reduce the severe impact of the outbreak. Research on previous emerging infectious diseases have created valuable knowledge that is being exploited for drug repurposing and accelerated vaccine development. Nevertheless, it is important to generate knowledge on SARS-CoV-2 mechanisms of infection and its impact on host immunity, to guide the design of COVID-19 specific therapeutics and vaccines suitable for mass immunization. Nanoscale delivery systems are expected to play a paramount role in the success of these prophylactic and therapeutic approaches. This Review provides an overview of SARS-CoV-2 pathogenesis and examines immune-mediated approaches currently explored for COVID-19 treatments, with an emphasis on nanotechnological tools.</p>",<p>冠状病毒病19（COVID-19）是由严重的急性呼吸系统综合症冠状病毒2（SARS-CoV-2）引起的。这种新病毒的潜伏期长，大部分无症状但具有传染性，是其在全球迅速传播的关键原因。当前，没有针对COVID-19的全球认可的治疗方法。因此，临床和科学界共同努力减少疫情的严重影响。对先前出现的传染病的研究已经创造了有价值的知识，这些知识正在被用于药物再利用和加速疫苗开发。然而，重要的是要获得有关SARS-CoV-2感染机制及其对宿主免疫力影响的知识，以指导适合大规模免疫的COVID-19特异性治疗剂和疫苗的设计。纳米级递送系统有望在这些预防和治疗方法的成功中发挥至关重要的作用。这篇综述概述了SARS-CoV-2的发病机理，并探讨了目前针对COVID-19治疗探索的免疫介导方法，重点是纳米技术工具。</ p> 
10.1038/s41565-020-0737-y,COVID-19 vaccine development and a potential nanomaterial path forward,COVID-19疫苗的开发和潜在的纳米材料发展道路 ,"<p>The COVID-19 pandemic has infected millions of people with no clear signs of abatement owing to the high prevalence, long incubation period and lack of established treatments or vaccines. Vaccines are the most promising solution to mitigate new viral strains. The genome sequence and protein structure of the 2019-novel coronavirus (nCoV or SARS-CoV-2) were made available in record time, allowing the development of inactivated or attenuated viral vaccines along with subunit vaccines for prophylaxis and treatment. Nanotechnology benefits modern vaccine design since nanomaterials are ideal for antigen delivery, as adjuvants, and as mimics of viral structures. In fact, the first vaccine candidate launched into clinical trials is an mRNA vaccine delivered via lipid nanoparticles. To eradicate pandemics, present and future, a successful vaccine platform must enable rapid discovery, scalable manufacturing and global distribution. Here, we review current approaches to COVID-19 vaccine development and highlight the role of nanotechnology and advanced manufacturing.</p>",<p>由于流行率高，潜伏期长和缺乏既定的治疗方法或疫苗，COVID-19大流行已经感染了数百万人，没有明显的减轻迹象。疫苗是减轻新病毒株的最有前途的解决方案。可在创纪录的时间内获得2019年新型冠状病毒（nCoV或SARS-CoV-2）的基因组序列和蛋白质结构，从而可以开发灭活或减毒的病毒疫苗以及用于预防和治疗的亚单位疫苗。纳米技术使现代疫苗设计受益匪浅，因为纳米材料是抗原递送，佐剂和病毒结构模拟物的理想选择。实际上，首个进入临床试验的候选疫苗是通过脂质纳米颗粒递送的mRNA疫苗。为了根除现在和将来的大流行，成功的疫苗平台必须能够快速发现，扩大规模的制造和全球分销。在这里，我们回顾了目前用于COVID-19疫苗开发的方法，并重点介绍了纳米技术和先进制造技术的作用。</ p> 
10.1038/s41565-020-0712-7,A Josephson phase battery,约瑟夫森相电池 ,"<p>A classical battery converts chemical energy into a persistent voltage bias that can power electronic circuits. Similarly, a phase battery is a quantum device that provides a persistent phase bias to the wave function of a quantum circuit. It represents a key element for quantum technologies based on phase coherence. Here we demonstrate a phase battery in a hybrid superconducting circuit. It consists of an n-doped InAs nanowire with unpaired-spin surface states, that is proximitized by Al superconducting leads. We find that the ferromagnetic polarization of the unpaired-spin states is efficiently converted into a persistent phase bias &#966;<sub>0</sub> across the wire, leading to the anomalous Josephson effect. We apply an external in-plane magnetic field and, thereby, achieve continuous tuning of &#966;<sub>0</sub>. Hence, we can charge and discharge the quantum phase battery. The observed symmetries of the anomalous Josephson effect in the vectorial magnetic field are in agreement with our theoretical model. Our results demonstrate how the combined action of spin&#8211;orbit coupling and exchange interaction induces a strong coupling between charge, spin and superconducting phase, able to break the phase rigidity of the system.</p>",<p>经典电池将化学能转换为可为电子电路供电的持续电压偏置。类似地，相电池是一种量子器件，可为量子电路的波函数提供持续的相位偏置。它代表了基于相位相干性的量子技术的关键要素。在这里，我们演示了混合超导电路中的相电池。它由具有不成对自旋表面状态的n掺杂InAs纳米线组成，被Al超导引线所替代。我们发现，未成对自旋态的铁磁极化被有效地转换为跨导线的持续相位偏置＆＃966; <sub> 0 </ sub>，从而导致异常的约瑟夫森效应。我们施加外部平面内磁场，从而实现＆＃966; <sub> 0 </ sub>的连续调谐。因此，我们可以对量子相电池进行充电和放电。矢量磁场中约瑟夫森反常效应的对称性与我们的理论模型相符。我们的结果证明，自旋轨道耦合和交换相互作用的共同作用如何诱导电荷，自旋和超导相之间的强耦合，从而能够破坏系统的相刚度。</ p> 
10.1038/s41565-020-0700-y,Flexoelectronics of centrosymmetric semiconductors,中心对称半导体的柔性电子学 ,"<p>Interface engineering by local polarization using piezoelectric, pyroelectric and ferroelectric effects has attracted considerable attention as a promising approach for tunable electronics/optoelectronics, human&#8211;machine interfacing and artificial intelligence. However, this approach has mainly been applied to non-centrosymmetric semiconductors, such as wurtzite-structured ZnO and GaN, limiting its practical applications. Here we demonstrate an electronic regulation mechanism, the flexoelectronics, which is applicable to any semiconductor type, expanding flexoelectricity to conventional semiconductors such as Si, Ge and GaAs. The inner-crystal polarization potential generated by the flexoelectric field serving as a &#8216;gate&#8217; can be used to modulate the metal&#8211;semiconductor interface Schottky barrier and further tune charge-carrier transport. We observe a giant flexoelectronic effect in bulk centrosymmetric semiconductors of Si, TiO<sub>2</sub> and Nb&#8211;SrTiO<sub>3</sub> with high strain sensitivity (&gt;2,650), largely outperforming state-of-the-art Si-nanowire strain sensors and even piezoresistive, piezoelectric and ferroelectric nanodevices. The effect can be used to mechanically switch the electronics in the nanoscale with fast response (&lt;4&#8201;ms) and high resolution (~0.78&#8201;nm). This opens up the possibility of realizing strain-modulated electronics in centrosymmetric semiconductors, paving the way for local polarization field-controlled electronics and high-performance electromechanical applications.</p>","<p>作为可调谐电子/光电，人机接口和人工智能的一种有前途的方法，利用压电，热电和铁电效应进行局部极化的接口工程引起了相当大的关注。但是，这种方法主要应用于非中心对称半导体，例如纤锌矿结构的ZnO和GaN，从而限制了其实际应用。在这里，我们演示了一种电子调节机制，即柔电子，适用于任何半导体类型，将柔电扩展到了诸如Si，Ge和GaAs等常规半导体。由挠性电场产生的内晶体极化电位用作“门”。可以用于调制金属半导体界面的肖特基势垒并进一步调整电荷载流子的传输。我们在具有高应变敏感度（＆gt; 2,650）的Si，TiO <sub> 2 </ sub>和Nb＆＃8211; SrTiO <sub> 3 </ sub>体中心对称半导体中观察到了巨大的柔电子效应，其性能大大超过了先进的硅纳米线应变传感器，甚至是压阻，压电和铁电纳米器件。该效应可用于以快速响应（＆lt; 4＆＃8201; ms）和高分辨率（〜0.78＆＃8201; nm）在纳米级机械切换电子器件。这为在中心对称半导体中实现应变调制电子学提供了可能性，为局部极化场控电子学和高性能机电应用铺平了道路。</ p> "
10.1038/s41565-020-0714-5,Bipolar-shell resurfacing for blue LEDs based on strongly confined perovskite quantum dots,基于严格约束的钙钛矿量子点的蓝色LED的双极壳表面修复 ,"<p>Colloidal quantum dot (QD) solids are emerging semiconductors that have been actively explored in fundamental studies of charge transport and for applications in optoelectronics. Forming high-quality QD solids&#8212;necessary for device fabrication&#8212;requires substitution of the long organic ligands used for synthesis with short ligands that provide increased QD coupling and improved charge transport. However, in perovskite QDs, the polar solvents used to carry out the ligand exchange decompose the highly ionic perovskites. Here we report perovskite QD resurfacing to achieve a bipolar shell consisting of an inner anion shell, and an outer shell comprised of cations and polar solvent molecules. The outer shell is electrostatically adsorbed to the negatively charged inner shell. This approach produces strongly confined perovskite QD solids that feature improved carrier mobility (&#8805;0.01&#8201;cm<sup>2</sup>&#8201;V<sup>&#8722;1</sup>&#8201;s<sup>&#8722;1</sup>) and reduced trap density relative to previously reported low-dimensional perovskites. Blue-emitting QD films exhibit photoluminescence quantum yields exceeding 90%. By exploiting the improved mobility, we have been able to fabricate CsPbBr<sub>3</sub> QD-based efficient blue and green light-emitting diodes. Blue devices with reduced trap density have an external quantum efficiency of 12.3%; the green devices achieve an external quantum efficiency of 22%.</p>",<p>胶体量子点（QD）固体是新兴的半导体，已在电荷传输的基础研究及其在光电子学中的应用中得到了积极的探索。形成器件制造所必需的高质量QD固体，需要用短的配体代替用于合成的长有机配体，以提供增强的QD偶联和改善的电荷传输。但是，在钙钛矿型量子点中，用于进行配体交换的极性溶剂会分解高离子钙钛矿。在这里，我们报道了钙钛矿的QD重铺表面处理，以实现由内部阴离子壳和由阳离子和极性溶剂分子组成的外部壳组成的双极壳。外壳静电吸附到带负电的内壳上。这种方法可产生具有严格限制的钙钛矿QD固体，并具有改善的载流子迁移率（＆＃8805; 0.01＆＃8201; cm <sup> 2 </ sup>＆＃8201; V <sup>＆＃8722; 1 </ sup>＆ ＃8201; s <sup>＆＃8722; 1 </ sup>），并且相对于先前报道的低维钙钛矿，捕集阱密度降低。发射蓝光的QD薄膜的光致发光量子产率超过90％。通过利用提高的迁移率，我们已经能够制造出基于CsPbBr <sub> 3 </ sub> QD的高效蓝色和绿色发光二极管。陷阱密度降低的蓝色器件的外部量子效率为12.3％；绿色器件的外部量子效率达到22％。</ p> 
